                               Labor Force Data by County, 2007 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0809500000000   08     095   Phillips County, CO                               2007         2,442        2,376         66      2.7
CN0809700000000   08     097   Pitkin County, CO                                 2007        11,370       11,066        304      2.7
CN0809900000000   08     099   Prowers County, CO                                2007         6,849        6,615        234      3.4
CN0810100000000   08     101   Pueblo County, CO                                 2007        72,422       69,048      3,374      4.7
CN0810300000000   08     103   Rio Blanco County, CO                             2007         5,391        5,281        110      2.0
CN0810500000000   08     105   Rio Grande County, CO                             2007         6,599        6,340        259      3.9
CN0810700000000   08     107   Routt County, CO                                  2007        15,831       15,423        408      2.6
CN0810900000000   08     109   Saguache County, CO                               2007         3,185        3,020        165      5.2
CN0811100000000   08     111   San Juan County, CO                               2007           568          545         23      4.0
CN0811300000000   08     113   San Miguel County, CO                             2007         5,701        5,526        175      3.1
CN0811500000000   08     115   Sedgwick County, CO                               2007         1,842        1,802         40      2.2
CN0811700000000   08     117   Summit County, CO                                 2007        17,279       16,813        466      2.7
CN0811900000000   08     119   Teller County, CO                                 2007        12,522       12,043        479      3.8
CN0812100000000   08     121   Washington County, CO                             2007         2,905        2,828         77      2.7
CN0812300000000   08     123   Weld County, CO                                   2007       118,051      113,283      4,768      4.0
CN0812500000000   08     125   Yuma County, CO                                   2007         6,793        6,650        143      2.1
CN0900100000000   09     001   Fairfield County, CT                              2007       466,477      448,160     18,317      3.9
CN0900300000000   09     003   Hartford County, CT                               2007       452,702      430,719     21,983      4.9
CN0900500000000   09     005   Litchfield County, CT                             2007       104,527      100,126      4,401      4.2
CN0900700000000   09     007   Middlesex County, CT                              2007        93,003       89,392      3,611      3.9
CN0900900000000   09     009   New Haven County, CT                              2007       444,169      422,220     21,949      4.9
CN0901100000000   09     011   New London County, CT                             2007       147,542      141,390      6,152      4.2
CN0901300000000   09     013   Tolland County, CT                                2007        83,960       80,737      3,223      3.8
CN0901500000000   09     015   Windham County, CT                                2007        63,618       60,299      3,319      5.2
CN1000100000000   10     001   Kent County, DE                                   2007        75,328       72,668      2,660      3.5
CN1000300000000   10     003   New Castle County, DE                             2007       276,948      266,780     10,168      3.7
CN1000500000000   10     005   Sussex County, DE                                 2007        93,029       89,754      3,275      3.5
CN1100100000000   11     001   District of Columbia                              2007       326,557      307,071     19,486      6.0
CN1200100000000   12     001   Alachua County, FL                                2007       128,559      125,393      3,166      2.5
CN1200300000000   12     003   Baker County, FL                                  2007        11,856       11,503        353      3.0
CN1200500000000   12     005   Bay County, FL                                    2007        86,338       83,727      2,611      3.0
CN1200700000000   12     007   Bradford County, FL                               2007        12,288       11,945        343      2.8
CN1200900000000   12     009   Brevard County, FL                                2007       264,160      254,689      9,471      3.6
CN1201100000000   12     011   Broward County, FL                                2007       995,871      966,723     29,148      2.9
CN1201300000000   12     013   Calhoun County, FL                                2007         5,523        5,357        166      3.0
CN1201500000000   12     015   Charlotte County, FL                              2007        69,354       66,422      2,932      4.2
CN1201700000000   12     017   Citrus County, FL                                 2007        55,226       52,919      2,307      4.2
CN1201900000000   12     019   Clay County, FL                                   2007        93,384       90,686      2,698      2.9
CN1202100000000   12     021   Collier County, FL                                2007       151,003      145,515      5,488      3.6
CN1202300000000   12     023   Columbia County, FL                               2007        30,810       29,892        918      3.0
CN1202700000000   12     027   DeSoto County, FL                                 2007        14,227       13,651        576      4.0
CN1202900000000   12     029   Dixie County, FL                                  2007         5,501        5,303        198      3.6
CN1203100000000   12     031   Duval County, FL                                  2007       438,685      423,659     15,026      3.4
CN1203300000000   12     033   Escambia County, FL                               2007       140,062      135,527      4,535      3.2
CN1203500000000   12     035   Flagler County, FL                                2007        30,608       28,954      1,654      5.4
CN1203700000000   12     037   Franklin County, FL                               2007         4,903        4,774        129      2.6
CN1203900000000   12     039   Gadsden County, FL                                2007        20,643       19,899        744      3.6
