                               Labor Force Data by County, 1995 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0201600000000   02     016   Aleutians West Census Area, AK                    1995         2,393        2,328         65      2.7
CN0202000000000   02     020   Anchorage Borough/municipality, AK                1995       133,138      126,126      7,012      5.3
CN0205000000000   02     050   Bethel Census Area, AK                            1995         5,728        5,267        461      8.0
CN0206000000000   02     060   Bristol Bay Borough, AK                           1995           561          525         36      6.4
CN0206800000000   02     068   Denali Borough, AK                                1995         1,136        1,032        104      9.2
CN0207000000000   02     070   Dillingham Census Area, AK                        1995         1,646        1,543        103      6.3
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  1995        41,184       38,082      3,102      7.5
CN0210000000000   02     100   Haines Borough, AK                                1995         1,183        1,053        130     11.0
CN0211000000000   02     110   Juneau Borough/city, AK                           1995        16,662       15,699        963      5.8
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       1995        21,491       18,847      2,644     12.3
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     1995         7,736        7,147        589      7.6
CN0215000000000   02     150   Kodiak Island Borough, AK                         1995         7,494        6,750        744      9.9
CN0215800000000   02     158   Kusilvak Census Area, AK                          1995         1,916        1,691        225     11.7
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    1995           590          548         42      7.1
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     1995        25,439       22,852      2,587     10.2
CN0218000000000   02     180   Nome Census Area, AK                              1995         3,391        2,952        439     12.9
CN0218500000000   02     185   North Slope Borough, AK                           1995         3,154        3,037        117      3.7
CN0218800000000   02     188   Northwest Arctic Borough, AK                      1995         2,206        1,847        359     16.3
CN0220100000000   02     201   Prince of Wales-Outer Ketchikan Census Area, AK   1995         3,297        2,942        355     10.8
CN0222000000000   02     220   Sitka Borough/city, AK                            1995         4,588        4,303        285      6.2
CN0223200000000   02     232   Skagway-Hoonah-Angoon Census Area, AK             1995         2,313        2,135        178      7.7
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               1995         2,516        2,201        315     12.5
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    1995         5,358        4,833        525      9.8
CN0228000000000   02     280   Wrangell-Petersburg Census Area, AK               1995         3,726        3,336        390     10.5
CN0228200000000   02     282   Yakutat Borough/city, AK                          1995           304          282         22      7.2
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     1995         2,030        1,675        355     17.5
CN0400100000000   04     001   Apache County, AZ                                 1995        20,681       17,150      3,531     17.1
CN0400300000000   04     003   Cochise County, AZ                                1995        44,535       40,261      4,274      9.6
CN0400500000000   04     005   Coconino County, AZ                               1995        61,051       56,110      4,941      8.1
CN0400700000000   04     007   Gila County, AZ                                   1995        19,676       18,046      1,630      8.3
CN0400900000000   04     009   Graham County, AZ                                 1995        12,275       11,226      1,049      8.5
CN0401100000000   04     011   Greenlee County, AZ                               1995         4,893        4,551        342      7.0
CN0401200000000   04     012   La Paz County, AZ                                 1995         6,649        5,932        717     10.8
CN0401300000000   04     013   Maricopa County, AZ                               1995     1,375,733    1,326,708     49,025      3.6
CN0401500000000   04     015   Mohave County, AZ                                 1995        61,122       56,820      4,302      7.0
CN0401700000000   04     017   Navajo County, AZ                                 1995        33,266       28,061      5,205     15.6
CN0401900000000   04     019   Pima County, AZ                                   1995       391,800      378,286     13,514      3.4
CN0402100000000   04     021   Pinal County, AZ                                  1995        53,057       50,416      2,641      5.0
CN0402300000000   04     023   Santa Cruz County, AZ                             1995        15,903       12,656      3,247     20.4
CN0402500000000   04     025   Yavapai County, AZ                                1995        65,464       62,195      3,269      5.0
CN0402700000000   04     027   Yuma County, AZ                                   1995        70,824       49,923     20,901     29.5
CN0500100000000   05     001   Arkansas County, AR                               1995        10,786       10,249        537      5.0
CN0500300000000   05     003   Ashley County, AR                                 1995        11,134       10,477        657      5.9
CN0500500000000   05     005   Baxter County, AR                                 1995        14,486       14,008        478      3.3
CN0500700000000   05     007   Benton County, AR                                 1995        62,137       60,738      1,399      2.3
CN0500900000000   05     009   Boone County, AR                                  1995        14,967       14,347        620      4.1
CN0501100000000   05     011   Bradley County, AR                                1995         4,976        4,556        420      8.4
CN0501300000000   05     013   Calhoun County, AR                                1995         2,361        2,135        226      9.6
CN0501500000000   05     015   Carroll County, AR                                1995        11,970       11,383        587      4.9
CN0501700000000   05     017   Chicot County, AR                                 1995         6,354        5,803        551      8.7
CN0501900000000   05     019   Clark County, AR                                  1995        11,649       11,318        331      2.8
CN0502100000000   05     021   Clay County, AR                                   1995         8,199        7,614        585      7.1
CN0502300000000   05     023   Cleburne County, AR                               1995         9,303        8,842        461      5.0
CN0502500000000   05     025   Cleveland County, AR                              1995         3,976        3,780        196      4.9
CN0502700000000   05     027   Columbia County, AR                               1995        11,702       10,916        786      6.7
CN0502900000000   05     029   Conway County, AR                                 1995         9,490        9,008        482      5.1
CN0503100000000   05     031   Craighead County, AR                              1995        40,833       39,375      1,458      3.6
CN0503300000000   05     033   Crawford County, AR                               1995        23,551       22,350      1,201      5.1
CN0503500000000   05     035   Crittenden County, AR                             1995        22,388       21,197      1,191      5.3
CN0503700000000   05     037   Cross County, AR                                  1995         8,779        8,295        484      5.5
CN0503900000000   05     039   Dallas County, AR                                 1995         3,802        3,542        260      6.8
CN0504100000000   05     041   Desha County, AR                                  1995         7,333        6,668        665      9.1
CN0504300000000   05     043   Drew County, AR                                   1995        10,266        9,636        630      6.1
CN0504500000000   05     045   Faulkner County, AR                               1995        38,504       36,800      1,704      4.4
CN0504700000000   05     047   Franklin County, AR                               1995         7,980        7,674        306      3.8
CN0504900000000   05     049   Fulton County, AR                                 1995         4,608        4,398        210      4.6
CN0505100000000   05     051   Garland County, AR                                1995        35,445       33,686      1,759      5.0
CN0505300000000   05     053   Grant County, AR                                  1995         7,163        6,824        339      4.7
CN0505500000000   05     055   Greene County, AR                                 1995        17,812       16,940        872      4.9
CN0505700000000   05     057   Hempstead County, AR                              1995        11,459       10,668        791      6.9
CN0505900000000   05     059   Hot Spring County, AR                             1995        11,923       11,339        584      4.9
CN0506100000000   05     061   Howard County, AR                                 1995         7,060        6,745        315      4.5
CN0506300000000   05     063   Independence County, AR                           1995        16,654       15,645      1,009      6.1
CN0506500000000   05     065   Izard County, AR                                  1995         4,020        3,753        267      6.6
CN0506700000000   05     067   Jackson County, AR                                1995         8,171        7,421        750      9.2
CN0506900000000   05     069   Jefferson County, AR                              1995        37,063       34,238      2,825      7.6
CN0507100000000   05     071   Johnson County, AR                                1995        10,488       10,067        421      4.0
CN0507300000000   05     073   Lafayette County, AR                              1995         3,549        3,298        251      7.1
CN0507500000000   05     075   Lawrence County, AR                               1995         7,752        7,301        451      5.8
CN0507700000000   05     077   Lee County, AR                                    1995         4,800        4,350        450      9.4
CN0507900000000   05     079   Lincoln County, AR                                1995         5,330        5,012        318      6.0
CN0508100000000   05     081   Little River County, AR                           1995         5,744        5,334        410      7.1
CN0508300000000   05     083   Logan County, AR                                  1995        10,116        9,623        493      4.9
CN0508500000000   05     085   Lonoke County, AR                                 1995        23,415       22,612        803      3.4
CN0508700000000   05     087   Madison County, AR                                1995         6,766        6,562        204      3.0
CN0508900000000   05     089   Marion County, AR                                 1995         5,964        5,776        188      3.2
CN0509100000000   05     091   Miller County, AR                                 1995        17,173       16,030      1,143      6.7
CN0509300000000   05     093   Mississippi County, AR                            1995        26,707       24,134      2,573      9.6
CN0509500000000   05     095   Monroe County, AR                                 1995         4,338        4,058        280      6.5
CN0509700000000   05     097   Montgomery County, AR                             1995         3,877        3,730        147      3.8
CN0509900000000   05     099   Nevada County, AR                                 1995         4,892        4,616        276      5.6
CN0510100000000   05     101   Newton County, AR                                 1995         3,002        2,835        167      5.6
CN0510300000000   05     103   Ouachita County, AR                               1995        12,208       10,895      1,313     10.8
CN0510500000000   05     105   Perry County, AR                                  1995         3,849        3,602        247      6.4
CN0510700000000   05     107   Phillips County, AR                               1995        10,898        9,735      1,163     10.7
CN0510900000000   05     109   Pike County, AR                                   1995         5,037        4,787        250      5.0
CN0511100000000   05     111   Poinsett County, AR                               1995        11,066       10,408        658      5.9
CN0511300000000   05     113   Polk County, AR                                   1995         8,803        8,473        330      3.7
CN0511500000000   05     115   Pope County, AR                                   1995        26,614       25,354      1,260      4.7
CN0511700000000   05     117   Prairie County, AR                                1995         4,191        3,946        245      5.8
CN0511900000000   05     119   Pulaski County, AR                                1995       193,018      186,056      6,962      3.6
CN0512100000000   05     121   Randolph County, AR                               1995         7,910        7,339        571      7.2
CN0512300000000   05     123   St. Francis County, AR                            1995        12,745       11,596      1,149      9.0
CN0512500000000   05     125   Saline County, AR                                 1995        39,080       38,078      1,002      2.6
CN0512700000000   05     127   Scott County, AR                                  1995         4,957        4,801        156      3.1
CN0512900000000   05     129   Searcy County, AR                                 1995         2,996        2,844        152      5.1
CN0513100000000   05     131   Sebastian County, AR                              1995        55,633       53,063      2,570      4.6
CN0513300000000   05     133   Sevier County, AR                                 1995         7,037        6,700        337      4.8
CN0513500000000   05     135   Sharp County, AR                                  1995         5,773        5,413        360      6.2
CN0513700000000   05     137   Stone County, AR                                  1995         5,007        4,735        272      5.4
CN0513900000000   05     139   Union County, AR                                  1995        21,224       19,933      1,291      6.1
CN0514100000000   05     141   Van Buren County, AR                              1995         6,107        5,693        414      6.8
CN0514300000000   05     143   Washington County, AR                             1995        73,058       71,246      1,812      2.5
CN0514500000000   05     145   White County, AR                                  1995        29,857       28,075      1,782      6.0
CN0514700000000   05     147   Woodruff County, AR                               1995         4,208        3,876        332      7.9
CN0514900000000   05     149   Yell County, AR                                   1995         9,324        8,990        334      3.6
CN0600100000000   06     001   Alameda County, CA                                1995       677,286      638,518     38,768      5.7
CN0600300000000   06     003   Alpine County, CA                                 1995           484          433         51     10.5
CN0600500000000   06     005   Amador County, CA                                 1995        13,094       12,050      1,044      8.0
CN0600700000000   06     007   Butte County, CA                                  1995        82,291       74,106      8,185      9.9
CN0600900000000   06     009   Calaveras County, CA                              1995        14,114       12,558      1,556     11.0
CN0601100000000   06     011   Colusa County, CA                                 1995         8,562        6,875      1,687     19.7
CN0601300000000   06     013   Contra Costa County, CA                           1995       452,894      427,107     25,787      5.7
CN0601500000000   06     015   Del Norte County, CA                              1995        10,087        8,848      1,239     12.3
CN0601700000000   06     017   El Dorado County, CA                              1995        72,225       67,255      4,970      6.9
CN0601900000000   06     019   Fresno County, CA                                 1995       370,491      318,468     52,023     14.0
CN0602100000000   06     021   Glenn County, CA                                  1995        11,480        9,695      1,785     15.5
CN0602300000000   06     023   Humboldt County, CA                               1995        59,793       54,827      4,966      8.3
CN0602500000000   06     025   Imperial County, CA                               1995        57,977       41,052     16,925     29.2
CN0602700000000   06     027   Inyo County, CA                                   1995         7,102        6,437        665      9.4
CN0602900000000   06     029   Kern County, CA                                   1995       271,178      233,826     37,352     13.8
CN0603100000000   06     031   Kings County, CA                                  1995        41,865       35,776      6,089     14.5
CN0603300000000   06     033   Lake County, CA                                   1995        23,705       20,927      2,778     11.7
CN0603500000000   06     035   Lassen County, CA                                 1995        10,998        9,783      1,215     11.0
CN0603700000000   06     037   Los Angeles County, CA                            1995     4,288,477    3,939,356    349,121      8.1
CN0603900000000   06     039   Madera County, CA                                 1995        50,706       43,142      7,564     14.9
CN0604100000000   06     041   Marin County, CA                                  1995       127,732      122,246      5,486      4.3
CN0604300000000   06     043   Mariposa County, CA                               1995         7,448        6,752        696      9.3
CN0604500000000   06     045   Mendocino County, CA                              1995        41,027       37,129      3,898      9.5
CN0604700000000   06     047   Merced County, CA                                 1995        82,839       68,722     14,117     17.0
CN0604900000000   06     049   Modoc County, CA                                  1995         4,218        3,661        557     13.2
CN0605100000000   06     051   Mono County, CA                                   1995         6,141        5,479        662     10.8
CN0605300000000   06     053   Monterey County, CA                               1995       174,659      153,122     21,537     12.3
CN0605500000000   06     055   Napa County, CA                                   1995        57,328       53,774      3,554      6.2
CN0605700000000   06     057   Nevada County, CA                                 1995        40,162       37,131      3,031      7.5
CN0605900000000   06     059   Orange County, CA                                 1995     1,321,873    1,255,072     66,801      5.1
CN0606100000000   06     061   Placer County, CA                                 1995       102,109       95,837      6,272      6.1
CN0606300000000   06     063   Plumas County, CA                                 1995         9,747        8,461      1,286     13.2
CN0606500000000   06     065   Riverside County, CA                              1995       607,553      550,198     57,355      9.4
CN0606700000000   06     067   Sacramento County, CA                             1995       535,088      498,763     36,325      6.8
CN0606900000000   06     069   San Benito County, CA                             1995        22,932       19,816      3,116     13.6
CN0607100000000   06     071   San Bernardino County, CA                         1995       675,999      622,846     53,153      7.9
CN0607300000000   06     073   San Diego County, CA                              1995     1,225,334    1,147,735     77,599      6.3
CN0607500000000   06     075   San Francisco County/city, CA                     1995       395,412      371,554     23,858      6.0
CN0607700000000   06     077   San Joaquin County, CA                            1995       240,288      210,826     29,462     12.3
CN0607900000000   06     079   San Luis Obispo County, CA                        1995       100,893       94,279      6,614      6.6
CN0608100000000   06     081   San Mateo County, CA                              1995       367,306      351,882     15,424      4.2
CN0608300000000   06     083   Santa Barbara County, CA                          1995       191,790      178,970     12,820      6.7
CN0608500000000   06     085   Santa Clara County, CA                            1995       860,942      818,756     42,186      4.9
CN0608700000000   06     087   Santa Cruz County, CA                             1995       138,732      125,857     12,875      9.3
CN0608900000000   06     089   Shasta County, CA                                 1995        72,123       63,979      8,144     11.3
CN0609100000000   06     091   Sierra County, CA                                 1995         1,692        1,529        163      9.6
CN0609300000000   06     093   Siskiyou County, CA                               1995        18,857       16,164      2,693     14.3
CN0609500000000   06     095   Solano County, CA                                 1995       171,811      158,234     13,577      7.9
CN0609700000000   06     097   Sonoma County, CA                                 1995       223,749      211,422     12,327      5.5
CN0609900000000   06     099   Stanislaus County, CA                             1995       192,315      162,679     29,636     15.4
CN0610100000000   06     101   Sutter County, CA                                 1995        34,287       28,414      5,873     17.1
CN0610300000000   06     103   Tehama County, CA                                 1995        23,074       20,476      2,598     11.3
CN0610500000000   06     105   Trinity County, CA                                1995         5,281        4,509        772     14.6
CN0610700000000   06     107   Tulare County, CA                                 1995       159,773      133,167     26,606     16.7
CN0610900000000   06     109   Tuolumne County, CA                               1995        20,138       17,955      2,183     10.8
CN0611100000000   06     111   Ventura County, CA                                1995       379,479      351,310     28,169      7.4
CN0611300000000   06     113   Yolo County, CA                                   1995        86,661       80,721      5,940      6.9
CN0611500000000   06     115   Yuba County, CA                                   1995        20,983       17,846      3,137     15.0
CN0800100000000   08     001   Adams County, CO                                  1995       165,630      159,062      6,568      4.0
CN0800300000000   08     003   Alamosa County, CO                                1995         8,005        7,516        489      6.1
CN0800500000000   08     005   Arapahoe County, CO                               1995       268,432      260,011      8,421      3.1
CN0800700000000   08     007   Archuleta County, CO                              1995         3,644        3,476        168      4.6
CN0800900000000   08     009   Baca County, CO                                   1995         2,227        2,172         55      2.5
CN0801100000000   08     011   Bent County, CO                                   1995         2,308        2,241         67      2.9
CN0801300000000   08     013   Boulder County, CO                                1995       153,061      146,947      6,114      4.0
CN0801400000000   08     014   Broomfield County/city, CO                        1995        17,320       16,824        496      2.9
CN0801500000000   08     015   Chaffee County, CO                                1995         7,218        6,933        285      3.9
CN0801700000000   08     017   Cheyenne County, CO                               1995         1,208        1,171         37      3.1
CN0801900000000   08     019   Clear Creek County, CO                            1995         5,274        5,057        217      4.1
CN0802100000000   08     021   Conejos County, CO                                1995         3,609        3,299        310      8.6
CN0802300000000   08     023   Costilla County, CO                               1995         1,583        1,407        176     11.1
CN0802500000000   08     025   Crowley County, CO                                1995         1,256        1,210         46      3.7
CN0802700000000   08     027   Custer County, CO                                 1995         1,549        1,486         63      4.1
CN0802900000000   08     029   Delta County, CO                                  1995        10,162        9,566        596      5.9
CN0803100000000   08     031   Denver County/city, CO                            1995       279,349      266,310     13,039      4.7
CN0803300000000   08     033   Dolores County, CO                                1995           640          584         56      8.8
CN0803500000000   08     035   Douglas County, CO                                1995        60,203       58,818      1,385      2.3
CN0803700000000   08     037   Eagle County, CO                                  1995        17,782       17,230        552      3.1
CN0803900000000   08     039   Elbert County, CO                                 1995         8,943        8,585        358      4.0
CN0804100000000   08     041   El Paso County, CO                                1995       237,520      227,021     10,499      4.4
CN0804300000000   08     043   Fremont County, CO                                1995        16,474       15,609        865      5.3
CN0804500000000   08     045   Garfield County, CO                               1995        20,717       19,908        809      3.9
CN0804700000000   08     047   Gilpin County, CO                                 1995         3,478        3,395         83      2.4
CN0804900000000   08     049   Grand County, CO                                  1995         5,484        5,322        162      3.0
CN0805100000000   08     051   Gunnison County, CO                               1995         7,888        7,405        483      6.1
CN0805300000000   08     053   Hinsdale County, CO                               1995           612          602         10      1.6
CN0805500000000   08     055   Huerfano County, CO                               1995         3,195        2,982        213      6.7
CN0805700000000   08     057   Jackson County, CO                                1995           923          859         64      6.9
CN0805900000000   08     059   Jefferson County, CO                              1995       295,829      286,615      9,214      3.1
CN0806100000000   08     061   Kiowa County, CO                                  1995           883          864         19      2.2
CN0806300000000   08     063   Kit Carson County, CO                             1995         3,436        3,335        101      2.9
CN0806500000000   08     065   Lake County, CO                                   1995         3,132        2,981        151      4.8
CN0806700000000   08     067   La Plata County, CO                               1995        23,537       22,482      1,055      4.5
CN0806900000000   08     069   Larimer County, CO                                1995       129,581      124,690      4,891      3.8
CN0807100000000   08     071   Las Animas County, CO                             1995         6,498        6,169        329      5.1
CN0807300000000   08     073   Lincoln County, CO                                1995         2,595        2,533         62      2.4
CN0807500000000   08     075   Logan County, CO                                  1995        10,040        9,716        324      3.2
CN0807700000000   08     077   Mesa County, CO                                   1995        54,537       51,632      2,905      5.3
CN0807900000000   08     079   Mineral County, CO                                1995           397          364         33      8.3
CN0808100000000   08     081   Moffat County, CO                                 1995         6,858        6,464        394      5.7
CN0808300000000   08     083   Montezuma County, CO                              1995        11,413       10,639        774      6.8
CN0808500000000   08     085   Montrose County, CO                               1995        14,903       14,062        841      5.6
CN0808700000000   08     087   Morgan County, CO                                 1995        13,104       12,655        449      3.4
CN0808900000000   08     089   Otero County, CO                                  1995         9,054        8,573        481      5.3
CN0809100000000   08     091   Ouray County, CO                                  1995         1,693        1,610         83      4.9
CN0809300000000   08     093   Park County, CO                                   1995         7,633        7,334        299      3.9
CN0809500000000   08     095   Phillips County, CO                               1995         1,981        1,951         30      1.5
CN0809700000000   08     097   Pitkin County, CO                                 1995         9,089        8,671        418      4.6
CN0809900000000   08     099   Prowers County, CO                                1995         6,498        6,225        273      4.2
CN0810100000000   08     101   Pueblo County, CO                                 1995        57,940       54,599      3,341      5.8
CN0810300000000   08     103   Rio Blanco County, CO                             1995         3,460        3,224        236      6.8
CN0810500000000   08     105   Rio Grande County, CO                             1995         5,252        4,808        444      8.5
CN0810700000000   08     107   Routt County, CO                                  1995        10,362        9,940        422      4.1
CN0810900000000   08     109   Saguache County, CO                               1995         2,678        2,402        276     10.3
CN0811100000000   08     111   San Juan County, CO                               1995           279          235         44     15.8
CN0811300000000   08     113   San Miguel County, CO                             1995         4,475        4,294        181      4.0
CN0811500000000   08     115   Sedgwick County, CO                               1995         1,241        1,200         41      3.3
CN0811700000000   08     117   Summit County, CO                                 1995        11,503       11,179        324      2.8
CN0811900000000   08     119   Teller County, CO                                 1995        13,092       12,518        574      4.4
CN0812100000000   08     121   Washington County, CO                             1995         2,373        2,307         66      2.8
CN0812300000000   08     123   Weld County, CO                                   1995        80,220       76,584      3,636      4.5
CN0812500000000   08     125   Yuma County, CO                                   1995         4,282        4,199         83      1.9
CN0900100000000   09     001   Fairfield County, CT                              1995       448,017      427,387     20,630      4.6
CN0900300000000   09     003   Hartford County, CT                               1995       432,811      407,139     25,672      5.9
CN0900500000000   09     005   Litchfield County, CT                             1995       100,667       96,124      4,543      4.5
CN0900700000000   09     007   Middlesex County, CT                              1995        82,101       77,937      4,164      5.1
CN0900900000000   09     009   New Haven County, CT                              1995       415,993      392,639     23,354      5.6
CN0901100000000   09     011   New London County, CT                             1995       133,842      127,001      6,841      5.1
CN0901300000000   09     013   Tolland County, CT                                1995        70,500       67,176      3,324      4.7
CN0901500000000   09     015   Windham County, CT                                1995        56,632       52,999      3,633      6.4
CN1000100000000   10     001   Kent County, DE                                   1995        69,939       66,801      3,138      4.5
CN1000300000000   10     003   New Castle County, DE                             1995       247,517      237,367     10,150      4.1
CN1000500000000   10     005   Sussex County, DE                                 1995        68,522       65,373      3,149      4.6
CN1100100000000   11     001   District of Columbia                              1995       300,235      274,298     25,937      8.6
CN1200100000000   12     001   Alachua County, FL                                1995       103,550      100,559      2,991      2.9
CN1200300000000   12     003   Baker County, FL                                  1995         8,790        8,308        482      5.5
CN1200500000000   12     005   Bay County, FL                                    1995        64,876       60,489      4,387      6.8
CN1200700000000   12     007   Bradford County, FL                               1995         9,762        9,394        368      3.8
CN1200900000000   12     009   Brevard County, FL                                1995       208,370      194,528     13,842      6.6
CN1201100000000   12     011   Broward County, FL                                1995       744,653      701,543     43,110      5.8
CN1201300000000   12     013   Calhoun County, FL                                1995         4,847        4,626        221      4.6
CN1201500000000   12     015   Charlotte County, FL                              1995        45,305       43,140      2,165      4.8
CN1201700000000   12     017   Citrus County, FL                                 1995        35,372       32,915      2,457      6.9
CN1201900000000   12     019   Clay County, FL                                   1995        64,540       62,563      1,977      3.1
CN1202100000000   12     021   Collier County, FL                                1995        83,691       77,760      5,931      7.1
CN1202300000000   12     023   Columbia County, FL                               1995        23,225       21,899      1,326      5.7
CN1202700000000   12     027   DeSoto County, FL                                 1995        10,309        9,625        684      6.6
CN1202900000000   12     029   Dixie County, FL                                  1995         4,145        3,795        350      8.4
CN1203100000000   12     031   Duval County, FL                                  1995       376,344      361,717     14,627      3.9
CN1203300000000   12     033   Escambia County, FL                               1995       123,752      118,399      5,353      4.3
CN1203500000000   12     035   Flagler County, FL                                1995        15,169       14,653        516      3.4
CN1203700000000   12     037   Franklin County, FL                               1995         4,907        4,693        214      4.4
