                               Labor Force Data by County, 1994 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0111500000000   01     115   St. Clair County, AL                              1994        26,567       25,499      1,068      4.0
CN0111700000000   01     117   Shelby County, AL                                 1994        64,630       62,770      1,860      2.9
CN0111900000000   01     119   Sumter County, AL                                 1994         6,227        5,445        782     12.6
CN0112100000000   01     121   Talladega County, AL                              1994        35,015       32,243      2,772      7.9
CN0112300000000   01     123   Tallapoosa County, AL                             1994        20,172       18,901      1,271      6.3
CN0112500000000   01     125   Tuscaloosa County, AL                             1994        74,975       71,440      3,535      4.7
CN0112700000000   01     127   Walker County, AL                                 1994        29,750       27,108      2,642      8.9
CN0112900000000   01     129   Washington County, AL                             1994         6,487        5,619        868     13.4
CN0113100000000   01     131   Wilcox County, AL                                 1994         3,969        3,361        608     15.3
CN0113300000000   01     133   Winston County, AL                                1994        12,348       11,610        738      6.0
CN0201300000000   02     013   Aleutians East Borough, AK                        1994         1,494        1,451         43      2.9
CN0201600000000   02     016   Aleutians West Census Area, AK                    1994         2,893        2,824         69      2.4
CN0202000000000   02     020   Anchorage Borough/municipality, AK                1994       133,408      126,020      7,388      5.5
CN0205000000000   02     050   Bethel Census Area, AK                            1994         5,396        4,999        397      7.4
CN0206000000000   02     060   Bristol Bay Borough, AK                           1994           478          448         30      6.3
CN0206800000000   02     068   Denali Borough, AK                                1994         1,083          984         99      9.1
CN0207000000000   02     070   Dillingham Census Area, AK                        1994         1,612        1,497        115      7.1
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  1994        40,707       37,408      3,299      8.1
CN0210000000000   02     100   Haines Borough, AK                                1994         1,158        1,040        118     10.2
CN0211000000000   02     110   Juneau Borough/city, AK                           1994        16,175       15,219        956      5.9
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       1994        21,018       18,396      2,622     12.5
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     1994         7,662        7,036        626      8.2
CN0215000000000   02     150   Kodiak Island Borough, AK                         1994         7,660        6,760        900     11.7
CN0215800000000   02     158   Kusilvak Census Area, AK                          1994         1,817        1,624        193     10.6
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    1994           558          524         34      6.1
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     1994        24,830       22,230      2,600     10.5
CN0218000000000   02     180   Nome Census Area, AK                              1994         3,442        3,029        413     12.0
CN0218500000000   02     185   North Slope Borough, AK                           1994         3,179        3,057        122      3.8
CN0218800000000   02     188   Northwest Arctic Borough, AK                      1994         2,262        1,912        350     15.5
CN0220100000000   02     201   Prince of Wales-Outer Ketchikan Census Area, AK   1994         3,193        2,820        373     11.7
CN0222000000000   02     220   Sitka Borough/city, AK                            1994         4,807        4,328        479     10.0
CN0223200000000   02     232   Skagway-Hoonah-Angoon Census Area, AK             1994         2,312        2,111        201      8.7
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               1994         2,453        2,136        317     12.9
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    1994         5,286        4,770        516      9.8
CN0228000000000   02     280   Wrangell-Petersburg Census Area, AK               1994         3,666        3,335        331      9.0
CN0228200000000   02     282   Yakutat Borough/city, AK                          1994           300          260         40     13.3
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     1994         1,935        1,621        314     16.2
CN0400100000000   04     001   Apache County, AZ                                 1994        19,758       16,216      3,542     17.9
CN0400300000000   04     003   Cochise County, AZ                                1994        43,388       38,870      4,518     10.4
CN0400500000000   04     005   Coconino County, AZ                               1994        58,364       53,111      5,253      9.0
CN0400700000000   04     007   Gila County, AZ                                   1994        18,964       17,363      1,601      8.4
CN0400900000000   04     009   Graham County, AZ                                 1994        10,740        9,710      1,030      9.6
CN0401100000000   04     011   Greenlee County, AZ                               1994         4,134        3,749        385      9.3
CN0401200000000   04     012   La Paz County, AZ                                 1994         6,108        5,277        831     13.6
CN0401300000000   04     013   Maricopa County, AZ                               1994     1,283,037    1,224,442     58,595      4.6
CN0401500000000   04     015   Mohave County, AZ                                 1994        57,657       52,774      4,883      8.5
CN0401700000000   04     017   Navajo County, AZ                                 1994        32,405       27,562      4,843     14.9
CN0401900000000   04     019   Pima County, AZ                                   1994       375,558      361,040     14,518      3.9
CN0402100000000   04     021   Pinal County, AZ                                  1994        51,219       48,346      2,873      5.6
CN0402300000000   04     023   Santa Cruz County, AZ                             1994        15,324       12,115      3,209     20.9
CN0402500000000   04     025   Yavapai County, AZ                                1994        61,701       58,452      3,249      5.3
CN0402700000000   04     027   Yuma County, AZ                                   1994        66,965       45,975     20,990     31.3
CN0500100000000   05     001   Arkansas County, AR                               1994        10,585        9,940        645      6.1
CN0500300000000   05     003   Ashley County, AR                                 1994        11,284       10,579        705      6.2
CN0500500000000   05     005   Baxter County, AR                                 1994        14,002       13,472        530      3.8
CN0500700000000   05     007   Benton County, AR                                 1994        59,145       57,741      1,404      2.4
CN0500900000000   05     009   Boone County, AR                                  1994        14,707       14,015        692      4.7
CN0501100000000   05     011   Bradley County, AR                                1994         4,942        4,477        465      9.4
CN0501300000000   05     013   Calhoun County, AR                                1994         2,393        2,158        235      9.8
CN0501500000000   05     015   Carroll County, AR                                1994        12,216       11,622        594      4.9
CN0501700000000   05     017   Chicot County, AR                                 1994         6,500        5,944        556      8.6
CN0501900000000   05     019   Clark County, AR                                  1994        11,486       11,086        400      3.5
CN0502100000000   05     021   Clay County, AR                                   1994         8,370        7,846        524      6.3
CN0502300000000   05     023   Cleburne County, AR                               1994         9,125        8,581        544      6.0
CN0502500000000   05     025   Cleveland County, AR                              1994         3,984        3,732        252      6.3
CN0502700000000   05     027   Columbia County, AR                               1994        11,862       10,989        873      7.4
CN0502900000000   05     029   Conway County, AR                                 1994         9,389        8,872        517      5.5
CN0503100000000   05     031   Craighead County, AR                              1994        38,966       37,505      1,461      3.7
CN0503300000000   05     033   Crawford County, AR                               1994        23,055       21,815      1,240      5.4
CN0503500000000   05     035   Crittenden County, AR                             1994        22,107       20,788      1,319      6.0
CN0503700000000   05     037   Cross County, AR                                  1994         8,967        8,322        645      7.2
CN0503900000000   05     039   Dallas County, AR                                 1994         3,948        3,577        371      9.4
CN0504100000000   05     041   Desha County, AR                                  1994         7,304        6,669        635      8.7
CN0504300000000   05     043   Drew County, AR                                   1994         9,960        9,334        626      6.3
CN0504500000000   05     045   Faulkner County, AR                               1994        36,948       35,083      1,865      5.0
CN0504700000000   05     047   Franklin County, AR                               1994         7,985        7,678        307      3.8
CN0504900000000   05     049   Fulton County, AR                                 1994         4,460        4,203        257      5.8
CN0505100000000   05     051   Garland County, AR                                1994        35,107       32,924      2,183      6.2
CN0505300000000   05     053   Grant County, AR                                  1994         7,068        6,685        383      5.4
CN0505500000000   05     055   Greene County, AR                                 1994        17,321       16,355        966      5.6
CN0505700000000   05     057   Hempstead County, AR                              1994        11,183       10,377        806      7.2
CN0505900000000   05     059   Hot Spring County, AR                             1994        11,801       11,118        683      5.8
CN0506100000000   05     061   Howard County, AR                                 1994         6,934        6,596        338      4.9
CN0506300000000   05     063   Independence County, AR                           1994        16,520       15,607        913      5.5
CN0506500000000   05     065   Izard County, AR                                  1994         4,054        3,766        288      7.1
CN0506700000000   05     067   Jackson County, AR                                1994         8,182        7,328        854     10.4
CN0506900000000   05     069   Jefferson County, AR                              1994        37,243       33,899      3,344      9.0
CN0507100000000   05     071   Johnson County, AR                                1994        10,089        9,645        444      4.4
CN0507300000000   05     073   Lafayette County, AR                              1994         3,635        3,374        261      7.2
CN0507500000000   05     075   Lawrence County, AR                               1994         7,904        7,398        506      6.4
CN0507700000000   05     077   Lee County, AR                                    1994         4,869        4,435        434      8.9
CN0507900000000   05     079   Lincoln County, AR                                1994         5,324        4,979        345      6.5
CN0508100000000   05     081   Little River County, AR                           1994         5,740        5,294        446      7.8
CN0508300000000   05     083   Logan County, AR                                  1994        10,273        9,789        484      4.7
CN0508500000000   05     085   Lonoke County, AR                                 1994        22,307       21,469        838      3.8
CN0508700000000   05     087   Madison County, AR                                1994         6,778        6,545        233      3.4
CN0508900000000   05     089   Marion County, AR                                 1994         5,672        5,488        184      3.2
CN0509100000000   05     091   Miller County, AR                                 1994        17,202       15,861      1,341      7.8
CN0509300000000   05     093   Mississippi County, AR                            1994        27,206       24,022      3,184     11.7
CN0509500000000   05     095   Monroe County, AR                                 1994         4,456        4,142        314      7.0
CN0509700000000   05     097   Montgomery County, AR                             1994         3,835        3,681        154      4.0
CN0509900000000   05     099   Nevada County, AR                                 1994         4,794        4,494        300      6.3
CN0510100000000   05     101   Newton County, AR                                 1994         2,980        2,785        195      6.5
CN0510300000000   05     103   Ouachita County, AR                               1994        12,852       11,231      1,621     12.6
CN0510500000000   05     105   Perry County, AR                                  1994         3,630        3,331        299      8.2
CN0510700000000   05     107   Phillips County, AR                               1994        11,030        9,894      1,136     10.3
CN0510900000000   05     109   Pike County, AR                                   1994         4,834        4,542        292      6.0
CN0511100000000   05     111   Poinsett County, AR                               1994        11,059       10,295        764      6.9
CN0511300000000   05     113   Polk County, AR                                   1994         8,437        8,101        336      4.0
CN0511500000000   05     115   Pope County, AR                                   1994        26,107       24,906      1,201      4.6
CN0511700000000   05     117   Prairie County, AR                                1994         4,187        3,902        285      6.8
CN0511900000000   05     119   Pulaski County, AR                                1994       192,353      184,229      8,124      4.2
CN0512100000000   05     121   Randolph County, AR                               1994         7,803        7,275        528      6.8
CN0512300000000   05     123   St. Francis County, AR                            1994        12,506       11,195      1,311     10.5
CN0512500000000   05     125   Saline County, AR                                 1994        37,628       36,287      1,341      3.6
CN0512700000000   05     127   Scott County, AR                                  1994         4,998        4,834        164      3.3
CN0512900000000   05     129   Searcy County, AR                                 1994         2,958        2,794        164      5.5
CN0513100000000   05     131   Sebastian County, AR                              1994        55,447       52,753      2,694      4.9
CN0513300000000   05     133   Sevier County, AR                                 1994         6,976        6,662        314      4.5
CN0513500000000   05     135   Sharp County, AR                                  1994         5,772        5,373        399      6.9
CN0513700000000   05     137   Stone County, AR                                  1994         5,039        4,777        262      5.2
CN0513900000000   05     139   Union County, AR                                  1994        21,378       19,880      1,498      7.0
CN0514100000000   05     141   Van Buren County, AR                              1994         6,101        5,598        503      8.2
CN0514300000000   05     143   Washington County, AR                             1994        70,561       68,731      1,830      2.6
CN0514500000000   05     145   White County, AR                                  1994        29,222       27,427      1,795      6.1
CN0514700000000   05     147   Woodruff County, AR                               1994         4,081        3,765        316      7.7
CN0514900000000   05     149   Yell County, AR                                   1994         9,212        8,844        368      4.0
CN0600100000000   06     001   Alameda County, CA                                1994       679,944      637,748     42,196      6.2
CN0600300000000   06     003   Alpine County, CA                                 1994           446          400         46     10.3
CN0600500000000   06     005   Amador County, CA                                 1994        12,742       11,692      1,050      8.2
CN0600700000000   06     007   Butte County, CA                                  1994        82,911       74,285      8,626     10.4
CN0600900000000   06     009   Calaveras County, CA                              1994        14,647       12,987      1,660     11.3
CN0601100000000   06     011   Colusa County, CA                                 1994         8,210        6,634      1,576     19.2
CN0601300000000   06     013   Contra Costa County, CA                           1994       451,868      423,567     28,301      6.3
CN0601500000000   06     015   Del Norte County, CA                              1994        10,043        8,817      1,226     12.2
CN0601700000000   06     017   El Dorado County, CA                              1994        70,475       65,353      5,122      7.3
CN0601900000000   06     019   Fresno County, CA                                 1994       356,626      305,186     51,440     14.4
CN0602100000000   06     021   Glenn County, CA                                  1994        11,531        9,657      1,874     16.3
CN0602300000000   06     023   Humboldt County, CA                               1994        59,886       54,659      5,227      8.7
CN0602500000000   06     025   Imperial County, CA                               1994        57,646       42,342     15,304     26.5
CN0602700000000   06     027   Inyo County, CA                                   1994         7,180        6,416        764     10.6
CN0602900000000   06     029   Kern County, CA                                   1994       265,826      225,307     40,519     15.2
CN0603100000000   06     031   Kings County, CA                                  1994        40,969       35,091      5,878     14.3
CN0603300000000   06     033   Lake County, CA                                   1994        22,469       19,641      2,828     12.6
CN0603500000000   06     035   Lassen County, CA                                 1994        11,184        9,902      1,282     11.5
CN0603700000000   06     037   Los Angeles County, CA                            1994     4,295,542    3,899,679    395,863      9.2
CN0603900000000   06     039   Madera County, CA                                 1994        48,501       40,990      7,511     15.5
CN0604100000000   06     041   Marin County, CA                                  1994       129,265      123,224      6,041      4.7
CN0604300000000   06     043   Mariposa County, CA                               1994         7,247        6,548        699      9.6
CN0604500000000   06     045   Mendocino County, CA                              1994        40,472       36,540      3,932      9.7
CN0604700000000   06     047   Merced County, CA                                 1994        83,719       70,059     13,660     16.3
CN0604900000000   06     049   Modoc County, CA                                  1994         4,273        3,757        516     12.1
CN0605100000000   06     051   Mono County, CA                                   1994         6,163        5,520        643     10.4
CN0605300000000   06     053   Monterey County, CA                               1994       175,018      153,154     21,864     12.5
CN0605500000000   06     055   Napa County, CA                                   1994        57,792       53,760      4,032      7.0
CN0605700000000   06     057   Nevada County, CA                                 1994        40,989       37,896      3,093      7.5
CN0605900000000   06     059   Orange County, CA                                 1994     1,333,330    1,256,115     77,215      5.8
CN0606100000000   06     061   Placer County, CA                                 1994        98,548       91,941      6,607      6.7
CN0606300000000   06     063   Plumas County, CA                                 1994         9,995        8,549      1,446     14.5
CN0606500000000   06     065   Riverside County, CA                              1994       597,407      533,406     64,001     10.7
CN0606700000000   06     067   Sacramento County, CA                             1994       532,774      493,828     38,946      7.3
CN0606900000000   06     069   San Benito County, CA                             1994        22,328       19,178      3,150     14.1
CN0607100000000   06     071   San Bernardino County, CA                         1994       670,910      612,190     58,720      8.8
CN0607300000000   06     073   San Diego County, CA                              1994     1,226,829    1,139,017     87,812      7.2
CN0607500000000   06     075   San Francisco County/city, CA                     1994       401,966      375,886     26,080      6.5
CN0607700000000   06     077   San Joaquin County, CA                            1994       240,239      209,125     31,114     13.0
CN0607900000000   06     079   San Luis Obispo County, CA                        1994        99,813       92,546      7,267      7.3
CN0608100000000   06     081   San Mateo County, CA                              1994       369,650      352,094     17,556      4.7
CN0608300000000   06     083   Santa Barbara County, CA                          1994       195,288      181,015     14,273      7.3
CN0608500000000   06     085   Santa Clara County, CA                            1994       851,909      797,685     54,224      6.4
CN0608700000000   06     087   Santa Cruz County, CA                             1994       140,714      126,823     13,891      9.9
CN0608900000000   06     089   Shasta County, CA                                 1994        72,574       63,706      8,868     12.2
CN0609100000000   06     091   Sierra County, CA                                 1994         1,779        1,597        182     10.2
CN0609300000000   06     093   Siskiyou County, CA                               1994        19,413       16,669      2,744     14.1
CN0609500000000   06     095   Solano County, CA                                 1994       175,053      161,537     13,516      7.7
CN0609700000000   06     097   Sonoma County, CA                                 1994       223,907      210,641     13,266      5.9
CN0609900000000   06     099   Stanislaus County, CA                             1994       193,635      162,614     31,021     16.0
CN0610100000000   06     101   Sutter County, CA                                 1994        34,059       28,328      5,731     16.8
CN0610300000000   06     103   Tehama County, CA                                 1994        23,904       21,176      2,728     11.4
CN0610500000000   06     105   Trinity County, CA                                1994         5,278        4,484        794     15.0
CN0610700000000   06     107   Tulare County, CA                                 1994       161,587      134,881     26,706     16.5
CN0610900000000   06     109   Tuolumne County, CA                               1994        20,998       18,648      2,350     11.2
CN0611100000000   06     111   Ventura County, CA                                1994       380,330      349,961     30,369      8.0
CN0611300000000   06     113   Yolo County, CA                                   1994        86,590       80,613      5,977      6.9
CN0611500000000   06     115   Yuba County, CA                                   1994        21,994       18,469      3,525     16.0
CN0800100000000   08     001   Adams County, CO                                  1994       158,494      151,709      6,785      4.3
CN0800300000000   08     003   Alamosa County, CO                                1994         7,544        7,109        435      5.8
CN0800500000000   08     005   Arapahoe County, CO                               1994       260,958      252,068      8,890      3.4
CN0800700000000   08     007   Archuleta County, CO                              1994         3,293        3,129        164      5.0
CN0800900000000   08     009   Baca County, CO                                   1994         2,054        2,002         52      2.5
CN0801100000000   08     011   Bent County, CO                                   1994         2,249        2,181         68      3.0
CN0801300000000   08     013   Boulder County, CO                                1994       148,378      142,824      5,554      3.7
CN0801400000000   08     014   Broomfield County/city, CO                        1994        16,732       16,264        468      2.8
CN0801500000000   08     015   Chaffee County, CO                                1994         6,808        6,504        304      4.5
CN0801700000000   08     017   Cheyenne County, CO                               1994         1,132        1,108         24      2.1
CN0801900000000   08     019   Clear Creek County, CO                            1994         4,916        4,682        234      4.8
CN0802100000000   08     021   Conejos County, CO                                1994         3,454        3,161        293      8.5
CN0802300000000   08     023   Costilla County, CO                               1994         1,541        1,370        171     11.1
CN0802500000000   08     025   Crowley County, CO                                1994         1,255        1,198         57      4.5
CN0802700000000   08     027   Custer County, CO                                 1994         1,330        1,277         53      4.0
CN0802900000000   08     029   Delta County, CO                                  1994        10,018        9,440        578      5.8
CN0803100000000   08     031   Denver County/city, CO                            1994       273,932      260,400     13,532      4.9
CN0803300000000   08     033   Dolores County, CO                                1994           690          632         58      8.4
CN0803500000000   08     035   Douglas County, CO                                1994        52,266       50,978      1,288      2.5
CN0803700000000   08     037   Eagle County, CO                                  1994        16,597       16,005        592      3.6
CN0803900000000   08     039   Elbert County, CO                                 1994         7,457        7,131        326      4.4
CN0804100000000   08     041   El Paso County, CO                                1994       224,269      213,529     10,740      4.8
CN0804300000000   08     043   Fremont County, CO                                1994        16,068       15,163        905      5.6
CN0804500000000   08     045   Garfield County, CO                               1994        19,795       19,003        792      4.0
CN0804700000000   08     047   Gilpin County, CO                                 1994         3,062        2,983         79      2.6
CN0804900000000   08     049   Grand County, CO                                  1994         5,111        4,949        162      3.2
CN0805100000000   08     051   Gunnison County, CO                               1994         7,572        7,145        427      5.6
CN0805300000000   08     053   Hinsdale County, CO                               1994           562          545         17      3.0
CN0805500000000   08     055   Huerfano County, CO                               1994         3,033        2,829        204      6.7
CN0805700000000   08     057   Jackson County, CO                                1994           985          915         70      7.1
CN0805900000000   08     059   Jefferson County, CO                              1994       285,985      276,462      9,523      3.3
CN0806100000000   08     061   Kiowa County, CO                                  1994           852          838         14      1.6
CN0806300000000   08     063   Kit Carson County, CO                             1994         3,315        3,221         94      2.8
CN0806500000000   08     065   Lake County, CO                                   1994         3,080        2,893        187      6.1
CN0806700000000   08     067   La Plata County, CO                               1994        22,213       21,279        934      4.2
CN0806900000000   08     069   Larimer County, CO                                1994       123,216      118,814      4,402      3.6
CN0807100000000   08     071   Las Animas County, CO                             1994         6,151        5,850        301      4.9
CN0807300000000   08     073   Lincoln County, CO                                1994         2,526        2,463         63      2.5
CN0807500000000   08     075   Logan County, CO                                  1994         9,229        8,955        274      3.0
CN0807700000000   08     077   Mesa County, CO                                   1994        51,769       48,905      2,864      5.5
CN0807900000000   08     079   Mineral County, CO                                1994           378          344         34      9.0
CN0808100000000   08     081   Moffat County, CO                                 1994         6,358        5,981        377      5.9
CN0808300000000   08     083   Montezuma County, CO                              1994        11,010       10,272        738      6.7
CN0808500000000   08     085   Montrose County, CO                               1994        14,142       13,440        702      5.0
CN0808700000000   08     087   Morgan County, CO                                 1994        12,465       11,969        496      4.0
CN0808900000000   08     089   Otero County, CO                                  1994         8,618        8,137        481      5.6
CN0809100000000   08     091   Ouray County, CO                                  1994         1,561        1,497         64      4.1
CN0809300000000   08     093   Park County, CO                                   1994         6,566        6,293        273      4.2
CN0809500000000   08     095   Phillips County, CO                               1994         1,867        1,836         31      1.7
CN0809700000000   08     097   Pitkin County, CO                                 1994         9,031        8,614        417      4.6
CN0809900000000   08     099   Prowers County, CO                                1994         6,227        5,990        237      3.8
CN0810100000000   08     101   Pueblo County, CO                                 1994        55,775       52,572      3,203      5.7
CN0810300000000   08     103   Rio Blanco County, CO                             1994         3,538        3,385        153      4.3
CN0810500000000   08     105   Rio Grande County, CO                             1994         5,113        4,705        408      8.0
CN0810700000000   08     107   Routt County, CO                                  1994        10,010        9,629        381      3.8
CN0810900000000   08     109   Saguache County, CO                               1994         2,477        2,218        259     10.5
CN0811100000000   08     111   San Juan County, CO                               1994           316          271         45     14.2
CN0811300000000   08     113   San Miguel County, CO                             1994         4,119        3,976        143      3.5
CN0811500000000   08     115   Sedgwick County, CO                               1994         1,193        1,146         47      3.9
CN0811700000000   08     117   Summit County, CO                                 1994        10,750       10,446        304      2.8
CN0811900000000   08     119   Teller County, CO                                 1994        11,987       11,405        582      4.9
CN0812100000000   08     121   Washington County, CO                             1994         2,195        2,128         67      3.1
CN0812300000000   08     123   Weld County, CO                                   1994        76,379       73,035      3,344      4.4
CN0812500000000   08     125   Yuma County, CO                                   1994         4,117        4,016        101      2.5
CN0900100000000   09     001   Fairfield County, CT                              1994       448,522      426,887     21,635      4.8
CN0900300000000   09     003   Hartford County, CT                               1994       442,797      415,716     27,081      6.1
CN0900500000000   09     005   Litchfield County, CT                             1994       101,605       96,496      5,109      5.0
CN0900700000000   09     007   Middlesex County, CT                              1994        82,728       78,376      4,352      5.3
CN0900900000000   09     009   New Haven County, CT                              1994       421,774      396,386     25,388      6.0
CN0901100000000   09     011   New London County, CT                             1994       133,228      126,308      6,920      5.2
CN0901300000000   09     013   Tolland County, CT                                1994        72,081       68,556      3,525      4.9
CN0901500000000   09     015   Windham County, CT                                1994        55,788       52,054      3,734      6.7
CN1000100000000   10     001   Kent County, DE                                   1994        69,278       65,777      3,501      5.1
CN1000300000000   10     003   New Castle County, DE                             1994       248,171      236,943     11,228      4.5
CN1000500000000   10     005   Sussex County, DE                                 1994        66,803       63,439      3,364      5.0
CN1100100000000   11     001   District of Columbia                              1994       309,634      285,026     24,608      7.9
CN1200100000000   12     001   Alachua County, FL                                1994       102,438       99,053      3,385      3.3
CN1200300000000   12     003   Baker County, FL                                  1994         8,816        8,257        559      6.3
CN1200500000000   12     005   Bay County, FL                                    1994        65,684       60,168      5,516      8.4
CN1200700000000   12     007   Bradford County, FL                               1994         9,498        9,048        450      4.7
CN1200900000000   12     009   Brevard County, FL                                1994       212,959      197,417     15,542      7.3
CN1201100000000   12     011   Broward County, FL                                1994       733,204      685,906     47,298      6.5
CN1201300000000   12     013   Calhoun County, FL                                1994         4,596        4,328        268      5.8
CN1201500000000   12     015   Charlotte County, FL                              1994        45,812       43,264      2,548      5.6
CN1201700000000   12     017   Citrus County, FL                                 1994        35,714       32,911      2,803      7.8
CN1201900000000   12     019   Clay County, FL                                   1994        61,694       59,291      2,403      3.9
CN1202100000000   12     021   Collier County, FL                                1994        82,723       76,076      6,647      8.0
CN1202300000000   12     023   Columbia County, FL                               1994        22,427       20,634      1,793      8.0
CN1202700000000   12     027   DeSoto County, FL                                 1994        10,096        9,313        783      7.8
CN1202900000000   12     029   Dixie County, FL                                  1994         3,958        3,653        305      7.7
CN1203100000000   12     031   Duval County, FL                                  1994       368,925      350,989     17,936      4.9
CN1203300000000   12     033   Escambia County, FL                               1994       124,151      118,374      5,777      4.7
CN1203500000000   12     035   Flagler County, FL                                1994        14,428       13,775        653      4.5
CN1203700000000   12     037   Franklin County, FL                               1994         4,597        4,446        151      3.3
