                               Labor Force Data by County, 2014 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0112100000000   01     121   Talladega County, AL                              2014        35,445       32,710      2,735      7.7
CN0112300000000   01     123   Tallapoosa County, AL                             2014        18,448       17,072      1,376      7.5
CN0112500000000   01     125   Tuscaloosa County, AL                             2014        97,230       91,523      5,707      5.9
CN0112700000000   01     127   Walker County, AL                                 2014        25,796       23,766      2,030      7.9
CN0112900000000   01     129   Washington County, AL                             2014         6,664        6,028        636      9.5
CN0113100000000   01     131   Wilcox County, AL                                 2014         2,868        2,385        483     16.8
CN0113300000000   01     133   Winston County, AL                                2014         9,647        8,822        825      8.6
CN0201300000000   02     013   Aleutians East Borough, AK                        2014         2,219        2,121         98      4.4
CN0201600000000   02     016   Aleutians West Census Area, AK                    2014         4,464        4,253        211      4.7
CN0202000000000   02     020   Anchorage Borough/municipality, AK                2014       157,650      149,591      8,059      5.1
CN0205000000000   02     050   Bethel Census Area, AK                            2014         7,270        6,120      1,150     15.8
CN0206000000000   02     060   Bristol Bay Borough, AK                           2014           495          456         39      7.9
CN0206800000000   02     068   Denali Borough, AK                                2014         1,068          959        109     10.2
CN0207000000000   02     070   Dillingham Census Area, AK                        2014         2,111        1,902        209      9.9
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  2014        46,662       44,016      2,646      5.7
CN0210000000000   02     100   Haines Borough, AK                                2014         1,108          991        117     10.6
CN0210500000000   02     105   Hoonah-Angoon Census Area, AK                     2014         1,134          965        169     14.9
CN0211000000000   02     110   Juneau Borough/city, AK                           2014        17,412       16,548        864      5.0
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       2014        27,867       25,712      2,155      7.7
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     2014         7,083        6,535        548      7.7
CN0215000000000   02     150   Kodiak Island Borough, AK                         2014         6,563        6,197        366      5.6
CN0215800000000   02     158   Kusilvak Census Area, AK                          2014         2,812        2,152        660     23.5
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2014           641          538        103     16.1
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2014        44,744       41,199      3,545      7.9
CN0218000000000   02     180   Nome Census Area, AK                              2014         4,107        3,610        497     12.1
CN0218500000000   02     185   North Slope Borough, AK                           2014         4,338        4,084        254      5.9
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2014         2,991        2,490        501     16.8
CN0219500000000   02     195   Petersburg Borough, AK                            2014         1,577        1,430        147      9.3
CN0219800000000   02     198   Prince of Wales-Hyder Census Area, AK             2014         2,825        2,453        372     13.2
CN0222000000000   02     220   Sitka Borough/city, AK                            2014         4,669        4,435        234      5.0
CN0223000000000   02     230   Skagway Municipality, AK                          2014           802          708         94     11.7
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2014         2,908        2,530        378     13.0
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    2014         4,865        4,404        461      9.5
CN0227500000000   02     275   Wrangell Borough/city, AK                         2014         1,057          970         87      8.2
CN0228200000000   02     282   Yakutat Borough/city, AK                          2014           273          246         27      9.9
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2014         2,571        2,091        480     18.7
CN0400100000000   04     001   Apache County, AZ                                 2014        21,345       17,994      3,351     15.7
CN0400300000000   04     003   Cochise County, AZ                                2014        51,273       46,954      4,319      8.4
CN0400500000000   04     005   Coconino County, AZ                               2014        72,671       67,508      5,163      7.1
CN0400700000000   04     007   Gila County, AZ                                   2014        21,544       19,750      1,794      8.3
CN0400900000000   04     009   Graham County, AZ                                 2014        14,529       13,447      1,082      7.4
CN0401100000000   04     011   Greenlee County, AZ                               2014         4,748        4,439        309      6.5
CN0401200000000   04     012   La Paz County, AZ                                 2014         8,002        7,394        608      7.6
CN0401300000000   04     013   Maricopa County, AZ                               2014     1,973,683    1,858,871    114,812      5.8
CN0401500000000   04     015   Mohave County, AZ                                 2014        78,835       71,947      6,888      8.7
CN0401700000000   04     017   Navajo County, AZ                                 2014        41,943       37,291      4,652     11.1
CN0401900000000   04     019   Pima County, AZ                                   2014       465,898      437,713     28,185      6.0
CN0402100000000   04     021   Pinal County, AZ                                  2014       154,678      143,829     10,849      7.0
CN0402300000000   04     023   Santa Cruz County, AZ                             2014        20,422       17,777      2,645     13.0
CN0402500000000   04     025   Yavapai County, AZ                                2014        94,877       88,836      6,041      6.4
CN0402700000000   04     027   Yuma County, AZ                                   2014        93,996       72,444     21,552     22.9
CN0500100000000   05     001   Arkansas County, AR                               2014         9,545        9,045        500      5.2
CN0500300000000   05     003   Ashley County, AR                                 2014         8,736        7,962        774      8.9
CN0500500000000   05     005   Baxter County, AR                                 2014        16,104       15,052      1,052      6.5
CN0500700000000   05     007   Benton County, AR                                 2014       116,340      111,104      5,236      4.5
CN0500900000000   05     009   Boone County, AR                                  2014        15,780       14,858        922      5.8
CN0501100000000   05     011   Bradley County, AR                                2014         4,349        4,008        341      7.8
CN0501300000000   05     013   Calhoun County, AR                                2014         2,397        2,244        153      6.4
CN0501500000000   05     015   Carroll County, AR                                2014        12,641       12,001        640      5.1
CN0501700000000   05     017   Chicot County, AR                                 2014         3,877        3,480        397     10.2
CN0501900000000   05     019   Clark County, AR                                  2014         9,749        9,100        649      6.7
CN0502100000000   05     021   Clay County, AR                                   2014         6,459        5,964        495      7.7
CN0502300000000   05     023   Cleburne County, AR                               2014         9,821        9,028        793      8.1
CN0502500000000   05     025   Cleveland County, AR                              2014         3,481        3,249        232      6.7
CN0502700000000   05     027   Columbia County, AR                               2014         9,630        8,957        673      7.0
CN0502900000000   05     029   Conway County, AR                                 2014         8,667        8,061        606      7.0
CN0503100000000   05     031   Craighead County, AR                              2014        49,862       47,210      2,652      5.3
CN0503300000000   05     033   Crawford County, AR                               2014        27,006       25,426      1,580      5.9
CN0503500000000   05     035   Crittenden County, AR                             2014        21,584       20,031      1,553      7.2
CN0503700000000   05     037   Cross County, AR                                  2014         8,153        7,646        507      6.2
CN0503900000000   05     039   Dallas County, AR                                 2014         3,001        2,737        264      8.8
CN0504100000000   05     041   Desha County, AR                                  2014         5,600        5,159        441      7.9
CN0504300000000   05     043   Drew County, AR                                   2014         8,180        7,518        662      8.1
CN0504500000000   05     045   Faulkner County, AR                               2014        59,498       56,270      3,228      5.4
CN0504700000000   05     047   Franklin County, AR                               2014         7,343        6,936        407      5.5
CN0504900000000   05     049   Fulton County, AR                                 2014         4,823        4,549        274      5.7
CN0505100000000   05     051   Garland County, AR                                2014        40,645       38,129      2,516      6.2
CN0505300000000   05     053   Grant County, AR                                  2014         8,287        7,844        443      5.3
CN0505500000000   05     055   Greene County, AR                                 2014        19,777       18,553      1,224      6.2
CN0505700000000   05     057   Hempstead County, AR                              2014        10,056        9,473        583      5.8
CN0505900000000   05     059   Hot Spring County, AR                             2014        14,124       13,327        797      5.6
CN0506100000000   05     061   Howard County, AR                                 2014         6,254        5,900        354      5.7
CN0506300000000   05     063   Independence County, AR                           2014        15,590       14,403      1,187      7.6
CN0506500000000   05     065   Izard County, AR                                  2014         4,952        4,587        365      7.4
CN0506700000000   05     067   Jackson County, AR                                2014         6,231        5,669        562      9.0
CN0506900000000   05     069   Jefferson County, AR                              2014        29,713       27,170      2,543      8.6
CN0507100000000   05     071   Johnson County, AR                                2014        10,380        9,716        664      6.4
CN0507300000000   05     073   Lafayette County, AR                              2014         2,711        2,507        204      7.5
CN0507500000000   05     075   Lawrence County, AR                               2014         7,129        6,625        504      7.1
CN0507700000000   05     077   Lee County, AR                                    2014         3,274        3,033        241      7.4
CN0507900000000   05     079   Lincoln County, AR                                2014         4,246        3,952        294      6.9
CN0508100000000   05     081   Little River County, AR                           2014         5,587        5,228        359      6.4
CN0508300000000   05     083   Logan County, AR                                  2014         9,150        8,616        534      5.8
CN0508500000000   05     085   Lonoke County, AR                                 2014        33,001       31,356      1,645      5.0
CN0508700000000   05     087   Madison County, AR                                2014         7,023        6,691        332      4.7
CN0508900000000   05     089   Marion County, AR                                 2014         6,582        6,178        404      6.1
CN0509100000000   05     091   Miller County, AR                                 2014        19,522       18,411      1,111      5.7
CN0509300000000   05     093   Mississippi County, AR                            2014        19,205       17,473      1,732      9.0
CN0509500000000   05     095   Monroe County, AR                                 2014         3,116        2,911        205      6.6
CN0509700000000   05     097   Montgomery County, AR                             2014         3,400        3,137        263      7.7
CN0509900000000   05     099   Nevada County, AR                                 2014         3,732        3,513        219      5.9
CN0510100000000   05     101   Newton County, AR                                 2014         3,388        3,195        193      5.7
CN0510300000000   05     103   Ouachita County, AR                               2014        10,085        9,304        781      7.7
CN0510500000000   05     105   Perry County, AR                                  2014         4,261        3,940        321      7.5
CN0510700000000   05     107   Phillips County, AR                               2014         7,277        6,593        684      9.4
CN0510900000000   05     109   Pike County, AR                                   2014         4,273        3,970        303      7.1
CN0511100000000   05     111   Poinsett County, AR                               2014        10,177        9,489        688      6.8
CN0511300000000   05     113   Polk County, AR                                   2014         8,546        8,024        522      6.1
CN0511500000000   05     115   Pope County, AR                                   2014        29,921       28,094      1,827      6.1
CN0511700000000   05     117   Prairie County, AR                                2014         3,841        3,624        217      5.6
CN0511900000000   05     119   Pulaski County, AR                                2014       185,985      175,968     10,017      5.4
CN0512100000000   05     121   Randolph County, AR                               2014         6,592        6,084        508      7.7
CN0512300000000   05     123   St. Francis County, AR                            2014         9,044        8,274        770      8.5
CN0512500000000   05     125   Saline County, AR                                 2014        55,039       52,439      2,600      4.7
CN0512700000000   05     127   Scott County, AR                                  2014         4,614        4,388        226      4.9
CN0512900000000   05     129   Searcy County, AR                                 2014         3,016        2,829        187      6.2
CN0513100000000   05     131   Sebastian County, AR                              2014        57,622       54,425      3,197      5.5
CN0513300000000   05     133   Sevier County, AR                                 2014         5,889        5,491        398      6.8
CN0513500000000   05     135   Sharp County, AR                                  2014         6,006        5,510        496      8.3
CN0513700000000   05     137   Stone County, AR                                  2014         4,735        4,382        353      7.5
CN0513900000000   05     139   Union County, AR                                  2014        16,754       15,545      1,209      7.2
CN0514100000000   05     141   Van Buren County, AR                              2014         6,503        5,988        515      7.9
CN0514300000000   05     143   Washington County, AR                             2014       111,044      106,301      4,743      4.3
CN0514500000000   05     145   White County, AR                                  2014        34,720       32,332      2,388      6.9
CN0514700000000   05     147   Woodruff County, AR                               2014         3,189        2,952        237      7.4
CN0514900000000   05     149   Yell County, AR                                   2014         9,128        8,627        501      5.5
CN0600100000000   06     001   Alameda County, CA                                2014       806,326      758,819     47,507      5.9
CN0600300000000   06     003   Alpine County, CA                                 2014           509          467         42      8.3
CN0600500000000   06     005   Amador County, CA                                 2014        14,321       13,118      1,203      8.4
CN0600700000000   06     007   Butte County, CA                                  2014       101,057       92,215      8,842      8.7
CN0600900000000   06     009   Calaveras County, CA                              2014        20,205       18,569      1,636      8.1
CN0601100000000   06     011   Colusa County, CA                                 2014        11,078        9,131      1,947     17.6
CN0601300000000   06     013   Contra Costa County, CA                           2014       538,458      504,821     33,637      6.2
CN0601500000000   06     015   Del Norte County, CA                              2014         9,915        8,905      1,010     10.2
CN0601700000000   06     017   El Dorado County, CA                              2014        87,730       81,532      6,198      7.1
CN0601900000000   06     019   Fresno County, CA                                 2014       437,617      386,366     51,251     11.7
CN0602100000000   06     021   Glenn County, CA                                  2014        12,783       11,405      1,378     10.8
CN0602300000000   06     023   Humboldt County, CA                               2014        62,235       58,036      4,199      6.7
CN0602500000000   06     025   Imperial County, CA                               2014        78,264       59,281     18,983     24.3
CN0602700000000   06     027   Inyo County, CA                                   2014         9,192        8,558        634      6.9
CN0602900000000   06     029   Kern County, CA                                   2014       391,896      350,628     41,268     10.5
CN0603100000000   06     031   Kings County, CA                                  2014        57,361       50,447      6,914     12.1
CN0603300000000   06     033   Lake County, CA                                   2014        29,230       26,585      2,645      9.0
CN0603500000000   06     035   Lassen County, CA                                 2014        10,798        9,803        995      9.2
CN0603700000000   06     037   Los Angeles County, CA                            2014     4,982,412    4,572,171    410,241      8.2
CN0603900000000   06     039   Madera County, CA                                 2014        61,712       54,720      6,992     11.3
CN0604100000000   06     041   Marin County, CA                                  2014       138,458      132,477      5,981      4.3
CN0604300000000   06     043   Mariposa County, CA                               2014         8,077        7,359        718      8.9
CN0604500000000   06     045   Mendocino County, CA                              2014        40,301       37,446      2,855      7.1
CN0604700000000   06     047   Merced County, CA                                 2014       114,169       99,355     14,814     13.0
CN0604900000000   06     049   Modoc County, CA                                  2014         3,361        3,012        349     10.4
CN0605100000000   06     051   Mono County, CA                                   2014         8,224        7,637        587      7.1
CN0605300000000   06     053   Monterey County, CA                               2014       217,354      197,439     19,915      9.2
CN0605500000000   06     055   Napa County, CA                                   2014        73,259       69,047      4,212      5.7
CN0605700000000   06     057   Nevada County, CA                                 2014        47,746       44,581      3,165      6.6
CN0605900000000   06     059   Orange County, CA                                 2014     1,565,446    1,478,476     86,970      5.6
CN0606100000000   06     061   Placer County, CA                                 2014       175,097      163,994     11,103      6.3
CN0606300000000   06     063   Plumas County, CA                                 2014         8,088        7,144        944     11.7
CN0606500000000   06     065   Riverside County, CA                              2014     1,009,162      925,465     83,697      8.3
CN0606700000000   06     067   Sacramento County, CA                             2014       677,696      627,615     50,081      7.4
CN0606900000000   06     069   San Benito County, CA                             2014        29,121       26,372      2,749      9.4
CN0607100000000   06     071   San Bernardino County, CA                         2014       903,649      830,461     73,188      8.1
CN0607300000000   06     073   San Diego County, CA                              2014     1,537,512    1,437,398    100,114      6.5
CN0607500000000   06     075   San Francisco County/city, CA                     2014       527,320      503,984     23,336      4.4
CN0607700000000   06     077   San Joaquin County, CA                            2014       311,543      278,342     33,201     10.7
CN0607900000000   06     079   San Luis Obispo County, CA                        2014       139,919      132,020      7,899      5.6
CN0608100000000   06     081   San Mateo County, CA                              2014       425,863      407,692     18,171      4.3
CN0608300000000   06     083   Santa Barbara County, CA                          2014       217,331      203,882     13,449      6.2
CN0608500000000   06     085   Santa Clara County, CA                            2014       987,613      936,090     51,523      5.2
CN0608700000000   06     087   Santa Cruz County, CA                             2014       142,048      129,469     12,579      8.9
CN0608900000000   06     089   Shasta County, CA                                 2014        74,741       67,469      7,272      9.7
CN0609100000000   06     091   Sierra County, CA                                 2014         1,410        1,266        144     10.2
CN0609300000000   06     093   Siskiyou County, CA                               2014        17,977       15,961      2,016     11.2
CN0609500000000   06     095   Solano County, CA                                 2014       202,391      186,972     15,419      7.6
CN0609700000000   06     097   Sonoma County, CA                                 2014       255,563      241,048     14,515      5.7
CN0609900000000   06     099   Stanislaus County, CA                             2014       240,222      213,079     27,143     11.3
CN0610100000000   06     101   Sutter County, CA                                 2014        44,230       38,574      5,656     12.8
CN0610300000000   06     103   Tehama County, CA                                 2014        25,041       22,605      2,436      9.7
CN0610500000000   06     105   Trinity County, CA                                2014         5,161        4,668        493      9.6
CN0610700000000   06     107   Tulare County, CA                                 2014       197,913      171,630     26,283     13.3
CN0610900000000   06     109   Tuolumne County, CA                               2014        21,536       19,651      1,885      8.8
CN0611100000000   06     111   Ventura County, CA                                2014       429,179      400,313     28,866      6.7
CN0611300000000   06     113   Yolo County, CA                                   2014       102,028       94,258      7,770      7.6
CN0611500000000   06     115   Yuba County, CA                                   2014        27,853       24,696      3,157     11.3
CN0800100000000   08     001   Adams County, CO                                  2014       244,942      230,977     13,965      5.7
CN0800300000000   08     003   Alamosa County, CO                                2014         7,509        6,970        539      7.2
CN0800500000000   08     005   Arapahoe County, CO                               2014       331,140      314,951     16,189      4.9
CN0800700000000   08     007   Archuleta County, CO                              2014         5,722        5,381        341      6.0
CN0800900000000   08     009   Baca County, CO                                   2014         1,925        1,872         53      2.8
CN0801100000000   08     011   Bent County, CO                                   2014         1,651        1,564         87      5.3
CN0801300000000   08     013   Boulder County, CO                                2014       176,123      168,947      7,176      4.1
CN0801400000000   08     014   Broomfield County/city, CO                        2014        34,165       32,727      1,438      4.2
CN0801500000000   08     015   Chaffee County, CO                                2014         8,381        8,017        364      4.3
CN0801700000000   08     017   Cheyenne County, CO                               2014           971          943         28      2.9
CN0801900000000   08     019   Clear Creek County, CO                            2014         5,515        5,260        255      4.6
CN0802100000000   08     021   Conejos County, CO                                2014         3,607        3,327        280      7.8
CN0802300000000   08     023   Costilla County, CO                               2014         1,608        1,463        145      9.0
CN0802500000000   08     025   Crowley County, CO                                2014         1,315        1,238         77      5.9
CN0802700000000   08     027   Custer County, CO                                 2014         1,979        1,888         91      4.6
CN0802900000000   08     029   Delta County, CO                                  2014        13,592       12,638        954      7.0
CN0803100000000   08     031   Denver County/city, CO                            2014       368,663      351,002     17,661      4.8
CN0803300000000   08     033   Dolores County, CO                                2014         1,329        1,277         52      3.9
CN0803500000000   08     035   Douglas County, CO                                2014       169,151      162,392      6,759      4.0
CN0803700000000   08     037   Eagle County, CO                                  2014        32,381       31,036      1,345      4.2
CN0803900000000   08     039   Elbert County, CO                                 2014        12,954       12,403        551      4.3
CN0804100000000   08     041   El Paso County, CO                                2014       306,538      288,214     18,324      6.0
CN0804300000000   08     043   Fremont County, CO                                2014        14,524       13,336      1,188      8.2
CN0804500000000   08     045   Garfield County, CO                               2014        31,156       29,525      1,631      5.2
CN0804700000000   08     047   Gilpin County, CO                                 2014         3,448        3,298        150      4.4
CN0804900000000   08     049   Grand County, CO                                  2014         8,927        8,570        357      4.0
CN0805100000000   08     051   Gunnison County, CO                               2014         9,670        9,281        389      4.0
CN0805300000000   08     053   Hinsdale County, CO                               2014           434          418         16      3.7
CN0805500000000   08     055   Huerfano County, CO                               2014         2,409        2,169        240     10.0
CN0805700000000   08     057   Jackson County, CO                                2014           834          804         30      3.6
CN0805900000000   08     059   Jefferson County, CO                              2014       307,519      293,571     13,948      4.5
CN0806100000000   08     061   Kiowa County, CO                                  2014           752          727         25      3.3
CN0806300000000   08     063   Kit Carson County, CO                             2014         4,311        4,180        131      3.0
CN0806500000000   08     065   Lake County, CO                                   2014         4,504        4,296        208      4.6
CN0806700000000   08     067   La Plata County, CO                               2014        29,907       28,651      1,256      4.2
CN0806900000000   08     069   Larimer County, CO                                2014       177,024      169,514      7,510      4.2
CN0807100000000   08     071   Las Animas County, CO                             2014         6,422        5,940        482      7.5
CN0807300000000   08     073   Lincoln County, CO                                2014         2,132        2,046         86      4.0
CN0807500000000   08     075   Logan County, CO                                  2014        10,992       10,577        415      3.8
CN0807700000000   08     077   Mesa County, CO                                   2014        73,179       68,640      4,539      6.2
CN0807900000000   08     079   Mineral County, CO                                2014           424          403         21      5.0
CN0808100000000   08     081   Moffat County, CO                                 2014         7,303        6,884        419      5.7
CN0808300000000   08     083   Montezuma County, CO                              2014        12,650       11,883        767      6.1
CN0808500000000   08     085   Montrose County, CO                               2014        19,260       17,958      1,302      6.8
CN0808700000000   08     087   Morgan County, CO                                 2014        14,802       14,125        677      4.6
CN0808900000000   08     089   Otero County, CO                                  2014         7,966        7,360        606      7.6
CN0809100000000   08     091   Ouray County, CO                                  2014         2,133        2,010        123      5.8
CN0809300000000   08     093   Park County, CO                                   2014         9,352        8,924        428      4.6
CN0809500000000   08     095   Phillips County, CO                               2014         2,252        2,178         74      3.3
CN0809700000000   08     097   Pitkin County, CO                                 2014        11,020       10,486        534      4.8
CN0809900000000   08     099   Prowers County, CO                                2014         5,724        5,457        267      4.7
CN0810100000000   08     101   Pueblo County, CO                                 2014        72,273       67,010      5,263      7.3
CN0810300000000   08     103   Rio Blanco County, CO                             2014         2,939        2,765        174      5.9
CN0810500000000   08     105   Rio Grande County, CO                             2014         4,817        4,376        441      9.2
CN0810700000000   08     107   Routt County, CO                                  2014        14,378       13,782        596      4.1
CN0810900000000   08     109   Saguache County, CO                               2014         3,003        2,742        261      8.7
CN0811100000000   08     111   San Juan County, CO                               2014           475          450         25      5.3
CN0811300000000   08     113   San Miguel County, CO                             2014         4,919        4,687        232      4.7
CN0811500000000   08     115   Sedgwick County, CO                               2014         1,086        1,036         50      4.6
CN0811700000000   08     117   Summit County, CO                                 2014        20,071       19,398        673      3.4
CN0811900000000   08     119   Teller County, CO                                 2014        11,577       10,902        675      5.8
CN0812100000000   08     121   Washington County, CO                             2014         2,645        2,562         83      3.1
CN0812300000000   08     123   Weld County, CO                                   2014       145,343      138,877      6,466      4.4
CN0812500000000   08     125   Yuma County, CO                                   2014         4,956        4,792        164      3.3
CN0900100000000   09     001   Fairfield County, CT                              2014       476,331      446,859     29,472      6.2
CN0900300000000   09     003   Hartford County, CT                               2014       473,907      441,875     32,032      6.8
CN0900500000000   09     005   Litchfield County, CT                             2014       105,541       99,182      6,359      6.0
CN0900700000000   09     007   Middlesex County, CT                              2014        92,331       87,058      5,273      5.7
CN0900900000000   09     009   New Haven County, CT                              2014       456,652      423,665     32,987      7.2
CN0901100000000   09     011   New London County, CT                             2014       136,832      127,532      9,300      6.8
CN0901300000000   09     013   Tolland County, CT                                2014        84,811       79,877      4,934      5.8
CN0901500000000   09     015   Windham County, CT                                2014        62,697       58,071      4,626      7.4
CN1000100000000   10     001   Kent County, DE                                   2014        75,102       70,391      4,711      6.3
CN1000300000000   10     003   New Castle County, DE                             2014       282,923      267,664     15,259      5.4
CN1000500000000   10     005   Sussex County, DE                                 2014        94,687       89,345      5,342      5.6
CN1100100000000   11     001   District of Columbia                              2014       379,678      350,415     29,263      7.7
CN1200100000000   12     001   Alachua County, FL                                2014       129,301      122,367      6,934      5.4
CN1200300000000   12     003   Baker County, FL                                  2014        11,192       10,454        738      6.6
CN1200500000000   12     005   Bay County, FL                                    2014        87,426       81,720      5,706      6.5
CN1200700000000   12     007   Bradford County, FL                               2014        10,733       10,110        623      5.8
CN1200900000000   12     009   Brevard County, FL                                2014       257,569      239,073     18,496      7.2
CN1201100000000   12     011   Broward County, FL                                2014       985,640      925,482     60,158      6.1
CN1201300000000   12     013   Calhoun County, FL                                2014         4,939        4,586        353      7.1
CN1201500000000   12     015   Charlotte County, FL                              2014        66,794       62,075      4,719      7.1
CN1201700000000   12     017   Citrus County, FL                                 2014        48,186       43,951      4,235      8.8
CN1201900000000   12     019   Clay County, FL                                   2014        97,643       91,867      5,776      5.9
CN1202100000000   12     021   Collier County, FL                                2014       159,799      149,982      9,817      6.1
CN1202300000000   12     023   Columbia County, FL                               2014        28,321       26,384      1,937      6.8
CN1202700000000   12     027   DeSoto County, FL                                 2014        13,152       12,185        967      7.4
CN1202900000000   12     029   Dixie County, FL                                  2014         5,549        5,126        423      7.6
CN1203100000000   12     031   Duval County, FL                                  2014       459,322      427,557     31,765      6.9
CN1203300000000   12     033   Escambia County, FL                               2014       139,128      129,917      9,211      6.6
CN1203500000000   12     035   Flagler County, FL                                2014        43,164       39,906      3,258      7.5
