                               Labor Force Data by County, 2013 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0502100000000   05     021   Clay County, AR                                   2013         6,562        5,938        624      9.5
CN0502300000000   05     023   Cleburne County, AR                               2013        10,093        9,253        840      8.3
CN0502500000000   05     025   Cleveland County, AR                              2013         3,620        3,353        267      7.4
CN0502700000000   05     027   Columbia County, AR                               2013         9,755        8,920        835      8.6
CN0502900000000   05     029   Conway County, AR                                 2013         8,698        7,917        781      9.0
CN0503100000000   05     031   Craighead County, AR                              2013        49,628       46,453      3,175      6.4
CN0503300000000   05     033   Crawford County, AR                               2013        27,208       25,179      2,029      7.5
CN0503500000000   05     035   Crittenden County, AR                             2013        21,653       19,886      1,767      8.2
CN0503700000000   05     037   Cross County, AR                                  2013         8,254        7,645        609      7.4
CN0503900000000   05     039   Dallas County, AR                                 2013         3,054        2,742        312     10.2
CN0504100000000   05     041   Desha County, AR                                  2013         5,682        5,147        535      9.4
CN0504300000000   05     043   Drew County, AR                                   2013         8,340        7,556        784      9.4
CN0504500000000   05     045   Faulkner County, AR                               2013        59,652       55,878      3,774      6.3
CN0504700000000   05     047   Franklin County, AR                               2013         7,466        6,965        501      6.7
CN0504900000000   05     049   Fulton County, AR                                 2013         4,946        4,613        333      6.7
CN0505100000000   05     051   Garland County, AR                                2013        41,064       38,029      3,035      7.4
CN0505300000000   05     053   Grant County, AR                                  2013         8,322        7,791        531      6.4
CN0505500000000   05     055   Greene County, AR                                 2013        19,525       18,024      1,501      7.7
CN0505700000000   05     057   Hempstead County, AR                              2013        10,184        9,466        718      7.1
CN0505900000000   05     059   Hot Spring County, AR                             2013        14,238       13,228      1,010      7.1
CN0506100000000   05     061   Howard County, AR                                 2013         6,295        5,903        392      6.2
CN0506300000000   05     063   Independence County, AR                           2013        15,889       14,492      1,397      8.8
CN0506500000000   05     065   Izard County, AR                                  2013         5,029        4,606        423      8.4
CN0506700000000   05     067   Jackson County, AR                                2013         6,309        5,638        671     10.6
CN0506900000000   05     069   Jefferson County, AR                              2013        31,183       28,041      3,142     10.1
CN0507100000000   05     071   Johnson County, AR                                2013        10,631        9,839        792      7.4
CN0507300000000   05     073   Lafayette County, AR                              2013         2,790        2,531        259      9.3
CN0507500000000   05     075   Lawrence County, AR                               2013         7,188        6,567        621      8.6
CN0507700000000   05     077   Lee County, AR                                    2013         3,330        3,028        302      9.1
CN0507900000000   05     079   Lincoln County, AR                                2013         4,378        4,023        355      8.1
CN0508100000000   05     081   Little River County, AR                           2013         5,741        5,315        426      7.4
CN0508300000000   05     083   Logan County, AR                                  2013         9,298        8,593        705      7.6
CN0508500000000   05     085   Lonoke County, AR                                 2013        32,996       31,033      1,963      5.9
CN0508700000000   05     087   Madison County, AR                                2013         6,900        6,510        390      5.7
CN0508900000000   05     089   Marion County, AR                                 2013         6,549        6,059        490      7.5
CN0509100000000   05     091   Miller County, AR                                 2013        19,673       18,441      1,232      6.3
CN0509300000000   05     093   Mississippi County, AR                            2013        19,088       16,978      2,110     11.1
CN0509500000000   05     095   Monroe County, AR                                 2013         3,141        2,873        268      8.5
CN0509700000000   05     097   Montgomery County, AR                             2013         3,459        3,177        282      8.2
CN0509900000000   05     099   Nevada County, AR                                 2013         3,812        3,526        286      7.5
CN0510100000000   05     101   Newton County, AR                                 2013         3,511        3,274        237      6.8
CN0510300000000   05     103   Ouachita County, AR                               2013        10,380        9,406        974      9.4
CN0510500000000   05     105   Perry County, AR                                  2013         4,385        3,986        399      9.1
CN0510700000000   05     107   Phillips County, AR                               2013         7,633        6,785        848     11.1
CN0510900000000   05     109   Pike County, AR                                   2013         4,260        3,898        362      8.5
CN0511100000000   05     111   Poinsett County, AR                               2013        10,198        9,360        838      8.2
CN0511300000000   05     113   Polk County, AR                                   2013         8,545        7,950        595      7.0
CN0511500000000   05     115   Pope County, AR                                   2013        29,901       27,768      2,133      7.1
CN0511700000000   05     117   Prairie County, AR                                2013         3,827        3,564        263      6.9
CN0511900000000   05     119   Pulaski County, AR                                2013       187,838      175,881     11,957      6.4
CN0512100000000   05     121   Randolph County, AR                               2013         6,727        6,103        624      9.3
CN0512300000000   05     123   St. Francis County, AR                            2013         9,220        8,284        936     10.2
CN0512500000000   05     125   Saline County, AR                                 2013        55,120       52,011      3,109      5.6
CN0512700000000   05     127   Scott County, AR                                  2013         4,656        4,373        283      6.1
CN0512900000000   05     129   Searcy County, AR                                 2013         3,143        2,899        244      7.8
CN0513100000000   05     131   Sebastian County, AR                              2013        58,482       54,232      4,250      7.3
CN0513300000000   05     133   Sevier County, AR                                 2013         6,018        5,533        485      8.1
CN0513500000000   05     135   Sharp County, AR                                  2013         6,050        5,475        575      9.5
CN0513700000000   05     137   Stone County, AR                                  2013         4,826        4,430        396      8.2
CN0513900000000   05     139   Union County, AR                                  2013        16,740       15,338      1,402      8.4
CN0514100000000   05     141   Van Buren County, AR                              2013         6,530        5,910        620      9.5
CN0514300000000   05     143   Washington County, AR                             2013       107,521      101,904      5,617      5.2
CN0514500000000   05     145   White County, AR                                  2013        35,304       32,619      2,685      7.6
CN0514700000000   05     147   Woodruff County, AR                               2013         3,254        2,953        301      9.3
CN0514900000000   05     149   Yell County, AR                                   2013         9,142        8,559        583      6.4
CN0600100000000   06     001   Alameda County, CA                                2013       799,847      741,222     58,625      7.3
CN0600300000000   06     003   Alpine County, CA                                 2013           523          472         51      9.8
CN0600500000000   06     005   Amador County, CA                                 2013        14,400       12,897      1,503     10.4
CN0600700000000   06     007   Butte County, CA                                  2013       101,408       90,829     10,579     10.4
CN0600900000000   06     009   Calaveras County, CA                              2013        20,187       18,157      2,030     10.1
CN0601100000000   06     011   Colusa County, CA                                 2013        11,268        9,113      2,155     19.1
CN0601300000000   06     013   Contra Costa County, CA                           2013       536,032      495,293     40,739      7.6
CN0601500000000   06     015   Del Norte County, CA                              2013        10,298        9,064      1,234     12.0
CN0601700000000   06     017   El Dorado County, CA                              2013        88,281       80,677      7,604      8.6
CN0601900000000   06     019   Fresno County, CA                                 2013       436,620      378,042     58,578     13.4
CN0602100000000   06     021   Glenn County, CA                                  2013        12,950       11,364      1,586     12.2
CN0602300000000   06     023   Humboldt County, CA                               2013        62,830       57,671      5,159      8.2
CN0602500000000   06     025   Imperial County, CA                               2013        78,165       58,391     19,774     25.3
CN0602700000000   06     027   Inyo County, CA                                   2013         9,356        8,613        743      7.9
CN0602900000000   06     029   Kern County, CA                                   2013       392,205      345,564     46,641     11.9
CN0603100000000   06     031   Kings County, CA                                  2013        58,029       50,148      7,881     13.6
CN0603300000000   06     033   Lake County, CA                                   2013        29,163       25,944      3,219     11.0
CN0603500000000   06     035   Lassen County, CA                                 2013        10,968        9,791      1,177     10.7
CN0603700000000   06     037   Los Angeles County, CA                            2013     4,955,806    4,471,400    484,406      9.8
CN0603900000000   06     039   Madera County, CA                                 2013        62,073       54,168      7,905     12.7
CN0604100000000   06     041   Marin County, CA                                  2013       137,807      130,592      7,215      5.2
CN0604300000000   06     043   Mariposa County, CA                               2013         8,201        7,328        873     10.6
CN0604500000000   06     045   Mendocino County, CA                              2013        40,690       37,246      3,444      8.5
CN0604700000000   06     047   Merced County, CA                                 2013       114,311       97,543     16,768     14.7
CN0604900000000   06     049   Modoc County, CA                                  2013         3,492        3,058        434     12.4
CN0605100000000   06     051   Mono County, CA                                   2013         8,338        7,619        719      8.6
CN0605300000000   06     053   Monterey County, CA                               2013       215,676      193,153     22,523     10.4
CN0605500000000   06     055   Napa County, CA                                   2013        72,539       67,444      5,095      7.0
CN0605700000000   06     057   Nevada County, CA                                 2013        47,994       44,056      3,938      8.2
CN0605900000000   06     059   Orange County, CA                                 2013     1,559,480    1,455,311    104,169      6.7
CN0606100000000   06     061   Placer County, CA                                 2013       175,189      161,492     13,697      7.8
CN0606300000000   06     063   Plumas County, CA                                 2013         8,232        7,080      1,152     14.0
CN0606500000000   06     065   Riverside County, CA                              2013       993,023      893,454     99,569     10.0
CN0606700000000   06     067   Sacramento County, CA                             2013       677,831      616,885     60,946      9.0
CN0606900000000   06     069   San Benito County, CA                             2013        28,811       25,574      3,237     11.2
CN0607100000000   06     071   San Bernardino County, CA                         2013       893,610      805,211     88,399      9.9
CN0607300000000   06     073   San Diego County, CA                              2013     1,537,644    1,415,625    122,019      7.9
CN0607500000000   06     075   San Francisco County/city, CA                     2013       514,231      485,801     28,430      5.5
CN0607700000000   06     077   San Joaquin County, CA                            2013       312,140      273,256     38,884     12.5
CN0607900000000   06     079   San Luis Obispo County, CA                        2013       137,727      128,206      9,521      6.9
CN0608100000000   06     081   San Mateo County, CA                              2013       416,399      394,209     22,190      5.3
CN0608300000000   06     083   Santa Barbara County, CA                          2013       216,531      200,720     15,811      7.3
CN0608500000000   06     085   Santa Clara County, CA                            2013       968,154      904,718     63,436      6.6
CN0608700000000   06     087   Santa Cruz County, CA                             2013       141,591      126,860     14,731     10.4
CN0608900000000   06     089   Shasta County, CA                                 2013        75,049       66,069      8,980     12.0
CN0609100000000   06     091   Sierra County, CA                                 2013         1,448        1,261        187     12.9
CN0609300000000   06     093   Siskiyou County, CA                               2013        18,239       15,812      2,427     13.3
CN0609500000000   06     095   Solano County, CA                                 2013       202,338      183,752     18,586      9.2
CN0609700000000   06     097   Sonoma County, CA                                 2013       249,019      231,095     17,924      7.2
CN0609900000000   06     099   Stanislaus County, CA                             2013       240,268      208,783     31,485     13.1
CN0610100000000   06     101   Sutter County, CA                                 2013        44,669       38,061      6,608     14.8
CN0610300000000   06     103   Tehama County, CA                                 2013        25,006       22,065      2,941     11.8
CN0610500000000   06     105   Trinity County, CA                                2013         5,175        4,550        625     12.1
CN0610700000000   06     107   Tulare County, CA                                 2013       200,490      171,350     29,140     14.5
CN0610900000000   06     109   Tuolumne County, CA                               2013        21,678       19,314      2,364     10.9
CN0611100000000   06     111   Ventura County, CA                                2013       432,345      397,865     34,480      8.0
CN0611300000000   06     113   Yolo County, CA                                   2013       101,475       92,218      9,257      9.1
CN0611500000000   06     115   Yuba County, CA                                   2013        28,166       24,414      3,752     13.3
CN0800100000000   08     001   Adams County, CO                                  2013       241,599      222,280     19,319      8.0
CN0800300000000   08     003   Alamosa County, CO                                2013         7,555        6,832        723      9.6
CN0800500000000   08     005   Arapahoe County, CO                               2013       326,164      304,991     21,173      6.5
CN0800700000000   08     007   Archuleta County, CO                              2013         5,696        5,204        492      8.6
CN0800900000000   08     009   Baca County, CO                                   2013         1,895        1,818         77      4.1
CN0801100000000   08     011   Bent County, CO                                   2013         1,645        1,520        125      7.6
CN0801300000000   08     013   Boulder County, CO                                2013       174,766      165,314      9,452      5.4
CN0801400000000   08     014   Broomfield County/city, CO                        2013        32,769       30,895      1,874      5.7
CN0801500000000   08     015   Chaffee County, CO                                2013         8,298        7,796        502      6.0
CN0801700000000   08     017   Cheyenne County, CO                               2013           969          929         40      4.1
CN0801900000000   08     019   Clear Creek County, CO                            2013         5,440        5,104        336      6.2
CN0802100000000   08     021   Conejos County, CO                                2013         3,606        3,228        378     10.5
CN0802300000000   08     023   Costilla County, CO                               2013         1,594        1,418        176     11.0
CN0802500000000   08     025   Crowley County, CO                                2013         1,321        1,228         93      7.0
CN0802700000000   08     027   Custer County, CO                                 2013         1,920        1,799        121      6.3
CN0802900000000   08     029   Delta County, CO                                  2013        13,842       12,627      1,215      8.8
CN0803100000000   08     031   Denver County/city, CO                            2013       362,629      338,950     23,679      6.5
CN0803300000000   08     033   Dolores County, CO                                2013         1,014          931         83      8.2
CN0803500000000   08     035   Douglas County, CO                                2013       164,423      155,829      8,594      5.2
CN0803700000000   08     037   Eagle County, CO                                  2013        31,864       29,970      1,894      5.9
CN0803900000000   08     039   Elbert County, CO                                 2013        12,691       11,956        735      5.8
CN0804100000000   08     041   El Paso County, CO                                2013       306,626      282,804     23,822      7.8
CN0804300000000   08     043   Fremont County, CO                                2013        14,929       13,359      1,570     10.5
CN0804500000000   08     045   Garfield County, CO                               2013        30,923       28,657      2,266      7.3
CN0804700000000   08     047   Gilpin County, CO                                 2013         3,313        3,118        195      5.9
CN0804900000000   08     049   Grand County, CO                                  2013         8,768        8,264        504      5.7
CN0805100000000   08     051   Gunnison County, CO                               2013         9,633        9,115        518      5.4
CN0805300000000   08     053   Hinsdale County, CO                               2013           432          412         20      4.6
CN0805500000000   08     055   Huerfano County, CO                               2013         2,536        2,194        342     13.5
CN0805700000000   08     057   Jackson County, CO                                2013           792          755         37      4.7
CN0805900000000   08     059   Jefferson County, CO                              2013       305,164      286,333     18,831      6.2
CN0806100000000   08     061   Kiowa County, CO                                  2013           763          730         33      4.3
CN0806300000000   08     063   Kit Carson County, CO                             2013         4,082        3,924        158      3.9
CN0806500000000   08     065   Lake County, CO                                   2013         4,437        4,123        314      7.1
CN0806700000000   08     067   La Plata County, CO                               2013        29,552       27,894      1,658      5.6
CN0806900000000   08     069   Larimer County, CO                                2013       174,130      164,174      9,956      5.7
CN0807100000000   08     071   Las Animas County, CO                             2013         6,727        5,988        739     11.0
CN0807300000000   08     073   Lincoln County, CO                                2013         2,105        1,984        121      5.7
CN0807500000000   08     075   Logan County, CO                                  2013        10,797       10,253        544      5.0
CN0807700000000   08     077   Mesa County, CO                                   2013        73,481       67,161      6,320      8.6
CN0807900000000   08     079   Mineral County, CO                                2013           425          400         25      5.9
CN0808100000000   08     081   Moffat County, CO                                 2013         7,532        7,019        513      6.8
CN0808300000000   08     083   Montezuma County, CO                              2013        12,705       11,739        966      7.6
CN0808500000000   08     085   Montrose County, CO                               2013        19,279       17,487      1,792      9.3
CN0808700000000   08     087   Morgan County, CO                                 2013        14,655       13,713        942      6.4
CN0808900000000   08     089   Otero County, CO                                  2013         8,199        7,405        794      9.7
CN0809100000000   08     091   Ouray County, CO                                  2013         2,126        1,967        159      7.5
CN0809300000000   08     093   Park County, CO                                   2013         9,249        8,698        551      6.0
CN0809500000000   08     095   Phillips County, CO                               2013         2,124        2,028         96      4.5
CN0809700000000   08     097   Pitkin County, CO                                 2013        10,779       10,092        687      6.4
CN0809900000000   08     099   Prowers County, CO                                2013         5,856        5,493        363      6.2
CN0810100000000   08     101   Pueblo County, CO                                 2013        73,270       66,166      7,104      9.7
CN0810300000000   08     103   Rio Blanco County, CO                             2013         3,071        2,833        238      7.7
CN0810500000000   08     105   Rio Grande County, CO                             2013         4,873        4,317        556     11.4
CN0810700000000   08     107   Routt County, CO                                  2013        14,488       13,642        846      5.8
CN0810900000000   08     109   Saguache County, CO                               2013         2,949        2,622        327     11.1
CN0811100000000   08     111   San Juan County, CO                               2013           477          436         41      8.6
CN0811300000000   08     113   San Miguel County, CO                             2013         4,776        4,462        314      6.6
CN0811500000000   08     115   Sedgwick County, CO                               2013         1,090        1,023         67      6.1
CN0811700000000   08     117   Summit County, CO                                 2013        19,349       18,394        955      4.9
CN0811900000000   08     119   Teller County, CO                                 2013        11,706       10,806        900      7.7
CN0812100000000   08     121   Washington County, CO                             2013         2,549        2,434        115      4.5
CN0812300000000   08     123   Weld County, CO                                   2013       138,995      130,021      8,974      6.5
CN0812500000000   08     125   Yuma County, CO                                   2013         4,737        4,515        222      4.7
CN0900100000000   09     001   Fairfield County, CT                              2013       468,674      433,964     34,710      7.4
CN0900300000000   09     003   Hartford County, CT                               2013       467,853      429,841     38,012      8.1
CN0900500000000   09     005   Litchfield County, CT                             2013       104,632       97,044      7,588      7.3
CN0900700000000   09     007   Middlesex County, CT                              2013        91,178       84,957      6,221      6.8
CN0900900000000   09     009   New Haven County, CT                              2013       452,115      412,910     39,205      8.7
CN0901100000000   09     011   New London County, CT                             2013       137,126      125,764     11,362      8.3
CN0901300000000   09     013   Tolland County, CT                                2013        83,555       77,710      5,845      7.0
CN0901500000000   09     015   Windham County, CT                                2013        62,242       56,643      5,599      9.0
CN1000100000000   10     001   Kent County, DE                                   2013        73,955       68,587      5,368      7.3
CN1000300000000   10     003   New Castle County, DE                             2013       277,211      259,476     17,735      6.4
CN1000500000000   10     005   Sussex County, DE                                 2013        92,384       86,152      6,232      6.7
CN1100100000000   11     001   District of Columbia                              2013       374,199      342,609     31,590      8.4
CN1200100000000   12     001   Alachua County, FL                                2013       129,007      121,314      7,693      6.0
CN1200300000000   12     003   Baker County, FL                                  2013        11,246       10,377        869      7.7
CN1200500000000   12     005   Bay County, FL                                    2013        86,210       79,650      6,560      7.6
CN1200700000000   12     007   Bradford County, FL                               2013        10,951       10,232        719      6.6
CN1200900000000   12     009   Brevard County, FL                                2013       258,158      235,821     22,337      8.7
CN1201100000000   12     011   Broward County, FL                                2013       971,733      903,073     68,660      7.1
CN1201300000000   12     013   Calhoun County, FL                                2013         4,906        4,503        403      8.2
CN1201500000000   12     015   Charlotte County, FL                              2013        66,055       60,527      5,528      8.4
CN1201700000000   12     017   Citrus County, FL                                 2013        49,302       44,323      4,979     10.1
CN1201900000000   12     019   Clay County, FL                                   2013        96,658       90,255      6,403      6.6
CN1202100000000   12     021   Collier County, FL                                2013       155,187      143,731     11,456      7.4
CN1202300000000   12     023   Columbia County, FL                               2013        27,805       25,607      2,198      7.9
CN1202700000000   12     027   DeSoto County, FL                                 2013        13,106       11,984      1,122      8.6
CN1202900000000   12     029   Dixie County, FL                                  2013         5,834        5,316        518      8.9
CN1203100000000   12     031   Duval County, FL                                  2013       456,507      420,747     35,760      7.8
CN1203300000000   12     033   Escambia County, FL                               2013       138,641      128,161     10,480      7.6
