                               Labor Force Data by County, 2011 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0106300000000   01     063   Greene County, AL                                 2011         3,220        2,669        551     17.1
CN0106500000000   01     065   Hale County, AL                                   2011         6,288        5,428        860     13.7
CN0106700000000   01     067   Henry County, AL                                  2011         7,269        6,566        703      9.7
CN0106900000000   01     069   Houston County, AL                                2011        46,794       42,767      4,027      8.6
CN0107100000000   01     071   Jackson County, AL                                2011        24,160       21,692      2,468     10.2
CN0107300000000   01     073   Jefferson County, AL                              2011       319,586      290,057     29,529      9.2
CN0107500000000   01     075   Lamar County, AL                                  2011         5,821        5,262        559      9.6
CN0107700000000   01     077   Lauderdale County, AL                             2011        44,046       40,045      4,001      9.1
CN0107900000000   01     079   Lawrence County, AL                               2011        14,775       13,183      1,592     10.8
CN0108100000000   01     081   Lee County, AL                                    2011        68,331       62,842      5,489      8.0
CN0108300000000   01     083   Limestone County, AL                              2011        38,994       35,648      3,346      8.6
CN0108500000000   01     085   Lowndes County, AL                                2011         4,233        3,491        742     17.5
CN0108700000000   01     087   Macon County, AL                                  2011         8,502        7,321      1,181     13.9
CN0108900000000   01     089   Madison County, AL                                2011       171,679      157,588     14,091      8.2
CN0109100000000   01     091   Marengo County, AL                                2011         7,867        6,888        979     12.4
CN0109300000000   01     093   Marion County, AL                                 2011        12,546       11,155      1,391     11.1
CN0109500000000   01     095   Marshall County, AL                               2011        41,097       37,235      3,862      9.4
CN0109700000000   01     097   Mobile County, AL                                 2011       193,845      173,055     20,790     10.7
CN0109900000000   01     099   Monroe County, AL                                 2011         8,312        7,020      1,292     15.5
CN0110100000000   01     101   Montgomery County, AL                             2011       109,098       98,539     10,559      9.7
CN0110300000000   01     103   Morgan County, AL                                 2011        58,319       52,836      5,483      9.4
CN0110500000000   01     105   Perry County, AL                                  2011         3,860        3,229        631     16.3
CN0110700000000   01     107   Pickens County, AL                                2011         7,564        6,666        898     11.9
CN0110900000000   01     109   Pike County, AL                                   2011        15,447       14,077      1,370      8.9
CN0111100000000   01     111   Randolph County, AL                               2011         9,440        8,378      1,062     11.3
CN0111300000000   01     113   Russell County, AL                                2011        24,601       22,088      2,513     10.2
CN0111500000000   01     115   St. Clair County, AL                              2011        38,508       35,152      3,356      8.7
CN0111700000000   01     117   Shelby County, AL                                 2011       104,209       97,774      6,435      6.2
CN0111900000000   01     119   Sumter County, AL                                 2011         5,555        4,832        723     13.0
CN0112100000000   01     121   Talladega County, AL                              2011        35,260       31,207      4,053     11.5
CN0112300000000   01     123   Tallapoosa County, AL                             2011        18,350       16,274      2,076     11.3
CN0112500000000   01     125   Tuscaloosa County, AL                             2011        95,489       87,574      7,915      8.3
CN0112700000000   01     127   Walker County, AL                                 2011        27,076       24,045      3,031     11.2
CN0112900000000   01     129   Washington County, AL                             2011         7,097        6,073      1,024     14.4
CN0113100000000   01     131   Wilcox County, AL                                 2011         2,971        2,290        681     22.9
CN0113300000000   01     133   Winston County, AL                                2011         9,806        8,496      1,310     13.4
CN0201300000000   02     013   Aleutians East Borough, AK                        2011         2,174        2,036        138      6.3
CN0201600000000   02     016   Aleutians West Census Area, AK                    2011         4,238        3,985        253      6.0
CN0202000000000   02     020   Anchorage Borough/municipality, AK                2011       158,382      148,731      9,651      6.1
CN0205000000000   02     050   Bethel Census Area, AK                            2011         7,208        6,104      1,104     15.3
CN0206000000000   02     060   Bristol Bay Borough, AK                           2011           516          469         47      9.1
CN0206800000000   02     068   Denali Borough, AK                                2011         1,016          874        142     14.0
CN0207000000000   02     070   Dillingham Census Area, AK                        2011         2,100        1,873        227     10.8
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  2011        48,167       44,992      3,175      6.6
CN0210000000000   02     100   Haines Borough, AK                                2011         1,163        1,044        119     10.2
CN0210500000000   02     105   Hoonah-Angoon Census Area, AK                     2011         1,097          928        169     15.4
CN0211000000000   02     110   Juneau Borough/city, AK                           2011        17,833       16,821      1,012      5.7
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       2011        27,184       24,538      2,646      9.7
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     2011         7,155        6,523        632      8.8
CN0215000000000   02     150   Kodiak Island Borough, AK                         2011         6,757        6,246        511      7.6
CN0215800000000   02     158   Kusilvak Census Area, AK                          2011         2,758        2,165        593     21.5
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2011           637          539         98     15.4
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2011        43,238       39,177      4,061      9.4
CN0218000000000   02     180   Nome Census Area, AK                              2011         4,117        3,599        518     12.6
CN0218500000000   02     185   North Slope Borough, AK                           2011         3,980        3,670        310      7.8
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2011         2,980        2,510        470     15.8
CN0219500000000   02     195   Petersburg Borough, AK                            2011         1,849        1,691        158      8.5
CN0219800000000   02     198   Prince of Wales-Hyder Census Area, AK             2011         2,565        2,241        324     12.6
CN0222000000000   02     220   Sitka Borough/city, AK                            2011         4,611        4,323        288      6.2
CN0223000000000   02     230   Skagway Municipality, AK                          2011           714          596        118     16.5
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2011         3,194        2,789        405     12.7
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    2011         4,921        4,423        498     10.1
CN0227500000000   02     275   Wrangell Borough/city, AK                         2011         1,048          967         81      7.7
CN0228200000000   02     282   Yakutat Borough/city, AK                          2011           300          267         33     11.0
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2011         2,703        2,196        507     18.8
CN0400100000000   04     001   Apache County, AZ                                 2011        23,137       18,893      4,244     18.3
CN0400300000000   04     003   Cochise County, AZ                                2011        56,190       50,870      5,320      9.5
CN0400500000000   04     005   Coconino County, AZ                               2011        72,036       65,208      6,828      9.5
CN0400700000000   04     007   Gila County, AZ                                   2011        21,274       18,830      2,444     11.5
CN0400900000000   04     009   Graham County, AZ                                 2011        14,415       12,988      1,427      9.9
CN0401100000000   04     011   Greenlee County, AZ                               2011         3,369        2,999        370     11.0
CN0401200000000   04     012   La Paz County, AZ                                 2011         7,864        7,096        768      9.8
CN0401300000000   04     013   Maricopa County, AZ                               2011     1,904,041    1,742,147    161,894      8.5
CN0401500000000   04     015   Mohave County, AZ                                 2011        79,969       70,211      9,758     12.2
CN0401700000000   04     017   Navajo County, AZ                                 2011        43,540       37,120      6,420     14.7
CN0401900000000   04     019   Pima County, AZ                                   2011       469,332      429,711     39,621      8.4
CN0402100000000   04     021   Pinal County, AZ                                  2011       150,364      135,795     14,569      9.7
CN0402300000000   04     023   Santa Cruz County, AZ                             2011        20,567       17,407      3,160     15.4
CN0402500000000   04     025   Yavapai County, AZ                                2011        93,580       84,420      9,160      9.8
CN0402700000000   04     027   Yuma County, AZ                                   2011        92,260       70,065     22,195     24.1
CN0500100000000   05     001   Arkansas County, AR                               2011        10,509        9,286      1,223     11.6
CN0500300000000   05     003   Ashley County, AR                                 2011        10,004        8,953      1,051     10.5
CN0500500000000   05     005   Baxter County, AR                                 2011        16,523       15,057      1,466      8.9
CN0500700000000   05     007   Benton County, AR                                 2011       109,127      102,361      6,766      6.2
CN0500900000000   05     009   Boone County, AR                                  2011        16,613       15,354      1,259      7.6
CN0501100000000   05     011   Bradley County, AR                                2011         4,695        4,153        542     11.5
CN0501300000000   05     013   Calhoun County, AR                                2011         2,642        2,402        240      9.1
CN0501500000000   05     015   Carroll County, AR                                2011        12,852       11,968        884      6.9
CN0501700000000   05     017   Chicot County, AR                                 2011         4,261        3,726        535     12.6
CN0501900000000   05     019   Clark County, AR                                  2011        10,411        9,392      1,019      9.8
CN0502100000000   05     021   Clay County, AR                                   2011         7,263        6,420        843     11.6
CN0502300000000   05     023   Cleburne County, AR                               2011        10,531        9,609        922      8.8
CN0502500000000   05     025   Cleveland County, AR                              2011         3,867        3,551        316      8.2
CN0502700000000   05     027   Columbia County, AR                               2011        10,386        9,390        996      9.6
CN0502900000000   05     029   Conway County, AR                                 2011         8,995        8,146        849      9.4
CN0503100000000   05     031   Craighead County, AR                              2011        48,963       45,520      3,443      7.0
CN0503300000000   05     033   Crawford County, AR                               2011        27,874       25,519      2,355      8.4
CN0503500000000   05     035   Crittenden County, AR                             2011        22,636       20,277      2,359     10.4
CN0503700000000   05     037   Cross County, AR                                  2011         8,785        8,084        701      8.0
CN0503900000000   05     039   Dallas County, AR                                 2011         3,409        3,017        392     11.5
CN0504100000000   05     041   Desha County, AR                                  2011         6,132        5,481        651     10.6
CN0504300000000   05     043   Drew County, AR                                   2011         8,754        7,800        954     10.9
CN0504500000000   05     045   Faulkner County, AR                               2011        59,201       55,162      4,039      6.8
CN0504700000000   05     047   Franklin County, AR                               2011         7,769        7,201        568      7.3
CN0504900000000   05     049   Fulton County, AR                                 2011         5,105        4,727        378      7.4
CN0505100000000   05     051   Garland County, AR                                2011        41,566       38,097      3,469      8.3
CN0505300000000   05     053   Grant County, AR                                  2011         8,522        7,922        600      7.0
CN0505500000000   05     055   Greene County, AR                                 2011        20,021       18,169      1,852      9.3
CN0505700000000   05     057   Hempstead County, AR                              2011        11,003       10,080        923      8.4
CN0505900000000   05     059   Hot Spring County, AR                             2011        14,581       13,434      1,147      7.9
CN0506100000000   05     061   Howard County, AR                                 2011         6,746        6,265        481      7.1
CN0506300000000   05     063   Independence County, AR                           2011        16,639       15,154      1,485      8.9
CN0506500000000   05     065   Izard County, AR                                  2011         5,203        4,710        493      9.5
CN0506700000000   05     067   Jackson County, AR                                2011         6,674        5,931        743     11.1
CN0506900000000   05     069   Jefferson County, AR                              2011        33,538       29,954      3,584     10.7
CN0507100000000   05     071   Johnson County, AR                                2011        11,107       10,274        833      7.5
CN0507300000000   05     073   Lafayette County, AR                              2011         3,017        2,742        275      9.1
CN0507500000000   05     075   Lawrence County, AR                               2011         7,474        6,772        702      9.4
CN0507700000000   05     077   Lee County, AR                                    2011         3,675        3,342        333      9.1
CN0507900000000   05     079   Lincoln County, AR                                2011         4,756        4,331        425      8.9
CN0508100000000   05     081   Little River County, AR                           2011         6,114        5,658        456      7.5
CN0508300000000   05     083   Logan County, AR                                  2011         9,616        8,809        807      8.4
CN0508500000000   05     085   Lonoke County, AR                                 2011        33,304       31,099      2,205      6.6
CN0508700000000   05     087   Madison County, AR                                2011         7,213        6,748        465      6.4
CN0508900000000   05     089   Marion County, AR                                 2011         6,721        6,118        603      9.0
CN0509100000000   05     091   Miller County, AR                                 2011        20,723       19,468      1,255      6.1
CN0509300000000   05     093   Mississippi County, AR                            2011        20,852       18,453      2,399     11.5
CN0509500000000   05     095   Monroe County, AR                                 2011         3,381        3,075        306      9.1
CN0509700000000   05     097   Montgomery County, AR                             2011         3,832        3,493        339      8.8
CN0509900000000   05     099   Nevada County, AR                                 2011         4,172        3,796        376      9.0
CN0510100000000   05     101   Newton County, AR                                 2011         3,785        3,515        270      7.1
CN0510300000000   05     103   Ouachita County, AR                               2011        11,090        9,982      1,108     10.0
CN0510500000000   05     105   Perry County, AR                                  2011         4,495        4,095        400      8.9
CN0510700000000   05     107   Phillips County, AR                               2011         8,391        7,415        976     11.6
CN0510900000000   05     109   Pike County, AR                                   2011         4,691        4,248        443      9.4
CN0511100000000   05     111   Poinsett County, AR                               2011        10,755        9,775        980      9.1
CN0511300000000   05     113   Polk County, AR                                   2011         8,929        8,246        683      7.6
CN0511500000000   05     115   Pope County, AR                                   2011        30,519       28,246      2,273      7.4
CN0511700000000   05     117   Prairie County, AR                                2011         3,916        3,591        325      8.3
CN0511900000000   05     119   Pulaski County, AR                                2011       189,186      175,745     13,441      7.1
CN0512100000000   05     121   Randolph County, AR                               2011         7,146        6,376        770     10.8
CN0512300000000   05     123   St. Francis County, AR                            2011         9,789        8,747      1,042     10.6
CN0512500000000   05     125   Saline County, AR                                 2011        53,987       50,565      3,422      6.3
CN0512700000000   05     127   Scott County, AR                                  2011         4,855        4,529        326      6.7
CN0512900000000   05     129   Searcy County, AR                                 2011         3,318        3,028        290      8.7
CN0513100000000   05     131   Sebastian County, AR                              2011        59,300       54,399      4,901      8.3
CN0513300000000   05     133   Sevier County, AR                                 2011         6,402        5,842        560      8.7
CN0513500000000   05     135   Sharp County, AR                                  2011         6,259        5,617        642     10.3
CN0513700000000   05     137   Stone County, AR                                  2011         5,372        4,916        456      8.5
CN0513900000000   05     139   Union County, AR                                  2011        16,952       15,234      1,718     10.1
CN0514100000000   05     141   Van Buren County, AR                              2011         6,735        6,021        714     10.6
CN0514300000000   05     143   Washington County, AR                             2011       104,405       98,139      6,266      6.0
CN0514500000000   05     145   White County, AR                                  2011        36,645       33,620      3,025      8.3
CN0514700000000   05     147   Woodruff County, AR                               2011         3,540        3,170        370     10.5
CN0514900000000   05     149   Yell County, AR                                   2011         9,604        8,921        683      7.1
CN0600100000000   06     001   Alameda County, CA                                2011       785,124      704,596     80,528     10.3
CN0600300000000   06     003   Alpine County, CA                                 2011           591          515         76     12.9
CN0600500000000   06     005   Amador County, CA                                 2011        15,075       12,988      2,087     13.8
CN0600700000000   06     007   Butte County, CA                                  2011       100,530       86,549     13,981     13.9
CN0600900000000   06     009   Calaveras County, CA                              2011        20,645       17,699      2,946     14.3
CN0601100000000   06     011   Colusa County, CA                                 2011        11,380        8,924      2,456     21.6
CN0601300000000   06     013   Contra Costa County, CA                           2011       528,506      473,141     55,365     10.5
CN0601500000000   06     015   Del Norte County, CA                              2011        10,882        9,409      1,473     13.5
CN0601700000000   06     017   El Dorado County, CA                              2011        89,550       78,876     10,674     11.9
CN0601900000000   06     019   Fresno County, CA                                 2011       443,250      368,767     74,483     16.8
CN0602100000000   06     021   Glenn County, CA                                  2011        13,157       11,080      2,077     15.8
CN0602300000000   06     023   Humboldt County, CA                               2011        64,954       57,998      6,956     10.7
CN0602500000000   06     025   Imperial County, CA                               2011        79,611       56,301     23,310     29.3
CN0602700000000   06     027   Inyo County, CA                                   2011         9,663        8,707        956      9.9
CN0602900000000   06     029   Kern County, CA                                   2011       382,013      324,431     57,582     15.1
CN0603100000000   06     031   Kings County, CA                                  2011        59,082       49,523      9,559     16.2
CN0603300000000   06     033   Lake County, CA                                   2011        29,582       25,210      4,372     14.8
CN0603500000000   06     035   Lassen County, CA                                 2011        11,771       10,150      1,621     13.8
CN0603700000000   06     037   Los Angeles County, CA                            2011     4,941,667    4,337,370    604,297     12.2
CN0603900000000   06     039   Madera County, CA                                 2011        61,974       51,786     10,188     16.4
CN0604100000000   06     041   Marin County, CA                                  2011       134,245      124,309      9,936      7.4
CN0604300000000   06     043   Mariposa County, CA                               2011         8,649        7,490      1,159     13.4
CN0604500000000   06     045   Mendocino County, CA                              2011        40,874       36,141      4,733     11.6
CN0604700000000   06     047   Merced County, CA                                 2011       114,693       94,128     20,565     17.9
CN0604900000000   06     049   Modoc County, CA                                  2011         3,617        3,030        587     16.2
CN0605100000000   06     051   Mono County, CA                                   2011         8,814        7,913        901     10.2
CN0605300000000   06     053   Monterey County, CA                               2011       216,257      188,401     27,856     12.9
CN0605500000000   06     055   Napa County, CA                                   2011        70,628       63,595      7,033     10.0
CN0605700000000   06     057   Nevada County, CA                                 2011        48,941       43,418      5,523     11.3
CN0605900000000   06     059   Orange County, CA                                 2011     1,543,784    1,400,874    142,910      9.3
CN0606100000000   06     061   Placer County, CA                                 2011       173,470      154,313     19,157     11.0
CN0606300000000   06     063   Plumas County, CA                                 2011         8,886        7,297      1,589     17.9
CN0606500000000   06     065   Riverside County, CA                              2011       977,288      846,288    131,000     13.4
CN0606700000000   06     067   Sacramento County, CA                             2011       678,994      595,329     83,665     12.3
CN0606900000000   06     069   San Benito County, CA                             2011        28,253       24,084      4,169     14.8
CN0607100000000   06     071   San Bernardino County, CA                         2011       887,345      771,117    116,228     13.1
CN0607300000000   06     073   San Diego County, CA                              2011     1,521,745    1,361,865    159,880     10.5
CN0607500000000   06     075   San Francisco County/city, CA                     2011       493,437      453,071     40,366      8.2
CN0607700000000   06     077   San Joaquin County, CA                            2011       311,159      259,969     51,190     16.5
CN0607900000000   06     079   San Luis Obispo County, CA                        2011       134,066      121,031     13,035      9.7
CN0608100000000   06     081   San Mateo County, CA                              2011       398,892      368,371     30,521      7.7
CN0608300000000   06     083   Santa Barbara County, CA                          2011       212,557      192,261     20,296      9.5
CN0608500000000   06     085   Santa Clara County, CA                            2011       937,871      849,070     88,801      9.5
CN0608700000000   06     087   Santa Cruz County, CA                             2011       141,147      122,382     18,765     13.3
CN0608900000000   06     089   Shasta County, CA                                 2011        76,990       64,507     12,483     16.2
CN0609100000000   06     091   Sierra County, CA                                 2011         1,599        1,357        242     15.1
CN0609300000000   06     093   Siskiyou County, CA                               2011        19,425       16,070      3,355     17.3
CN0609500000000   06     095   Solano County, CA                                 2011       201,909      176,920     24,989     12.4
CN0609700000000   06     097   Sonoma County, CA                                 2011       245,618      220,088     25,530     10.4
CN0609900000000   06     099   Stanislaus County, CA                             2011       242,178      201,564     40,614     16.8
CN0610100000000   06     101   Sutter County, CA                                 2011        45,926       37,447      8,479     18.5
CN0610300000000   06     103   Tehama County, CA                                 2011        25,551       21,659      3,892     15.2
CN0610500000000   06     105   Trinity County, CA                                2011         5,382        4,469        913     17.0
CN0610700000000   06     107   Tulare County, CA                                 2011       203,378      168,022     35,356     17.4
CN0610900000000   06     109   Tuolumne County, CA                               2011        22,701       19,363      3,338     14.7
CN0611100000000   06     111   Ventura County, CA                                2011       430,917      385,967     44,950     10.4
CN0611300000000   06     113   Yolo County, CA                                   2011       101,633       89,464     12,169     12.0
CN0611500000000   06     115   Yuba County, CA                                   2011        28,933       23,940      4,993     17.3
CN0800100000000   08     001   Adams County, CO                                  2011       236,016      211,759     24,257     10.3
CN0800300000000   08     003   Alamosa County, CO                                2011         7,676        6,904        772     10.1
CN0800500000000   08     005   Arapahoe County, CO                               2011       318,595      291,255     27,340      8.6
CN0800700000000   08     007   Archuleta County, CO                              2011         5,739        5,140        599     10.4
CN0800900000000   08     009   Baca County, CO                                   2011         2,061        1,958        103      5.0
CN0801100000000   08     011   Bent County, CO                                   2011         1,925        1,760        165      8.6
CN0801300000000   08     013   Boulder County, CO                                2011       171,585      160,020     11,565      6.7
CN0801400000000   08     014   Broomfield County/city, CO                        2011        31,684       29,377      2,307      7.3
CN0801500000000   08     015   Chaffee County, CO                                2011         8,282        7,659        623      7.5
CN0801700000000   08     017   Cheyenne County, CO                               2011         1,047        1,001         46      4.4
CN0801900000000   08     019   Clear Creek County, CO                            2011         5,485        5,066        419      7.6
CN0802100000000   08     021   Conejos County, CO                                2011         3,723        3,319        404     10.9
CN0802300000000   08     023   Costilla County, CO                               2011         1,580        1,389        191     12.1
CN0802500000000   08     025   Crowley County, CO                                2011         1,486        1,349        137      9.2
CN0802700000000   08     027   Custer County, CO                                 2011         2,012        1,879        133      6.6
CN0802900000000   08     029   Delta County, CO                                  2011        14,388       12,834      1,554     10.8
CN0803100000000   08     031   Denver County/city, CO                            2011       351,436      320,182     31,254      8.9
CN0803300000000   08     033   Dolores County, CO                                2011           947          821        126     13.3
CN0803500000000   08     035   Douglas County, CO                                2011       157,884      147,339     10,545      6.7
CN0803700000000   08     037   Eagle County, CO                                  2011        32,072       29,461      2,611      8.1
CN0803900000000   08     039   Elbert County, CO                                 2011        12,645       11,660        985      7.8
CN0804100000000   08     041   El Paso County, CO                                2011       306,825      278,004     28,821      9.4
CN0804300000000   08     043   Fremont County, CO                                2011        15,913       13,928      1,985     12.5
CN0804500000000   08     045   Garfield County, CO                               2011        31,320       28,248      3,072      9.8
CN0804700000000   08     047   Gilpin County, CO                                 2011         3,262        3,017        245      7.5
CN0804900000000   08     049   Grand County, CO                                  2011         8,777        8,042        735      8.4
CN0805100000000   08     051   Gunnison County, CO                               2011         9,906        9,284        622      6.3
CN0805300000000   08     053   Hinsdale County, CO                               2011           471          446         25      5.3
CN0805500000000   08     055   Huerfano County, CO                               2011         2,659        2,285        374     14.1
CN0805700000000   08     057   Jackson County, CO                                2011           891          834         57      6.4
CN0805900000000   08     059   Jefferson County, CO                              2011       301,767      276,822     24,945      8.3
CN0806100000000   08     061   Kiowa County, CO                                  2011           833          790         43      5.2
CN0806300000000   08     063   Kit Carson County, CO                             2011         4,250        4,042        208      4.9
CN0806500000000   08     065   Lake County, CO                                   2011         4,370        3,914        456     10.4
CN0806700000000   08     067   La Plata County, CO                               2011        29,402       27,257      2,145      7.3
CN0806900000000   08     069   Larimer County, CO                                2011       170,527      157,831     12,696      7.4
CN0807100000000   08     071   Las Animas County, CO                             2011         6,973        6,174        799     11.5
CN0807300000000   08     073   Lincoln County, CO                                2011         2,187        2,043        144      6.6
CN0807500000000   08     075   Logan County, CO                                  2011        11,052       10,331        721      6.5
CN0807700000000   08     077   Mesa County, CO                                   2011        75,347       67,366      7,981     10.6
CN0807900000000   08     079   Mineral County, CO                                2011           425          401         24      5.6
CN0808100000000   08     081   Moffat County, CO                                 2011         7,851        7,091        760      9.7
CN0808300000000   08     083   Montezuma County, CO                              2011        12,962       11,785      1,177      9.1
CN0808500000000   08     085   Montrose County, CO                               2011        19,990       17,706      2,284     11.4
CN0808700000000   08     087   Morgan County, CO                                 2011        15,005       13,963      1,042      6.9
CN0808900000000   08     089   Otero County, CO                                  2011         8,463        7,587        876     10.4
CN0809100000000   08     091   Ouray County, CO                                  2011         2,022        1,807        215     10.6
CN0809300000000   08     093   Park County, CO                                   2011         9,377        8,636        741      7.9
CN0809500000000   08     095   Phillips County, CO                               2011         2,148        2,028        120      5.6
CN0809700000000   08     097   Pitkin County, CO                                 2011        10,904       10,016        888      8.1
CN0809900000000   08     099   Prowers County, CO                                2011         6,228        5,797        431      6.9
CN0810100000000   08     101   Pueblo County, CO                                 2011        75,046       66,842      8,204     10.9
CN0810300000000   08     103   Rio Blanco County, CO                             2011         3,114        2,858        256      8.2
CN0810500000000   08     105   Rio Grande County, CO                             2011         5,153        4,494        659     12.8
CN0810700000000   08     107   Routt County, CO                                  2011        14,255       13,039      1,216      8.5
CN0810900000000   08     109   Saguache County, CO                               2011         3,012        2,664        348     11.6
CN0811100000000   08     111   San Juan County, CO                               2011           521          458         63     12.1
CN0811300000000   08     113   San Miguel County, CO                             2011         4,873        4,467        406      8.3
CN0811500000000   08     115   Sedgwick County, CO                               2011         1,094        1,003         91      8.3
CN0811700000000   08     117   Summit County, CO                                 2011        19,205       17,904      1,301      6.8
CN0811900000000   08     119   Teller County, CO                                 2011        12,129       10,964      1,165      9.6
CN0812100000000   08     121   Washington County, CO                             2011         2,580        2,434        146      5.7
CN0812300000000   08     123   Weld County, CO                                   2011       133,960      122,063     11,897      8.9
CN0812500000000   08     125   Yuma County, CO                                   2011         4,946        4,675        271      5.5
CN0900100000000   09     001   Fairfield County, CT                              2011       476,820      436,819     40,001      8.4
CN0900300000000   09     003   Hartford County, CT                               2011       479,658      435,307     44,351      9.2
CN0900500000000   09     005   Litchfield County, CT                             2011       107,911       98,937      8,974      8.3
CN0900700000000   09     007   Middlesex County, CT                              2011        93,616       86,315      7,301      7.8
CN0900900000000   09     009   New Haven County, CT                              2011       462,617      416,895     45,722      9.9
CN0901100000000   09     011   New London County, CT                             2011       143,082      130,112     12,970      9.1
CN0901300000000   09     013   Tolland County, CT                                2011        86,299       79,650      6,649      7.7
CN0901500000000   09     015   Windham County, CT                                2011        64,440       57,930      6,510     10.1
CN1000100000000   10     001   Kent County, DE                                   2011        74,196       68,023      6,173      8.3
CN1000300000000   10     003   New Castle County, DE                             2011       277,758      257,356     20,402      7.3
CN1000500000000   10     005   Sussex County, DE                                 2011        92,017       84,850      7,167      7.8
CN1100100000000   11     001   District of Columbia                              2011       352,193      316,372     35,821     10.2
CN1200100000000   12     001   Alachua County, FL                                2011       128,282      118,574      9,708      7.6
CN1200300000000   12     003   Baker County, FL                                  2011        11,441       10,274      1,167     10.2
CN1200500000000   12     005   Bay County, FL                                    2011        86,727       77,872      8,855     10.2
CN1200700000000   12     007   Bradford County, FL                               2011        11,439       10,403      1,036      9.1
CN1200900000000   12     009   Brevard County, FL                                2011       263,679      235,001     28,678     10.9
CN1201100000000   12     011   Broward County, FL                                2011       946,171      856,799     89,372      9.4
CN1201300000000   12     013   Calhoun County, FL                                2011         5,212        4,672        540     10.4
CN1201500000000   12     015   Charlotte County, FL                              2011        65,342       57,979      7,363     11.3
CN1201700000000   12     017   Citrus County, FL                                 2011        51,756       45,289      6,467     12.5
CN1201900000000   12     019   Clay County, FL                                   2011        95,595       86,914      8,681      9.1
CN1202100000000   12     021   Collier County, FL                                2011       147,941      132,970     14,971     10.1
CN1202300000000   12     023   Columbia County, FL                               2011        28,080       25,194      2,886     10.3
CN1202700000000   12     027   DeSoto County, FL                                 2011        13,811       12,378      1,433     10.4
CN1202900000000   12     029   Dixie County, FL                                  2011         5,720        5,018        702     12.3
CN1203100000000   12     031   Duval County, FL                                  2011       453,697      407,240     46,457     10.2
