                               Labor Force Data by County, 2003 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0109900000000   01     099   Monroe County, AL                                 2003         9,452        8,665        787      8.3
CN0110100000000   01     101   Montgomery County, AL                             2003       104,919       98,839      6,080      5.8
CN0110300000000   01     103   Morgan County, AL                                 2003        55,442       51,834      3,608      6.5
CN0110500000000   01     105   Perry County, AL                                  2003         3,857        3,447        410     10.6
CN0110700000000   01     107   Pickens County, AL                                2003         8,169        7,508        661      8.1
CN0110900000000   01     109   Pike County, AL                                   2003        14,454       13,616        838      5.8
CN0111100000000   01     111   Randolph County, AL                               2003         9,826        9,101        725      7.4
CN0111300000000   01     113   Russell County, AL                                2003        21,957       20,313      1,644      7.5
CN0111500000000   01     115   St. Clair County, AL                              2003        32,422       30,742      1,680      5.2
CN0111700000000   01     117   Shelby County, AL                                 2003        88,643       85,521      3,122      3.5
CN0111900000000   01     119   Sumter County, AL                                 2003         5,129        4,615        514     10.0
CN0112100000000   01     121   Talladega County, AL                              2003        38,355       35,403      2,952      7.7
CN0112300000000   01     123   Tallapoosa County, AL                             2003        18,527       17,250      1,277      6.9
CN0112500000000   01     125   Tuscaloosa County, AL                             2003        82,423       78,399      4,024      4.9
CN0112700000000   01     127   Walker County, AL                                 2003        30,444       28,485      1,959      6.4
CN0112900000000   01     129   Washington County, AL                             2003         7,130        6,391        739     10.4
CN0113100000000   01     131   Wilcox County, AL                                 2003         3,831        3,360        471     12.3
CN0113300000000   01     133   Winston County, AL                                2003        10,446        9,459        987      9.4
CN0201300000000   02     013   Aleutians East Borough, AK                        2003         1,012          915         97      9.6
CN0201600000000   02     016   Aleutians West Census Area, AK                    2003         2,940        2,755        185      6.3
CN0202000000000   02     020   Anchorage Borough/municipality, AK                2003       145,843      136,789      9,054      6.2
CN0205000000000   02     050   Bethel Census Area, AK                            2003         7,072        6,218        854     12.1
CN0206000000000   02     060   Bristol Bay Borough, AK                           2003           971          912         59      6.1
CN0206800000000   02     068   Denali Borough, AK                                2003         1,410        1,287        123      8.7
CN0207000000000   02     070   Dillingham Census Area, AK                        2003         1,926        1,714        212     11.0
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  2003        42,713       39,765      2,948      6.9
CN0210000000000   02     100   Haines Borough, AK                                2003         1,361        1,204        157     11.5
CN0211000000000   02     110   Juneau Borough/city, AK                           2003        18,111       17,074      1,037      5.7
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       2003        25,086       22,564      2,522     10.1
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     2003         7,807        7,184        623      8.0
CN0215000000000   02     150   Kodiak Island Borough, AK                         2003         5,973        5,398        575      9.6
CN0215800000000   02     158   Kusilvak Census Area, AK                          2003         2,657        2,185        472     17.8
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2003           944          868         76      8.1
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2003        32,897       30,052      2,845      8.6
CN0218000000000   02     180   Nome Census Area, AK                              2003         3,921        3,501        420     10.7
CN0218500000000   02     185   North Slope Borough, AK                           2003         3,709        3,332        377     10.2
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2003         2,983        2,594        389     13.0
CN0220100000000   02     201   Prince of Wales-Outer Ketchikan Census Area, AK   2003         2,453        2,100        353     14.4
CN0222000000000   02     220   Sitka Borough/city, AK                            2003         4,676        4,390        286      6.1
CN0223200000000   02     232   Skagway-Hoonah-Angoon Census Area, AK             2003         1,878        1,657        221     11.8
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2003         2,509        2,189        320     12.8
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    2003         5,384        4,847        537     10.0
CN0228000000000   02     280   Wrangell-Petersburg Census Area, AK               2003         3,014        2,651        363     12.0
CN0228200000000   02     282   Yakutat Borough/city, AK                          2003           302          269         33     10.9
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2003         2,944        2,552        392     13.3
CN0400100000000   04     001   Apache County, AZ                                 2003        20,591       18,143      2,448     11.9
CN0400300000000   04     003   Cochise County, AZ                                2003        53,904       50,832      3,072      5.7
CN0400500000000   04     005   Coconino County, AZ                               2003        65,564       61,798      3,766      5.7
CN0400700000000   04     007   Gila County, AZ                                   2003        20,985       19,453      1,532      7.3
CN0400900000000   04     009   Graham County, AZ                                 2003        12,138       11,286        852      7.0
CN0401100000000   04     011   Greenlee County, AZ                               2003         3,522        3,275        247      7.0
CN0401200000000   04     012   La Paz County, AZ                                 2003         7,431        6,904        527      7.1
CN0401300000000   04     013   Maricopa County, AZ                               2003     1,744,428    1,653,332     91,096      5.2
CN0401500000000   04     015   Mohave County, AZ                                 2003        81,884       77,837      4,047      4.9
CN0401700000000   04     017   Navajo County, AZ                                 2003        38,157       34,857      3,300      8.6
CN0401900000000   04     019   Pima County, AZ                                   2003       428,187      405,261     22,926      5.4
CN0402100000000   04     021   Pinal County, AZ                                  2003        78,685       73,154      5,531      7.0
CN0402300000000   04     023   Santa Cruz County, AZ                             2003        15,667       14,165      1,502      9.6
CN0402500000000   04     025   Yavapai County, AZ                                2003        84,775       80,421      4,354      5.1
CN0402700000000   04     027   Yuma County, AZ                                   2003        72,729       60,378     12,351     17.0
CN0500100000000   05     001   Arkansas County, AR                               2003        10,808       10,223        585      5.4
CN0500300000000   05     003   Ashley County, AR                                 2003        10,064        9,133        931      9.3
CN0500500000000   05     005   Baxter County, AR                                 2003        16,072       15,024      1,048      6.5
CN0500700000000   05     007   Benton County, AR                                 2003        88,695       85,576      3,119      3.5
CN0500900000000   05     009   Boone County, AR                                  2003        16,187       15,268        919      5.7
CN0501100000000   05     011   Bradley County, AR                                2003         5,533        5,141        392      7.1
CN0501300000000   05     013   Calhoun County, AR                                2003         2,558        2,360        198      7.7
CN0501500000000   05     015   Carroll County, AR                                2003        13,341       12,711        630      4.7
CN0501700000000   05     017   Chicot County, AR                                 2003         5,212        4,674        538     10.3
CN0501900000000   05     019   Clark County, AR                                  2003        11,239       10,535        704      6.3
CN0502100000000   05     021   Clay County, AR                                   2003         7,550        6,953        597      7.9
CN0502300000000   05     023   Cleburne County, AR                               2003        10,994       10,384        610      5.5
CN0502500000000   05     025   Cleveland County, AR                              2003         4,002        3,759        243      6.1
CN0502700000000   05     027   Columbia County, AR                               2003        10,786       10,072        714      6.6
CN0502900000000   05     029   Conway County, AR                                 2003         9,677        9,085        592      6.1
CN0503100000000   05     031   Craighead County, AR                              2003        43,229       40,873      2,356      5.5
CN0503300000000   05     033   Crawford County, AR                               2003        25,470       24,138      1,332      5.2
CN0503500000000   05     035   Crittenden County, AR                             2003        21,494       20,073      1,421      6.6
CN0503700000000   05     037   Cross County, AR                                  2003         8,751        8,113        638      7.3
CN0503900000000   05     039   Dallas County, AR                                 2003         3,851        3,552        299      7.8
CN0504100000000   05     041   Desha County, AR                                  2003         6,208        5,664        544      8.8
CN0504300000000   05     043   Drew County, AR                                   2003         8,582        7,917        665      7.7
CN0504500000000   05     045   Faulkner County, AR                               2003        48,178       45,611      2,567      5.3
CN0504700000000   05     047   Franklin County, AR                               2003         8,042        7,659        383      4.8
CN0504900000000   05     049   Fulton County, AR                                 2003         5,008        4,702        306      6.1
CN0505100000000   05     051   Garland County, AR                                2003        39,538       37,058      2,480      6.3
CN0505300000000   05     053   Grant County, AR                                  2003         8,167        7,720        447      5.5
CN0505500000000   05     055   Greene County, AR                                 2003        17,255       16,120      1,135      6.6
CN0505700000000   05     057   Hempstead County, AR                              2003        11,164       10,580        584      5.2
CN0505900000000   05     059   Hot Spring County, AR                             2003        14,332       13,396        936      6.5
CN0506100000000   05     061   Howard County, AR                                 2003         6,584        6,195        389      5.9
CN0506300000000   05     063   Independence County, AR                           2003        17,149       16,068      1,081      6.3
CN0506500000000   05     065   Izard County, AR                                  2003         5,248        4,843        405      7.7
CN0506700000000   05     067   Jackson County, AR                                2003         7,841        7,152        689      8.8
CN0506900000000   05     069   Jefferson County, AR                              2003        36,008       33,192      2,816      7.8
CN0507100000000   05     071   Johnson County, AR                                2003        10,741       10,167        574      5.3
CN0507300000000   05     073   Lafayette County, AR                              2003         3,398        3,200        198      5.8
CN0507500000000   05     075   Lawrence County, AR                               2003         7,781        7,133        648      8.3
CN0507700000000   05     077   Lee County, AR                                    2003         3,689        3,270        419     11.4
CN0507900000000   05     079   Lincoln County, AR                                2003         5,114        4,708        406      7.9
CN0508100000000   05     081   Little River County, AR                           2003         6,455        6,147        308      4.8
CN0508300000000   05     083   Logan County, AR                                  2003        10,024        9,468        556      5.5
CN0508500000000   05     085   Lonoke County, AR                                 2003        27,733       26,422      1,311      4.7
CN0508700000000   05     087   Madison County, AR                                2003         7,241        6,961        280      3.9
CN0508900000000   05     089   Marion County, AR                                 2003         6,553        6,138        415      6.3
CN0509100000000   05     091   Miller County, AR                                 2003        18,385       17,474        911      5.0
CN0509300000000   05     093   Mississippi County, AR                            2003        20,357       17,979      2,378     11.7
CN0509500000000   05     095   Monroe County, AR                                 2003         4,000        3,706        294      7.4
CN0509700000000   05     097   Montgomery County, AR                             2003         4,286        4,051        235      5.5
CN0509900000000   05     099   Nevada County, AR                                 2003         4,533        4,309        224      4.9
CN0510100000000   05     101   Newton County, AR                                 2003         3,648        3,440        208      5.7
CN0510300000000   05     103   Ouachita County, AR                               2003        12,181       11,236        945      7.8
CN0510500000000   05     105   Perry County, AR                                  2003         4,817        4,491        326      6.8
CN0510700000000   05     107   Phillips County, AR                               2003         9,246        8,453        793      8.6
CN0510900000000   05     109   Pike County, AR                                   2003         5,235        4,955        280      5.3
CN0511100000000   05     111   Poinsett County, AR                               2003        11,290       10,476        814      7.2
CN0511300000000   05     113   Polk County, AR                                   2003         8,657        8,007        650      7.5
CN0511500000000   05     115   Pope County, AR                                   2003        26,784       25,277      1,507      5.6
CN0511700000000   05     117   Prairie County, AR                                2003         4,495        4,264        231      5.1
CN0511900000000   05     119   Pulaski County, AR                                2003       182,761      173,406      9,355      5.1
CN0512100000000   05     121   Randolph County, AR                               2003         7,897        7,160        737      9.3
CN0512300000000   05     123   St. Francis County, AR                            2003        10,904        9,905        999      9.2
CN0512500000000   05     125   Saline County, AR                                 2003        43,790       41,699      2,091      4.8
CN0512700000000   05     127   Scott County, AR                                  2003         4,748        4,523        225      4.7
CN0512900000000   05     129   Searcy County, AR                                 2003         3,402        3,217        185      5.4
CN0513100000000   05     131   Sebastian County, AR                              2003        56,506       53,773      2,733      4.8
CN0513300000000   05     133   Sevier County, AR                                 2003         7,462        7,120        342      4.6
CN0513500000000   05     135   Sharp County, AR                                  2003         6,451        5,905        546      8.5
CN0513700000000   05     137   Stone County, AR                                  2003         4,515        4,181        334      7.4
CN0513900000000   05     139   Union County, AR                                  2003        19,870       18,323      1,547      7.8
CN0514100000000   05     141   Van Buren County, AR                              2003         6,867        6,385        482      7.0
CN0514300000000   05     143   Washington County, AR                             2003        91,258       87,837      3,421      3.7
CN0514500000000   05     145   White County, AR                                  2003        31,019       29,086      1,933      6.2
CN0514700000000   05     147   Woodruff County, AR                               2003         3,802        3,443        359      9.4
CN0514900000000   05     149   Yell County, AR                                   2003         9,879        9,369        510      5.2
CN0600100000000   06     001   Alameda County, CA                                2003       754,430      702,182     52,248      6.9
CN0600300000000   06     003   Alpine County, CA                                 2003           555          508         47      8.5
CN0600500000000   06     005   Amador County, CA                                 2003        16,388       15,367      1,021      6.2
CN0600700000000   06     007   Butte County, CA                                  2003        98,313       90,781      7,532      7.7
CN0600900000000   06     009   Calaveras County, CA                              2003        19,858       18,378      1,480      7.5
CN0601100000000   06     011   Colusa County, CA                                 2003         9,445        8,077      1,368     14.5
CN0601300000000   06     013   Contra Costa County, CA                           2003       508,389      477,075     31,314      6.2
CN0601500000000   06     015   Del Norte County, CA                              2003        10,317        9,429        888      8.6
CN0601700000000   06     017   El Dorado County, CA                              2003        87,454       82,538      4,916      5.6
CN0601900000000   06     019   Fresno County, CA                                 2003       404,092      356,249     47,843     11.8
CN0602100000000   06     021   Glenn County, CA                                  2003        11,132        9,981      1,151     10.3
CN0602300000000   06     023   Humboldt County, CA                               2003        60,587       56,400      4,187      6.9
CN0602500000000   06     025   Imperial County, CA                               2003        58,740       49,493      9,247     15.7
CN0602700000000   06     027   Inyo County, CA                                   2003         9,095        8,566        529      5.8
CN0602900000000   06     029   Kern County, CA                                   2003       311,551      279,088     32,463     10.4
CN0603100000000   06     031   Kings County, CA                                  2003        53,163       46,744      6,419     12.1
CN0603300000000   06     033   Lake County, CA                                   2003        25,867       23,481      2,386      9.2
CN0603500000000   06     035   Lassen County, CA                                 2003        12,316       11,361        955      7.8
CN0603700000000   06     037   Los Angeles County, CA                            2003     4,733,044    4,401,817    331,227      7.0
CN0603900000000   06     039   Madera County, CA                                 2003        59,012       52,859      6,153     10.4
CN0604100000000   06     041   Marin County, CA                                  2003       130,611      124,145      6,466      5.0
CN0604300000000   06     043   Mariposa County, CA                               2003         8,416        7,830        586      7.0
CN0604500000000   06     045   Mendocino County, CA                              2003        44,971       41,850      3,121      6.9
CN0604700000000   06     047   Merced County, CA                                 2003        96,921       85,662     11,259     11.6
CN0604900000000   06     049   Modoc County, CA                                  2003         4,204        3,835        369      8.8
CN0605100000000   06     051   Mono County, CA                                   2003         8,269        7,847        422      5.1
CN0605300000000   06     053   Monterey County, CA                               2003       208,766      189,880     18,886      9.0
CN0605500000000   06     055   Napa County, CA                                   2003        70,650       67,186      3,464      4.9
CN0605700000000   06     057   Nevada County, CA                                 2003        48,270       45,551      2,719      5.6
CN0605900000000   06     059   Orange County, CA                                 2003     1,545,325    1,470,827     74,498      4.8
CN0606100000000   06     061   Placer County, CA                                 2003       152,705      144,840      7,865      5.2
CN0606300000000   06     063   Plumas County, CA                                 2003        10,448        9,409      1,039      9.9
CN0606500000000   06     065   Riverside County, CA                              2003       775,987      724,882     51,105      6.6
CN0606700000000   06     067   Sacramento County, CA                             2003       652,106      613,395     38,711      5.9
CN0606900000000   06     069   San Benito County, CA                             2003        25,513       22,947      2,566     10.1
CN0607100000000   06     071   San Bernardino County, CA                         2003       802,215      751,490     50,725      6.3
CN0607300000000   06     073   San Diego County, CA                              2003     1,457,231    1,380,708     76,523      5.3
CN0607500000000   06     075   San Francisco County/city, CA                     2003       429,313      400,129     29,184      6.8
CN0607700000000   06     077   San Joaquin County, CA                            2003       278,974      253,132     25,842      9.3
CN0607900000000   06     079   San Luis Obispo County, CA                        2003       127,885      121,801      6,084      4.8
CN0608100000000   06     081   San Mateo County, CA                              2003       366,838      345,243     21,595      5.9
CN0608300000000   06     083   Santa Barbara County, CA                          2003       207,823      197,220     10,603      5.1
CN0608500000000   06     085   Santa Clara County, CA                            2003       844,000      772,994     71,006      8.4
CN0608700000000   06     087   Santa Cruz County, CA                             2003       144,182      132,903     11,279      7.8
CN0608900000000   06     089   Shasta County, CA                                 2003        82,394       76,112      6,282      7.6
CN0609100000000   06     091   Sierra County, CA                                 2003         1,637        1,482        155      9.5
CN0609300000000   06     093   Siskiyou County, CA                               2003        19,225       17,379      1,846      9.6
CN0609500000000   06     095   Solano County, CA                                 2003       205,394      192,342     13,052      6.4
CN0609700000000   06     097   Sonoma County, CA                                 2003       252,868      238,954     13,914      5.5
CN0609900000000   06     099   Stanislaus County, CA                             2003       221,846      199,752     22,094     10.0
CN0610100000000   06     101   Sutter County, CA                                 2003        39,434       34,978      4,456     11.3
CN0610300000000   06     103   Tehama County, CA                                 2003        25,618       23,631      1,987      7.8
CN0610500000000   06     105   Trinity County, CA                                2003         5,380        4,810        570     10.6
CN0610700000000   06     107   Tulare County, CA                                 2003       181,336      158,904     22,432     12.4
CN0610900000000   06     109   Tuolumne County, CA                               2003        25,297       23,501      1,796      7.1
CN0611100000000   06     111   Ventura County, CA                                2003       409,617      385,716     23,901      5.8
CN0611300000000   06     113   Yolo County, CA                                   2003        91,284       85,403      5,881      6.4
CN0611500000000   06     115   Yuba County, CA                                   2003        25,202       22,472      2,730     10.8
CN0800100000000   08     001   Adams County, CO                                  2003       200,973      186,591     14,382      7.2
CN0800300000000   08     003   Alamosa County, CO                                2003         8,204        7,725        479      5.8
CN0800500000000   08     005   Arapahoe County, CO                               2003       292,403      274,148     18,255      6.2
CN0800700000000   08     007   Archuleta County, CO                              2003         5,597        5,268        329      5.9
CN0800900000000   08     009   Baca County, CO                                   2003         2,376        2,287         89      3.7
CN0801100000000   08     011   Bent County, CO                                   2003         2,419        2,231        188      7.8
CN0801300000000   08     013   Boulder County, CO                                2003       164,743      155,306      9,437      5.7
CN0801400000000   08     014   Broomfield County/city, CO                        2003        23,749       22,232      1,517      6.4
CN0801500000000   08     015   Chaffee County, CO                                2003         7,825        7,373        452      5.8
CN0801700000000   08     017   Cheyenne County, CO                               2003         1,288        1,243         45      3.5
CN0801900000000   08     019   Clear Creek County, CO                            2003         6,022        5,683        339      5.6
CN0802100000000   08     021   Conejos County, CO                                2003         3,766        3,499        267      7.1
CN0802300000000   08     023   Costilla County, CO                               2003         1,336        1,198        138     10.3
CN0802500000000   08     025   Crowley County, CO                                2003         1,607        1,467        140      8.7
CN0802700000000   08     027   Custer County, CO                                 2003         1,970        1,868        102      5.2
CN0802900000000   08     029   Delta County, CO                                  2003        14,117       13,274        843      6.0
CN0803100000000   08     031   Denver County/city, CO                            2003       303,172      281,300     21,872      7.2
CN0803300000000   08     033   Dolores County, CO                                2003           989          907         82      8.3
CN0803500000000   08     035   Douglas County, CO                                2003       128,900      122,103      6,797      5.3
CN0803700000000   08     037   Eagle County, CO                                  2003        26,225       24,963      1,262      4.8
CN0803900000000   08     039   Elbert County, CO                                 2003        12,591       11,895        696      5.5
CN0804100000000   08     041   El Paso County, CO                                2003       280,427      262,914     17,513      6.2
CN0804300000000   08     043   Fremont County, CO                                2003        18,609       17,203      1,406      7.6
CN0804500000000   08     045   Garfield County, CO                               2003        27,015       25,670      1,345      5.0
CN0804700000000   08     047   Gilpin County, CO                                 2003         3,303        3,108        195      5.9
CN0804900000000   08     049   Grand County, CO                                  2003         8,428        8,073        355      4.2
CN0805100000000   08     051   Gunnison County, CO                               2003         8,369        7,965        404      4.8
CN0805300000000   08     053   Hinsdale County, CO                               2003           611          585         26      4.3
CN0805500000000   08     055   Huerfano County, CO                               2003         3,362        3,073        289      8.6
CN0805700000000   08     057   Jackson County, CO                                2003         1,075        1,020         55      5.1
CN0805900000000   08     059   Jefferson County, CO                              2003       306,160      288,155     18,005      5.9
CN0806100000000   08     061   Kiowa County, CO                                  2003           866          821         45      5.2
CN0806300000000   08     063   Kit Carson County, CO                             2003         4,247        4,061        186      4.4
CN0806500000000   08     065   Lake County, CO                                   2003         3,797        3,562        235      6.2
CN0806700000000   08     067   La Plata County, CO                               2003        26,645       25,449      1,196      4.5
CN0806900000000   08     069   Larimer County, CO                                2003       159,410      151,311      8,099      5.1
CN0807100000000   08     071   Las Animas County, CO                             2003         7,860        7,386        474      6.0
CN0807300000000   08     073   Lincoln County, CO                                2003         3,004        2,870        134      4.5
CN0807500000000   08     075   Logan County, CO                                  2003        10,899       10,434        465      4.3
CN0807700000000   08     077   Mesa County, CO                                   2003        66,928       63,205      3,723      5.6
CN0807900000000   08     079   Mineral County, CO                                2003           446          423         23      5.2
CN0808100000000   08     081   Moffat County, CO                                 2003         7,558        7,117        441      5.8
CN0808300000000   08     083   Montezuma County, CO                              2003        12,302       11,578        724      5.9
CN0808500000000   08     085   Montrose County, CO                               2003        18,248       17,170      1,078      5.9
CN0808700000000   08     087   Morgan County, CO                                 2003        14,153       13,473        680      4.8
CN0808900000000   08     089   Otero County, CO                                  2003         9,282        8,675        607      6.5
CN0809100000000   08     091   Ouray County, CO                                  2003         2,445        2,335        110      4.5
CN0809300000000   08     093   Park County, CO                                   2003         9,378        8,861        517      5.5
CN0809500000000   08     095   Phillips County, CO                               2003         2,354        2,263         91      3.9
CN0809700000000   08     097   Pitkin County, CO                                 2003        10,208        9,673        535      5.2
CN0809900000000   08     099   Prowers County, CO                                2003         7,232        6,868        364      5.0
CN0810100000000   08     101   Pueblo County, CO                                 2003        68,778       63,643      5,135      7.5
CN0810300000000   08     103   Rio Blanco County, CO                             2003         3,557        3,416        141      4.0
CN0810500000000   08     105   Rio Grande County, CO                             2003         6,442        6,054        388      6.0
CN0810700000000   08     107   Routt County, CO                                  2003        13,729       13,104        625      4.6
CN0810900000000   08     109   Saguache County, CO                               2003         3,050        2,839        211      6.9
CN0811100000000   08     111   San Juan County, CO                               2003           610          570         40      6.6
CN0811300000000   08     113   San Miguel County, CO                             2003         4,925        4,648        277      5.6
CN0811500000000   08     115   Sedgwick County, CO                               2003         1,517        1,451         66      4.4
CN0811700000000   08     117   Summit County, CO                                 2003        15,903       15,135        768      4.8
CN0811900000000   08     119   Teller County, CO                                 2003        12,465       11,686        779      6.2
CN0812100000000   08     121   Washington County, CO                             2003         2,755        2,657         98      3.6
CN0812300000000   08     123   Weld County, CO                                   2003       105,788       99,566      6,222      5.9
CN0812500000000   08     125   Yuma County, CO                                   2003         5,986        5,799        187      3.1
CN0900100000000   09     001   Fairfield County, CT                              2003       452,436      429,955     22,481      5.0
CN0900300000000   09     003   Hartford County, CT                               2003       435,455      409,068     26,387      6.1
CN0900500000000   09     005   Litchfield County, CT                             2003       101,532       96,405      5,127      5.0
CN0900700000000   09     007   Middlesex County, CT                              2003        88,156       83,920      4,236      4.8
CN0900900000000   09     009   New Haven County, CT                              2003       426,877      401,785     25,092      5.9
CN0901100000000   09     011   New London County, CT                             2003       142,384      135,424      6,960      4.9
CN0901300000000   09     013   Tolland County, CT                                2003        79,089       75,611      3,478      4.4
CN0901500000000   09     015   Windham County, CT                                2003        59,806       56,212      3,594      6.0
CN1000100000000   10     001   Kent County, DE                                   2003        67,083       64,087      2,996      4.5
CN1000300000000   10     003   New Castle County, DE                             2003       266,305      253,960     12,345      4.6
CN1000500000000   10     005   Sussex County, DE                                 2003        82,501       79,262      3,239      3.9
CN1100100000000   11     001   District of Columbia                              2003       308,454      285,997     22,457      7.3
CN1200100000000   12     001   Alachua County, FL                                2003       118,193      114,395      3,798      3.2
CN1200300000000   12     003   Baker County, FL                                  2003        10,331        9,900        431      4.2
CN1200500000000   12     005   Bay County, FL                                    2003        75,239       71,768      3,471      4.6
CN1200700000000   12     007   Bradford County, FL                               2003        11,231       10,832        399      3.6
CN1200900000000   12     009   Brevard County, FL                                2003       239,876      228,900     10,976      4.6
CN1201100000000   12     011   Broward County, FL                                2003       896,303      853,621     42,682      4.8
CN1201300000000   12     013   Calhoun County, FL                                2003         5,288        5,062        226      4.3
CN1201500000000   12     015   Charlotte County, FL                              2003        59,262       56,449      2,813      4.7
CN1201700000000   12     017   Citrus County, FL                                 2003        46,719       44,169      2,550      5.5
CN1201900000000   12     019   Clay County, FL                                   2003        77,437       74,365      3,072      4.0
CN1202100000000   12     021   Collier County, FL                                2003       131,955      126,222      5,733      4.3
CN1202300000000   12     023   Columbia County, FL                               2003        26,384       25,290      1,094      4.1
CN1202700000000   12     027   DeSoto County, FL                                 2003        13,635       12,953        682      5.0
CN1202900000000   12     029   Dixie County, FL                                  2003         5,539        5,289        250      4.5
CN1203100000000   12     031   Duval County, FL                                  2003       403,974      384,872     19,102      4.7
CN1203300000000   12     033   Escambia County, FL                               2003       130,046      124,382      5,664      4.4
CN1203500000000   12     035   Flagler County, FL                                2003        24,670       23,439      1,231      5.0
CN1203700000000   12     037   Franklin County, FL                               2003         4,913        4,722        191      3.9
