                               Labor Force Data by County, 1999 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0106100000000   01     061   Geneva County, AL                                 1999        10,724        9,920        804      7.5
CN0106300000000   01     063   Greene County, AL                                 1999         3,108        2,724        384     12.4
CN0106500000000   01     065   Hale County, AL                                   1999         7,048        6,519        529      7.5
CN0106700000000   01     067   Henry County, AL                                  1999         6,457        6,121        336      5.2
CN0106900000000   01     069   Houston County, AL                                1999        45,339       43,653      1,686      3.7
CN0107100000000   01     071   Jackson County, AL                                1999        25,812       24,112      1,700      6.6
CN0107300000000   01     073   Jefferson County, AL                              1999       334,042      322,633     11,409      3.4
CN0107500000000   01     075   Lamar County, AL                                  1999         7,217        6,540        677      9.4
CN0107700000000   01     077   Lauderdale County, AL                             1999        41,262       38,671      2,591      6.3
CN0107900000000   01     079   Lawrence County, AL                               1999        16,652       15,666        986      5.9
CN0108100000000   01     081   Lee County, AL                                    1999        48,988       47,273      1,715      3.5
CN0108300000000   01     083   Limestone County, AL                              1999        29,133       28,075      1,058      3.6
CN0108500000000   01     085   Lowndes County, AL                                1999         4,171        3,650        521     12.5
CN0108700000000   01     087   Macon County, AL                                  1999         7,699        7,052        647      8.4
CN0108900000000   01     089   Madison County, AL                                1999       143,647      138,984      4,663      3.2
CN0109100000000   01     091   Marengo County, AL                                1999        11,113       10,531        582      5.2
CN0109300000000   01     093   Marion County, AL                                 1999        16,159       14,869      1,290      8.0
CN0109500000000   01     095   Marshall County, AL                               1999        40,214       37,729      2,485      6.2
CN0109700000000   01     097   Mobile County, AL                                 1999       199,797      189,686     10,111      5.1
CN0109900000000   01     099   Monroe County, AL                                 1999         9,685        8,530      1,155     11.9
CN0110100000000   01     101   Montgomery County, AL                             1999       110,684      106,529      4,155      3.8
CN0110300000000   01     103   Morgan County, AL                                 1999        56,823       54,404      2,419      4.3
CN0110500000000   01     105   Perry County, AL                                  1999         4,595        4,173        422      9.2
CN0110700000000   01     107   Pickens County, AL                                1999         8,611        7,719        892     10.4
CN0110900000000   01     109   Pike County, AL                                   1999        13,728       12,983        745      5.4
CN0111100000000   01     111   Randolph County, AL                               1999         9,325        8,770        555      6.0
CN0111300000000   01     113   Russell County, AL                                1999        25,720       24,478      1,242      4.8
CN0111500000000   01     115   St. Clair County, AL                              1999        31,620       30,530      1,090      3.4
CN0111700000000   01     117   Shelby County, AL                                 1999        83,020       81,650      1,370      1.7
CN0111900000000   01     119   Sumter County, AL                                 1999         5,524        4,928        596     10.8
CN0112100000000   01     121   Talladega County, AL                              1999        34,439       32,367      2,072      6.0
CN0112300000000   01     123   Tallapoosa County, AL                             1999        19,956       18,921      1,035      5.2
CN0112500000000   01     125   Tuscaloosa County, AL                             1999        83,986       81,516      2,470      2.9
CN0112700000000   01     127   Walker County, AL                                 1999        28,779       26,991      1,788      6.2
CN0112900000000   01     129   Washington County, AL                             1999         6,008        5,281        727     12.1
CN0113100000000   01     131   Wilcox County, AL                                 1999         3,825        3,283        542     14.2
CN0113300000000   01     133   Winston County, AL                                1999        12,465       11,678        787      6.3
CN0201300000000   02     013   Aleutians East Borough, AK                        1999         1,560        1,504         56      3.6
CN0201600000000   02     016   Aleutians West Census Area, AK                    1999         2,036        1,899        137      6.7
CN0202000000000   02     020   Anchorage Borough/municipality, AK                1999       142,335      135,852      6,483      4.6
CN0205000000000   02     050   Bethel Census Area, AK                            1999         6,337        5,797        540      8.5
CN0206000000000   02     060   Bristol Bay Borough, AK                           1999           502          456         46      9.2
CN0206800000000   02     068   Denali Borough, AK                                1999         1,149        1,051         98      8.5
CN0207000000000   02     070   Dillingham Census Area, AK                        1999         1,813        1,680        133      7.3
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  1999        43,606       40,995      2,611      6.0
CN0210000000000   02     100   Haines Borough, AK                                1999         1,246        1,112        134     10.8
CN0211000000000   02     110   Juneau Borough/city, AK                           1999        17,170       16,310        860      5.0
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       1999        21,994       19,576      2,418     11.0
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     1999         7,607        7,063        544      7.2
CN0215000000000   02     150   Kodiak Island Borough, AK                         1999         6,834        6,337        497      7.3
CN0215800000000   02     158   Kusilvak Census Area, AK                          1999         2,200        1,879        321     14.6
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    1999           612          566         46      7.5
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     1999        29,748       27,302      2,446      8.2
CN0218000000000   02     180   Nome Census Area, AK                              1999         3,151        2,785        366     11.6
CN0218500000000   02     185   North Slope Borough, AK                           1999         3,117        2,869        248      8.0
CN0218800000000   02     188   Northwest Arctic Borough, AK                      1999         2,055        1,773        282     13.7
CN0220100000000   02     201   Prince of Wales-Outer Ketchikan Census Area, AK   1999         3,213        2,785        428     13.3
CN0222000000000   02     220   Sitka Borough/city, AK                            1999         4,327        4,100        227      5.2
CN0223200000000   02     232   Skagway-Hoonah-Angoon Census Area, AK             1999         2,077        1,925        152      7.3
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               1999         2,575        2,315        260     10.1
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    1999         5,082        4,625        457      9.0
CN0228000000000   02     280   Wrangell-Petersburg Census Area, AK               1999         3,543        3,231        312      8.8
CN0228200000000   02     282   Yakutat Borough/city, AK                          1999           302          276         26      8.6
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     1999         2,105        1,811        294     14.0
CN0400100000000   04     001   Apache County, AZ                                 1999        22,786       19,532      3,254     14.3
CN0400300000000   04     003   Cochise County, AZ                                1999        41,772       39,331      2,441      5.8
CN0400500000000   04     005   Coconino County, AZ                               1999        62,845       58,533      4,312      6.9
CN0400700000000   04     007   Gila County, AZ                                   1999        18,910       17,529      1,381      7.3
CN0400900000000   04     009   Graham County, AZ                                 1999        11,247       10,276        971      8.6
CN0401100000000   04     011   Greenlee County, AZ                               1999         4,408        4,017        391      8.9
CN0401200000000   04     012   La Paz County, AZ                                 1999         7,263        6,667        596      8.2
CN0401300000000   04     013   Maricopa County, AZ                               1999     1,589,856    1,542,094     47,762      3.0
CN0401500000000   04     015   Mohave County, AZ                                 1999        65,841       62,713      3,128      4.8
CN0401700000000   04     017   Navajo County, AZ                                 1999        33,877       29,333      4,544     13.4
CN0401900000000   04     019   Pima County, AZ                                   1999       404,731      391,894     12,837      3.2
CN0402100000000   04     021   Pinal County, AZ                                  1999        63,506       59,990      3,516      5.5
CN0402300000000   04     023   Santa Cruz County, AZ                             1999        14,269       11,856      2,413     16.9
CN0402500000000   04     025   Yavapai County, AZ                                1999        71,019       68,565      2,454      3.5
CN0402700000000   04     027   Yuma County, AZ                                   1999        70,219       49,238     20,981     29.9
CN0500100000000   05     001   Arkansas County, AR                               1999        10,850       10,313        537      4.9
CN0500300000000   05     003   Ashley County, AR                                 1999        11,046       10,148        898      8.1
CN0500500000000   05     005   Baxter County, AR                                 1999        14,511       13,952        559      3.9
CN0500700000000   05     007   Benton County, AR                                 1999        68,822       67,290      1,532      2.2
CN0500900000000   05     009   Boone County, AR                                  1999        14,893       14,075        818      5.5
CN0501100000000   05     011   Bradley County, AR                                1999         4,485        4,083        402      9.0
CN0501300000000   05     013   Calhoun County, AR                                1999         2,295        2,084        211      9.2
CN0501500000000   05     015   Carroll County, AR                                1999        11,876       11,350        526      4.4
CN0501700000000   05     017   Chicot County, AR                                 1999         6,386        5,800        586      9.2
CN0501900000000   05     019   Clark County, AR                                  1999        11,947       11,598        349      2.9
CN0502100000000   05     021   Clay County, AR                                   1999         8,177        7,651        526      6.4
CN0502300000000   05     023   Cleburne County, AR                               1999         9,729        9,352        377      3.9
CN0502500000000   05     025   Cleveland County, AR                              1999         3,811        3,597        214      5.6
CN0502700000000   05     027   Columbia County, AR                               1999        11,590       10,881        709      6.1
CN0502900000000   05     029   Conway County, AR                                 1999         9,331        8,688        643      6.9
CN0503100000000   05     031   Craighead County, AR                              1999        43,346       41,931      1,415      3.3
CN0503300000000   05     033   Crawford County, AR                               1999        25,111       24,226        885      3.5
CN0503500000000   05     035   Crittenden County, AR                             1999        22,984       21,983      1,001      4.4
CN0503700000000   05     037   Cross County, AR                                  1999         8,201        7,667        534      6.5
CN0503900000000   05     039   Dallas County, AR                                 1999         3,611        3,328        283      7.8
CN0504100000000   05     041   Desha County, AR                                  1999         7,170        6,502        668      9.3
CN0504300000000   05     043   Drew County, AR                                   1999        10,027        9,355        672      6.7
CN0504500000000   05     045   Faulkner County, AR                               1999        43,329       41,980      1,349      3.1
CN0504700000000   05     047   Franklin County, AR                               1999         7,726        7,459        267      3.5
CN0504900000000   05     049   Fulton County, AR                                 1999         4,198        4,032        166      4.0
CN0505100000000   05     051   Garland County, AR                                1999        36,496       34,854      1,642      4.5
CN0505300000000   05     053   Grant County, AR                                  1999         7,466        7,135        331      4.4
CN0505500000000   05     055   Greene County, AR                                 1999        18,797       17,888        909      4.8
CN0505700000000   05     057   Hempstead County, AR                              1999        11,569       10,918        651      5.6
CN0505900000000   05     059   Hot Spring County, AR                             1999        12,322       11,783        539      4.4
CN0506100000000   05     061   Howard County, AR                                 1999         6,973        6,602        371      5.3
CN0506300000000   05     063   Independence County, AR                           1999        17,290       16,476        814      4.7
CN0506500000000   05     065   Izard County, AR                                  1999         4,378        4,198        180      4.1
CN0506700000000   05     067   Jackson County, AR                                1999         8,026        7,251        775      9.7
CN0506900000000   05     069   Jefferson County, AR                              1999        37,020       34,221      2,799      7.6
CN0507100000000   05     071   Johnson County, AR                                1999        10,773       10,379        394      3.7
CN0507300000000   05     073   Lafayette County, AR                              1999         3,482        3,221        261      7.5
CN0507500000000   05     075   Lawrence County, AR                               1999         7,436        6,952        484      6.5
CN0507700000000   05     077   Lee County, AR                                    1999         4,611        4,267        344      7.5
CN0507900000000   05     079   Lincoln County, AR                                1999         5,381        5,100        281      5.2
CN0508100000000   05     081   Little River County, AR                           1999         5,606        5,271        335      6.0
CN0508300000000   05     083   Logan County, AR                                  1999         9,722        9,216        506      5.2
CN0508500000000   05     085   Lonoke County, AR                                 1999        26,444       25,787        657      2.5
CN0508700000000   05     087   Madison County, AR                                1999         6,760        6,524        236      3.5
CN0508900000000   05     089   Marion County, AR                                 1999         6,250        6,053        197      3.2
CN0509100000000   05     091   Miller County, AR                                 1999        17,624       16,653        971      5.5
CN0509300000000   05     093   Mississippi County, AR                            1999        27,076       24,134      2,942     10.9
CN0509500000000   05     095   Monroe County, AR                                 1999         4,089        3,807        282      6.9
CN0509700000000   05     097   Montgomery County, AR                             1999         4,040        3,894        146      3.6
CN0509900000000   05     099   Nevada County, AR                                 1999         5,010        4,713        297      5.9
CN0510100000000   05     101   Newton County, AR                                 1999         2,987        2,811        176      5.9
CN0510300000000   05     103   Ouachita County, AR                               1999        11,520       10,499      1,021      8.9
CN0510500000000   05     105   Perry County, AR                                  1999         3,643        3,420        223      6.1
CN0510700000000   05     107   Phillips County, AR                               1999         9,639        8,896        743      7.7
CN0510900000000   05     109   Pike County, AR                                   1999         4,950        4,717        233      4.7
CN0511100000000   05     111   Poinsett County, AR                               1999        10,675       10,031        644      6.0
CN0511300000000   05     113   Polk County, AR                                   1999         9,415        9,052        363      3.9
CN0511500000000   05     115   Pope County, AR                                   1999        27,525       26,325      1,200      4.4
CN0511700000000   05     117   Prairie County, AR                                1999         4,002        3,778        224      5.6
CN0511900000000   05     119   Pulaski County, AR                                1999       195,021      188,329      6,692      3.4
CN0512100000000   05     121   Randolph County, AR                               1999         7,967        7,427        540      6.8
CN0512300000000   05     123   St. Francis County, AR                            1999        12,468       11,342      1,126      9.0
CN0512500000000   05     125   Saline County, AR                                 1999        42,397       41,303      1,094      2.6
CN0512700000000   05     127   Scott County, AR                                  1999         4,994        4,861        133      2.7
CN0512900000000   05     129   Searcy County, AR                                 1999         3,000        2,779        221      7.4
CN0513100000000   05     131   Sebastian County, AR                              1999        56,500       54,575      1,925      3.4
CN0513300000000   05     133   Sevier County, AR                                 1999         6,953        6,638        315      4.5
CN0513500000000   05     135   Sharp County, AR                                  1999         6,310        5,991        319      5.1
CN0513700000000   05     137   Stone County, AR                                  1999         5,237        4,985        252      4.8
CN0513900000000   05     139   Union County, AR                                  1999        21,132       19,862      1,270      6.0
CN0514100000000   05     141   Van Buren County, AR                              1999         6,216        5,861        355      5.7
CN0514300000000   05     143   Washington County, AR                             1999        78,728       76,722      2,006      2.5
CN0514500000000   05     145   White County, AR                                  1999        32,055       30,543      1,512      4.7
CN0514700000000   05     147   Woodruff County, AR                               1999         3,947        3,542        405     10.3
CN0514900000000   05     149   Yell County, AR                                   1999         9,447        9,071        376      4.0
CN0600100000000   06     001   Alameda County, CA                                1999       715,700      690,619     25,081      3.5
CN0600300000000   06     003   Alpine County, CA                                 1999           494          448         46      9.3
CN0600500000000   06     005   Amador County, CA                                 1999        13,551       12,918        633      4.7
CN0600700000000   06     007   Butte County, CA                                  1999        85,712       79,837      5,875      6.9
CN0600900000000   06     009   Calaveras County, CA                              1999        14,498       13,478      1,020      7.0
CN0601100000000   06     011   Colusa County, CA                                 1999         8,739        7,339      1,400     16.0
CN0601300000000   06     013   Contra Costa County, CA                           1999       487,305      472,338     14,967      3.1
CN0601500000000   06     015   Del Norte County, CA                              1999         9,892        9,093        799      8.1
CN0601700000000   06     017   El Dorado County, CA                              1999        79,398       76,275      3,123      3.9
CN0601900000000   06     019   Fresno County, CA                                 1999       378,465      326,958     51,507     13.6
CN0602100000000   06     021   Glenn County, CA                                  1999        10,412        9,233      1,179     11.3
CN0602300000000   06     023   Humboldt County, CA                               1999        59,919       56,021      3,898      6.5
CN0602500000000   06     025   Imperial County, CA                               1999        55,353       42,214     13,139     23.7
CN0602700000000   06     027   Inyo County, CA                                   1999         7,148        6,737        411      5.7
CN0602900000000   06     029   Kern County, CA                                   1999       279,360      247,224     32,136     11.5
CN0603100000000   06     031   Kings County, CA                                  1999        42,957       37,271      5,686     13.2
CN0603300000000   06     033   Lake County, CA                                   1999        23,593       21,741      1,852      7.8
CN0603500000000   06     035   Lassen County, CA                                 1999        11,083       10,297        786      7.1
CN0603700000000   06     037   Los Angeles County, CA                            1999     4,575,741    4,305,175    270,566      5.9
CN0603900000000   06     039   Madera County, CA                                 1999        52,920       46,733      6,187     11.7
CN0604100000000   06     041   Marin County, CA                                  1999       134,409      131,769      2,640      2.0
CN0604300000000   06     043   Mariposa County, CA                               1999         6,658        6,160        498      7.5
CN0604500000000   06     045   Mendocino County, CA                              1999        41,632       38,791      2,841      6.8
CN0604700000000   06     047   Merced County, CA                                 1999        83,885       72,576     11,309     13.5
CN0604900000000   06     049   Modoc County, CA                                  1999         4,000        3,655        345      8.6
CN0605100000000   06     051   Mono County, CA                                   1999         6,150        5,733        417      6.8
CN0605300000000   06     053   Monterey County, CA                               1999       187,901      169,691     18,210      9.7
CN0605500000000   06     055   Napa County, CA                                   1999        62,299       60,227      2,072      3.3
CN0605700000000   06     057   Nevada County, CA                                 1999        43,605       41,812      1,793      4.1
CN0605900000000   06     059   Orange County, CA                                 1999     1,463,186    1,423,834     39,352      2.7
CN0606100000000   06     061   Placer County, CA                                 1999       120,140      116,222      3,918      3.3
CN0606300000000   06     063   Plumas County, CA                                 1999         9,450        8,591        859      9.1
CN0606500000000   06     065   Riverside County, CA                              1999       692,556      654,371     38,185      5.5
CN0606700000000   06     067   Sacramento County, CA                             1999       582,982      558,096     24,886      4.3
CN0606900000000   06     069   San Benito County, CA                             1999        26,287       24,151      2,136      8.1
CN0607100000000   06     071   San Bernardino County, CA                         1999       750,160      713,517     36,643      4.9
CN0607300000000   06     073   San Diego County, CA                              1999     1,353,815    1,311,447     42,368      3.1
CN0607500000000   06     075   San Francisco County/city, CA                     1999       418,504      405,586     12,918      3.1
CN0607700000000   06     077   San Joaquin County, CA                            1999       250,700      228,414     22,286      8.9
CN0607900000000   06     079   San Luis Obispo County, CA                        1999       111,416      107,765      3,651      3.3
CN0608100000000   06     081   San Mateo County, CA                              1999       395,944      388,054      7,890      2.0
CN0608300000000   06     083   Santa Barbara County, CA                          1999       197,988      190,207      7,781      3.9
CN0608500000000   06     085   Santa Clara County, CA                            1999       959,967      930,487     29,480      3.1
CN0608700000000   06     087   Santa Cruz County, CA                             1999       139,038      130,144      8,894      6.4
CN0608900000000   06     089   Shasta County, CA                                 1999        72,299       67,152      5,147      7.1
CN0609100000000   06     091   Sierra County, CA                                 1999         1,626        1,476        150      9.2
CN0609300000000   06     093   Siskiyou County, CA                               1999        17,622       15,783      1,839     10.4
CN0609500000000   06     095   Solano County, CA                                 1999       189,292      180,492      8,800      4.6
CN0609700000000   06     097   Sonoma County, CA                                 1999       249,378      242,582      6,796      2.7
CN0609900000000   06     099   Stanislaus County, CA                             1999       202,539      180,942     21,597     10.7
CN0610100000000   06     101   Sutter County, CA                                 1999        35,670       30,980      4,690     13.1
CN0610300000000   06     103   Tehama County, CA                                 1999        24,207       22,561      1,646      6.8
CN0610500000000   06     105   Trinity County, CA                                1999         4,862        4,296        566     11.6
CN0610700000000   06     107   Tulare County, CA                                 1999       165,180      137,649     27,531     16.7
CN0610900000000   06     109   Tuolumne County, CA                               1999        19,862       18,548      1,314      6.6
CN0611100000000   06     111   Ventura County, CA                                1999       395,237      376,077     19,160      4.8
CN0611300000000   06     113   Yolo County, CA                                   1999        90,921       86,921      4,000      4.4
CN0611500000000   06     115   Yuba County, CA                                   1999        20,530       18,113      2,417     11.8
CN0800100000000   08     001   Adams County, CO                                  1999       183,321      178,195      5,126      2.8
CN0800300000000   08     003   Alamosa County, CO                                1999         8,316        7,876        440      5.3
CN0800500000000   08     005   Arapahoe County, CO                               1999       293,213      286,716      6,497      2.2
CN0800700000000   08     007   Archuleta County, CO                              1999         4,750        4,559        191      4.0
CN0800900000000   08     009   Baca County, CO                                   1999         2,382        2,322         60      2.5
CN0801100000000   08     011   Bent County, CO                                   1999         2,246        2,169         77      3.4
CN0801300000000   08     013   Boulder County, CO                                1999       169,568      164,837      4,731      2.8
CN0801400000000   08     014   Broomfield County/city, CO                        1999        19,208       18,823        385      2.0
CN0801500000000   08     015   Chaffee County, CO                                1999         7,909        7,649        260      3.3
CN0801700000000   08     017   Cheyenne County, CO                               1999         1,289        1,242         47      3.6
CN0801900000000   08     019   Clear Creek County, CO                            1999         5,363        5,205        158      2.9
CN0802100000000   08     021   Conejos County, CO                                1999         3,771        3,493        278      7.4
CN0802300000000   08     023   Costilla County, CO                               1999         1,396        1,233        163     11.7
CN0802500000000   08     025   Crowley County, CO                                1999         1,381        1,320         61      4.4
CN0802700000000   08     027   Custer County, CO                                 1999         1,818        1,773         45      2.5
CN0802900000000   08     029   Delta County, CO                                  1999        11,194       10,666        528      4.7
CN0803100000000   08     031   Denver County/city, CO                            1999       284,839      275,605      9,234      3.2
CN0803300000000   08     033   Dolores County, CO                                1999           721          660         61      8.5
CN0803500000000   08     035   Douglas County, CO                                1999        95,804       94,454      1,350      1.4
CN0803700000000   08     037   Eagle County, CO                                  1999        21,457       20,899        558      2.6
CN0803900000000   08     039   Elbert County, CO                                 1999        12,441       12,084        357      2.9
CN0804100000000   08     041   El Paso County, CO                                1999       267,248      258,055      9,193      3.4
CN0804300000000   08     043   Fremont County, CO                                1999        17,915       17,190        725      4.0
CN0804500000000   08     045   Garfield County, CO                               1999        23,648       22,967        681      2.9
CN0804700000000   08     047   Gilpin County, CO                                 1999         3,365        3,289         76      2.3
CN0804900000000   08     049   Grand County, CO                                  1999         6,178        6,033        145      2.3
CN0805100000000   08     051   Gunnison County, CO                               1999         8,283        7,876        407      4.9
CN0805300000000   08     053   Hinsdale County, CO                               1999           639          623         16      2.5
CN0805500000000   08     055   Huerfano County, CO                               1999         3,773        3,561        212      5.6
CN0805700000000   08     057   Jackson County, CO                                1999           920          875         45      4.9
CN0805900000000   08     059   Jefferson County, CO                              1999       315,017      307,907      7,110      2.3
CN0806100000000   08     061   Kiowa County, CO                                  1999           856          820         36      4.2
CN0806300000000   08     063   Kit Carson County, CO                             1999         3,775        3,689         86      2.3
CN0806500000000   08     065   Lake County, CO                                   1999         3,255        3,087        168      5.2
CN0806700000000   08     067   La Plata County, CO                               1999        25,006       24,014        992      4.0
CN0806900000000   08     069   Larimer County, CO                                1999       145,302      140,666      4,636      3.2
CN0807100000000   08     071   Las Animas County, CO                             1999         6,875        6,507        368      5.4
CN0807300000000   08     073   Lincoln County, CO                                1999         2,707        2,665         42      1.6
CN0807500000000   08     075   Logan County, CO                                  1999        10,191        9,845        346      3.4
CN0807700000000   08     077   Mesa County, CO                                   1999        60,560       58,201      2,359      3.9
CN0807900000000   08     079   Mineral County, CO                                1999           435          422         13      3.0
CN0808100000000   08     081   Moffat County, CO                                 1999         6,443        6,076        367      5.7
CN0808300000000   08     083   Montezuma County, CO                              1999        12,083       11,462        621      5.1
CN0808500000000   08     085   Montrose County, CO                               1999        15,922       15,048        874      5.5
CN0808700000000   08     087   Morgan County, CO                                 1999        13,118       12,698        420      3.2
CN0808900000000   08     089   Otero County, CO                                  1999         9,061        8,619        442      4.9
CN0809100000000   08     091   Ouray County, CO                                  1999         1,868        1,798         70      3.7
CN0809300000000   08     093   Park County, CO                                   1999         8,281        8,024        257      3.1
CN0809500000000   08     095   Phillips County, CO                               1999         2,100        2,064         36      1.7
CN0809700000000   08     097   Pitkin County, CO                                 1999         9,246        8,930        316      3.4
CN0809900000000   08     099   Prowers County, CO                                1999         7,245        7,025        220      3.0
CN0810100000000   08     101   Pueblo County, CO                                 1999        62,145       59,047      3,098      5.0
CN0810300000000   08     103   Rio Blanco County, CO                             1999         3,159        3,030        129      4.1
CN0810500000000   08     105   Rio Grande County, CO                             1999         5,151        4,778        373      7.2
CN0810700000000   08     107   Routt County, CO                                  1999        11,579       11,253        326      2.8
CN0810900000000   08     109   Saguache County, CO                               1999         2,855        2,608        247      8.7
CN0811100000000   08     111   San Juan County, CO                               1999           298          262         36     12.1
CN0811300000000   08     113   San Miguel County, CO                             1999         4,756        4,550        206      4.3
CN0811500000000   08     115   Sedgwick County, CO                               1999         1,229        1,198         31      2.5
CN0811700000000   08     117   Summit County, CO                                 1999        13,196       12,896        300      2.3
CN0811900000000   08     119   Teller County, CO                                 1999        13,890       13,405        485      3.5
CN0812100000000   08     121   Washington County, CO                             1999         2,443        2,382         61      2.5
CN0812300000000   08     123   Weld County, CO                                   1999        88,571       85,282      3,289      3.7
CN0812500000000   08     125   Yuma County, CO                                   1999         4,579        4,466        113      2.5
CN0900100000000   09     001   Fairfield County, CT                              1999       454,159      444,035     10,124      2.2
CN0900300000000   09     003   Hartford County, CT                               1999       423,448      412,017     11,431      2.7
CN0900500000000   09     005   Litchfield County, CT                             1999       102,077       99,973      2,104      2.1
CN0900700000000   09     007   Middlesex County, CT                              1999        83,898       82,114      1,784      2.1
CN0900900000000   09     009   New Haven County, CT                              1999       418,668      407,636     11,032      2.6
CN0901100000000   09     011   New London County, CT                             1999       133,771      130,344      3,427      2.6
CN0901300000000   09     013   Tolland County, CT                                1999        71,287       69,963      1,324      1.9
CN0901500000000   09     015   Windham County, CT                                1999        56,717       55,084      1,633      2.9
CN1000100000000   10     001   Kent County, DE                                   1999        70,152       67,656      2,496      3.6
CN1000300000000   10     003   New Castle County, DE                             1999       258,109      250,382      7,727      3.0
CN1000500000000   10     005   Sussex County, DE                                 1999        71,860       68,968      2,892      4.0
CN1100100000000   11     001   District of Columbia                              1999       305,391      285,335     20,056      6.6
CN1200100000000   12     001   Alachua County, FL                                1999       109,850      107,345      2,505      2.3
CN1200300000000   12     003   Baker County, FL                                  1999         9,115        8,793        322      3.5
CN1200500000000   12     005   Bay County, FL                                    1999        69,036       64,552      4,484      6.5
CN1200700000000   12     007   Bradford County, FL                               1999        10,113        9,755        358      3.5
CN1200900000000   12     009   Brevard County, FL                                1999       215,386      206,450      8,936      4.1
CN1201100000000   12     011   Broward County, FL                                1999       802,284      767,579     34,705      4.3
CN1201300000000   12     013   Calhoun County, FL                                1999         5,026        4,675        351      7.0
CN1201500000000   12     015   Charlotte County, FL                              1999        50,268       48,581      1,687      3.4
CN1201700000000   12     017   Citrus County, FL                                 1999        37,903       36,040      1,863      4.9
CN1201900000000   12     019   Clay County, FL                                   1999        74,462       72,428      2,034      2.7
CN1202100000000   12     021   Collier County, FL                                1999        99,582       95,629      3,953      4.0
CN1202300000000   12     023   Columbia County, FL                               1999        25,382       24,202      1,180      4.6
CN1202700000000   12     027   DeSoto County, FL                                 1999         9,237        8,604        633      6.9
CN1202900000000   12     029   Dixie County, FL                                  1999         3,860        3,647        213      5.5
CN1203100000000   12     031   Duval County, FL                                  1999       398,748      385,547     13,201      3.3
CN1203300000000   12     033   Escambia County, FL                               1999       125,405      120,650      4,755      3.8
CN1203500000000   12     035   Flagler County, FL                                1999        18,351       17,725        626      3.4
CN1203700000000   12     037   Franklin County, FL                               1999         4,761        4,528        233      4.9
CN1203900000000   12     039   Gadsden County, FL                                1999        20,641       19,856        785      3.8
