                               Labor Force Data by County, 2009 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0502300000000   05     023   Cleburne County, AR                               2009        11,747       10,879        868      7.4
CN0502500000000   05     025   Cleveland County, AR                              2009         4,025        3,703        322      8.0
CN0502700000000   05     027   Columbia County, AR                               2009        10,571        9,555      1,016      9.6
CN0502900000000   05     029   Conway County, AR                                 2009        10,223        9,463        760      7.4
CN0503100000000   05     031   Craighead County, AR                              2009        46,584       43,354      3,230      6.9
CN0503300000000   05     033   Crawford County, AR                               2009        27,829       25,681      2,148      7.7
CN0503500000000   05     035   Crittenden County, AR                             2009        21,954       19,594      2,360     10.7
CN0503700000000   05     037   Cross County, AR                                  2009         8,502        7,801        701      8.2
CN0503900000000   05     039   Dallas County, AR                                 2009         3,921        3,528        393     10.0
CN0504100000000   05     041   Desha County, AR                                  2009         5,568        4,946        622     11.2
CN0504300000000   05     043   Drew County, AR                                   2009         8,186        7,296        890     10.9
CN0504500000000   05     045   Faulkner County, AR                               2009        56,178       52,329      3,849      6.9
CN0504700000000   05     047   Franklin County, AR                               2009         8,151        7,567        584      7.2
CN0504900000000   05     049   Fulton County, AR                                 2009         5,233        4,847        386      7.4
CN0505100000000   05     051   Garland County, AR                                2009        42,392       39,205      3,187      7.5
CN0505300000000   05     053   Grant County, AR                                  2009         8,485        7,889        596      7.0
CN0505500000000   05     055   Greene County, AR                                 2009        18,683       16,830      1,853      9.9
CN0505700000000   05     057   Hempstead County, AR                              2009        10,658        9,790        868      8.1
CN0505900000000   05     059   Hot Spring County, AR                             2009        15,273       13,976      1,297      8.5
CN0506100000000   05     061   Howard County, AR                                 2009         6,201        5,710        491      7.9
CN0506300000000   05     063   Independence County, AR                           2009        16,805       15,349      1,456      8.7
CN0506500000000   05     065   Izard County, AR                                  2009         5,326        4,844        482      9.0
CN0506700000000   05     067   Jackson County, AR                                2009         7,609        6,787        822     10.8
CN0506900000000   05     069   Jefferson County, AR                              2009        35,472       32,033      3,439      9.7
CN0507100000000   05     071   Johnson County, AR                                2009        11,517       10,700        817      7.1
CN0507300000000   05     073   Lafayette County, AR                              2009         2,978        2,698        280      9.4
CN0507500000000   05     075   Lawrence County, AR                               2009         7,289        6,628        661      9.1
CN0507700000000   05     077   Lee County, AR                                    2009         3,520        3,200        320      9.1
CN0507900000000   05     079   Lincoln County, AR                                2009         4,966        4,481        485      9.8
CN0508100000000   05     081   Little River County, AR                           2009         6,748        6,347        401      5.9
CN0508300000000   05     083   Logan County, AR                                  2009        10,076        9,158        918      9.1
CN0508500000000   05     085   Lonoke County, AR                                 2009        32,219       30,230      1,989      6.2
CN0508700000000   05     087   Madison County, AR                                2009         7,367        6,876        491      6.7
CN0508900000000   05     089   Marion County, AR                                 2009         6,679        5,900        779     11.7
CN0509100000000   05     091   Miller County, AR                                 2009        19,876       18,769      1,107      5.6
CN0509300000000   05     093   Mississippi County, AR                            2009        21,428       18,477      2,951     13.8
CN0509500000000   05     095   Monroe County, AR                                 2009         3,702        3,405        297      8.0
CN0509700000000   05     097   Montgomery County, AR                             2009         4,152        3,863        289      7.0
CN0509900000000   05     099   Nevada County, AR                                 2009         4,232        3,844        388      9.2
CN0510100000000   05     101   Newton County, AR                                 2009         3,446        3,175        271      7.9
CN0510300000000   05     103   Ouachita County, AR                               2009        12,086       11,129        957      7.9
CN0510500000000   05     105   Perry County, AR                                  2009         4,705        4,340        365      7.8
CN0510700000000   05     107   Phillips County, AR                               2009         8,803        7,977        826      9.4
CN0510900000000   05     109   Pike County, AR                                   2009         5,030        4,650        380      7.6
CN0511100000000   05     111   Poinsett County, AR                               2009        10,498        9,579        919      8.8
CN0511300000000   05     113   Polk County, AR                                   2009         8,762        8,101        661      7.5
CN0511500000000   05     115   Pope County, AR                                   2009        29,455       27,263      2,192      7.4
CN0511700000000   05     117   Prairie County, AR                                2009         4,276        3,944        332      7.8
CN0511900000000   05     119   Pulaski County, AR                                2009       189,196      176,754     12,442      6.6
CN0512100000000   05     121   Randolph County, AR                               2009         7,631        6,935        696      9.1
CN0512300000000   05     123   St. Francis County, AR                            2009        10,343        9,281      1,062     10.3
CN0512500000000   05     125   Saline County, AR                                 2009        49,398       46,183      3,215      6.5
CN0512700000000   05     127   Scott County, AR                                  2009         4,894        4,564        330      6.7
CN0512900000000   05     129   Searcy County, AR                                 2009         3,555        3,285        270      7.6
CN0513100000000   05     131   Sebastian County, AR                              2009        60,333       55,783      4,550      7.5
CN0513300000000   05     133   Sevier County, AR                                 2009         7,541        7,105        436      5.8
CN0513500000000   05     135   Sharp County, AR                                  2009         6,221        5,656        565      9.1
CN0513700000000   05     137   Stone County, AR                                  2009         4,578        4,179        399      8.7
CN0513900000000   05     139   Union County, AR                                  2009        19,089       17,141      1,948     10.2
CN0514100000000   05     141   Van Buren County, AR                              2009         6,997        6,275        722     10.3
CN0514300000000   05     143   Washington County, AR                             2009        99,100       92,956      6,144      6.2
CN0514500000000   05     145   White County, AR                                  2009        33,917       31,176      2,741      8.1
CN0514700000000   05     147   Woodruff County, AR                               2009         3,353        2,988        365     10.9
CN0514900000000   05     149   Yell County, AR                                   2009        10,599        9,740        859      8.1
CN0600100000000   06     001   Alameda County, CA                                2009       764,554      682,769     81,785     10.7
CN0600300000000   06     003   Alpine County, CA                                 2009           449          383         66     14.7
CN0600500000000   06     005   Amador County, CA                                 2009        17,912       15,779      2,133     11.9
CN0600700000000   06     007   Butte County, CA                                  2009       104,335       90,989     13,346     12.8
CN0600900000000   06     009   Calaveras County, CA                              2009        20,456       17,561      2,895     14.2
CN0601100000000   06     011   Colusa County, CA                                 2009        11,610        9,490      2,120     18.3
CN0601300000000   06     013   Contra Costa County, CA                           2009       527,243      472,520     54,723     10.4
CN0601500000000   06     015   Del Norte County, CA                              2009        11,744       10,302      1,442     12.3
CN0601700000000   06     017   El Dorado County, CA                              2009        92,136       81,706     10,430     11.3
CN0601900000000   06     019   Fresno County, CA                                 2009       437,028      370,280     66,748     15.3
CN0602100000000   06     021   Glenn County, CA                                  2009        12,662       10,799      1,863     14.7
CN0602300000000   06     023   Humboldt County, CA                               2009        61,139       54,327      6,812     11.1
CN0602500000000   06     025   Imperial County, CA                               2009        76,558       54,882     21,676     28.3
CN0602700000000   06     027   Inyo County, CA                                   2009         9,427        8,546        881      9.3
CN0602900000000   06     029   Kern County, CA                                   2009       365,111      311,671     53,440     14.6
CN0603100000000   06     031   Kings County, CA                                  2009        60,891       51,870      9,021     14.8
CN0603300000000   06     033   Lake County, CA                                   2009        25,551       21,563      3,988     15.6
CN0603500000000   06     035   Lassen County, CA                                 2009        13,642       11,892      1,750     12.8
CN0603700000000   06     037   Los Angeles County, CA                            2009     4,936,966    4,357,147    579,819     11.7
CN0603900000000   06     039   Madera County, CA                                 2009        66,889       57,591      9,298     13.9
CN0604100000000   06     041   Marin County, CA                                  2009       132,442      122,046     10,396      7.8
CN0604300000000   06     043   Mariposa County, CA                               2009         9,442        8,431      1,011     10.7
CN0604500000000   06     045   Mendocino County, CA                              2009        43,508       38,951      4,557     10.5
CN0604700000000   06     047   Merced County, CA                                 2009       106,193       87,855     18,338     17.3
CN0604900000000   06     049   Modoc County, CA                                  2009         4,067        3,555        512     12.6
CN0605100000000   06     051   Mono County, CA                                   2009         8,771        7,968        803      9.2
CN0605300000000   06     053   Monterey County, CA                               2009       216,502      190,569     25,933     12.0
CN0605500000000   06     055   Napa County, CA                                   2009        75,854       69,233      6,621      8.7
CN0605700000000   06     057   Nevada County, CA                                 2009        50,620       45,199      5,421     10.7
CN0605900000000   06     059   Orange County, CA                                 2009     1,595,687    1,451,508    144,179      9.0
CN0606100000000   06     061   Placer County, CA                                 2009       180,575      161,396     19,179     10.6
CN0606300000000   06     063   Plumas County, CA                                 2009        10,087        8,474      1,613     16.0
CN0606500000000   06     065   Riverside County, CA                              2009       921,434      795,712    125,722     13.6
CN0606700000000   06     067   Sacramento County, CA                             2009       684,611      605,996     78,615     11.5
CN0606900000000   06     069   San Benito County, CA                             2009        25,026       21,390      3,636     14.5
CN0607100000000   06     071   San Bernardino County, CA                         2009       862,804      749,047    113,757     13.2
CN0607300000000   06     073   San Diego County, CA                              2009     1,561,162    1,408,178    152,984      9.8
CN0607500000000   06     075   San Francisco County/city, CA                     2009       461,298      419,496     41,802      9.1
CN0607700000000   06     077   San Joaquin County, CA                            2009       299,895      253,280     46,615     15.5
CN0607900000000   06     079   San Luis Obispo County, CA                        2009       136,937      124,356     12,581      9.2
CN0608100000000   06     081   San Mateo County, CA                              2009       375,635      343,453     32,182      8.6
CN0608300000000   06     083   Santa Barbara County, CA                          2009       220,831      201,849     18,982      8.6
CN0608500000000   06     085   Santa Clara County, CA                            2009       879,339      782,289     97,050     11.0
CN0608700000000   06     087   Santa Cruz County, CA                             2009       148,422      131,288     17,134     11.5
CN0608900000000   06     089   Shasta County, CA                                 2009        84,524       71,911     12,613     14.9
CN0609100000000   06     091   Sierra County, CA                                 2009         1,606        1,357        249     15.5
CN0609300000000   06     093   Siskiyou County, CA                               2009        19,760       16,833      2,927     14.8
CN0609500000000   06     095   Solano County, CA                                 2009       215,564      192,203     23,361     10.8
CN0609700000000   06     097   Sonoma County, CA                                 2009       257,651      232,371     25,280      9.8
CN0609900000000   06     099   Stanislaus County, CA                             2009       236,170      198,080     38,090     16.1
CN0610100000000   06     101   Sutter County, CA                                 2009        42,204       34,987      7,217     17.1
CN0610300000000   06     103   Tehama County, CA                                 2009        25,506       21,884      3,622     14.2
CN0610500000000   06     105   Trinity County, CA                                2009         5,024        4,148        876     17.4
CN0610700000000   06     107   Tulare County, CA                                 2009       204,579      172,976     31,603     15.4
CN0610900000000   06     109   Tuolumne County, CA                               2009        25,871       22,592      3,279     12.7
CN0611100000000   06     111   Ventura County, CA                                2009       432,230      388,774     43,456     10.1
CN0611300000000   06     113   Yolo County, CA                                   2009        99,246       87,851     11,395     11.5
CN0611500000000   06     115   Yuba County, CA                                   2009        28,573       23,572      5,001     17.5
CN0800100000000   08     001   Adams County, CO                                  2009       229,197      208,259     20,938      9.1
CN0800300000000   08     003   Alamosa County, CO                                2009         8,954        8,343        611      6.8
CN0800500000000   08     005   Arapahoe County, CO                               2009       313,359      288,803     24,556      7.8
CN0800700000000   08     007   Archuleta County, CO                              2009         6,353        5,841        512      8.1
CN0800900000000   08     009   Baca County, CO                                   2009         2,591        2,489        102      3.9
CN0801100000000   08     011   Bent County, CO                                   2009         2,686        2,497        189      7.0
CN0801300000000   08     013   Boulder County, CO                                2009       175,833      164,180     11,653      6.6
CN0801400000000   08     014   Broomfield County/city, CO                        2009        30,919       28,620      2,299      7.4
CN0801500000000   08     015   Chaffee County, CO                                2009         8,593        8,009        584      6.8
CN0801700000000   08     017   Cheyenne County, CO                               2009         1,371        1,333         38      2.8
CN0801900000000   08     019   Clear Creek County, CO                            2009         5,441        5,018        423      7.8
CN0802100000000   08     021   Conejos County, CO                                2009         3,749        3,449        300      8.0
CN0802300000000   08     023   Costilla County, CO                               2009         1,384        1,249        135      9.8
CN0802500000000   08     025   Crowley County, CO                                2009         1,996        1,810        186      9.3
CN0802700000000   08     027   Custer County, CO                                 2009         2,043        1,905        138      6.8
CN0802900000000   08     029   Delta County, CO                                  2009        17,017       15,704      1,313      7.7
CN0803100000000   08     031   Denver County/city, CO                            2009       325,469      296,981     28,488      8.8
CN0803300000000   08     033   Dolores County, CO                                2009         1,052          903        149     14.2
CN0803500000000   08     035   Douglas County, CO                                2009       161,640      150,859     10,781      6.7
CN0803700000000   08     037   Eagle County, CO                                  2009        30,603       28,284      2,319      7.6
CN0803900000000   08     039   Elbert County, CO                                 2009        12,967       11,986        981      7.6
CN0804100000000   08     041   El Paso County, CO                                2009       301,220      275,602     25,618      8.5
CN0804300000000   08     043   Fremont County, CO                                2009        20,059       18,214      1,845      9.2
CN0804500000000   08     045   Garfield County, CO                               2009        34,775       32,161      2,614      7.5
CN0804700000000   08     047   Gilpin County, CO                                 2009         3,682        3,441        241      6.5
CN0804900000000   08     049   Grand County, CO                                  2009         9,073        8,418        655      7.2
CN0805100000000   08     051   Gunnison County, CO                               2009         9,438        8,883        555      5.9
CN0805300000000   08     053   Hinsdale County, CO                               2009           664          641         23      3.5
CN0805500000000   08     055   Huerfano County, CO                               2009         3,503        3,174        329      9.4
CN0805700000000   08     057   Jackson County, CO                                2009         1,293        1,235         58      4.5
CN0805900000000   08     059   Jefferson County, CO                              2009       304,742      281,264     23,478      7.7
CN0806100000000   08     061   Kiowa County, CO                                  2009         1,002          956         46      4.6
CN0806300000000   08     063   Kit Carson County, CO                             2009         4,859        4,653        206      4.2
CN0806500000000   08     065   Lake County, CO                                   2009         3,920        3,558        362      9.2
CN0806700000000   08     067   La Plata County, CO                               2009        31,353       29,527      1,826      5.8
CN0806900000000   08     069   Larimer County, CO                                2009       177,237      165,232     12,005      6.8
CN0807100000000   08     071   Las Animas County, CO                             2009         8,649        7,889        760      8.8
CN0807300000000   08     073   Lincoln County, CO                                2009         3,108        2,969        139      4.5
CN0807500000000   08     075   Logan County, CO                                  2009        12,040       11,393        647      5.4
CN0807700000000   08     077   Mesa County, CO                                   2009        82,368       74,934      7,434      9.0
CN0807900000000   08     079   Mineral County, CO                                2009           479          445         34      7.1
CN0808100000000   08     081   Moffat County, CO                                 2009         9,093        8,482        611      6.7
CN0808300000000   08     083   Montezuma County, CO                              2009        13,308       12,253      1,055      7.9
CN0808500000000   08     085   Montrose County, CO                               2009        21,175       19,322      1,853      8.8
CN0808700000000   08     087   Morgan County, CO                                 2009        15,101       14,221        880      5.8
CN0808900000000   08     089   Otero County, CO                                  2009         9,330        8,640        690      7.4
CN0809100000000   08     091   Ouray County, CO                                  2009         2,905        2,729        176      6.1
CN0809300000000   08     093   Park County, CO                                   2009         9,360        8,656        704      7.5
CN0809500000000   08     095   Phillips County, CO                               2009         2,606        2,505        101      3.9
CN0809700000000   08     097   Pitkin County, CO                                 2009        11,161       10,435        726      6.5
CN0809900000000   08     099   Prowers County, CO                                2009         7,019        6,577        442      6.3
CN0810100000000   08     101   Pueblo County, CO                                 2009        74,910       68,290      6,620      8.8
CN0810300000000   08     103   Rio Blanco County, CO                             2009         4,662        4,416        246      5.3
CN0810500000000   08     105   Rio Grande County, CO                             2009         6,799        6,352        447      6.6
CN0810700000000   08     107   Routt County, CO                                  2009        15,272       14,197      1,075      7.0
CN0810900000000   08     109   Saguache County, CO                               2009         3,433        3,136        297      8.7
CN0811100000000   08     111   San Juan County, CO                               2009           557          513         44      7.9
CN0811300000000   08     113   San Miguel County, CO                             2009         5,230        4,894        336      6.4
CN0811500000000   08     115   Sedgwick County, CO                               2009         1,719        1,649         70      4.1
CN0811700000000   08     117   Summit County, CO                                 2009        16,673       15,578      1,095      6.6
CN0811900000000   08     119   Teller County, CO                                 2009        12,137       11,147        990      8.2
CN0812100000000   08     121   Washington County, CO                             2009         2,983        2,854        129      4.3
CN0812300000000   08     123   Weld County, CO                                   2009       121,392      110,676     10,716      8.8
CN0812500000000   08     125   Yuma County, CO                                   2009         7,107        6,852        255      3.6
CN0900100000000   09     001   Fairfield County, CT                              2009       471,164      434,256     36,908      7.8
CN0900300000000   09     003   Hartford County, CT                               2009       464,189      423,624     40,565      8.7
CN0900500000000   09     005   Litchfield County, CT                             2009       105,572       96,847      8,725      8.3
CN0900700000000   09     007   Middlesex County, CT                              2009        94,949       88,320      6,629      7.0
CN0900900000000   09     009   New Haven County, CT                              2009       450,352      409,934     40,418      9.0
CN0901100000000   09     011   New London County, CT                             2009       150,711      138,935     11,776      7.8
CN0901300000000   09     013   Tolland County, CT                                2009        86,378       80,367      6,011      7.0
CN0901500000000   09     015   Windham County, CT                                2009        65,070       59,083      5,987      9.2
CN1000100000000   10     001   Kent County, DE                                   2009        73,933       67,857      6,076      8.2
CN1000300000000   10     003   New Castle County, DE                             2009       271,845      248,960     22,885      8.4
CN1000500000000   10     005   Sussex County, DE                                 2009        92,605       84,901      7,704      8.3
CN1100100000000   11     001   District of Columbia                              2009       338,113      304,277     33,836     10.0
CN1200100000000   12     001   Alachua County, FL                                2009       128,714      120,235      8,479      6.6
CN1200300000000   12     003   Baker County, FL                                  2009        11,979       10,856      1,123      9.4
CN1200500000000   12     005   Bay County, FL                                    2009        87,890       80,463      7,427      8.5
CN1200700000000   12     007   Bradford County, FL                               2009        12,356       11,434        922      7.5
CN1200900000000   12     009   Brevard County, FL                                2009       263,752      238,302     25,450      9.6
CN1201100000000   12     011   Broward County, FL                                2009       970,562      888,508     82,054      8.5
CN1201300000000   12     013   Calhoun County, FL                                2009         5,859        5,397        462      7.9
CN1201500000000   12     015   Charlotte County, FL                              2009        67,995       60,508      7,487     11.0
CN1201700000000   12     017   Citrus County, FL                                 2009        56,040       49,750      6,290     11.2
CN1201900000000   12     019   Clay County, FL                                   2009        93,803       85,748      8,055      8.6
CN1202100000000   12     021   Collier County, FL                                2009       141,675      127,073     14,602     10.3
CN1202300000000   12     023   Columbia County, FL                               2009        31,274       28,592      2,682      8.6
CN1202700000000   12     027   DeSoto County, FL                                 2009        14,806       13,420      1,386      9.4
CN1202900000000   12     029   Dixie County, FL                                  2009         5,515        4,930        585     10.6
CN1203100000000   12     031   Duval County, FL                                  2009       436,659      394,060     42,599      9.8
CN1203300000000   12     033   Escambia County, FL                               2009       135,551      123,155     12,396      9.1
