                               Labor Force Data by County, 2021 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  2021        45,067       42,741      2,326      5.2
CN0210000000000   02     100   Haines Borough, AK                                2021         1,032          916        116     11.2
CN0210500000000   02     105   Hoonah-Angoon Census Area, AK                     2021         1,152        1,045        107      9.3
CN0211000000000   02     110   Juneau Borough/city, AK                           2021        16,801       15,994        807      4.8
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       2021        27,777       25,747      2,030      7.3
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     2021         6,567        6,083        484      7.4
CN0215000000000   02     150   Kodiak Island Borough, AK                         2021         5,974        5,580        394      6.6
CN0215800000000   02     158   Kusilvak Census Area, AK                          2021         2,364        1,903        461     19.5
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2021           654          597         57      8.7
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2021        49,399       46,004      3,395      6.9
CN0218000000000   02     180   Nome Census Area, AK                              2021         4,038        3,645        393      9.7
CN0218500000000   02     185   North Slope Borough, AK                           2021         2,906        2,717        189      6.5
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2021         2,867        2,538        329     11.5
CN0219500000000   02     195   Petersburg Borough, AK                            2021         1,607        1,494        113      7.0
CN0219800000000   02     198   Prince of Wales-Hyder Census Area, AK             2021         2,785        2,557        228      8.2
CN0222000000000   02     220   Sitka Borough/city, AK                            2021         4,457        4,252        205      4.6
CN0223000000000   02     230   Skagway Municipality, AK                          2021           641          554         87     13.6
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2021         3,220        3,006        214      6.6
CN0227500000000   02     275   Wrangell Borough/city, AK                         2021           942          871         71      7.5
CN0228200000000   02     282   Yakutat Borough/city, AK                          2021           311          289         22      7.1
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2021         2,431        2,132        299     12.3
CN0400100000000   04     001   Apache County, AZ                                 2021        18,917       17,184      1,733      9.2
CN0400300000000   04     003   Cochise County, AZ                                2021        49,009       46,533      2,476      5.1
CN0400500000000   04     005   Coconino County, AZ                               2021        71,853       67,427      4,426      6.2
CN0400700000000   04     007   Gila County, AZ                                   2021        20,440       19,384      1,056      5.2
CN0400900000000   04     009   Graham County, AZ                                 2021        15,730       15,053        677      4.3
CN0401100000000   04     011   Greenlee County, AZ                               2021         4,364        4,183        181      4.1
CN0401200000000   04     012   La Paz County, AZ                                 2021         8,622        8,161        461      5.3
CN0401300000000   04     013   Maricopa County, AZ                               2021     2,320,686    2,213,563    107,123      4.6
CN0401500000000   04     015   Mohave County, AZ                                 2021        87,413       82,426      4,987      5.7
CN0401700000000   04     017   Navajo County, AZ                                 2021        39,418       36,799      2,619      6.6
CN0401900000000   04     019   Pima County, AZ                                   2021       483,156      458,436     24,720      5.1
CN0402100000000   04     021   Pinal County, AZ                                  2021       193,183      183,710      9,473      4.9
CN0402300000000   04     023   Santa Cruz County, AZ                             2021        18,914       17,246      1,668      8.8
CN0402500000000   04     025   Yavapai County, AZ                                2021       105,227      100,681      4,546      4.3
CN0402700000000   04     027   Yuma County, AZ                                   2021        93,648       81,412     12,236     13.1
CN0500100000000   05     001   Arkansas County, AR                               2021         9,351        9,030        321      3.4
CN0500300000000   05     003   Ashley County, AR                                 2021         6,769        6,275        494      7.3
CN0500500000000   05     005   Baxter County, AR                                 2021        16,239       15,619        620      3.8
CN0500700000000   05     007   Benton County, AR                                 2021       144,313      140,227      4,086      2.8
CN0500900000000   05     009   Boone County, AR                                  2021        15,757       15,277        480      3.0
CN0501100000000   05     011   Bradley County, AR                                2021         4,072        3,877        195      4.8
CN0501300000000   05     013   Calhoun County, AR                                2021         2,374        2,293         81      3.4
CN0501500000000   05     015   Carroll County, AR                                2021        12,657       12,219        438      3.5
CN0501700000000   05     017   Chicot County, AR                                 2021         3,039        2,780        259      8.5
CN0501900000000   05     019   Clark County, AR                                  2021         8,768        8,347        421      4.8
CN0502100000000   05     021   Clay County, AR                                   2021         5,389        5,172        217      4.0
CN0502300000000   05     023   Cleburne County, AR                               2021         8,948        8,527        421      4.7
CN0502500000000   05     025   Cleveland County, AR                              2021         3,106        2,980        126      4.1
CN0502700000000   05     027   Columbia County, AR                               2021         8,761        8,288        473      5.4
CN0502900000000   05     029   Conway County, AR                                 2021         8,262        7,913        349      4.2
CN0503100000000   05     031   Craighead County, AR                              2021        56,455       54,602      1,853      3.3
CN0503300000000   05     033   Crawford County, AR                               2021        25,890       24,948        942      3.6
CN0503500000000   05     035   Crittenden County, AR                             2021        20,399       19,285      1,114      5.5
CN0503700000000   05     037   Cross County, AR                                  2021         6,982        6,673        309      4.4
CN0503900000000   05     039   Dallas County, AR                                 2021         2,760        2,645        115      4.2
CN0504100000000   05     041   Desha County, AR                                  2021         4,928        4,633        295      6.0
CN0504300000000   05     043   Drew County, AR                                   2021         7,475        7,094        381      5.1
CN0504500000000   05     045   Faulkner County, AR                               2021        61,389       59,233      2,156      3.5
CN0504700000000   05     047   Franklin County, AR                               2021         7,273        6,999        274      3.8
CN0504900000000   05     049   Fulton County, AR                                 2021         4,911        4,728        183      3.7
CN0505100000000   05     051   Garland County, AR                                2021        41,667       39,624      2,043      4.9
CN0505300000000   05     053   Grant County, AR                                  2021         8,196        7,929        267      3.3
CN0505500000000   05     055   Greene County, AR                                 2021        19,309       18,631        678      3.5
CN0505700000000   05     057   Hempstead County, AR                              2021         9,117        8,790        327      3.6
CN0505900000000   05     059   Hot Spring County, AR                             2021        13,854       13,311        543      3.9
CN0506100000000   05     061   Howard County, AR                                 2021         5,460        5,278        182      3.3
CN0506300000000   05     063   Independence County, AR                           2021        16,356       15,712        644      3.9
CN0506500000000   05     065   Izard County, AR                                  2021         4,412        4,171        241      5.5
CN0506700000000   05     067   Jackson County, AR                                2021         5,571        5,273        298      5.3
CN0506900000000   05     069   Jefferson County, AR                              2021        26,081       24,379      1,702      6.5
CN0507100000000   05     071   Johnson County, AR                                2021         9,798        9,329        469      4.8
CN0507300000000   05     073   Lafayette County, AR                              2021         2,314        2,179        135      5.8
CN0507500000000   05     075   Lawrence County, AR                               2021         6,709        6,419        290      4.3
CN0507700000000   05     077   Lee County, AR                                    2021         2,547        2,403        144      5.7
CN0507900000000   05     079   Lincoln County, AR                                2021         3,725        3,552        173      4.6
CN0508100000000   05     081   Little River County, AR                           2021         5,187        4,948        239      4.6
CN0508300000000   05     083   Logan County, AR                                  2021         8,337        7,981        356      4.3
CN0508500000000   05     085   Lonoke County, AR                                 2021        33,331       32,203      1,128      3.4
CN0508700000000   05     087   Madison County, AR                                2021         7,478        7,243        235      3.1
CN0508900000000   05     089   Marion County, AR                                 2021         6,076        5,812        264      4.3
CN0509100000000   05     091   Miller County, AR                                 2021        18,760       17,834        926      4.9
CN0509300000000   05     093   Mississippi County, AR                            2021        16,233       15,080      1,153      7.1
CN0509500000000   05     095   Monroe County, AR                                 2021         2,610        2,469        141      5.4
CN0509700000000   05     097   Montgomery County, AR                             2021         2,885        2,742        143      5.0
CN0509900000000   05     099   Nevada County, AR                                 2021         3,350        3,211        139      4.1
CN0510100000000   05     101   Newton County, AR                                 2021         3,178        3,078        100      3.1
CN0510300000000   05     103   Ouachita County, AR                               2021         9,647        9,261        386      4.0
CN0510500000000   05     105   Perry County, AR                                  2021         4,115        3,944        171      4.2
CN0510700000000   05     107   Phillips County, AR                               2021         5,829        5,381        448      7.7
CN0510900000000   05     109   Pike County, AR                                   2021         4,199        4,012        187      4.5
CN0511100000000   05     111   Poinsett County, AR                               2021         9,801        9,418        383      3.9
CN0511300000000   05     113   Polk County, AR                                   2021         7,722        7,372        350      4.5
CN0511500000000   05     115   Pope County, AR                                   2021        27,139       26,036      1,103      4.1
CN0511700000000   05     117   Prairie County, AR                                2021         3,536        3,404        132      3.7
CN0511900000000   05     119   Pulaski County, AR                                2021       185,928      176,789      9,139      4.9
CN0512100000000   05     121   Randolph County, AR                               2021         7,270        6,977        293      4.0
CN0512300000000   05     123   St. Francis County, AR                            2021         7,625        7,153        472      6.2
CN0512500000000   05     125   Saline County, AR                                 2021        58,254       56,393      1,861      3.2
CN0512700000000   05     127   Scott County, AR                                  2021         4,173        4,030        143      3.4
CN0512900000000   05     129   Searcy County, AR                                 2021         2,889        2,763        126      4.4
CN0513100000000   05     131   Sebastian County, AR                              2021        54,536       52,482      2,054      3.8
CN0513300000000   05     133   Sevier County, AR                                 2021         5,338        5,097        241      4.5
CN0513500000000   05     135   Sharp County, AR                                  2021         5,634        5,353        281      5.0
CN0513700000000   05     137   Stone County, AR                                  2021         4,514        4,283        231      5.1
CN0513900000000   05     139   Union County, AR                                  2021        14,934       14,024        910      6.1
CN0514100000000   05     141   Van Buren County, AR                              2021         5,816        5,530        286      4.9
CN0514300000000   05     143   Washington County, AR                             2021       127,763      124,018      3,745      2.9
CN0514500000000   05     145   White County, AR                                  2021        33,654       32,280      1,374      4.1
CN0514700000000   05     147   Woodruff County, AR                               2021         2,751        2,611        140      5.1
CN0514900000000   05     149   Yell County, AR                                   2021         7,796        7,478        318      4.1
CN0600100000000   06     001   Alameda County, CA                                2021       812,967      763,473     49,494      6.1
CN0600300000000   06     003   Alpine County, CA                                 2021           513          471         42      8.2
CN0600500000000   06     005   Amador County, CA                                 2021        14,399       13,392      1,007      7.0
CN0600700000000   06     007   Butte County, CA                                  2021        92,217       85,857      6,360      6.9
CN0600900000000   06     009   Calaveras County, CA                              2021        21,605       20,356      1,249      5.8
CN0601100000000   06     011   Colusa County, CA                                 2021        10,669        9,331      1,338     12.5
CN0601300000000   06     013   Contra Costa County, CA                           2021       543,996      509,294     34,702      6.4
CN0601500000000   06     015   Del Norte County, CA                              2021         9,351        8,641        710      7.6
CN0601700000000   06     017   El Dorado County, CA                              2021        91,879       86,553      5,326      5.8
CN0601900000000   06     019   Fresno County, CA                                 2021       444,507      403,870     40,637      9.1
CN0602100000000   06     021   Glenn County, CA                                  2021        12,628       11,741        887      7.0
CN0602300000000   06     023   Humboldt County, CA                               2021        58,907       55,194      3,713      6.3
CN0602500000000   06     025   Imperial County, CA                               2021        69,015       56,963     12,052     17.5
CN0602700000000   06     027   Inyo County, CA                                   2021         8,259        7,767        492      6.0
CN0602900000000   06     029   Kern County, CA                                   2021       385,852      347,572     38,280      9.9
CN0603100000000   06     031   Kings County, CA                                  2021        55,457       50,082      5,375      9.7
CN0603300000000   06     033   Lake County, CA                                   2021        28,445       26,275      2,170      7.6
CN0603500000000   06     035   Lassen County, CA                                 2021         9,155        8,598        557      6.1
CN0603700000000   06     037   Los Angeles County, CA                            2021     4,993,482    4,547,611    445,871      8.9
CN0603900000000   06     039   Madera County, CA                                 2021        62,230       56,756      5,474      8.8
CN0604100000000   06     041   Marin County, CA                                  2021       129,479      123,589      5,890      4.5
CN0604300000000   06     043   Mariposa County, CA                               2021         7,052        6,494        558      7.9
CN0604500000000   06     045   Mendocino County, CA                              2021        36,821       34,503      2,318      6.3
CN0604700000000   06     047   Merced County, CA                                 2021       115,207      103,311     11,896     10.3
CN0604900000000   06     049   Modoc County, CA                                  2021         3,196        2,966        230      7.2
CN0605100000000   06     051   Mono County, CA                                   2021         8,304        7,736        568      6.8
CN0605300000000   06     053   Monterey County, CA                               2021       212,225      194,669     17,556      8.3
CN0605500000000   06     055   Napa County, CA                                   2021        68,555       64,394      4,161      6.1
CN0605700000000   06     057   Nevada County, CA                                 2021        47,368       44,691      2,677      5.7
CN0605900000000   06     059   Orange County, CA                                 2021     1,560,697    1,467,342     93,355      6.0
CN0606100000000   06     061   Placer County, CA                                 2021       189,577      179,955      9,622      5.1
CN0606300000000   06     063   Plumas County, CA                                 2021         7,481        6,776        705      9.4
CN0606500000000   06     065   Riverside County, CA                              2021     1,133,045    1,050,042     83,003      7.3
CN0606700000000   06     067   Sacramento County, CA                             2021       719,721      669,851     49,870      6.9
CN0606900000000   06     069   San Benito County, CA                             2021        31,831       29,506      2,325      7.3
CN0607100000000   06     071   San Bernardino County, CA                         2021       992,229      918,611     73,618      7.4
CN0607300000000   06     073   San Diego County, CA                              2021     1,547,828    1,447,539    100,289      6.5
CN0607500000000   06     075   San Francisco County/city, CA                     2021       548,615      520,788     27,827      5.1
CN0607700000000   06     077   San Joaquin County, CA                            2021       336,882      307,953     28,929      8.6
CN0607900000000   06     079   San Luis Obispo County, CA                        2021       135,428      128,208      7,220      5.3
CN0608100000000   06     081   San Mateo County, CA                              2021       433,387      413,318     20,069      4.6
CN0608300000000   06     083   Santa Barbara County, CA                          2021       219,871      207,164     12,707      5.8
CN0608500000000   06     085   Santa Clara County, CA                            2021     1,012,385      963,744     48,641      4.8
CN0608700000000   06     087   Santa Cruz County, CA                             2021       133,124      123,902      9,222      6.9
CN0608900000000   06     089   Shasta County, CA                                 2021        72,994       67,951      5,043      6.9
CN0609100000000   06     091   Sierra County, CA                                 2021         1,308        1,228         80      6.1
CN0609300000000   06     093   Siskiyou County, CA                               2021        16,704       15,349      1,355      8.1
CN0609500000000   06     095   Solano County, CA                                 2021       200,674      185,789     14,885      7.4
CN0609700000000   06     097   Sonoma County, CA                                 2021       243,679      230,168     13,511      5.5
CN0609900000000   06     099   Stanislaus County, CA                             2021       240,200      220,161     20,039      8.3
CN0610100000000   06     101   Sutter County, CA                                 2021        45,375       41,316      4,059      8.9
CN0610300000000   06     103   Tehama County, CA                                 2021        25,616       23,772      1,844      7.2
CN0610500000000   06     105   Trinity County, CA                                2021         4,556        4,267        289      6.3
CN0610700000000   06     107   Tulare County, CA                                 2021       201,229      179,892     21,337     10.6
CN0610900000000   06     109   Tuolumne County, CA                               2021        20,102       18,642      1,460      7.3
CN0611100000000   06     111   Ventura County, CA                                2021       407,465      382,236     25,229      6.2
CN0611300000000   06     113   Yolo County, CA                                   2021       106,662      100,331      6,331      5.9
CN0611500000000   06     115   Yuba County, CA                                   2021        30,980       28,369      2,611      8.4
CN0800100000000   08     001   Adams County, CO                                  2021       278,583      261,265     17,318      6.2
CN0800300000000   08     003   Alamosa County, CO                                2021         8,098        7,616        482      6.0
CN0800500000000   08     005   Arapahoe County, CO                               2021       370,311      348,866     21,445      5.8
CN0800700000000   08     007   Archuleta County, CO                              2021         6,938        6,573        365      5.3
CN0800900000000   08     009   Baca County, CO                                   2021         2,038        1,991         47      2.3
CN0801100000000   08     011   Bent County, CO                                   2021         1,773        1,656        117      6.6
CN0801300000000   08     013   Boulder County, CO                                2021       197,814      189,093      8,721      4.4
CN0801400000000   08     014   Broomfield County/city, CO                        2021        41,544       39,652      1,892      4.6
CN0801500000000   08     015   Chaffee County, CO                                2021         9,671        9,245        426      4.4
CN0801700000000   08     017   Cheyenne County, CO                               2021         1,063        1,037         26      2.4
CN0801900000000   08     019   Clear Creek County, CO                            2021         6,074        5,737        337      5.5
CN0802100000000   08     021   Conejos County, CO                                2021         3,914        3,713        201      5.1
CN0802300000000   08     023   Costilla County, CO                               2021         1,798        1,683        115      6.4
CN0802500000000   08     025   Crowley County, CO                                2021         1,388        1,310         78      5.6
CN0802700000000   08     027   Custer County, CO                                 2021         2,233        2,137         96      4.3
CN0802900000000   08     029   Delta County, CO                                  2021        13,670       12,892        778      5.7
CN0803100000000   08     031   Denver County/city, CO                            2021       430,927      405,515     25,412      5.9
CN0803300000000   08     033   Dolores County, CO                                2021         1,122        1,066         56      5.0
CN0803500000000   08     035   Douglas County, CO                                2021       202,593      194,188      8,405      4.1
CN0803700000000   08     037   Eagle County, CO                                  2021        34,608       32,944      1,664      4.8
CN0803900000000   08     039   Elbert County, CO                                 2021        15,609       15,004        605      3.9
CN0804100000000   08     041   El Paso County, CO                                2021       354,358      334,200     20,158      5.7
CN0804300000000   08     043   Fremont County, CO                                2021        14,916       13,803      1,113      7.5
CN0804500000000   08     045   Garfield County, CO                               2021        30,460       28,914      1,546      5.1
CN0804700000000   08     047   Gilpin County, CO                                 2021         3,908        3,671        237      6.1
CN0804900000000   08     049   Grand County, CO                                  2021         9,160        8,742        418      4.6
CN0805100000000   08     051   Gunnison County, CO                               2021        11,207       10,759        448      4.0
CN0805300000000   08     053   Hinsdale County, CO                               2021           423          407         16      3.8
CN0805500000000   08     055   Huerfano County, CO                               2021         2,549        2,331        218      8.6
CN0805700000000   08     057   Jackson County, CO                                2021           952          918         34      3.6
CN0805900000000   08     059   Jefferson County, CO                              2021       337,033      319,955     17,078      5.1
CN0806100000000   08     061   Kiowa County, CO                                  2021           926          894         32      3.5
CN0806300000000   08     063   Kit Carson County, CO                             2021         4,074        3,944        130      3.2
CN0806500000000   08     065   Lake County, CO                                   2021         4,668        4,445        223      4.8
CN0806700000000   08     067   La Plata County, CO                               2021        30,383       28,702      1,681      5.5
CN0806900000000   08     069   Larimer County, CO                                2021       207,700      197,863      9,837      4.7
CN0807100000000   08     071   Las Animas County, CO                             2021         6,194        5,761        433      7.0
CN0807300000000   08     073   Lincoln County, CO                                2021         2,242        2,140        102      4.5
CN0807500000000   08     075   Logan County, CO                                  2021        10,372        9,880        492      4.7
CN0807700000000   08     077   Mesa County, CO                                   2021        77,004       72,514      4,490      5.8
CN0807900000000   08     079   Mineral County, CO                                2021           444          420         24      5.4
CN0808100000000   08     081   Moffat County, CO                                 2021         6,895        6,540        355      5.1
CN0808300000000   08     083   Montezuma County, CO                              2021        12,480       11,731        749      6.0
CN0808500000000   08     085   Montrose County, CO                               2021        21,185       20,035      1,150      5.4
CN0808700000000   08     087   Morgan County, CO                                 2021        15,441       14,629        812      5.3
CN0808900000000   08     089   Otero County, CO                                  2021         7,980        7,457        523      6.6
CN0809100000000   08     091   Ouray County, CO                                  2021         2,562        2,437        125      4.9
CN0809300000000   08     093   Park County, CO                                   2021        11,375       10,899        476      4.2
CN0809500000000   08     095   Phillips County, CO                               2021         2,404        2,330         74      3.1
CN0809700000000   08     097   Pitkin County, CO                                 2021        10,526        9,900        626      5.9
CN0809900000000   08     099   Prowers County, CO                                2021         5,998        5,706        292      4.9
CN0810100000000   08     101   Pueblo County, CO                                 2021        77,352       71,183      6,169      8.0
CN0810300000000   08     103   Rio Blanco County, CO                             2021         2,801        2,635        166      5.9
CN0810500000000   08     105   Rio Grande County, CO                             2021         5,302        4,936        366      6.9
CN0810700000000   08     107   Routt County, CO                                  2021        15,234       14,537        697      4.6
CN0810900000000   08     109   Saguache County, CO                               2021         3,351        3,143        208      6.2
CN0811100000000   08     111   San Juan County, CO                               2021           567          545         22      3.9
CN0811300000000   08     113   San Miguel County, CO                             2021         5,411        5,112        299      5.5
CN0811500000000   08     115   Sedgwick County, CO                               2021         1,136        1,091         45      4.0
CN0811700000000   08     117   Summit County, CO                                 2021        21,269       20,347        922      4.3
CN0811900000000   08     119   Teller County, CO                                 2021        13,211       12,551        660      5.0
CN0812100000000   08     121   Washington County, CO                             2021         2,721        2,628         93      3.4
CN0812300000000   08     123   Weld County, CO                                   2021       166,748      157,126      9,622      5.8
CN0812500000000   08     125   Yuma County, CO                                   2021         5,455        5,294        161      3.0
CN0900100000000   09     001   Fairfield County, CT                              2021       465,562      437,092     28,470      6.1
CN0900300000000   09     003   Hartford County, CT                               2021       468,442      437,734     30,708      6.6
CN0900500000000   09     005   Litchfield County, CT                             2021       101,573       95,960      5,613      5.5
CN0900700000000   09     007   Middlesex County, CT                              2021        91,026       86,270      4,756      5.2
CN0900900000000   09     009   New Haven County, CT                              2021       453,505      423,766     29,739      6.6
CN0901100000000   09     011   New London County, CT                             2021       129,414      120,597      8,817      6.8
CN0901300000000   09     013   Tolland County, CT                                2021        83,831       79,512      4,319      5.2
CN0901500000000   09     015   Windham County, CT                                2021        61,987       58,105      3,882      6.3
CN1000100000000   10     001   Kent County, DE                                   2021        80,940       75,757      5,183      6.4
CN1000300000000   10     003   New Castle County, DE                             2021       301,965      285,504     16,461      5.5
CN1000500000000   10     005   Sussex County, DE                                 2021       111,025      105,509      5,516      5.0
CN1100100000000   11     001   District of Columbia                              2021       378,103      352,468     25,635      6.8
CN1200100000000   12     001   Alachua County, FL                                2021       138,216      132,947      5,269      3.8
CN1200300000000   12     003   Baker County, FL                                  2021        12,133       11,672        461      3.8
CN1200500000000   12     005   Bay County, FL                                    2021        85,781       82,390      3,391      4.0
CN1200700000000   12     007   Bradford County, FL                               2021        10,792       10,333        459      4.3
CN1200900000000   12     009   Brevard County, FL                                2021       289,818      277,874     11,944      4.1
CN1201100000000   12     011   Broward County, FL                                2021     1,032,694      981,959     50,735      4.9
CN1201300000000   12     013   Calhoun County, FL                                2021         4,836        4,612        224      4.6
CN1201500000000   12     015   Charlotte County, FL                              2021        73,472       70,196      3,276      4.5
CN1201700000000   12     017   Citrus County, FL                                 2021        47,660       44,917      2,743      5.8
CN1201900000000   12     019   Clay County, FL                                   2021       108,413      104,509      3,904      3.6
CN1202100000000   12     021   Collier County, FL                                2021       181,287      174,491      6,796      3.7
CN1202300000000   12     023   Columbia County, FL                               2021        29,371       28,018      1,353      4.6
CN1202700000000   12     027   DeSoto County, FL                                 2021        13,630       13,053        577      4.2
CN1202900000000   12     029   Dixie County, FL                                  2021         5,841        5,578        263      4.5
CN1203100000000   12     031   Duval County, FL                                  2021       493,790      471,485     22,305      4.5
CN1203300000000   12     033   Escambia County, FL                               2021       145,719      139,015      6,704      4.6
CN1203500000000   12     035   Flagler County, FL                                2021        48,525       46,234      2,291      4.7
