                               Labor Force Data by County, 2008 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0514900000000   05     149   Yell County, AR                                   2008        10,517       10,045        472      4.5
CN0600100000000   06     001   Alameda County, CA                                2008       756,795      709,639     47,156      6.2
CN0600300000000   06     003   Alpine County, CA                                 2008           466          417         49     10.5
CN0600500000000   06     005   Amador County, CA                                 2008        17,806       16,433      1,373      7.7
CN0600700000000   06     007   Butte County, CA                                  2008       102,869       94,144      8,725      8.5
CN0600900000000   06     009   Calaveras County, CA                              2008        20,632       18,836      1,796      8.7
CN0601100000000   06     011   Colusa County, CA                                 2008        10,501        9,045      1,456     13.9
CN0601300000000   06     013   Contra Costa County, CA                           2008       523,981      491,295     32,686      6.2
CN0601500000000   06     015   Del Norte County, CA                              2008        11,368       10,362      1,006      8.8
CN0601700000000   06     017   El Dorado County, CA                              2008        90,644       84,284      6,360      7.0
CN0601900000000   06     019   Fresno County, CA                                 2008       429,911      384,431     45,480     10.6
CN0602100000000   06     021   Glenn County, CA                                  2008        12,189       10,908      1,281     10.5
CN0602300000000   06     023   Humboldt County, CA                               2008        59,983       55,597      4,386      7.3
CN0602500000000   06     025   Imperial County, CA                               2008        72,509       56,114     16,395     22.6
CN0602700000000   06     027   Inyo County, CA                                   2008         9,092        8,489        603      6.6
CN0602900000000   06     029   Kern County, CA                                   2008       359,331      323,905     35,426      9.9
CN0603100000000   06     031   Kings County, CA                                  2008        58,767       52,527      6,240     10.6
CN0603300000000   06     033   Lake County, CA                                   2008        24,540       21,916      2,624     10.7
CN0603500000000   06     035   Lassen County, CA                                 2008        12,826       11,595      1,231      9.6
CN0603700000000   06     037   Los Angeles County, CA                            2008     4,923,903    4,553,013    370,890      7.5
CN0603900000000   06     039   Madera County, CA                                 2008        65,054       58,879      6,175      9.5
CN0604100000000   06     041   Marin County, CA                                  2008       132,263      126,011      6,252      4.7
CN0604300000000   06     043   Mariposa County, CA                               2008         9,278        8,577        701      7.6
CN0604500000000   06     045   Mendocino County, CA                              2008        43,233       40,242      2,991      6.9
CN0604700000000   06     047   Merced County, CA                                 2008       102,211       89,272     12,939     12.7
CN0604900000000   06     049   Modoc County, CA                                  2008         3,939        3,556        383      9.7
CN0605100000000   06     051   Mono County, CA                                   2008         8,609        8,098        511      5.9
CN0605300000000   06     053   Monterey County, CA                               2008       212,165      194,178     17,987      8.5
CN0605500000000   06     055   Napa County, CA                                   2008        75,582       71,699      3,883      5.1
CN0605700000000   06     057   Nevada County, CA                                 2008        50,377       47,047      3,330      6.6
CN0605900000000   06     059   Orange County, CA                                 2008     1,616,256    1,530,120     86,136      5.3
CN0606100000000   06     061   Placer County, CA                                 2008       177,065      165,535     11,530      6.5
CN0606300000000   06     063   Plumas County, CA                                 2008         9,817        8,777      1,040     10.6
CN0606500000000   06     065   Riverside County, CA                              2008       912,039      833,559     78,480      8.6
CN0606700000000   06     067   Sacramento County, CA                             2008       679,749      630,472     49,277      7.2
CN0606900000000   06     069   San Benito County, CA                             2008        24,852       22,442      2,410      9.7
CN0607100000000   06     071   San Bernardino County, CA                         2008       862,596      793,074     69,522      8.1
CN0607300000000   06     073   San Diego County, CA                              2008     1,546,617    1,453,044     93,573      6.1
CN0607500000000   06     075   San Francisco County/city, CA                     2008       457,204      433,111     24,093      5.3
CN0607700000000   06     077   San Joaquin County, CA                            2008       293,019      262,350     30,669     10.5
CN0607900000000   06     079   San Luis Obispo County, CA                        2008       136,469      128,561      7,908      5.8
CN0608100000000   06     081   San Mateo County, CA                              2008       372,532      354,267     18,265      4.9
CN0608300000000   06     083   Santa Barbara County, CA                          2008       218,183      206,192     11,991      5.5
CN0608500000000   06     085   Santa Clara County, CA                            2008       869,347      816,863     52,484      6.0
CN0608700000000   06     087   Santa Cruz County, CA                             2008       146,188      135,383     10,805      7.4
CN0608900000000   06     089   Shasta County, CA                                 2008        82,622       74,279      8,343     10.1
CN0609100000000   06     091   Sierra County, CA                                 2008         1,590        1,421        169     10.6
CN0609300000000   06     093   Siskiyou County, CA                               2008        19,214       17,247      1,967     10.2
CN0609500000000   06     095   Solano County, CA                                 2008       211,167      196,562     14,605      6.9
CN0609700000000   06     097   Sonoma County, CA                                 2008       259,757      244,727     15,030      5.8
CN0609900000000   06     099   Stanislaus County, CA                             2008       231,840      206,074     25,766     11.1
CN0610100000000   06     101   Sutter County, CA                                 2008        41,082       35,991      5,091     12.4
CN0610300000000   06     103   Tehama County, CA                                 2008        25,166       22,839      2,327      9.2
CN0610500000000   06     105   Trinity County, CA                                2008         4,853        4,230        623     12.8
CN0610700000000   06     107   Tulare County, CA                                 2008       199,013      177,406     21,607     10.9
CN0610900000000   06     109   Tuolumne County, CA                               2008        25,779       23,710      2,069      8.0
CN0611100000000   06     111   Ventura County, CA                                2008       429,007      401,897     27,110      6.3
CN0611300000000   06     113   Yolo County, CA                                   2008        98,348       91,039      7,309      7.4
CN0611500000000   06     115   Yuba County, CA                                   2008        27,716       24,403      3,313     12.0
CN0800100000000   08     001   Adams County, CO                                  2008       227,365      215,050     12,315      5.4
CN0800300000000   08     003   Alamosa County, CO                                2008         8,410        7,969        441      5.2
CN0800500000000   08     005   Arapahoe County, CO                               2008       314,696      299,269     15,427      4.9
CN0800700000000   08     007   Archuleta County, CO                              2008         6,567        6,234        333      5.1
CN0800900000000   08     009   Baca County, CO                                   2008         2,256        2,179         77      3.4
CN0801100000000   08     011   Bent County, CO                                   2008         2,357        2,210        147      6.2
CN0801300000000   08     013   Boulder County, CO                                2008       178,629      171,193      7,436      4.2
CN0801400000000   08     014   Broomfield County/city, CO                        2008        31,046       29,639      1,407      4.5
CN0801500000000   08     015   Chaffee County, CO                                2008         8,417        8,037        380      4.5
CN0801700000000   08     017   Cheyenne County, CO                               2008         1,264        1,230         34      2.7
CN0801900000000   08     019   Clear Creek County, CO                            2008         5,689        5,427        262      4.6
CN0802100000000   08     021   Conejos County, CO                                2008         3,658        3,390        268      7.3
CN0802300000000   08     023   Costilla County, CO                               2008         1,288        1,188        100      7.8
CN0802500000000   08     025   Crowley County, CO                                2008         1,833        1,698        135      7.4
CN0802700000000   08     027   Custer County, CO                                 2008         1,924        1,826         98      5.1
CN0802900000000   08     029   Delta County, CO                                  2008        16,608       15,878        730      4.4
CN0803100000000   08     031   Denver County/city, CO                            2008       325,465      307,910     17,555      5.4
CN0803300000000   08     033   Dolores County, CO                                2008           990          919         71      7.2
CN0803500000000   08     035   Douglas County, CO                                2008       162,039      155,246      6,793      4.2
CN0803700000000   08     037   Eagle County, CO                                  2008        31,874       30,731      1,143      3.6
CN0803900000000   08     039   Elbert County, CO                                 2008        13,105       12,475        630      4.8
CN0804100000000   08     041   El Paso County, CO                                2008       302,182      285,022     17,160      5.7
CN0804300000000   08     043   Fremont County, CO                                2008        19,868       18,605      1,263      6.4
CN0804500000000   08     045   Garfield County, CO                               2008        36,991       35,836      1,155      3.1
CN0804700000000   08     047   Gilpin County, CO                                 2008         3,492        3,344        148      4.2
CN0804900000000   08     049   Grand County, CO                                  2008         9,207        8,866        341      3.7
CN0805100000000   08     051   Gunnison County, CO                               2008         9,566        9,221        345      3.6
CN0805300000000   08     053   Hinsdale County, CO                               2008           648          626         22      3.4
CN0805500000000   08     055   Huerfano County, CO                               2008         3,457        3,235        222      6.4
CN0805700000000   08     057   Jackson County, CO                                2008         1,089        1,053         36      3.3
CN0805900000000   08     059   Jefferson County, CO                              2008       309,867      295,301     14,566      4.7
CN0806100000000   08     061   Kiowa County, CO                                  2008           855          823         32      3.7
CN0806300000000   08     063   Kit Carson County, CO                             2008         4,375        4,228        147      3.4
CN0806500000000   08     065   Lake County, CO                                   2008         4,128        3,938        190      4.6
CN0806700000000   08     067   La Plata County, CO                               2008        31,631       30,487      1,144      3.6
CN0806900000000   08     069   Larimer County, CO                                2008       176,659      169,158      7,501      4.2
CN0807100000000   08     071   Las Animas County, CO                             2008         8,852        8,452        400      4.5
CN0807300000000   08     073   Lincoln County, CO                                2008         2,908        2,800        108      3.7
CN0807500000000   08     075   Logan County, CO                                  2008        11,273       10,836        437      3.9
CN0807700000000   08     077   Mesa County, CO                                   2008        82,329       79,116      3,213      3.9
CN0807900000000   08     079   Mineral County, CO                                2008           478          452         26      5.4
CN0808100000000   08     081   Moffat County, CO                                 2008         8,782        8,447        335      3.8
CN0808300000000   08     083   Montezuma County, CO                              2008        12,986       12,305        681      5.2
CN0808500000000   08     085   Montrose County, CO                               2008        20,902       19,853      1,049      5.0
CN0808700000000   08     087   Morgan County, CO                                 2008        14,174       13,570        604      4.3
CN0808900000000   08     089   Otero County, CO                                  2008         8,763        8,241        522      6.0
CN0809100000000   08     091   Ouray County, CO                                  2008         3,037        2,924        113      3.7
CN0809300000000   08     093   Park County, CO                                   2008         9,741        9,275        466      4.8
CN0809500000000   08     095   Phillips County, CO                               2008         2,253        2,176         77      3.4
CN0809700000000   08     097   Pitkin County, CO                                 2008        11,646       11,260        386      3.3
CN0809900000000   08     099   Prowers County, CO                                2008         6,572        6,276        296      4.5
CN0810100000000   08     101   Pueblo County, CO                                 2008        73,763       69,262      4,501      6.1
CN0810300000000   08     103   Rio Blanco County, CO                             2008         5,148        5,013        135      2.6
CN0810500000000   08     105   Rio Grande County, CO                             2008         6,464        6,098        366      5.7
CN0810700000000   08     107   Routt County, CO                                  2008        15,692       15,157        535      3.4
CN0810900000000   08     109   Saguache County, CO                               2008         3,060        2,839        221      7.2
CN0811100000000   08     111   San Juan County, CO                               2008           571          539         32      5.6
CN0811300000000   08     113   San Miguel County, CO                             2008         5,556        5,339        217      3.9
CN0811500000000   08     115   Sedgwick County, CO                               2008         1,542        1,493         49      3.2
CN0811700000000   08     117   Summit County, CO                                 2008        17,110       16,466        644      3.8
CN0811900000000   08     119   Teller County, CO                                 2008        12,360       11,678        682      5.5
CN0812100000000   08     121   Washington County, CO                             2008         2,673        2,586         87      3.3
CN0812300000000   08     123   Weld County, CO                                   2008       119,726      113,448      6,278      5.2
CN0812500000000   08     125   Yuma County, CO                                   2008         6,547        6,371        176      2.7
CN0900100000000   09     001   Fairfield County, CT                              2008       470,482      446,436     24,046      5.1
CN0900300000000   09     003   Hartford County, CT                               2008       459,529      432,011     27,518      6.0
CN0900500000000   09     005   Litchfield County, CT                             2008       105,491       99,943      5,548      5.3
CN0900700000000   09     007   Middlesex County, CT                              2008        94,388       89,871      4,517      4.8
CN0900900000000   09     009   New Haven County, CT                              2008       448,557      420,791     27,766      6.2
CN0901100000000   09     011   New London County, CT                             2008       149,933      141,882      8,051      5.4
CN0901300000000   09     013   Tolland County, CT                                2008        85,152       81,087      4,065      4.8
CN0901500000000   09     015   Windham County, CT                                2008        64,587       60,371      4,216      6.5
CN1000100000000   10     001   Kent County, DE                                   2008        76,008       72,229      3,779      5.0
CN1000300000000   10     003   New Castle County, DE                             2008       279,751      265,800     13,951      5.0
CN1000500000000   10     005   Sussex County, DE                                 2008        94,505       89,664      4,841      5.1
CN1100100000000   11     001   District of Columbia                              2008       334,487      311,588     22,899      6.8
CN1200100000000   12     001   Alachua County, FL                                2008       130,644      125,407      5,237      4.0
CN1200300000000   12     003   Baker County, FL                                  2008        12,171       11,529        642      5.3
CN1200500000000   12     005   Bay County, FL                                    2008        88,132       83,615      4,517      5.1
CN1200700000000   12     007   Bradford County, FL                               2008        12,410       11,854        556      4.5
CN1200900000000   12     009   Brevard County, FL                                2008       266,986      250,711     16,275      6.1
CN1201100000000   12     011   Broward County, FL                                2008     1,000,985      950,653     50,332      5.0
CN1201300000000   12     013   Calhoun County, FL                                2008         5,724        5,438        286      5.0
CN1201500000000   12     015   Charlotte County, FL                              2008        68,940       63,722      5,218      7.6
CN1201700000000   12     017   Citrus County, FL                                 2008        56,134       51,883      4,251      7.6
CN1201900000000   12     019   Clay County, FL                                   2008        95,447       90,694      4,753      5.0
CN1202100000000   12     021   Collier County, FL                                2008       147,300      137,802      9,498      6.4
CN1202300000000   12     023   Columbia County, FL                               2008        31,375       29,759      1,616      5.2
CN1202700000000   12     027   DeSoto County, FL                                 2008        14,676       13,757        919      6.3
CN1202900000000   12     029   Dixie County, FL                                  2008         5,453        5,079        374      6.9
CN1203100000000   12     031   Duval County, FL                                  2008       443,919      418,382     25,537      5.8
CN1203300000000   12     033   Escambia County, FL                               2008       137,128      129,477      7,651      5.6
CN1203500000000   12     035   Flagler County, FL                                2008        31,611       28,765      2,846      9.0
CN1203700000000   12     037   Franklin County, FL                               2008         4,792        4,581        211      4.4
