                               Labor Force Data by County, 2002 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0205000000000   02     050   Bethel Census Area, AK                            2002         6,844        6,129        715     10.4
CN0206000000000   02     060   Bristol Bay Borough, AK                           2002           908          847         61      6.7
CN0206800000000   02     068   Denali Borough, AK                                2002         1,527        1,416        111      7.3
CN0207000000000   02     070   Dillingham Census Area, AK                        2002         1,933        1,739        194     10.0
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  2002        41,915       39,192      2,723      6.5
CN0210000000000   02     100   Haines Borough, AK                                2002         1,279        1,134        145     11.3
CN0211000000000   02     110   Juneau Borough/city, AK                           2002        18,004       17,034        970      5.4
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       2002        24,830       22,474      2,356      9.5
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     2002         7,783        7,136        647      8.3
CN0215000000000   02     150   Kodiak Island Borough, AK                         2002         6,306        5,743        563      8.9
CN0215800000000   02     158   Kusilvak Census Area, AK                          2002         2,486        2,058        428     17.2
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2002           919          850         69      7.5
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2002        31,373       28,815      2,558      8.2
CN0218000000000   02     180   Nome Census Area, AK                              2002         3,862        3,481        381      9.9
CN0218500000000   02     185   North Slope Borough, AK                           2002         3,771        3,449        322      8.5
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2002         3,067        2,721        346     11.3
CN0220100000000   02     201   Prince of Wales-Outer Ketchikan Census Area, AK   2002         2,354        1,991        363     15.4
CN0222000000000   02     220   Sitka Borough/city, AK                            2002         4,621        4,353        268      5.8
CN0223200000000   02     232   Skagway-Hoonah-Angoon Census Area, AK             2002         1,800        1,581        219     12.2
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2002         2,268        1,958        310     13.7
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    2002         5,205        4,697        508      9.8
CN0228000000000   02     280   Wrangell-Petersburg Census Area, AK               2002         2,997        2,662        335     11.2
CN0228200000000   02     282   Yakutat Borough/city, AK                          2002           318          289         29      9.1
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2002         2,769        2,414        355     12.8
CN0400100000000   04     001   Apache County, AZ                                 2002        20,446       18,173      2,273     11.1
CN0400300000000   04     003   Cochise County, AZ                                2002        52,619       49,480      3,139      6.0
CN0400500000000   04     005   Coconino County, AZ                               2002        65,848       62,206      3,642      5.5
CN0400700000000   04     007   Gila County, AZ                                   2002        21,042       19,449      1,593      7.6
CN0400900000000   04     009   Graham County, AZ                                 2002        12,123       11,183        940      7.8
CN0401100000000   04     011   Greenlee County, AZ                               2002         3,628        3,352        276      7.6
CN0401200000000   04     012   La Paz County, AZ                                 2002         7,278        6,773        505      6.9
CN0401300000000   04     013   Maricopa County, AZ                               2002     1,717,779    1,620,415     97,364      5.7
CN0401500000000   04     015   Mohave County, AZ                                 2002        77,678       73,245      4,433      5.7
CN0401700000000   04     017   Navajo County, AZ                                 2002        36,955       33,771      3,184      8.6
CN0401900000000   04     019   Pima County, AZ                                   2002       424,352      399,866     24,486      5.8
CN0402100000000   04     021   Pinal County, AZ                                  2002        75,952       70,310      5,642      7.4
CN0402300000000   04     023   Santa Cruz County, AZ                             2002        15,349       13,780      1,569     10.2
CN0402500000000   04     025   Yavapai County, AZ                                2002        83,136       78,598      4,538      5.5
CN0402700000000   04     027   Yuma County, AZ                                   2002        69,319       57,451     11,868     17.1
CN0500100000000   05     001   Arkansas County, AR                               2002        10,540        9,903        637      6.0
CN0500300000000   05     003   Ashley County, AR                                 2002        10,246        9,463        783      7.6
CN0500500000000   05     005   Baxter County, AR                                 2002        16,233       15,218      1,015      6.3
CN0500700000000   05     007   Benton County, AR                                 2002        85,282       82,607      2,675      3.1
CN0500900000000   05     009   Boone County, AR                                  2002        16,206       15,315        891      5.5
CN0501100000000   05     011   Bradley County, AR                                2002         5,462        5,063        399      7.3
CN0501300000000   05     013   Calhoun County, AR                                2002         2,585        2,423        162      6.3
CN0501500000000   05     015   Carroll County, AR                                2002        13,398       12,822        576      4.3
CN0501700000000   05     017   Chicot County, AR                                 2002         5,325        4,811        514      9.7
CN0501900000000   05     019   Clark County, AR                                  2002        11,297       10,631        666      5.9
CN0502100000000   05     021   Clay County, AR                                   2002         7,779        7,210        569      7.3
CN0502300000000   05     023   Cleburne County, AR                               2002        10,980       10,457        523      4.8
CN0502500000000   05     025   Cleveland County, AR                              2002         3,925        3,696        229      5.8
CN0502700000000   05     027   Columbia County, AR                               2002        11,081       10,432        649      5.9
CN0502900000000   05     029   Conway County, AR                                 2002         9,702        9,158        544      5.6
CN0503100000000   05     031   Craighead County, AR                              2002        42,762       40,565      2,197      5.1
CN0503300000000   05     033   Crawford County, AR                               2002        25,320       24,142      1,178      4.7
CN0503500000000   05     035   Crittenden County, AR                             2002        21,531       20,274      1,257      5.8
CN0503700000000   05     037   Cross County, AR                                  2002         8,639        8,117        522      6.0
CN0503900000000   05     039   Dallas County, AR                                 2002         3,837        3,532        305      7.9
CN0504100000000   05     041   Desha County, AR                                  2002         6,316        5,770        546      8.6
CN0504300000000   05     043   Drew County, AR                                   2002         8,525        7,861        664      7.8
CN0504500000000   05     045   Faulkner County, AR                               2002        46,898       44,565      2,333      5.0
CN0504700000000   05     047   Franklin County, AR                               2002         8,113        7,729        384      4.7
CN0504900000000   05     049   Fulton County, AR                                 2002         4,871        4,540        331      6.8
CN0505100000000   05     051   Garland County, AR                                2002        38,595       36,390      2,205      5.7
CN0505300000000   05     053   Grant County, AR                                  2002         8,120        7,699        421      5.2
CN0505500000000   05     055   Greene County, AR                                 2002        17,194       16,060      1,134      6.6
CN0505700000000   05     057   Hempstead County, AR                              2002        11,244       10,734        510      4.5
CN0505900000000   05     059   Hot Spring County, AR                             2002        14,188       13,294        894      6.3
CN0506100000000   05     061   Howard County, AR                                 2002         6,590        6,238        352      5.3
CN0506300000000   05     063   Independence County, AR                           2002        16,982       16,034        948      5.6
CN0506500000000   05     065   Izard County, AR                                  2002         5,211        4,840        371      7.1
CN0506700000000   05     067   Jackson County, AR                                2002         7,791        7,197        594      7.6
CN0506900000000   05     069   Jefferson County, AR                              2002        35,784       33,076      2,708      7.6
CN0507100000000   05     071   Johnson County, AR                                2002        10,530       10,016        514      4.9
CN0507300000000   05     073   Lafayette County, AR                              2002         3,472        3,299        173      5.0
CN0507500000000   05     075   Lawrence County, AR                               2002         7,902        7,360        542      6.9
CN0507700000000   05     077   Lee County, AR                                    2002         3,742        3,406        336      9.0
CN0507900000000   05     079   Lincoln County, AR                                2002         5,054        4,681        373      7.4
CN0508100000000   05     081   Little River County, AR                           2002         6,539        6,258        281      4.3
CN0508300000000   05     083   Logan County, AR                                  2002         9,889        9,350        539      5.5
CN0508500000000   05     085   Lonoke County, AR                                 2002        27,115       25,952      1,163      4.3
CN0508700000000   05     087   Madison County, AR                                2002         7,210        6,960        250      3.5
CN0508900000000   05     089   Marion County, AR                                 2002         6,515        6,111        404      6.2
CN0509100000000   05     091   Miller County, AR                                 2002        18,389       17,531        858      4.7
CN0509300000000   05     093   Mississippi County, AR                            2002        21,648       19,149      2,499     11.5
CN0509500000000   05     095   Monroe County, AR                                 2002         4,035        3,748        287      7.1
CN0509700000000   05     097   Montgomery County, AR                             2002         4,162        3,937        225      5.4
CN0509900000000   05     099   Nevada County, AR                                 2002         4,602        4,378        224      4.9
CN0510100000000   05     101   Newton County, AR                                 2002         3,623        3,424        199      5.5
CN0510300000000   05     103   Ouachita County, AR                               2002        12,313       11,481        832      6.8
CN0510500000000   05     105   Perry County, AR                                  2002         4,825        4,541        284      5.9
CN0510700000000   05     107   Phillips County, AR                               2002         9,378        8,608        770      8.2
CN0510900000000   05     109   Pike County, AR                                   2002         5,205        4,923        282      5.4
CN0511100000000   05     111   Poinsett County, AR                               2002        11,340       10,517        823      7.3
CN0511300000000   05     113   Polk County, AR                                   2002         8,858        8,097        761      8.6
CN0511500000000   05     115   Pope County, AR                                   2002        26,795       25,432      1,363      5.1
CN0511700000000   05     117   Prairie County, AR                                2002         4,495        4,269        226      5.0
CN0511900000000   05     119   Pulaski County, AR                                2002       182,993      174,184      8,809      4.8
CN0512100000000   05     121   Randolph County, AR                               2002         8,318        7,710        608      7.3
CN0512300000000   05     123   St. Francis County, AR                            2002        10,889       10,030        859      7.9
CN0512500000000   05     125   Saline County, AR                                 2002        43,270       41,436      1,834      4.2
CN0512700000000   05     127   Scott County, AR                                  2002         4,890        4,678        212      4.3
CN0512900000000   05     129   Searcy County, AR                                 2002         3,345        3,186        159      4.8
CN0513100000000   05     131   Sebastian County, AR                              2002        56,654       54,197      2,457      4.3
CN0513300000000   05     133   Sevier County, AR                                 2002         7,401        7,086        315      4.3
CN0513500000000   05     135   Sharp County, AR                                  2002         6,445        5,969        476      7.4
CN0513700000000   05     137   Stone County, AR                                  2002         4,521        4,231        290      6.4
CN0513900000000   05     139   Union County, AR                                  2002        21,433       20,249      1,184      5.5
CN0514100000000   05     141   Van Buren County, AR                              2002         6,917        6,473        444      6.4
CN0514300000000   05     143   Washington County, AR                             2002        89,141       86,227      2,914      3.3
CN0514500000000   05     145   White County, AR                                  2002        30,711       28,914      1,797      5.9
CN0514700000000   05     147   Woodruff County, AR                               2002         4,007        3,732        275      6.9
CN0514900000000   05     149   Yell County, AR                                   2002         9,848        9,412        436      4.4
CN0600100000000   06     001   Alameda County, CA                                2002       771,356      719,228     52,128      6.8
CN0600300000000   06     003   Alpine County, CA                                 2002           563          520         43      7.6
CN0600500000000   06     005   Amador County, CA                                 2002        16,509       15,549        960      5.8
CN0600700000000   06     007   Butte County, CA                                  2002        97,098       89,857      7,241      7.5
CN0600900000000   06     009   Calaveras County, CA                              2002        19,678       18,388      1,290      6.6
CN0601100000000   06     011   Colusa County, CA                                 2002         9,405        8,094      1,311     13.9
CN0601300000000   06     013   Contra Costa County, CA                           2002       510,793      481,390     29,403      5.8
CN0601500000000   06     015   Del Norte County, CA                              2002        10,219        9,320        899      8.8
CN0601700000000   06     017   El Dorado County, CA                              2002        86,134       81,591      4,543      5.3
CN0601900000000   06     019   Fresno County, CA                                 2002       401,401      354,760     46,641     11.6
CN0602100000000   06     021   Glenn County, CA                                  2002        11,220       10,132      1,088      9.7
CN0602300000000   06     023   Humboldt County, CA                               2002        60,741       56,627      4,114      6.8
CN0602500000000   06     025   Imperial County, CA                               2002        57,290       48,650      8,640     15.1
CN0602700000000   06     027   Inyo County, CA                                   2002         9,202        8,700        502      5.5
CN0602900000000   06     029   Kern County, CA                                   2002       305,462      275,307     30,155      9.9
CN0603100000000   06     031   Kings County, CA                                  2002        51,735       45,630      6,105     11.8
CN0603300000000   06     033   Lake County, CA                                   2002        25,697       23,542      2,155      8.4
CN0603500000000   06     035   Lassen County, CA                                 2002        12,194       11,245        949      7.8
CN0603700000000   06     037   Los Angeles County, CA                            2002     4,742,509    4,418,100    324,409      6.8
CN0603900000000   06     039   Madera County, CA                                 2002        55,565       49,621      5,944     10.7
CN0604100000000   06     041   Marin County, CA                                  2002       134,484      127,874      6,610      4.9
CN0604300000000   06     043   Mariposa County, CA                               2002         8,715        8,149        566      6.5
CN0604500000000   06     045   Mendocino County, CA                              2002        45,725       42,655      3,070      6.7
CN0604700000000   06     047   Merced County, CA                                 2002        95,761       85,165     10,596     11.1
CN0604900000000   06     049   Modoc County, CA                                  2002         4,095        3,771        324      7.9
CN0605100000000   06     051   Mono County, CA                                   2002         7,873        7,467        406      5.2
CN0605300000000   06     053   Monterey County, CA                               2002       207,809      189,086     18,723      9.0
CN0605500000000   06     055   Napa County, CA                                   2002        71,104       67,844      3,260      4.6
CN0605700000000   06     057   Nevada County, CA                                 2002        48,335       45,756      2,579      5.3
CN0605900000000   06     059   Orange County, CA                                 2002     1,524,180    1,447,724     76,456      5.0
CN0606100000000   06     061   Placer County, CA                                 2002       146,155      138,881      7,274      5.0
CN0606300000000   06     063   Plumas County, CA                                 2002        10,205        9,341        864      8.5
CN0606500000000   06     065   Riverside County, CA                              2002       746,220      697,630     48,590      6.5
CN0606700000000   06     067   Sacramento County, CA                             2002       641,929      605,352     36,577      5.7
CN0606900000000   06     069   San Benito County, CA                             2002        26,276       23,924      2,352      9.0
CN0607100000000   06     071   San Bernardino County, CA                         2002       786,610      738,711     47,899      6.1
CN0607300000000   06     073   San Diego County, CA                              2002     1,442,325    1,367,542     74,783      5.2
CN0607500000000   06     075   San Francisco County/city, CA                     2002       448,084      416,744     31,340      7.0
CN0607700000000   06     077   San Joaquin County, CA                            2002       274,194      249,716     24,478      8.9
CN0607900000000   06     079   San Luis Obispo County, CA                        2002       128,300      122,275      6,025      4.7
CN0608100000000   06     081   San Mateo County, CA                              2002       377,649      356,068     21,581      5.7
CN0608300000000   06     083   Santa Barbara County, CA                          2002       205,069      194,375     10,694      5.2
CN0608500000000   06     085   Santa Clara County, CA                            2002       886,770      812,008     74,762      8.4
CN0608700000000   06     087   Santa Cruz County, CA                             2002       147,449      136,471     10,978      7.4
CN0608900000000   06     089   Shasta County, CA                                 2002        81,258       75,398      5,860      7.2
CN0609100000000   06     091   Sierra County, CA                                 2002         1,642        1,498        144      8.8
CN0609300000000   06     093   Siskiyou County, CA                               2002        18,995       17,283      1,712      9.0
CN0609500000000   06     095   Solano County, CA                                 2002       202,127      190,313     11,814      5.8
CN0609700000000   06     097   Sonoma County, CA                                 2002       256,601      243,465     13,136      5.1
CN0609900000000   06     099   Stanislaus County, CA                             2002       219,146      197,793     21,353      9.7
CN0610100000000   06     101   Sutter County, CA                                 2002        39,059       34,720      4,339     11.1
CN0610300000000   06     103   Tehama County, CA                                 2002        25,491       23,642      1,849      7.3
CN0610500000000   06     105   Trinity County, CA                                2002         5,391        4,842        549     10.2
CN0610700000000   06     107   Tulare County, CA                                 2002       180,596      158,842     21,754     12.0
CN0610900000000   06     109   Tuolumne County, CA                               2002        24,749       23,093      1,656      6.7
CN0611100000000   06     111   Ventura County, CA                                2002       405,955      382,329     23,626      5.8
CN0611300000000   06     113   Yolo County, CA                                   2002        90,437       84,951      5,486      6.1
CN0611500000000   06     115   Yuba County, CA                                   2002        24,999       22,523      2,476      9.9
CN0800100000000   08     001   Adams County, CO                                  2002       193,647      181,517     12,130      6.3
CN0800300000000   08     003   Alamosa County, CO                                2002         8,230        7,817        413      5.0
CN0800500000000   08     005   Arapahoe County, CO                               2002       285,915      269,359     16,556      5.8
CN0800700000000   08     007   Archuleta County, CO                              2002         5,677        5,366        311      5.5
CN0800900000000   08     009   Baca County, CO                                   2002         2,544        2,458         86      3.4
CN0801100000000   08     011   Bent County, CO                                   2002         2,531        2,363        168      6.6
CN0801300000000   08     013   Boulder County, CO                                2002       164,023      154,551      9,472      5.8
CN0801400000000   08     014   Broomfield County/city, CO                        2002        22,655       21,345      1,310      5.8
CN0801500000000   08     015   Chaffee County, CO                                2002         7,845        7,440        405      5.2
CN0801700000000   08     017   Cheyenne County, CO                               2002         1,347        1,305         42      3.1
CN0801900000000   08     019   Clear Creek County, CO                            2002         5,998        5,687        311      5.2
CN0802100000000   08     021   Conejos County, CO                                2002         3,792        3,523        269      7.1
CN0802300000000   08     023   Costilla County, CO                               2002         1,357        1,227        130      9.6
CN0802500000000   08     025   Crowley County, CO                                2002         1,643        1,523        120      7.3
CN0802700000000   08     027   Custer County, CO                                 2002         2,012        1,925         87      4.3
CN0802900000000   08     029   Delta County, CO                                  2002        14,298       13,556        742      5.2
CN0803100000000   08     031   Denver County/city, CO                            2002       300,814      280,534     20,280      6.7
CN0803300000000   08     033   Dolores County, CO                                2002           993          913         80      8.1
CN0803500000000   08     035   Douglas County, CO                                2002       120,985      114,512      6,473      5.4
CN0803700000000   08     037   Eagle County, CO                                  2002        26,749       25,584      1,165      4.4
CN0803900000000   08     039   Elbert County, CO                                 2002        12,359       11,719        640      5.2
CN0804100000000   08     041   El Paso County, CO                                2002       275,623      258,665     16,958      6.2
CN0804300000000   08     043   Fremont County, CO                                2002        18,757       17,495      1,262      6.7
CN0804500000000   08     045   Garfield County, CO                               2002        26,841       25,615      1,226      4.6
CN0804700000000   08     047   Gilpin County, CO                                 2002         3,251        3,086        165      5.1
CN0804900000000   08     049   Grand County, CO                                  2002         8,448        8,133        315      3.7
CN0805100000000   08     051   Gunnison County, CO                               2002         8,566        8,203        363      4.2
CN0805300000000   08     053   Hinsdale County, CO                               2002           626          603         23      3.7
CN0805500000000   08     055   Huerfano County, CO                               2002         3,536        3,278        258      7.3
CN0805700000000   08     057   Jackson County, CO                                2002         1,096        1,045         51      4.7
CN0805900000000   08     059   Jefferson County, CO                              2002       304,019      287,512     16,507      5.4
CN0806100000000   08     061   Kiowa County, CO                                  2002           961          922         39      4.1
CN0806300000000   08     063   Kit Carson County, CO                             2002         4,534        4,388        146      3.2
CN0806500000000   08     065   Lake County, CO                                   2002         4,021        3,781        240      6.0
CN0806700000000   08     067   La Plata County, CO                               2002        26,407       25,341      1,066      4.0
CN0806900000000   08     069   Larimer County, CO                                2002       154,761      147,485      7,276      4.7
CN0807100000000   08     071   Las Animas County, CO                             2002         7,842        7,442        400      5.1
CN0807300000000   08     073   Lincoln County, CO                                2002         3,072        2,952        120      3.9
CN0807500000000   08     075   Logan County, CO                                  2002        11,227       10,804        423      3.8
CN0807700000000   08     077   Mesa County, CO                                   2002        63,939       60,768      3,171      5.0
CN0807900000000   08     079   Mineral County, CO                                2002           434          414         20      4.6
CN0808100000000   08     081   Moffat County, CO                                 2002         7,683        7,304        379      4.9
CN0808300000000   08     083   Montezuma County, CO                              2002        12,465       11,772        693      5.6
CN0808500000000   08     085   Montrose County, CO                               2002        17,879       16,896        983      5.5
CN0808700000000   08     087   Morgan County, CO                                 2002        14,070       13,482        588      4.2
CN0808900000000   08     089   Otero County, CO                                  2002         9,573        9,000        573      6.0
CN0809100000000   08     091   Ouray County, CO                                  2002         2,449        2,349        100      4.1
CN0809300000000   08     093   Park County, CO                                   2002         9,081        8,602        479      5.3
CN0809500000000   08     095   Phillips County, CO                               2002         2,522        2,441         81      3.2
CN0809700000000   08     097   Pitkin County, CO                                 2002        10,411        9,929        482      4.6
CN0809900000000   08     099   Prowers County, CO                                2002         7,590        7,287        303      4.0
CN0810100000000   08     101   Pueblo County, CO                                 2002        66,281       61,558      4,723      7.1
CN0810300000000   08     103   Rio Blanco County, CO                             2002         3,698        3,583        115      3.1
CN0810500000000   08     105   Rio Grande County, CO                             2002         6,540        6,150        390      6.0
CN0810700000000   08     107   Routt County, CO                                  2002        14,021       13,493        528      3.8
CN0810900000000   08     109   Saguache County, CO                               2002         3,207        2,986        221      6.9
CN0811100000000   08     111   San Juan County, CO                               2002           571          529         42      7.4
CN0811300000000   08     113   San Miguel County, CO                             2002         5,055        4,799        256      5.1
CN0811500000000   08     115   Sedgwick County, CO                               2002         1,642        1,584         58      3.5
CN0811700000000   08     117   Summit County, CO                                 2002        16,605       15,917        688      4.1
CN0811900000000   08     119   Teller County, CO                                 2002        12,307       11,575        732      5.9
CN0812100000000   08     121   Washington County, CO                             2002         2,942        2,841        101      3.4
CN0812300000000   08     123   Weld County, CO                                   2002       102,532       97,163      5,369      5.2
CN0812500000000   08     125   Yuma County, CO                                   2002         6,408        6,247        161      2.5
CN0900100000000   09     001   Fairfield County, CT                              2002       450,349      431,586     18,763      4.2
CN0900300000000   09     003   Hartford County, CT                               2002       434,677      413,789     20,888      4.8
CN0900500000000   09     005   Litchfield County, CT                             2002       100,990       96,759      4,231      4.2
CN0900700000000   09     007   Middlesex County, CT                              2002        87,698       84,403      3,295      3.8
CN0900900000000   09     009   New Haven County, CT                              2002       424,277      404,183     20,094      4.7
CN0901100000000   09     011   New London County, CT                             2002       140,448      134,925      5,523      3.9
CN0901300000000   09     013   Tolland County, CT                                2002        78,213       75,496      2,717      3.5
CN0901500000000   09     015   Windham County, CT                                2002        59,413       56,647      2,766      4.7
CN1000100000000   10     001   Kent County, DE                                   2002        65,730       62,977      2,753      4.2
CN1000300000000   10     003   New Castle County, DE                             2002       268,702      256,933     11,769      4.4
CN1000500000000   10     005   Sussex County, DE                                 2002        82,775       79,507      3,268      3.9
CN1100100000000   11     001   District of Columbia                              2002       308,760      287,196     21,564      7.0
CN1200100000000   12     001   Alachua County, FL                                2002       117,889      113,695      4,194      3.6
CN1200300000000   12     003   Baker County, FL                                  2002        10,426        9,985        441      4.2
CN1200500000000   12     005   Bay County, FL                                    2002        73,772       69,972      3,800      5.2
CN1200700000000   12     007   Bradford County, FL                               2002        10,928       10,498        430      3.9
CN1200900000000   12     009   Brevard County, FL                                2002       236,938      224,703     12,235      5.2
CN1201100000000   12     011   Broward County, FL                                2002       894,419      847,008     47,411      5.3
CN1201300000000   12     013   Calhoun County, FL                                2002         5,349        5,099        250      4.7
CN1201500000000   12     015   Charlotte County, FL                              2002        59,365       56,333      3,032      5.1
CN1201700000000   12     017   Citrus County, FL                                 2002        46,008       43,237      2,771      6.0
CN1201900000000   12     019   Clay County, FL                                   2002        76,430       73,019      3,411      4.5
CN1202100000000   12     021   Collier County, FL                                2002       129,023      123,062      5,961      4.6
CN1202300000000   12     023   Columbia County, FL                               2002        25,930       24,673      1,257      4.8
CN1202700000000   12     027   DeSoto County, FL                                 2002        13,426       12,677        749      5.6
CN1202900000000   12     029   Dixie County, FL                                  2002         5,959        5,681        278      4.7
CN1203100000000   12     031   Duval County, FL                                  2002       407,214      386,757     20,457      5.0
CN1203300000000   12     033   Escambia County, FL                               2002       129,306      123,081      6,225      4.8
CN1203500000000   12     035   Flagler County, FL                                2002        23,476       22,218      1,258      5.4
CN1203700000000   12     037   Franklin County, FL                               2002         4,879        4,662        217      4.4
CN1203900000000   12     039   Gadsden County, FL                                2002        19,912       18,914        998      5.0
