                               Labor Force Data by County, 2004 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN1331500000000   13     315   Wilcox County, GA                                 2004         3,271        3,076        195      6.0
CN1331700000000   13     317   Wilkes County, GA                                 2004         4,565        4,204        361      7.9
CN1331900000000   13     319   Wilkinson County, GA                              2004         4,500        4,252        248      5.5
CN1332100000000   13     321   Worth County, GA                                  2004        10,310        9,751        559      5.4
CN1500100000000   15     001   Hawaii County, HI                                 2004        78,441       75,348      3,093      3.9
CN1500300000000   15     003   Honolulu County/city, HI                          2004       428,584      414,890     13,694      3.2
CN1500700000000   15     007   Kauai County, HI                                  2004        31,241       30,171      1,070      3.4
CN1500900000000   15     009   Maui County, HI                                   2004        73,485       71,185      2,300      3.1
CN1600100000000   16     001   Ada County, ID                                    2004       178,256      171,101      7,155      4.0
CN1600300000000   16     003   Adams County, ID                                  2004         1,858        1,638        220     11.8
CN1600500000000   16     005   Bannock County, ID                                2004        39,765       37,908      1,857      4.7
CN1600700000000   16     007   Bear Lake County, ID                              2004         3,026        2,882        144      4.8
CN1600900000000   16     009   Benewah County, ID                                2004         3,992        3,635        357      8.9
CN1601100000000   16     011   Bingham County, ID                                2004        20,507       19,601        906      4.4
CN1601300000000   16     013   Blaine County, ID                                 2004        13,341       12,862        479      3.6
CN1601500000000   16     015   Boise County, ID                                  2004         3,557        3,377        180      5.1
CN1601700000000   16     017   Bonner County, ID                                 2004        19,376       18,198      1,178      6.1
CN1601900000000   16     019   Bonneville County, ID                             2004        46,643       45,036      1,607      3.4
CN1602100000000   16     021   Boundary County, ID                               2004         4,304        3,999        305      7.1
CN1602300000000   16     023   Butte County, ID                                  2004         1,290        1,206         84      6.5
CN1602500000000   16     025   Camas County, ID                                  2004           574          548         26      4.5
CN1602700000000   16     027   Canyon County, ID                                 2004        75,016       70,802      4,214      5.6
CN1602900000000   16     029   Caribou County, ID                                2004         3,282        3,060        222      6.8
CN1603100000000   16     031   Cassia County, ID                                 2004         9,878        9,291        587      5.9
CN1603300000000   16     033   Clark County, ID                                  2004           542          503         39      7.2
CN1603500000000   16     035   Clearwater County, ID                             2004         3,367        3,024        343     10.2
CN1603700000000   16     037   Custer County, ID                                 2004         2,564        2,413        151      5.9
CN1603900000000   16     039   Elmore County, ID                                 2004        10,701       10,134        567      5.3
CN1604100000000   16     041   Franklin County, ID                               2004         6,046        5,806        240      4.0
CN1604300000000   16     043   Fremont County, ID                                2004         5,890        5,623        267      4.5
CN1604500000000   16     045   Gem County, ID                                    2004         7,017        6,626        391      5.6
CN1604700000000   16     047   Gooding County, ID                                2004         7,645        7,344        301      3.9
CN1604900000000   16     049   Idaho County, ID                                  2004         7,061        6,508        553      7.8
CN1605100000000   16     051   Jefferson County, ID                              2004        10,130        9,744        386      3.8
CN1605300000000   16     053   Jerome County, ID                                 2004         9,760        9,321        439      4.5
CN1605500000000   16     055   Kootenai County, ID                               2004        63,558       59,897      3,661      5.8
CN1605700000000   16     057   Latah County, ID                                  2004        17,805       17,122        683      3.8
CN1605900000000   16     059   Lemhi County, ID                                  2004         3,955        3,677        278      7.0
CN1606100000000   16     061   Lewis County, ID                                  2004         1,701        1,636         65      3.8
CN1606300000000   16     063   Lincoln County, ID                                2004         2,320        2,192        128      5.5
CN1606500000000   16     065   Madison County, ID                                2004        13,994       13,568        426      3.0
CN1606700000000   16     067   Minidoka County, ID                               2004         9,436        8,700        736      7.8
CN1606900000000   16     069   Nez Perce County, ID                              2004        18,816       17,910        906      4.8
CN1607100000000   16     071   Oneida County, ID                                 2004         1,969        1,906         63      3.2
CN1607300000000   16     073   Owyhee County, ID                                 2004         4,618        4,491        127      2.8
CN1607500000000   16     075   Payette County, ID                                2004        10,289        9,444        845      8.2
CN1607700000000   16     077   Power County, ID                                  2004         3,741        3,510        231      6.2
CN1607900000000   16     079   Shoshone County, ID                               2004         5,529        4,991        538      9.7
CN1608100000000   16     081   Teton County, ID                                  2004         4,228        4,096        132      3.1
CN1608300000000   16     083   Twin Falls County, ID                             2004        36,306       34,710      1,596      4.4
CN1608500000000   16     085   Valley County, ID                                 2004         4,215        3,929        286      6.8
CN1608700000000   16     087   Washington County, ID                             2004         5,014        4,677        337      6.7
CN1700100000000   17     001   Adams County, IL                                  2004        35,765       34,174      1,591      4.4
CN1700300000000   17     003   Alexander County, IL                              2004         3,393        3,083        310      9.1
CN1700500000000   17     005   Bond County, IL                                   2004         8,335        7,834        501      6.0
CN1700700000000   17     007   Boone County, IL                                  2004        23,628       21,901      1,727      7.3
CN1700900000000   17     009   Brown County, IL                                  2004         3,156        3,030        126      4.0
CN1701100000000   17     011   Bureau County, IL                                 2004        18,302       17,213      1,089      6.0
CN1701300000000   17     013   Calhoun County, IL                                2004         2,508        2,341        167      6.7
CN1701500000000   17     015   Carroll County, IL                                2004         8,134        7,558        576      7.1
CN1701700000000   17     017   Cass County, IL                                   2004         7,445        7,070        375      5.0
CN1701900000000   17     019   Champaign County, IL                              2004        99,466       95,125      4,341      4.4
CN1702100000000   17     021   Christian County, IL                              2004        16,920       15,884      1,036      6.1
CN1702300000000   17     023   Clark County, IL                                  2004         8,522        7,982        540      6.3
CN1702500000000   17     025   Clay County, IL                                   2004         6,896        6,440        456      6.6
CN1702700000000   17     027   Clinton County, IL                                2004        18,192       17,263        929      5.1
CN1702900000000   17     029   Coles County, IL                                  2004        26,965       25,548      1,417      5.3
CN1703100000000   17     031   Cook County, IL                                   2004     2,567,435    2,392,296    175,139      6.8
CN1703300000000   17     033   Crawford County, IL                               2004         9,193        8,640        553      6.0
CN1703500000000   17     035   Cumberland County, IL                             2004         5,691        5,319        372      6.5
CN1703700000000   17     037   DeKalb County, IL                                 2004        52,533       49,823      2,710      5.2
CN1703900000000   17     039   De Witt County, IL                                2004         8,206        7,722        484      5.9
CN1704100000000   17     041   Douglas County, IL                                2004        10,555       10,043        512      4.9
CN1704300000000   17     043   DuPage County, IL                                 2004       513,512      487,435     26,077      5.1
CN1704500000000   17     045   Edgar County, IL                                  2004        10,199        9,631        568      5.6
CN1704700000000   17     047   Edwards County, IL                                2004         3,550        3,393        157      4.4
CN1704900000000   17     049   Effingham County, IL                              2004        17,997       16,903      1,094      6.1
CN1705100000000   17     051   Fayette County, IL                                2004        10,064        9,298        766      7.6
CN1705300000000   17     053   Ford County, IL                                   2004         7,207        6,840        367      5.1
CN1705500000000   17     055   Franklin County, IL                               2004        17,546       16,180      1,366      7.8
CN1705700000000   17     057   Fulton County, IL                                 2004        17,297       16,158      1,139      6.6
CN1705900000000   17     059   Gallatin County, IL                               2004         2,715        2,523        192      7.1
CN1706100000000   17     061   Greene County, IL                                 2004         6,968        6,559        409      5.9
CN1706300000000   17     063   Grundy County, IL                                 2004        22,036       20,312      1,724      7.8
CN1706500000000   17     065   Hamilton County, IL                               2004         3,965        3,729        236      6.0
CN1706700000000   17     067   Hancock County, IL                                2004        10,012        9,408        604      6.0
CN1706900000000   17     069   Hardin County, IL                                 2004         1,879        1,720        159      8.5
CN1707100000000   17     071   Henderson County, IL                              2004         4,028        3,764        264      6.6
CN1707300000000   17     073   Henry County, IL                                  2004        26,584       25,198      1,386      5.2
CN1707500000000   17     075   Iroquois County, IL                               2004        16,006       15,145        861      5.4
CN1707700000000   17     077   Jackson County, IL                                2004        31,620       30,025      1,595      5.0
CN1707900000000   17     079   Jasper County, IL                                 2004         5,152        4,839        313      6.1
CN1708100000000   17     081   Jefferson County, IL                              2004        19,490       18,353      1,137      5.8
CN1708300000000   17     083   Jersey County, IL                                 2004        11,192       10,562        630      5.6
CN1708500000000   17     085   Jo Daviess County, IL                             2004        12,521       11,883        638      5.1
CN1708700000000   17     087   Johnson County, IL                                2004         5,052        4,708        344      6.8
CN1708900000000   17     089   Kane County, IL                                   2004       246,972      232,510     14,462      5.9
CN1709100000000   17     091   Kankakee County, IL                               2004        51,766       48,008      3,758      7.3
CN1709300000000   17     093   Kendall County, IL                                2004        40,508       38,338      2,170      5.4
CN1709500000000   17     095   Knox County, IL                                   2004        25,762       23,791      1,971      7.7
CN1709700000000   17     097   Lake County, IL                                   2004       347,103      328,927     18,176      5.2
CN1709900000000   17     099   LaSalle County, IL                                2004        55,206       51,295      3,911      7.1
CN1710100000000   17     101   Lawrence County, IL                               2004         8,303        7,823        480      5.8
CN1710300000000   17     103   Lee County, IL                                    2004        17,588       16,597        991      5.6
CN1710500000000   17     105   Livingston County, IL                             2004        18,519       17,546        973      5.3
CN1710700000000   17     107   Logan County, IL                                  2004        13,346       12,568        778      5.8
CN1710900000000   17     109   McDonough County, IL                              2004        16,698       15,863        835      5.0
CN1711100000000   17     111   McHenry County, IL                                2004       162,264      153,660      8,604      5.3
CN1711300000000   17     113   McLean County, IL                                 2004        85,508       81,792      3,716      4.3
CN1711500000000   17     115   Macon County, IL                                  2004        52,074       48,560      3,514      6.7
CN1711700000000   17     117   Macoupin County, IL                               2004        23,952       22,464      1,488      6.2
CN1711900000000   17     119   Madison County, IL                                2004       132,236      124,327      7,909      6.0
CN1712100000000   17     121   Marion County, IL                                 2004        17,833       16,428      1,405      7.9
CN1712300000000   17     123   Marshall County, IL                               2004         6,873        6,534        339      4.9
CN1712500000000   17     125   Mason County, IL                                  2004         7,651        7,063        588      7.7
CN1712700000000   17     127   Massac County, IL                                 2004         7,224        6,793        431      6.0
CN1712900000000   17     129   Menard County, IL                                 2004         6,841        6,499        342      5.0
CN1713100000000   17     131   Mercer County, IL                                 2004         8,754        8,184        570      6.5
CN1713300000000   17     133   Monroe County, IL                                 2004        16,597       15,873        724      4.4
CN1713500000000   17     135   Montgomery County, IL                             2004        13,228       12,185      1,043      7.9
CN1713700000000   17     137   Morgan County, IL                                 2004        17,744       16,661      1,083      6.1
CN1713900000000   17     139   Moultrie County, IL                               2004         7,668        7,290        378      4.9
CN1714100000000   17     141   Ogle County, IL                                   2004        25,897       24,322      1,575      6.1
CN1714300000000   17     143   Peoria County, IL                                 2004        89,213       84,150      5,063      5.7
CN1714500000000   17     145   Perry County, IL                                  2004        10,508        9,752        756      7.2
CN1714700000000   17     147   Piatt County, IL                                  2004         8,925        8,526        399      4.5
CN1714900000000   17     149   Pike County, IL                                   2004         8,467        8,011        456      5.4
CN1715100000000   17     151   Pope County, IL                                   2004         1,988        1,837        151      7.6
CN1715300000000   17     153   Pulaski County, IL                                2004         2,913        2,659        254      8.7
CN1715500000000   17     155   Putnam County, IL                                 2004         3,054        2,857        197      6.5
CN1715700000000   17     157   Randolph County, IL                               2004        15,228       14,376        852      5.6
CN1715900000000   17     159   Richland County, IL                               2004         7,249        6,797        452      6.2
CN1716100000000   17     161   Rock Island County, IL                            2004        75,710       71,799      3,911      5.2
CN1716300000000   17     163   St. Clair County, IL                              2004       118,747      110,670      8,077      6.8
CN1716500000000   17     165   Saline County, IL                                 2004        11,966       11,138        828      6.9
CN1716700000000   17     167   Sangamon County, IL                               2004       102,734       97,473      5,261      5.1
CN1716900000000   17     169   Schuyler County, IL                               2004         4,222        4,003        219      5.2
CN1717100000000   17     171   Scott County, IL                                  2004         2,794        2,609        185      6.6
CN1717300000000   17     173   Shelby County, IL                                 2004        11,210       10,554        656      5.9
CN1717500000000   17     175   Stark County, IL                                  2004         2,760        2,582        178      6.4
CN1717700000000   17     177   Stephenson County, IL                             2004        24,566       22,959      1,607      6.5
CN1717900000000   17     179   Tazewell County, IL                               2004        66,371       62,868      3,503      5.3
CN1718100000000   17     181   Union County, IL                                  2004         8,259        7,635        624      7.6
CN1718300000000   17     183   Vermilion County, IL                              2004        37,510       34,568      2,942      7.8
CN1718500000000   17     185   Wabash County, IL                                 2004         6,556        6,127        429      6.5
CN1718700000000   17     187   Warren County, IL                                 2004         8,962        8,443        519      5.8
CN1718900000000   17     189   Washington County, IL                             2004         8,451        8,043        408      4.8
CN1719100000000   17     191   Wayne County, IL                                  2004         8,008        7,576        432      5.4
CN1719300000000   17     193   White County, IL                                  2004         7,887        7,496        391      5.0
CN1719500000000   17     195   Whiteside County, IL                              2004        29,259       27,440      1,819      6.2
CN1719700000000   17     197   Will County, IL                                   2004       322,394      302,124     20,270      6.3
CN1719900000000   17     199   Williamson County, IL                             2004        31,628       29,586      2,042      6.5
CN1720100000000   17     201   Winnebago County, IL                              2004       140,140      130,031     10,109      7.2
CN1720300000000   17     203   Woodford County, IL                               2004        19,112       18,305        807      4.2
CN1800100000000   18     001   Adams County, IN                                  2004        16,443       15,760        683      4.2
CN1800300000000   18     003   Allen County, IN                                  2004       176,854      167,415      9,439      5.3
CN1800500000000   18     005   Bartholomew County, IN                            2004        36,125       34,501      1,624      4.5
CN1800700000000   18     007   Benton County, IN                                 2004         4,602        4,352        250      5.4
CN1800900000000   18     009   Blackford County, IN                              2004         6,726        6,240        486      7.2
CN1801100000000   18     011   Boone County, IN                                  2004        26,498       25,441      1,057      4.0
CN1801300000000   18     013   Brown County, IN                                  2004         8,021        7,580        441      5.5
CN1801500000000   18     015   Carroll County, IN                                2004        10,424        9,817        607      5.8
CN1801700000000   18     017   Cass County, IN                                   2004        19,728       18,400      1,328      6.7
CN1801900000000   18     019   Clark County, IN                                  2004        52,447       49,723      2,724      5.2
CN1802100000000   18     021   Clay County, IN                                   2004        13,229       12,350        879      6.6
CN1802300000000   18     023   Clinton County, IN                                2004        16,749       15,785        964      5.8
CN1802500000000   18     025   Crawford County, IN                               2004         5,407        5,023        384      7.1
CN1802700000000   18     027   Daviess County, IN                                2004        14,453       13,869        584      4.0
CN1802900000000   18     029   Dearborn County, IN                               2004        25,994       24,584      1,410      5.4
CN1803100000000   18     031   Decatur County, IN                                2004        12,529       11,843        686      5.5
CN1803300000000   18     033   DeKalb County, IN                                 2004        21,801       20,567      1,234      5.7
CN1803500000000   18     035   Delaware County, IN                               2004        56,928       53,344      3,584      6.3
CN1803700000000   18     037   Dubois County, IN                                 2004        21,894       21,044        850      3.9
CN1803900000000   18     039   Elkhart County, IN                                2004        99,369       95,072      4,297      4.3
CN1804100000000   18     041   Fayette County, IN                                2004        11,224       10,312        912      8.1
CN1804300000000   18     043   Floyd County, IN                                  2004        36,946       35,089      1,857      5.0
CN1804500000000   18     045   Fountain County, IN                               2004         8,489        8,003        486      5.7
CN1804700000000   18     047   Franklin County, IN                               2004        11,810       11,134        676      5.7
CN1804900000000   18     049   Fulton County, IN                                 2004        10,219        9,626        593      5.8
CN1805100000000   18     051   Gibson County, IN                                 2004        17,073       16,255        818      4.8
CN1805300000000   18     053   Grant County, IN                                  2004        33,701       30,786      2,915      8.6
CN1805500000000   18     055   Greene County, IN                                 2004        16,516       15,514      1,002      6.1
CN1805700000000   18     057   Hamilton County, IN                               2004       124,779      120,478      4,301      3.4
CN1805900000000   18     059   Hancock County, IN                                2004        33,160       31,818      1,342      4.0
CN1806100000000   18     061   Harrison County, IN                               2004        19,096       18,039      1,057      5.5
CN1806300000000   18     063   Hendricks County, IN                              2004        67,162       64,529      2,633      3.9
CN1806500000000   18     065   Henry County, IN                                  2004        23,372       21,697      1,675      7.2
CN1806700000000   18     067   Howard County, IN                                 2004        39,253       36,567      2,686      6.8
CN1806900000000   18     069   Huntington County, IN                             2004        20,500       19,358      1,142      5.6
CN1807100000000   18     071   Jackson County, IN                                2004        21,974       20,941      1,033      4.7
CN1807300000000   18     073   Jasper County, IN                                 2004        15,045       14,166        879      5.8
CN1807500000000   18     075   Jay County, IN                                    2004        11,081       10,439        642      5.8
CN1807700000000   18     077   Jefferson County, IN                              2004        17,064       16,238        826      4.8
CN1807900000000   18     079   Jennings County, IN                               2004        13,973       13,133        840      6.0
CN1808100000000   18     081   Johnson County, IN                                2004        68,550       65,571      2,979      4.3
CN1808300000000   18     083   Knox County, IN                                   2004        19,111       18,202        909      4.8
CN1808500000000   18     085   Kosciusko County, IN                              2004        39,781       38,114      1,667      4.2
CN1808700000000   18     087   LaGrange County, IN                               2004        16,746       16,015        731      4.4
CN1808900000000   18     089   Lake County, IN                                   2004       223,420      209,075     14,345      6.4
CN1809100000000   18     091   LaPorte County, IN                                2004        52,560       49,272      3,288      6.3
CN1809300000000   18     093   Lawrence County, IN                               2004        22,298       20,699      1,599      7.2
CN1809500000000   18     095   Madison County, IN                                2004        63,068       59,214      3,854      6.1
CN1809700000000   18     097   Marion County, IN                                 2004       458,767      433,432     25,335      5.5
CN1809900000000   18     099   Marshall County, IN                               2004        22,359       21,180      1,179      5.3
CN1810100000000   18     101   Martin County, IN                                 2004         5,142        4,862        280      5.4
CN1810300000000   18     103   Miami County, IN                                  2004        17,182       16,021      1,161      6.8
CN1810500000000   18     105   Monroe County, IN                                 2004        65,733       62,790      2,943      4.5
CN1810700000000   18     107   Montgomery County, IN                             2004        19,614       18,743        871      4.4
CN1810900000000   18     109   Morgan County, IN                                 2004        36,807       35,064      1,743      4.7
CN1811100000000   18     111   Newton County, IN                                 2004         6,992        6,629        363      5.2
CN1811300000000   18     113   Noble County, IN                                  2004        23,460       22,066      1,394      5.9
CN1811500000000   18     115   Ohio County, IN                                   2004         3,107        2,934        173      5.6
CN1811700000000   18     117   Orange County, IN                                 2004         9,086        8,399        687      7.6
CN1811900000000   18     119   Owen County, IN                                   2004        11,634       11,003        631      5.4
CN1812100000000   18     121   Parke County, IN                                  2004         8,001        7,496        505      6.3
CN1812300000000   18     123   Perry County, IN                                  2004         9,665        9,125        540      5.6
CN1812500000000   18     125   Pike County, IN                                   2004         6,210        5,868        342      5.5
CN1812700000000   18     127   Porter County, IN                                 2004        79,331       75,421      3,910      4.9
CN1812900000000   18     129   Posey County, IN                                  2004        13,749       13,120        629      4.6
CN1813100000000   18     131   Pulaski County, IN                                2004         6,790        6,428        362      5.3
CN1813300000000   18     133   Putnam County, IN                                 2004        17,487       16,496        991      5.7
CN1813500000000   18     135   Randolph County, IN                               2004        13,138       12,205        933      7.1
CN1813700000000   18     137   Ripley County, IN                                 2004        14,835       14,068        767      5.2
CN1813900000000   18     139   Rush County, IN                                   2004         9,246        8,790        456      4.9
CN1814100000000   18     141   St. Joseph County, IN                             2004       132,541      125,599      6,942      5.2
CN1814300000000   18     143   Scott County, IN                                  2004        11,216       10,562        654      5.8
CN1814500000000   18     145   Shelby County, IN                                 2004        23,639       22,466      1,173      5.0
CN1814700000000   18     147   Spencer County, IN                                2004        10,557        9,990        567      5.4
CN1814900000000   18     149   Starke County, IN                                 2004        10,484        9,744        740      7.1
CN1815100000000   18     151   Steuben County, IN                                2004        16,981       15,975      1,006      5.9
CN1815300000000   18     153   Sullivan County, IN                               2004         9,347        8,642        705      7.5
CN1815500000000   18     155   Switzerland County, IN                            2004         5,701        5,435        266      4.7
CN1815700000000   18     157   Tippecanoe County, IN                             2004        77,688       73,954      3,734      4.8
CN1815900000000   18     159   Tipton County, IN                                 2004         8,145        7,714        431      5.3
CN1816100000000   18     161   Union County, IN                                  2004         3,758        3,549        209      5.6
CN1816300000000   18     163   Vanderburgh County, IN                            2004        90,454       85,920      4,534      5.0
CN1816500000000   18     165   Vermillion County, IN                             2004         8,200        7,522        678      8.3
CN1816700000000   18     167   Vigo County, IN                                   2004        50,403       46,707      3,696      7.3
CN1816900000000   18     169   Wabash County, IN                                 2004        17,453       16,342      1,111      6.4
CN1817100000000   18     171   Warren County, IN                                 2004         4,609        4,395        214      4.6
CN1817300000000   18     173   Warrick County, IN                                2004        29,779       28,452      1,327      4.5
CN1817500000000   18     175   Washington County, IN                             2004        13,955       13,045        910      6.5
CN1817700000000   18     177   Wayne County, IN                                  2004        33,315       30,921      2,394      7.2
CN1817900000000   18     179   Wells County, IN                                  2004        14,782       14,035        747      5.1
CN1818100000000   18     181   White County, IN                                  2004        12,248       11,427        821      6.7
CN1818300000000   18     183   Whitley County, IN                                2004        17,478       16,467      1,011      5.8
CN1900100000000   19     001   Adair County, IA                                  2004         4,307        4,127        180      4.2
CN1900300000000   19     003   Adams County, IA                                  2004         2,094        1,989        105      5.0
CN1900500000000   19     005   Allamakee County, IA                              2004         7,942        7,470        472      5.9
CN1900700000000   19     007   Appanoose County, IA                              2004         6,459        6,104        355      5.5
CN1900900000000   19     009   Audubon County, IA                                2004         3,349        3,209        140      4.2
CN1901100000000   19     011   Benton County, IA                                 2004        14,134       13,486        648      4.6
CN1901300000000   19     013   Black Hawk County, IA                             2004        70,746       67,511      3,235      4.6
CN1901500000000   19     015   Boone County, IA                                  2004        15,019       14,489        530      3.5
CN1901700000000   19     017   Bremer County, IA                                 2004        13,506       12,991        515      3.8
CN1901900000000   19     019   Buchanan County, IA                               2004        10,882       10,385        497      4.6
CN1902100000000   19     021   Buena Vista County, IA                            2004        10,338        9,928        410      4.0
CN1902300000000   19     023   Butler County, IA                                 2004         8,088        7,714        374      4.6
CN1902500000000   19     025   Calhoun County, IA                                2004         5,121        4,904        217      4.2
CN1902700000000   19     027   Carroll County, IA                                2004        12,294       11,932        362      2.9
CN1902900000000   19     029   Cass County, IA                                   2004         7,442        7,080        362      4.9
CN1903100000000   19     031   Cedar County, IA                                  2004        10,375        9,957        418      4.0
CN1903300000000   19     033   Cerro Gordo County, IA                            2004        25,686       24,553      1,133      4.4
CN1903500000000   19     035   Cherokee County, IA                               2004         6,559        6,271        288      4.4
CN1903700000000   19     037   Chickasaw County, IA                              2004         6,114        5,749        365      6.0
CN1903900000000   19     039   Clarke County, IA                                 2004         4,682        4,382        300      6.4
CN1904100000000   19     041   Clay County, IA                                   2004         9,548        9,168        380      4.0
CN1904300000000   19     043   Clayton County, IA                                2004         9,507        8,854        653      6.9
CN1904500000000   19     045   Clinton County, IA                                2004        26,250       24,872      1,378      5.2
CN1904700000000   19     047   Crawford County, IA                               2004         8,976        8,645        331      3.7
CN1904900000000   19     049   Dallas County, IA                                 2004        28,012       27,048        964      3.4
CN1905100000000   19     051   Davis County, IA                                  2004         4,180        3,973        207      5.0
CN1905300000000   19     053   Decatur County, IA                                2004         4,166        3,948        218      5.2
CN1905500000000   19     055   Delaware County, IA                               2004         9,988        9,514        474      4.7
CN1905700000000   19     057   Des Moines County, IA                             2004        20,603       19,383      1,220      5.9
CN1905900000000   19     059   Dickinson County, IA                              2004        10,057        9,651        406      4.0
CN1906100000000   19     061   Dubuque County, IA                                2004        49,194       47,039      2,155      4.4
CN1906300000000   19     063   Emmet County, IA                                  2004         5,855        5,591        264      4.5
CN1906500000000   19     065   Fayette County, IA                                2004        11,004       10,423        581      5.3
CN1906700000000   19     067   Floyd County, IA                                  2004         8,775        8,344        431      4.9
CN1906900000000   19     069   Franklin County, IA                               2004         5,501        5,243        258      4.7
CN1907100000000   19     071   Fremont County, IA                                2004         3,927        3,769        158      4.0
CN1907300000000   19     073   Greene County, IA                                 2004         5,048        4,835        213      4.2
CN1907500000000   19     075   Grundy County, IA                                 2004         6,803        6,559        244      3.6
CN1907700000000   19     077   Guthrie County, IA                                2004         6,092        5,834        258      4.2
CN1907900000000   19     079   Hamilton County, IA                               2004         8,649        8,285        364      4.2
CN1908100000000   19     081   Hancock County, IA                                2004         6,387        6,165        222      3.5
CN1908300000000   19     083   Hardin County, IA                                 2004         8,986        8,508        478      5.3
CN1908500000000   19     085   Harrison County, IA                               2004         8,039        7,634        405      5.0
CN1908700000000   19     087   Henry County, IA                                  2004        10,328        9,708        620      6.0
CN1908900000000   19     089   Howard County, IA                                 2004         5,176        4,940        236      4.6
CN1909100000000   19     091   Humboldt County, IA                               2004         5,150        4,939        211      4.1
CN1909300000000   19     093   Ida County, IA                                    2004         3,895        3,732        163      4.2
CN1909500000000   19     095   Iowa County, IA                                   2004         8,729        8,363        366      4.2
CN1909700000000   19     097   Jackson County, IA                                2004        11,118       10,495        623      5.6
CN1909900000000   19     099   Jasper County, IA                                 2004        19,256       18,156      1,100      5.7
CN1910100000000   19     101   Jefferson County, IA                              2004         8,194        7,770        424      5.2
CN1910300000000   19     103   Johnson County, IA                                2004        72,727       70,311      2,416      3.3
CN1910500000000   19     105   Jones County, IA                                  2004        10,374        9,852        522      5.0
CN1910700000000   19     107   Keokuk County, IA                                 2004         5,846        5,564        282      4.8
CN1910900000000   19     109   Kossuth County, IA                                2004         8,784        8,402        382      4.3
CN1911100000000   19     111   Lee County, IA                                    2004        17,271       16,057      1,214      7.0
CN1911300000000   19     113   Linn County, IA                                   2004       111,565      106,318      5,247      4.7
CN1911500000000   19     115   Louisa County, IA                                 2004         6,221        5,935        286      4.6
CN1911700000000   19     117   Lucas County, IA                                  2004         4,901        4,634        267      5.4
CN1911900000000   19     119   Lyon County, IA                                   2004         6,223        6,020        203      3.3
CN1912100000000   19     121   Madison County, IA                                2004         7,985        7,606        379      4.7
CN1912300000000   19     123   Mahaska County, IA                                2004        11,509       10,998        511      4.4
CN1912500000000   19     125   Marion County, IA                                 2004        17,082       16,351        731      4.3
CN1912700000000   19     127   Marshall County, IA                               2004        20,464       19,405      1,059      5.2
CN1912900000000   19     129   Mills County, IA                                  2004         8,011        7,676        335      4.2
CN1913100000000   19     131   Mitchell County, IA                               2004         5,331        5,125        206      3.9
CN1913300000000   19     133   Monona County, IA                                 2004         4,812        4,537        275      5.7
CN1913500000000   19     135   Monroe County, IA                                 2004         3,736        3,538        198      5.3
CN1913700000000   19     137   Montgomery County, IA                             2004         5,630        5,393        237      4.2
CN1913900000000   19     139   Muscatine County, IA                              2004        22,667       21,721        946      4.2
CN1914100000000   19     141   O'Brien County, IA                                2004         7,411        7,132        279      3.8
CN1914300000000   19     143   Osceola County, IA                                2004         3,444        3,314        130      3.8
CN1914500000000   19     145   Page County, IA                                   2004         7,745        7,418        327      4.2
CN1914700000000   19     147   Palo Alto County, IA                              2004         5,025        4,832        193      3.8
CN1914900000000   19     149   Plymouth County, IA                               2004        13,666       13,135        531      3.9
CN1915100000000   19     151   Pocahontas County, IA                             2004         3,815        3,615        200      5.2
CN1915300000000   19     153   Polk County, IA                                   2004       224,078      214,035     10,043      4.5
CN1915500000000   19     155   Pottawattamie County, IA                          2004        48,305       45,878      2,427      5.0
CN1915700000000   19     157   Poweshiek County, IA                              2004        10,209        9,725        484      4.7
CN1915900000000   19     159   Ringgold County, IA                               2004         2,489        2,362        127      5.1
CN1916100000000   19     161   Sac County, IA                                    2004         5,828        5,596        232      4.0
CN1916300000000   19     163   Scott County, IA                                  2004        86,053       81,890      4,163      4.8
CN1916500000000   19     165   Shelby County, IA                                 2004         6,892        6,629        263      3.8
CN1916700000000   19     167   Sioux County, IA                                  2004        18,264       17,719        545      3.0
CN1916900000000   19     169   Story County, IA                                  2004        46,633       45,246      1,387      3.0
CN1917100000000   19     171   Tama County, IA                                   2004         9,501        8,891        610      6.4
CN1917300000000   19     173   Taylor County, IA                                 2004         3,251        3,111        140      4.3
CN1917500000000   19     175   Union County, IA                                  2004         6,273        5,927        346      5.5
CN1917700000000   19     177   Van Buren County, IA                              2004         3,826        3,615        211      5.5
CN1917900000000   19     179   Wapello County, IA                                2004        19,097       18,031      1,066      5.6
CN1918100000000   19     181   Warren County, IA                                 2004        24,219       23,266        953      3.9
CN1918300000000   19     183   Washington County, IA                             2004        12,156       11,612        544      4.5
CN1918500000000   19     185   Wayne County, IA                                  2004         3,129        2,987        142      4.5
