                               Labor Force Data by County, 2016 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0502500000000   05     025   Cleveland County, AR                              2016         3,349        3,198        151      4.5
CN0502700000000   05     027   Columbia County, AR                               2016         9,313        8,781        532      5.7
CN0502900000000   05     029   Conway County, AR                                 2016         8,468        7,983        485      5.7
CN0503100000000   05     031   Craighead County, AR                              2016        52,315       50,613      1,702      3.3
CN0503300000000   05     033   Crawford County, AR                               2016        26,995       25,941      1,054      3.9
CN0503500000000   05     035   Crittenden County, AR                             2016        21,642       20,664        978      4.5
CN0503700000000   05     037   Cross County, AR                                  2016         7,897        7,547        350      4.4
CN0503900000000   05     039   Dallas County, AR                                 2016         2,987        2,842        145      4.9
CN0504100000000   05     041   Desha County, AR                                  2016         5,455        5,157        298      5.5
CN0504300000000   05     043   Drew County, AR                                   2016         8,002        7,549        453      5.7
CN0504500000000   05     045   Faulkner County, AR                               2016        60,654       58,345      2,309      3.8
CN0504700000000   05     047   Franklin County, AR                               2016         7,378        7,079        299      4.1
CN0504900000000   05     049   Fulton County, AR                                 2016         4,675        4,472        203      4.3
CN0505100000000   05     051   Garland County, AR                                2016        40,152       38,421      1,731      4.3
CN0505300000000   05     053   Grant County, AR                                  2016         8,288        7,989        299      3.6
CN0505500000000   05     055   Greene County, AR                                 2016        19,839       18,987        852      4.3
CN0505700000000   05     057   Hempstead County, AR                              2016        10,019        9,643        376      3.8
CN0505900000000   05     059   Hot Spring County, AR                             2016        14,139       13,582        557      3.9
CN0506100000000   05     061   Howard County, AR                                 2016         5,989        5,793        196      3.3
CN0506300000000   05     063   Independence County, AR                           2016        16,039       15,243        796      5.0
CN0506500000000   05     065   Izard County, AR                                  2016         4,976        4,696        280      5.6
CN0506700000000   05     067   Jackson County, AR                                2016         6,068        5,689        379      6.2
CN0506900000000   05     069   Jefferson County, AR                              2016        28,373       26,779      1,594      5.6
CN0507100000000   05     071   Johnson County, AR                                2016        10,551       10,049        502      4.8
CN0507300000000   05     073   Lafayette County, AR                              2016         2,586        2,435        151      5.8
CN0507500000000   05     075   Lawrence County, AR                               2016         6,929        6,628        301      4.3
CN0507700000000   05     077   Lee County, AR                                    2016         3,098        2,951        147      4.7
CN0507900000000   05     079   Lincoln County, AR                                2016         4,102        3,904        198      4.8
CN0508100000000   05     081   Little River County, AR                           2016         5,602        5,339        263      4.7
CN0508300000000   05     083   Logan County, AR                                  2016         9,145        8,724        421      4.6
CN0508500000000   05     085   Lonoke County, AR                                 2016        33,442       32,327      1,115      3.3
CN0508700000000   05     087   Madison County, AR                                2016         7,297        7,063        234      3.2
CN0508900000000   05     089   Marion County, AR                                 2016         6,532        6,271        261      4.0
CN0509100000000   05     091   Miller County, AR                                 2016        19,904       19,067        837      4.2
CN0509300000000   05     093   Mississippi County, AR                            2016        18,099       16,869      1,230      6.8
CN0509500000000   05     095   Monroe County, AR                                 2016         2,886        2,747        139      4.8
CN0509700000000   05     097   Montgomery County, AR                             2016         3,133        2,972        161      5.1
CN0509900000000   05     099   Nevada County, AR                                 2016         3,650        3,515        135      3.7
CN0510100000000   05     101   Newton County, AR                                 2016         3,417        3,284        133      3.9
CN0510300000000   05     103   Ouachita County, AR                               2016         9,897        9,399        498      5.0
CN0510500000000   05     105   Perry County, AR                                  2016         4,174        3,974        200      4.8
CN0510700000000   05     107   Phillips County, AR                               2016         6,668        6,274        394      5.9
CN0510900000000   05     109   Pike County, AR                                   2016         4,228        4,048        180      4.3
CN0511100000000   05     111   Poinsett County, AR                               2016        10,108        9,675        433      4.3
CN0511300000000   05     113   Polk County, AR                                   2016         8,194        7,794        400      4.9
CN0511500000000   05     115   Pope County, AR                                   2016        29,332       27,981      1,351      4.6
CN0511700000000   05     117   Prairie County, AR                                2016         3,656        3,516        140      3.8
CN0511900000000   05     119   Pulaski County, AR                                2016       187,419      180,752      6,667      3.6
CN0512100000000   05     121   Randolph County, AR                               2016         6,534        6,232        302      4.6
CN0512300000000   05     123   St. Francis County, AR                            2016         8,855        8,394        461      5.2
CN0512500000000   05     125   Saline County, AR                                 2016        56,952       55,170      1,782      3.1
CN0512700000000   05     127   Scott County, AR                                  2016         4,469        4,305        164      3.7
CN0512900000000   05     129   Searcy County, AR                                 2016         2,994        2,857        137      4.6
CN0513100000000   05     131   Sebastian County, AR                              2016        57,697       55,543      2,154      3.7
CN0513300000000   05     133   Sevier County, AR                                 2016         5,704        5,427        277      4.9
CN0513500000000   05     135   Sharp County, AR                                  2016         6,062        5,731        331      5.5
CN0513700000000   05     137   Stone County, AR                                  2016         4,748        4,504        244      5.1
CN0513900000000   05     139   Union County, AR                                  2016        16,401       15,504        897      5.5
CN0514100000000   05     141   Van Buren County, AR                              2016         6,113        5,692        421      6.9
CN0514300000000   05     143   Washington County, AR                             2016       118,574      115,300      3,274      2.8
CN0514500000000   05     145   White County, AR                                  2016        34,092       32,318      1,774      5.2
CN0514700000000   05     147   Woodruff County, AR                               2016         2,974        2,811        163      5.5
CN0514900000000   05     149   Yell County, AR                                   2016         8,700        8,311        389      4.5
CN0600100000000   06     001   Alameda County, CA                                2016       831,827      796,037     35,790      4.3
CN0600300000000   06     003   Alpine County, CA                                 2016           554          518         36      6.5
CN0600500000000   06     005   Amador County, CA                                 2016        14,525       13,658        867      6.0
CN0600700000000   06     007   Butte County, CA                                  2016       101,648       94,909      6,739      6.6
CN0600900000000   06     009   Calaveras County, CA                              2016        20,798       19,615      1,183      5.7
CN0601100000000   06     011   Colusa County, CA                                 2016        10,908        9,205      1,703     15.6
CN0601300000000   06     013   Contra Costa County, CA                           2016       553,221      528,401     24,820      4.5
CN0601500000000   06     015   Del Norte County, CA                              2016         9,755        9,019        736      7.5
CN0601700000000   06     017   El Dorado County, CA                              2016        88,824       84,248      4,576      5.2
CN0601900000000   06     019   Fresno County, CA                                 2016       444,737      402,364     42,373      9.5
CN0602100000000   06     021   Glenn County, CA                                  2016        12,949       11,867      1,082      8.4
CN0602300000000   06     023   Humboldt County, CA                               2016        62,424       59,338      3,086      4.9
CN0602500000000   06     025   Imperial County, CA                               2016        75,186       56,998     18,188     24.2
CN0602700000000   06     027   Inyo County, CA                                   2016         8,860        8,390        470      5.3
CN0602900000000   06     029   Kern County, CA                                   2016       388,109      347,692     40,417     10.4
CN0603100000000   06     031   Kings County, CA                                  2016        57,161       51,446      5,715     10.0
CN0603300000000   06     033   Lake County, CA                                   2016        29,067       27,108      1,959      6.7
CN0603500000000   06     035   Lassen County, CA                                 2016        10,363        9,642        721      7.0
CN0603700000000   06     037   Los Angeles County, CA                            2016     5,018,920    4,751,209    267,711      5.3
CN0603900000000   06     039   Madera County, CA                                 2016        61,051       55,393      5,658      9.3
CN0604100000000   06     041   Marin County, CA                                  2016       139,632      135,040      4,592      3.3
CN0604300000000   06     043   Mariposa County, CA                               2016         7,568        7,048        520      6.9
CN0604500000000   06     045   Mendocino County, CA                              2016        39,617       37,521      2,096      5.3
CN0604700000000   06     047   Merced County, CA                                 2016       114,339      102,211     12,128     10.6
CN0604900000000   06     049   Modoc County, CA                                  2016         3,292        3,034        258      7.8
CN0605100000000   06     051   Mono County, CA                                   2016         8,365        7,915        450      5.4
CN0605300000000   06     053   Monterey County, CA                               2016       218,802      201,971     16,831      7.7
CN0605500000000   06     055   Napa County, CA                                   2016        72,941       69,799      3,142      4.3
CN0605700000000   06     057   Nevada County, CA                                 2016        48,147       45,838      2,309      4.8
CN0605900000000   06     059   Orange County, CA                                 2016     1,597,447    1,532,725     64,722      4.1
CN0606100000000   06     061   Placer County, CA                                 2016       179,634      171,550      8,084      4.5
CN0606300000000   06     063   Plumas County, CA                                 2016         7,851        7,085        766      9.8
CN0606500000000   06     065   Riverside County, CA                              2016     1,051,610      987,187     64,423      6.1
CN0606700000000   06     067   Sacramento County, CA                             2016       693,979      656,360     37,619      5.4
CN0606900000000   06     069   San Benito County, CA                             2016        30,434       28,398      2,036      6.7
CN0607100000000   06     071   San Bernardino County, CA                         2016       930,242      876,387     53,855      5.8
CN0607300000000   06     073   San Diego County, CA                              2016     1,563,246    1,489,143     74,103      4.7
CN0607500000000   06     075   San Francisco County/city, CA                     2016       555,316      536,972     18,344      3.3
CN0607700000000   06     077   San Joaquin County, CA                            2016       318,316      292,367     25,949      8.2
CN0607900000000   06     079   San Luis Obispo County, CA                        2016       139,484      133,438      6,046      4.3
CN0608100000000   06     081   San Mateo County, CA                              2016       441,792      428,282     13,510      3.1
CN0608300000000   06     083   Santa Barbara County, CA                          2016       215,256      204,329     10,927      5.1
CN0608500000000   06     085   Santa Clara County, CA                            2016     1,027,918      989,048     38,870      3.8
CN0608700000000   06     087   Santa Cruz County, CA                             2016       143,764      133,730     10,034      7.0
CN0608900000000   06     089   Shasta County, CA                                 2016        74,207       69,019      5,188      7.0
CN0609100000000   06     091   Sierra County, CA                                 2016         1,334        1,232        102      7.6
CN0609300000000   06     093   Siskiyou County, CA                               2016        17,896       16,370      1,526      8.5
CN0609500000000   06     095   Solano County, CA                                 2016       207,273      195,835     11,438      5.5
CN0609700000000   06     097   Sonoma County, CA                                 2016       259,214      248,876     10,338      4.0
CN0609900000000   06     099   Stanislaus County, CA                             2016       242,737      221,769     20,968      8.6
CN0610100000000   06     101   Sutter County, CA                                 2016        44,983       40,612      4,371      9.7
CN0610300000000   06     103   Tehama County, CA                                 2016        25,071       23,280      1,791      7.1
CN0610500000000   06     105   Trinity County, CA                                2016         4,993        4,638        355      7.1
CN0610700000000   06     107   Tulare County, CA                                 2016       203,292      180,503     22,789     11.2
CN0610900000000   06     109   Tuolumne County, CA                               2016        21,567       20,221      1,346      6.2
CN0611100000000   06     111   Ventura County, CA                                2016       425,346      403,087     22,259      5.2
CN0611300000000   06     113   Yolo County, CA                                   2016       106,078       99,812      6,266      5.9
CN0611500000000   06     115   Yuba County, CA                                   2016        28,153       25,722      2,431      8.6
CN0800100000000   08     001   Adams County, CO                                  2016       253,599      244,903      8,696      3.4
CN0800300000000   08     003   Alamosa County, CO                                2016         7,964        7,657        307      3.9
CN0800500000000   08     005   Arapahoe County, CO                               2016       340,623      330,532     10,091      3.0
CN0800700000000   08     007   Archuleta County, CO                              2016         6,365        6,165        200      3.1
CN0800900000000   08     009   Baca County, CO                                   2016         2,093        2,059         34      1.6
CN0801100000000   08     011   Bent County, CO                                   2016         1,851        1,797         54      2.9
CN0801300000000   08     013   Boulder County, CO                                2016       180,901      176,286      4,615      2.6
CN0801400000000   08     014   Broomfield County/city, CO                        2016        36,784       35,767      1,017      2.8
CN0801500000000   08     015   Chaffee County, CO                                2016         8,843        8,619        224      2.5
CN0801700000000   08     017   Cheyenne County, CO                               2016         1,081        1,058         23      2.1
CN0801900000000   08     019   Clear Creek County, CO                            2016         5,686        5,513        173      3.0
CN0802100000000   08     021   Conejos County, CO                                2016         3,769        3,594        175      4.6
CN0802300000000   08     023   Costilla County, CO                               2016         1,728        1,648         80      4.6
CN0802500000000   08     025   Crowley County, CO                                2016         1,422        1,374         48      3.4
CN0802700000000   08     027   Custer County, CO                                 2016         2,019        1,958         61      3.0
CN0802900000000   08     029   Delta County, CO                                  2016        13,948       13,293        655      4.7
CN0803100000000   08     031   Denver County/city, CO                            2016       385,108      373,645     11,463      3.0
CN0803300000000   08     033   Dolores County, CO                                2016         1,071        1,031         40      3.7
CN0803500000000   08     035   Douglas County, CO                                2016       177,570      173,042      4,528      2.5
CN0803700000000   08     037   Eagle County, CO                                  2016        33,733       32,848        885      2.6
CN0803900000000   08     039   Elbert County, CO                                 2016        13,802       13,460        342      2.5
CN0804100000000   08     041   El Paso County, CO                                2016       314,650      303,352     11,298      3.6
CN0804300000000   08     043   Fremont County, CO                                2016        14,695       13,968        727      4.9
CN0804500000000   08     045   Garfield County, CO                               2016        30,994       29,959      1,035      3.3
CN0804700000000   08     047   Gilpin County, CO                                 2016         3,485        3,406         79      2.3
CN0804900000000   08     049   Grand County, CO                                  2016         9,191        8,955        236      2.6
CN0805100000000   08     051   Gunnison County, CO                               2016        10,140        9,918        222      2.2
CN0805300000000   08     053   Hinsdale County, CO                               2016           447          437         10      2.2
CN0805500000000   08     055   Huerfano County, CO                               2016         2,497        2,346        151      6.0
CN0805700000000   08     057   Jackson County, CO                                2016           892          869         23      2.6
CN0805900000000   08     059   Jefferson County, CO                              2016       315,406      306,493      8,913      2.8
CN0806100000000   08     061   Kiowa County, CO                                  2016           846          830         16      1.9
CN0806300000000   08     063   Kit Carson County, CO                             2016         4,540        4,448         92      2.0
CN0806500000000   08     065   Lake County, CO                                   2016         4,618        4,492        126      2.7
CN0806700000000   08     067   La Plata County, CO                               2016        30,992       30,141        851      2.7
CN0806900000000   08     069   Larimer County, CO                                2016       187,400      182,374      5,026      2.7
CN0807100000000   08     071   Las Animas County, CO                             2016         6,183        5,884        299      4.8
CN0807300000000   08     073   Lincoln County, CO                                2016         2,280        2,224         56      2.5
CN0807500000000   08     075   Logan County, CO                                  2016        11,017       10,707        310      2.8
CN0807700000000   08     077   Mesa County, CO                                   2016        72,044       68,374      3,670      5.1
CN0807900000000   08     079   Mineral County, CO                                2016           464          454         10      2.2
CN0808100000000   08     081   Moffat County, CO                                 2016         7,180        6,908        272      3.8
CN0808300000000   08     083   Montezuma County, CO                              2016        12,715       12,112        603      4.7
CN0808500000000   08     085   Montrose County, CO                               2016        20,062       19,268        794      4.0
CN0808700000000   08     087   Morgan County, CO                                 2016        15,039       14,542        497      3.3
CN0808900000000   08     089   Otero County, CO                                  2016         8,110        7,745        365      4.5
CN0809100000000   08     091   Ouray County, CO                                  2016         2,166        2,088         78      3.6
CN0809300000000   08     093   Park County, CO                                   2016         9,836        9,574        262      2.7
CN0809500000000   08     095   Phillips County, CO                               2016         2,472        2,426         46      1.9
CN0809700000000   08     097   Pitkin County, CO                                 2016        10,736       10,390        346      3.2
CN0809900000000   08     099   Prowers County, CO                                2016         6,006        5,820        186      3.1
CN0810100000000   08     101   Pueblo County, CO                                 2016        73,058       69,714      3,344      4.6
CN0810300000000   08     103   Rio Blanco County, CO                             2016         2,735        2,603        132      4.8
CN0810500000000   08     105   Rio Grande County, CO                             2016         5,153        4,909        244      4.7
CN0810700000000   08     107   Routt County, CO                                  2016        14,912       14,539        373      2.5
CN0810900000000   08     109   Saguache County, CO                               2016         3,226        3,075        151      4.7
CN0811100000000   08     111   San Juan County, CO                               2016           479          462         17      3.5
CN0811300000000   08     113   San Miguel County, CO                             2016         5,185        5,024        161      3.1
CN0811500000000   08     115   Sedgwick County, CO                               2016         1,178        1,152         26      2.2
CN0811700000000   08     117   Summit County, CO                                 2016        21,140       20,722        418      2.0
CN0811900000000   08     119   Teller County, CO                                 2016        11,731       11,315        416      3.5
CN0812100000000   08     121   Washington County, CO                             2016         2,921        2,861         60      2.1
CN0812300000000   08     123   Weld County, CO                                   2016       149,941      145,047      4,894      3.3
CN0812500000000   08     125   Yuma County, CO                                   2016         5,441        5,330        111      2.0
CN0900100000000   09     001   Fairfield County, CT                              2016       480,214      458,101     22,113      4.6
CN0900300000000   09     003   Hartford County, CT                               2016       474,517      450,565     23,952      5.0
CN0900500000000   09     005   Litchfield County, CT                             2016       104,747      100,080      4,667      4.5
CN0900700000000   09     007   Middlesex County, CT                              2016        92,488       88,622      3,866      4.2
CN0900900000000   09     009   New Haven County, CT                              2016       456,988      433,273     23,715      5.2
CN0901100000000   09     011   New London County, CT                             2016       136,176      129,590      6,586      4.8
CN0901300000000   09     013   Tolland County, CT                                2016        85,418       81,805      3,613      4.2
CN0901500000000   09     015   Windham County, CT                                2016        62,650       59,353      3,297      5.3
CN1000100000000   10     001   Kent County, DE                                   2016        76,699       72,935      3,764      4.9
CN1000300000000   10     003   New Castle County, DE                             2016       291,757      278,853     12,904      4.4
CN1000500000000   10     005   Sussex County, DE                                 2016       100,352       95,852      4,500      4.5
CN1100100000000   11     001   District of Columbia                              2016       395,124      370,553     24,571      6.2
CN1200100000000   12     001   Alachua County, FL                                2016       133,055      127,302      5,753      4.3
CN1200300000000   12     003   Baker County, FL                                  2016        11,456       10,892        564      4.9
CN1200500000000   12     005   Bay County, FL                                    2016        88,209       83,963      4,246      4.8
CN1200700000000   12     007   Bradford County, FL                               2016        10,896       10,427        469      4.3
CN1200900000000   12     009   Brevard County, FL                                2016       263,418      249,817     13,601      5.2
CN1201100000000   12     011   Broward County, FL                                2016     1,007,259      961,500     45,759      4.5
CN1201300000000   12     013   Calhoun County, FL                                2016         5,003        4,713        290      5.8
CN1201500000000   12     015   Charlotte County, FL                              2016        69,519       65,781      3,738      5.4
CN1201700000000   12     017   Citrus County, FL                                 2016        48,006       44,748      3,258      6.8
CN1201900000000   12     019   Clay County, FL                                   2016       101,345       96,747      4,598      4.5
CN1202100000000   12     021   Collier County, FL                                2016       169,758      161,752      8,006      4.7
CN1202300000000   12     023   Columbia County, FL                               2016        29,856       28,387      1,469      4.9
CN1202700000000   12     027   DeSoto County, FL                                 2016        13,516       12,797        719      5.3
CN1202900000000   12     029   Dixie County, FL                                  2016         5,669        5,358        311      5.5
CN1203100000000   12     031   Duval County, FL                                  2016       469,165      445,908     23,257      5.0
CN1203300000000   12     033   Escambia County, FL                               2016       141,419      134,347      7,072      5.0
CN1203500000000   12     035   Flagler County, FL                                2016        45,492       42,967      2,525      5.6
