                               Labor Force Data by County, 2022 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0110100000000   01     101   Montgomery County, AL                             2022       107,183      103,886      3,297      3.1
CN0110300000000   01     103   Morgan County, AL                                 2022        60,820       59,548      1,272      2.1
CN0110500000000   01     105   Perry County, AL                                  2022         3,083        2,921        162      5.3
CN0110700000000   01     107   Pickens County, AL                                2022         7,681        7,431        250      3.3
CN0110900000000   01     109   Pike County, AL                                   2022        16,115       15,674        441      2.7
CN0111100000000   01     111   Randolph County, AL                               2022         9,692        9,454        238      2.5
CN0111300000000   01     113   Russell County, AL                                2022        23,708       23,091        617      2.6
CN0111500000000   01     115   St. Clair County, AL                              2022        42,213       41,285        928      2.2
CN0111700000000   01     117   Shelby County, AL                                 2022       121,349      119,126      2,223      1.8
CN0111900000000   01     119   Sumter County, AL                                 2022         4,597        4,435        162      3.5
CN0112100000000   01     121   Talladega County, AL                              2022        36,362       35,239      1,123      3.1
CN0112300000000   01     123   Tallapoosa County, AL                             2022        17,593       17,091        502      2.9
CN0112500000000   01     125   Tuscaloosa County, AL                             2022       103,432      100,816      2,616      2.5
CN0112700000000   01     127   Walker County, AL                                 2022        25,568       24,864        704      2.8
CN0112900000000   01     129   Washington County, AL                             2022         6,565        6,326        239      3.6
CN0113100000000   01     131   Wilcox County, AL                                 2022         2,528        2,331        197      7.8
CN0113300000000   01     133   Winston County, AL                                2022        10,271       10,020        251      2.4
CN0201300000000   02     013   Aleutians East Borough, AK                        2022         2,434        2,386         48      2.0
CN0201600000000   02     016   Aleutians West Census Area, AK                    2022         3,480        3,373        107      3.1
CN0202000000000   02     020   Anchorage Borough/municipality, AK                2022       151,342      146,302      5,040      3.3
CN0205000000000   02     050   Bethel Census Area, AK                            2022         6,680        6,091        589      8.8
CN0206000000000   02     060   Bristol Bay Borough, AK                           2022           422          404         18      4.3
CN0206300000000   02     063   Chugach Census Area, AK                           2022         3,387        3,290         97      2.9
CN0206600000000   02     066   Copper River Census Area, AK                      2022         1,405        1,275        130      9.3
CN0206800000000   02     068   Denali Borough, AK                                2022           997          934         63      6.3
CN0207000000000   02     070   Dillingham Census Area, AK                        2022         1,665        1,572         93      5.6
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  2022        45,385       43,716      1,669      3.7
CN0210000000000   02     100   Haines Borough, AK                                2022         1,058          988         70      6.6
CN0210500000000   02     105   Hoonah-Angoon Census Area, AK                     2022         1,251        1,181         70      5.6
CN0211000000000   02     110   Juneau Borough/city, AK                           2022        17,387       16,904        483      2.8
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       2022        28,188       26,918      1,270      4.5
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     2022         6,786        6,529        257      3.8
CN0215000000000   02     150   Kodiak Island Borough, AK                         2022         5,983        5,723        260      4.3
CN0215800000000   02     158   Kusilvak Census Area, AK                          2022         2,254        1,963        291     12.9
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2022           638          601         37      5.8
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2022        49,942       47,639      2,303      4.6
CN0218000000000   02     180   Nome Census Area, AK                              2022         4,138        3,854        284      6.9
CN0218500000000   02     185   North Slope Borough, AK                           2022         2,969        2,820        149      5.0
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2022         2,787        2,537        250      9.0
CN0219500000000   02     195   Petersburg Borough, AK                            2022         1,446        1,362         84      5.8
CN0219800000000   02     198   Prince of Wales-Hyder Census Area, AK             2022         2,693        2,545        148      5.5
CN0222000000000   02     220   Sitka Borough/city, AK                            2022         4,529        4,404        125      2.8
CN0223000000000   02     230   Skagway Municipality, AK                          2022           745          695         50      6.7
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2022         3,252        3,083        169      5.2
CN0227500000000   02     275   Wrangell Borough/city, AK                         2022           886          841         45      5.1
CN0228200000000   02     282   Yakutat Borough/city, AK                          2022           312          296         16      5.1
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2022         2,363        2,177        186      7.9
CN0400100000000   04     001   Apache County, AZ                                 2022        18,688       17,253      1,435      7.7
CN0400300000000   04     003   Cochise County, AZ                                2022        48,819       46,666      2,153      4.4
CN0400500000000   04     005   Coconino County, AZ                               2022        74,051       70,842      3,209      4.3
CN0400700000000   04     007   Gila County, AZ                                   2022        20,410       19,559        851      4.2
CN0400900000000   04     009   Graham County, AZ                                 2022        16,113       15,534        579      3.6
CN0401100000000   04     011   Greenlee County, AZ                               2022         4,766        4,630        136      2.9
CN0401200000000   04     012   La Paz County, AZ                                 2022         8,906        8,487        419      4.7
CN0401300000000   04     013   Maricopa County, AZ                               2022     2,380,680    2,301,171     79,509      3.3
CN0401500000000   04     015   Mohave County, AZ                                 2022        89,853       85,787      4,066      4.5
CN0401700000000   04     017   Navajo County, AZ                                 2022        39,644       37,589      2,055      5.2
CN0401900000000   04     019   Pima County, AZ                                   2022       489,775      471,177     18,598      3.8
CN0402100000000   04     021   Pinal County, AZ                                  2022       199,232      191,531      7,701      3.9
CN0402300000000   04     023   Santa Cruz County, AZ                             2022        18,887       17,464      1,423      7.5
CN0402500000000   04     025   Yavapai County, AZ                                2022       107,575      103,849      3,726      3.5
CN0402700000000   04     027   Yuma County, AZ                                   2022        97,765       85,496     12,269     12.5
CN0500100000000   05     001   Arkansas County, AR                               2022         9,344        9,038        306      3.3
CN0500300000000   05     003   Ashley County, AR                                 2022         6,779        6,406        373      5.5
CN0500500000000   05     005   Baxter County, AR                                 2022        16,572       15,979        593      3.6
CN0500700000000   05     007   Benton County, AR                                 2022       151,719      148,103      3,616      2.4
CN0500900000000   05     009   Boone County, AR                                  2022        15,896       15,438        458      2.9
CN0501100000000   05     011   Bradley County, AR                                2022         4,093        3,889        204      5.0
CN0501300000000   05     013   Calhoun County, AR                                2022         2,372        2,298         74      3.1
CN0501500000000   05     015   Carroll County, AR                                2022        12,552       12,182        370      2.9
CN0501700000000   05     017   Chicot County, AR                                 2022         2,987        2,801        186      6.2
CN0501900000000   05     019   Clark County, AR                                  2022         8,532        8,147        385      4.5
CN0502100000000   05     021   Clay County, AR                                   2022         5,446        5,229        217      4.0
CN0502300000000   05     023   Cleburne County, AR                               2022         8,986        8,605        381      4.2
CN0502500000000   05     025   Cleveland County, AR                              2022         3,093        2,973        120      3.9
CN0502700000000   05     027   Columbia County, AR                               2022         8,832        8,447        385      4.4
CN0502900000000   05     029   Conway County, AR                                 2022         8,411        8,096        315      3.7
CN0503100000000   05     031   Craighead County, AR                              2022        57,622       56,034      1,588      2.8
CN0503300000000   05     033   Crawford County, AR                               2022        26,319       25,473        846      3.2
CN0503500000000   05     035   Crittenden County, AR                             2022        20,626       19,791        835      4.0
CN0503700000000   05     037   Cross County, AR                                  2022         6,978        6,721        257      3.7
CN0503900000000   05     039   Dallas County, AR                                 2022         2,737        2,627        110      4.0
CN0504100000000   05     041   Desha County, AR                                  2022         4,969        4,707        262      5.3
CN0504300000000   05     043   Drew County, AR                                   2022         7,445        7,117        328      4.4
CN0504500000000   05     045   Faulkner County, AR                               2022        63,157       61,304      1,853      2.9
CN0504700000000   05     047   Franklin County, AR                               2022         7,450        7,201        249      3.3
CN0504900000000   05     049   Fulton County, AR                                 2022         5,017        4,847        170      3.4
CN0505100000000   05     051   Garland County, AR                                2022        42,272       40,662      1,610      3.8
CN0505300000000   05     053   Grant County, AR                                  2022         8,468        8,206        262      3.1
CN0505500000000   05     055   Greene County, AR                                 2022        19,800       19,155        645      3.3
CN0505700000000   05     057   Hempstead County, AR                              2022         9,356        9,050        306      3.3
CN0505900000000   05     059   Hot Spring County, AR                             2022        13,839       13,353        486      3.5
CN0506100000000   05     061   Howard County, AR                                 2022         5,399        5,219        180      3.3
CN0506300000000   05     063   Independence County, AR                           2022        16,589       16,032        557      3.4
CN0506500000000   05     065   Izard County, AR                                  2022         4,502        4,269        233      5.2
CN0506700000000   05     067   Jackson County, AR                                2022         5,513        5,240        273      5.0
CN0506900000000   05     069   Jefferson County, AR                              2022        25,654       24,318      1,336      5.2
CN0507100000000   05     071   Johnson County, AR                                2022        10,101        9,684        417      4.1
CN0507300000000   05     073   Lafayette County, AR                              2022         2,319        2,208        111      4.8
CN0507500000000   05     075   Lawrence County, AR                               2022         6,841        6,597        244      3.6
CN0507700000000   05     077   Lee County, AR                                    2022         2,568        2,450        118      4.6
CN0507900000000   05     079   Lincoln County, AR                                2022         3,710        3,544        166      4.5
CN0508100000000   05     081   Little River County, AR                           2022         5,205        5,004        201      3.9
CN0508300000000   05     083   Logan County, AR                                  2022         8,303        7,986        317      3.8
CN0508500000000   05     085   Lonoke County, AR                                 2022        34,281       33,310        971      2.8
CN0508700000000   05     087   Madison County, AR                                2022         7,803        7,609        194      2.5
CN0508900000000   05     089   Marion County, AR                                 2022         6,305        6,070        235      3.7
CN0509100000000   05     091   Miller County, AR                                 2022        18,764       18,032        732      3.9
CN0509300000000   05     093   Mississippi County, AR                            2022        16,376       15,517        859      5.2
CN0509500000000   05     095   Monroe County, AR                                 2022         2,556        2,443        113      4.4
CN0509700000000   05     097   Montgomery County, AR                             2022         2,865        2,728        137      4.8
CN0509900000000   05     099   Nevada County, AR                                 2022         3,443        3,308        135      3.9
CN0510100000000   05     101   Newton County, AR                                 2022         3,204        3,108         96      3.0
CN0510300000000   05     103   Ouachita County, AR                               2022         9,656        9,279        377      3.9
CN0510500000000   05     105   Perry County, AR                                  2022         4,229        4,075        154      3.6
CN0510700000000   05     107   Phillips County, AR                               2022         5,609        5,257        352      6.3
CN0510900000000   05     109   Pike County, AR                                   2022         4,081        3,930        151      3.7
CN0511100000000   05     111   Poinsett County, AR                               2022         9,990        9,652        338      3.4
CN0511300000000   05     113   Polk County, AR                                   2022         7,870        7,582        288      3.7
CN0511500000000   05     115   Pope County, AR                                   2022        27,695       26,624      1,071      3.9
CN0511700000000   05     117   Prairie County, AR                                2022         3,546        3,441        105      3.0
CN0511900000000   05     119   Pulaski County, AR                                2022       189,654      183,049      6,605      3.5
CN0512100000000   05     121   Randolph County, AR                               2022         7,248        7,002        246      3.4
CN0512300000000   05     123   St. Francis County, AR                            2022         7,592        7,221        371      4.9
CN0512500000000   05     125   Saline County, AR                                 2022        60,040       58,385      1,655      2.8
CN0512700000000   05     127   Scott County, AR                                  2022         4,230        4,111        119      2.8
CN0512900000000   05     129   Searcy County, AR                                 2022         2,875        2,746        129      4.5
CN0513100000000   05     131   Sebastian County, AR                              2022        55,312       53,598      1,714      3.1
CN0513300000000   05     133   Sevier County, AR                                 2022         5,438        5,227        211      3.9
CN0513500000000   05     135   Sharp County, AR                                  2022         5,842        5,601        241      4.1
CN0513700000000   05     137   Stone County, AR                                  2022         4,590        4,399        191      4.2
CN0513900000000   05     139   Union County, AR                                  2022        14,840       14,129        711      4.8
CN0514100000000   05     141   Van Buren County, AR                              2022         5,960        5,705        255      4.3
CN0514300000000   05     143   Washington County, AR                             2022       134,071      130,955      3,116      2.3
CN0514500000000   05     145   White County, AR                                  2022        34,288       33,086      1,202      3.5
CN0514700000000   05     147   Woodruff County, AR                               2022         2,806        2,708         98      3.5
CN0514900000000   05     149   Yell County, AR                                   2022         7,941        7,636        305      3.8
CN0600100000000   06     001   Alameda County, CA                                2022       825,606      798,404     27,202      3.3
CN0600300000000   06     003   Alpine County, CA                                 2022           501          474         27      5.4
CN0600500000000   06     005   Amador County, CA                                 2022        14,350       13,716        634      4.4
CN0600700000000   06     007   Butte County, CA                                  2022        91,978       87,878      4,100      4.5
CN0600900000000   06     009   Calaveras County, CA                              2022        22,266       21,455        811      3.6
CN0601100000000   06     011   Colusa County, CA                                 2022        10,221        9,035      1,186     11.6
CN0601300000000   06     013   Contra Costa County, CA                           2022       551,477      532,060     19,417      3.5
CN0601500000000   06     015   Del Norte County, CA                              2022         9,363        8,884        479      5.1
CN0601700000000   06     017   El Dorado County, CA                              2022        93,382       90,231      3,151      3.4
CN0601900000000   06     019   Fresno County, CA                                 2022       453,183      424,273     28,910      6.4
CN0602100000000   06     021   Glenn County, CA                                  2022        12,861       12,175        686      5.3
CN0602300000000   06     023   Humboldt County, CA                               2022        59,520       57,147      2,373      4.0
CN0602500000000   06     025   Imperial County, CA                               2022        70,004       59,736     10,268     14.7
CN0602700000000   06     027   Inyo County, CA                                   2022         8,261        7,955        306      3.7
CN0602900000000   06     029   Kern County, CA                                   2022       391,736      364,575     27,161      6.9
CN0603100000000   06     031   Kings County, CA                                  2022        56,448       52,499      3,949      7.0
CN0603300000000   06     033   Lake County, CA                                   2022        28,530       27,116      1,414      5.0
CN0603500000000   06     035   Lassen County, CA                                 2022         8,948        8,549        399      4.5
CN0603700000000   06     037   Los Angeles County, CA                            2022     4,984,846    4,739,924    244,922      4.9
CN0603900000000   06     039   Madera County, CA                                 2022        63,447       59,559      3,888      6.1
CN0604100000000   06     041   Marin County, CA                                  2022       131,664      128,169      3,495      2.7
CN0604300000000   06     043   Mariposa County, CA                               2022         7,291        6,965        326      4.5
CN0604500000000   06     045   Mendocino County, CA                              2022        37,183       35,653      1,530      4.1
CN0604700000000   06     047   Merced County, CA                                 2022       115,605      106,730      8,875      7.7
CN0604900000000   06     049   Modoc County, CA                                  2022         3,177        3,003        174      5.5
CN0605100000000   06     051   Mono County, CA                                   2022         8,669        8,345        324      3.7
CN0605300000000   06     053   Monterey County, CA                               2022       220,475      207,384     13,091      5.9
CN0605500000000   06     055   Napa County, CA                                   2022        71,001       68,724      2,277      3.2
CN0605700000000   06     057   Nevada County, CA                                 2022        48,473       46,809      1,664      3.4
CN0605900000000   06     059   Orange County, CA                                 2022     1,590,882    1,540,561     50,321      3.2
CN0606100000000   06     061   Placer County, CA                                 2022       193,823      187,891      5,932      3.1
CN0606300000000   06     063   Plumas County, CA                                 2022         7,428        6,946        482      6.5
CN0606500000000   06     065   Riverside County, CA                              2022     1,152,096    1,104,077     48,019      4.2
CN0606700000000   06     067   Sacramento County, CA                             2022       728,310      699,774     28,536      3.9
CN0606900000000   06     069   San Benito County, CA                             2022        32,480       30,856      1,624      5.0
CN0607100000000   06     071   San Bernardino County, CA                         2022     1,008,492      967,151     41,341      4.1
CN0607300000000   06     073   San Diego County, CA                              2022     1,589,551    1,534,802     54,749      3.4
CN0607500000000   06     075   San Francisco County/city, CA                     2022       572,583      557,983     14,600      2.5
CN0607700000000   06     077   San Joaquin County, CA                            2022       344,418      326,351     18,067      5.2
CN0607900000000   06     079   San Luis Obispo County, CA                        2022       137,203      133,048      4,155      3.0
CN0608100000000   06     081   San Mateo County, CA                              2022       453,379      442,415     10,964      2.4
CN0608300000000   06     083   Santa Barbara County, CA                          2022       223,717      215,888      7,829      3.5
CN0608500000000   06     085   Santa Clara County, CA                            2022     1,040,856    1,013,288     27,568      2.6
CN0608700000000   06     087   Santa Cruz County, CA                             2022       134,175      127,787      6,388      4.8
CN0608900000000   06     089   Shasta County, CA                                 2022        73,134       69,783      3,351      4.6
CN0609100000000   06     091   Sierra County, CA                                 2022         1,320        1,265         55      4.2
CN0609300000000   06     093   Siskiyou County, CA                               2022        16,632       15,682        950      5.7
CN0609500000000   06     095   Solano County, CA                                 2022       202,274      193,768      8,506      4.2
CN0609700000000   06     097   Sonoma County, CA                                 2022       248,277      240,509      7,768      3.1
CN0609900000000   06     099   Stanislaus County, CA                             2022       242,276      229,135     13,141      5.4
CN0610100000000   06     101   Sutter County, CA                                 2022        46,329       43,293      3,036      6.6
CN0610300000000   06     103   Tehama County, CA                                 2022        25,735       24,487      1,248      4.8
CN0610500000000   06     105   Trinity County, CA                                2022         4,572        4,362        210      4.6
CN0610700000000   06     107   Tulare County, CA                                 2022       207,469      190,526     16,943      8.2
CN0610900000000   06     109   Tuolumne County, CA                               2022        19,877       18,990        887      4.5
CN0611100000000   06     111   Ventura County, CA                                2022       413,641      398,421     15,220      3.7
CN0611300000000   06     113   Yolo County, CA                                   2022       108,984      104,576      4,408      4.0
CN0611500000000   06     115   Yuba County, CA                                   2022        31,596       29,856      1,740      5.5
CN0800100000000   08     001   Adams County, CO                                  2022       282,167      272,672      9,495      3.4
CN0800300000000   08     003   Alamosa County, CO                                2022         8,187        7,890        297      3.6
CN0800500000000   08     005   Arapahoe County, CO                               2022       375,538      363,967     11,571      3.1
CN0800700000000   08     007   Archuleta County, CO                              2022         6,979        6,759        220      3.2
CN0800900000000   08     009   Baca County, CO                                   2022         2,062        2,026         36      1.7
CN0801100000000   08     011   Bent County, CO                                   2022         1,774        1,711         63      3.6
CN0801300000000   08     013   Boulder County, CO                                2022       201,848      196,759      5,089      2.5
CN0801400000000   08     014   Broomfield County/city, CO                        2022        42,504       41,398      1,106      2.6
CN0801500000000   08     015   Chaffee County, CO                                2022         9,825        9,559        266      2.7
CN0801700000000   08     017   Cheyenne County, CO                               2022         1,051        1,031         20      1.9
CN0801900000000   08     019   Clear Creek County, CO                            2022         6,163        5,982        181      2.9
CN0802100000000   08     021   Conejos County, CO                                2022         3,971        3,844        127      3.2
CN0802300000000   08     023   Costilla County, CO                               2022         1,785        1,711         74      4.1
CN0802500000000   08     025   Crowley County, CO                                2022         1,370        1,318         52      3.8
CN0802700000000   08     027   Custer County, CO                                 2022         2,311        2,243         68      2.9
CN0802900000000   08     029   Delta County, CO                                  2022        13,282       12,802        480      3.6
CN0803100000000   08     031   Denver County/city, CO                            2022       436,588      423,094     13,494      3.1
CN0803300000000   08     033   Dolores County, CO                                2022         1,148        1,114         34      3.0
CN0803500000000   08     035   Douglas County, CO                                2022       207,841      202,637      5,204      2.5
CN0803700000000   08     037   Eagle County, CO                                  2022        34,793       33,882        911      2.6
CN0803900000000   08     039   Elbert County, CO                                 2022        16,017       15,629        388      2.4
CN0804100000000   08     041   El Paso County, CO                                2022       358,771      347,092     11,679      3.3
CN0804300000000   08     043   Fremont County, CO                                2022        14,389       13,711        678      4.7
CN0804500000000   08     045   Garfield County, CO                               2022        30,903       29,975        928      3.0
CN0804700000000   08     047   Gilpin County, CO                                 2022         3,935        3,827        108      2.7
CN0804900000000   08     049   Grand County, CO                                  2022         9,298        9,049        249      2.7
CN0805100000000   08     051   Gunnison County, CO                               2022        11,432       11,150        282      2.5
CN0805300000000   08     053   Hinsdale County, CO                               2022           438          427         11      2.5
CN0805500000000   08     055   Huerfano County, CO                               2022         2,470        2,320        150      6.1
CN0805700000000   08     057   Jackson County, CO                                2022           987          966         21      2.1
CN0805900000000   08     059   Jefferson County, CO                              2022       343,275      333,723      9,552      2.8
CN0806100000000   08     061   Kiowa County, CO                                  2022           898          882         16      1.8
CN0806300000000   08     063   Kit Carson County, CO                             2022         4,116        4,036         80      1.9
CN0806500000000   08     065   Lake County, CO                                   2022         4,835        4,710        125      2.6
CN0806700000000   08     067   La Plata County, CO                               2022        30,851       29,926        925      3.0
CN0806900000000   08     069   Larimer County, CO                                2022       210,796      205,073      5,723      2.7
CN0807100000000   08     071   Las Animas County, CO                             2022         6,074        5,792        282      4.6
CN0807300000000   08     073   Lincoln County, CO                                2022         2,204        2,141         63      2.9
CN0807500000000   08     075   Logan County, CO                                  2022        10,182        9,900        282      2.8
CN0807700000000   08     077   Mesa County, CO                                   2022        76,866       74,254      2,612      3.4
CN0807900000000   08     079   Mineral County, CO                                2022           461          448         13      2.8
CN0808100000000   08     081   Moffat County, CO                                 2022         6,833        6,617        216      3.2
CN0808300000000   08     083   Montezuma County, CO                              2022        12,340       11,876        464      3.8
CN0808500000000   08     085   Montrose County, CO                               2022        21,234       20,521        713      3.4
CN0808700000000   08     087   Morgan County, CO                                 2022        15,460       14,961        499      3.2
CN0808900000000   08     089   Otero County, CO                                  2022         7,841        7,515        326      4.2
CN0809100000000   08     091   Ouray County, CO                                  2022         2,521        2,444         77      3.1
CN0809300000000   08     093   Park County, CO                                   2022        11,637       11,337        300      2.6
CN0809500000000   08     095   Phillips County, CO                               2022         2,429        2,378         51      2.1
CN0809700000000   08     097   Pitkin County, CO                                 2022        10,598       10,249        349      3.3
CN0809900000000   08     099   Prowers County, CO                                2022         6,117        5,944        173      2.8
CN0810100000000   08     101   Pueblo County, CO                                 2022        76,448       73,064      3,384      4.4
CN0810300000000   08     103   Rio Blanco County, CO                             2022         2,835        2,729        106      3.7
CN0810500000000   08     105   Rio Grande County, CO                             2022         5,294        5,070        224      4.2
CN0810700000000   08     107   Routt County, CO                                  2022        15,647       15,251        396      2.5
CN0810900000000   08     109   Saguache County, CO                               2022         3,357        3,242        115      3.4
CN0811100000000   08     111   San Juan County, CO                               2022           570          555         15      2.6
CN0811300000000   08     113   San Miguel County, CO                             2022         5,581        5,406        175      3.1
CN0811500000000   08     115   Sedgwick County, CO                               2022         1,066        1,038         28      2.6
CN0811700000000   08     117   Summit County, CO                                 2022        21,508       21,026        482      2.2
CN0811900000000   08     119   Teller County, CO                                 2022        13,416       13,015        401      3.0
CN0812100000000   08     121   Washington County, CO                             2022         2,756        2,692         64      2.3
CN0812300000000   08     123   Weld County, CO                                   2022       169,213      163,743      5,470      3.2
CN0812500000000   08     125   Yuma County, CO                                   2022         5,542        5,430        112      2.0
CN0900100000000   09     001   Fairfield County, CT                              2022       487,419      467,235     20,184      4.1
CN0900300000000   09     003   Hartford County, CT                               2022       483,863      463,242     20,621      4.3
CN0900500000000   09     005   Litchfield County, CT                             2022       105,940      101,859      4,081      3.9
CN0900700000000   09     007   Middlesex County, CT                              2022        94,995       91,557      3,438      3.6
CN0900900000000   09     009   New Haven County, CT                              2022       473,070      452,698     20,372      4.3
CN0901100000000   09     011   New London County, CT                             2022       135,073      129,364      5,709      4.2
CN0901300000000   09     013   Tolland County, CT                                2022        87,409       84,126      3,283      3.8
CN0901500000000   09     015   Windham County, CT                                2022        64,695       61,912      2,783      4.3
CN1000100000000   10     001   Kent County, DE                                   2022        80,172       75,965      4,207      5.2
CN1000300000000   10     003   New Castle County, DE                             2022       304,561      291,284     13,277      4.4
CN1000500000000   10     005   Sussex County, DE                                 2022       111,955      107,009      4,946      4.4
CN1100100000000   11     001   District of Columbia                              2022       388,403      370,229     18,174      4.7
CN1200100000000   12     001   Alachua County, FL                                2022       141,466      137,497      3,969      2.8
CN1200300000000   12     003   Baker County, FL                                  2022        12,649       12,301        348      2.8
CN1200500000000   12     005   Bay County, FL                                    2022        87,970       85,609      2,361      2.7
CN1200700000000   12     007   Bradford County, FL                               2022        11,075       10,728        347      3.1
CN1200900000000   12     009   Brevard County, FL                                2022       296,542      288,096      8,446      2.8
CN1201100000000   12     011   Broward County, FL                                2022     1,065,006    1,034,531     30,475      2.9
CN1201300000000   12     013   Calhoun County, FL                                2022         4,837        4,679        158      3.3
CN1201500000000   12     015   Charlotte County, FL                              2022        76,774       74,142      2,632      3.4
CN1201700000000   12     017   Citrus County, FL                                 2022        49,308       47,269      2,039      4.1
CN1201900000000   12     019   Clay County, FL                                   2022       113,134      110,151      2,983      2.6
CN1202100000000   12     021   Collier County, FL                                2022       189,462      184,206      5,256      2.8
CN1202300000000   12     023   Columbia County, FL                               2022        29,565       28,615        950      3.2
CN1202700000000   12     027   DeSoto County, FL                                 2022        13,862       13,408        454      3.3
CN1202900000000   12     029   Dixie County, FL                                  2022         5,852        5,661        191      3.3
CN1203100000000   12     031   Duval County, FL                                  2022       512,417      496,908     15,509      3.0
CN1203300000000   12     033   Escambia County, FL                               2022       149,075      144,552      4,523      3.0
CN1203500000000   12     035   Flagler County, FL                                2022        50,464       48,763      1,701      3.4
