                               Labor Force Data by County, 2018 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0402500000000   04     025   Yavapai County, AZ                                2018       101,624       97,126      4,498      4.4
CN0402700000000   04     027   Yuma County, AZ                                   2018        94,341       78,393     15,948     16.9
CN0500100000000   05     001   Arkansas County, AR                               2018         9,016        8,717        299      3.3
CN0500300000000   05     003   Ashley County, AR                                 2018         7,782        7,373        409      5.3
CN0500500000000   05     005   Baxter County, AR                                 2018        16,284       15,618        666      4.1
CN0500700000000   05     007   Benton County, AR                                 2018       133,818      129,967      3,851      2.9
CN0500900000000   05     009   Boone County, AR                                  2018        15,801       15,253        548      3.5
CN0501100000000   05     011   Bradley County, AR                                2018         4,455        4,263        192      4.3
CN0501300000000   05     013   Calhoun County, AR                                2018         2,427        2,335         92      3.8
CN0501500000000   05     015   Carroll County, AR                                2018        12,530       12,130        400      3.2
CN0501700000000   05     017   Chicot County, AR                                 2018         3,337        3,112        225      6.7
CN0501900000000   05     019   Clark County, AR                                  2018         9,633        9,281        352      3.7
CN0502100000000   05     021   Clay County, AR                                   2018         5,767        5,517        250      4.3
CN0502300000000   05     023   Cleburne County, AR                               2018         9,066        8,660        406      4.5
CN0502500000000   05     025   Cleveland County, AR                              2018         3,246        3,122        124      3.8
CN0502700000000   05     027   Columbia County, AR                               2018         8,962        8,543        419      4.7
CN0502900000000   05     029   Conway County, AR                                 2018         8,117        7,766        351      4.3
CN0503100000000   05     031   Craighead County, AR                              2018        54,180       52,546      1,634      3.0
CN0503300000000   05     033   Crawford County, AR                               2018        26,815       25,870        945      3.5
CN0503500000000   05     035   Crittenden County, AR                             2018        21,057       20,151        906      4.3
CN0503700000000   05     037   Cross County, AR                                  2018         7,402        7,100        302      4.1
CN0503900000000   05     039   Dallas County, AR                                 2018         2,829        2,711        118      4.2
CN0504100000000   05     041   Desha County, AR                                  2018         5,389        5,149        240      4.5
CN0504300000000   05     043   Drew County, AR                                   2018         7,792        7,415        377      4.8
CN0504500000000   05     045   Faulkner County, AR                               2018        61,614       59,635      1,979      3.2
CN0504700000000   05     047   Franklin County, AR                               2018         7,334        7,075        259      3.5
CN0504900000000   05     049   Fulton County, AR                                 2018         4,789        4,599        190      4.0
CN0505100000000   05     051   Garland County, AR                                2018        40,542       38,924      1,618      4.0
CN0505300000000   05     053   Grant County, AR                                  2018         8,276        8,022        254      3.1
CN0505500000000   05     055   Greene County, AR                                 2018        19,709       19,030        679      3.4
CN0505700000000   05     057   Hempstead County, AR                              2018         9,882        9,540        342      3.5
CN0505900000000   05     059   Hot Spring County, AR                             2018        13,870       13,353        517      3.7
CN0506100000000   05     061   Howard County, AR                                 2018         5,865        5,666        199      3.4
CN0506300000000   05     063   Independence County, AR                           2018        16,188       15,538        650      4.0
CN0506500000000   05     065   Izard County, AR                                  2018         4,840        4,577        263      5.4
CN0506700000000   05     067   Jackson County, AR                                2018         5,744        5,399        345      6.0
CN0506900000000   05     069   Jefferson County, AR                              2018        27,851       26,407      1,444      5.2
CN0507100000000   05     071   Johnson County, AR                                2018        10,328        9,862        466      4.5
CN0507300000000   05     073   Lafayette County, AR                              2018         2,474        2,348        126      5.1
CN0507500000000   05     075   Lawrence County, AR                               2018         6,780        6,516        264      3.9
CN0507700000000   05     077   Lee County, AR                                    2018         2,882        2,745        137      4.8
CN0507900000000   05     079   Lincoln County, AR                                2018         3,984        3,815        169      4.2
CN0508100000000   05     081   Little River County, AR                           2018         5,429        5,146        283      5.2
CN0508300000000   05     083   Logan County, AR                                  2018         8,683        8,338        345      4.0
CN0508500000000   05     085   Lonoke County, AR                                 2018        33,966       32,897      1,069      3.1
CN0508700000000   05     087   Madison County, AR                                2018         7,300        7,090        210      2.9
CN0508900000000   05     089   Marion County, AR                                 2018         6,451        6,187        264      4.1
CN0509100000000   05     091   Miller County, AR                                 2018        19,398       18,471        927      4.8
CN0509300000000   05     093   Mississippi County, AR                            2018        17,238       16,271        967      5.6
CN0509500000000   05     095   Monroe County, AR                                 2018         2,726        2,611        115      4.2
CN0509700000000   05     097   Montgomery County, AR                             2018         3,033        2,891        142      4.7
CN0509900000000   05     099   Nevada County, AR                                 2018         3,625        3,500        125      3.4
CN0510100000000   05     101   Newton County, AR                                 2018         3,282        3,172        110      3.4
CN0510300000000   05     103   Ouachita County, AR                               2018         9,701        9,258        443      4.6
CN0510500000000   05     105   Perry County, AR                                  2018         4,221        4,047        174      4.1
CN0510700000000   05     107   Phillips County, AR                               2018         6,535        6,141        394      6.0
CN0510900000000   05     109   Pike County, AR                                   2018         4,273        4,100        173      4.0
CN0511100000000   05     111   Poinsett County, AR                               2018        10,070        9,687        383      3.8
CN0511300000000   05     113   Polk County, AR                                   2018         8,017        7,690        327      4.1
CN0511500000000   05     115   Pope County, AR                                   2018        28,812       27,544      1,268      4.4
CN0511700000000   05     117   Prairie County, AR                                2018         3,534        3,399        135      3.8
CN0511900000000   05     119   Pulaski County, AR                                2018       187,319      180,881      6,438      3.4
CN0512100000000   05     121   Randolph County, AR                               2018         7,120        6,838        282      4.0
CN0512300000000   05     123   St. Francis County, AR                            2018         8,236        7,820        416      5.1
CN0512500000000   05     125   Saline County, AR                                 2018        58,322       56,548      1,774      3.0
CN0512700000000   05     127   Scott County, AR                                  2018         4,363        4,206        157      3.6
CN0512900000000   05     129   Searcy County, AR                                 2018         2,907        2,782        125      4.3
CN0513100000000   05     131   Sebastian County, AR                              2018        56,461       54,466      1,995      3.5
CN0513300000000   05     133   Sevier County, AR                                 2018         5,562        5,309        253      4.5
CN0513500000000   05     135   Sharp County, AR                                  2018         5,748        5,475        273      4.7
CN0513700000000   05     137   Stone County, AR                                  2018         4,759        4,546        213      4.5
CN0513900000000   05     139   Union County, AR                                  2018        15,873       15,007        866      5.5
CN0514100000000   05     141   Van Buren County, AR                              2018         5,850        5,543        307      5.2
CN0514300000000   05     143   Washington County, AR                             2018       121,768      118,601      3,167      2.6
CN0514500000000   05     145   White County, AR                                  2018        33,411       31,963      1,448      4.3
CN0514700000000   05     147   Woodruff County, AR                               2018         2,784        2,654        130      4.7
CN0514900000000   05     149   Yell County, AR                                   2018         8,435        8,085        350      4.1
CN0600100000000   06     001   Alameda County, CA                                2018       841,578      815,841     25,737      3.1
CN0600300000000   06     003   Alpine County, CA                                 2018           547          522         25      4.6
CN0600500000000   06     005   Amador County, CA                                 2018        14,672       14,070        602      4.1
CN0600700000000   06     007   Butte County, CA                                  2018       101,813       96,658      5,155      5.1
CN0600900000000   06     009   Calaveras County, CA                              2018        21,165       20,310        855      4.0
CN0601100000000   06     011   Colusa County, CA                                 2018        10,845        9,412      1,433     13.2
CN0601300000000   06     013   Contra Costa County, CA                           2018       560,322      542,300     18,022      3.2
CN0601500000000   06     015   Del Norte County, CA                              2018         9,711        9,155        556      5.7
CN0601700000000   06     017   El Dorado County, CA                              2018        91,032       87,721      3,311      3.6
CN0601900000000   06     019   Fresno County, CA                                 2018       446,175      412,405     33,770      7.6
CN0602100000000   06     021   Glenn County, CA                                  2018        12,767       11,927        840      6.6
CN0602300000000   06     023   Humboldt County, CA                               2018        62,538       60,272      2,266      3.6
CN0602500000000   06     025   Imperial County, CA                               2018        71,112       57,756     13,356     18.8
CN0602700000000   06     027   Inyo County, CA                                   2018         8,704        8,363        341      3.9
CN0602900000000   06     029   Kern County, CA                                   2018       385,729      354,554     31,175      8.1
CN0603100000000   06     031   Kings County, CA                                  2018        57,494       52,968      4,526      7.9
CN0603300000000   06     033   Lake County, CA                                   2018        29,071       27,532      1,539      5.3
CN0603500000000   06     035   Lassen County, CA                                 2018         9,854        9,379        475      4.8
CN0603700000000   06     037   Los Angeles County, CA                            2018     5,119,846    4,882,328    237,518      4.6
CN0603900000000   06     039   Madera County, CA                                 2018        61,255       56,902      4,353      7.1
CN0604100000000   06     041   Marin County, CA                                  2018       139,710      136,304      3,406      2.4
CN0604300000000   06     043   Mariposa County, CA                               2018         7,650        7,241        409      5.3
CN0604500000000   06     045   Mendocino County, CA                              2018        39,456       37,877      1,579      4.0
CN0604700000000   06     047   Merced County, CA                                 2018       115,230      105,539      9,691      8.4
CN0604900000000   06     049   Modoc County, CA                                  2018         3,155        2,916        239      7.6
CN0605100000000   06     051   Mono County, CA                                   2018         8,426        8,084        342      4.1
CN0605300000000   06     053   Monterey County, CA                               2018       221,894      207,720     14,174      6.4
CN0605500000000   06     055   Napa County, CA                                   2018        73,781       71,596      2,185      3.0
CN0605700000000   06     057   Nevada County, CA                                 2018        48,567       46,860      1,707      3.5
CN0605900000000   06     059   Orange County, CA                                 2018     1,616,144    1,568,273     47,871      3.0
CN0606100000000   06     061   Placer County, CA                                 2018       185,634      179,689      5,945      3.2
CN0606300000000   06     063   Plumas County, CA                                 2018         7,814        7,222        592      7.6
CN0606500000000   06     065   Riverside County, CA                              2018     1,090,135    1,041,689     48,446      4.4
CN0606700000000   06     067   Sacramento County, CA                             2018       704,243      676,904     27,339      3.9
CN0606900000000   06     069   San Benito County, CA                             2018        31,200       29,616      1,584      5.1
CN0607100000000   06     071   San Bernardino County, CA                         2018       955,090      915,841     39,249      4.1
CN0607300000000   06     073   San Diego County, CA                              2018     1,579,787    1,526,622     53,165      3.4
CN0607500000000   06     075   San Francisco County/city, CA                     2018       568,725      555,086     13,639      2.4
CN0607700000000   06     077   San Joaquin County, CA                            2018       324,138      304,333     19,805      6.1
CN0607900000000   06     079   San Luis Obispo County, CA                        2018       140,108      135,892      4,216      3.0
CN0608100000000   06     081   San Mateo County, CA                              2018       449,009      438,908     10,101      2.2
CN0608300000000   06     083   Santa Barbara County, CA                          2018       215,242      206,714      8,528      4.0
CN0608500000000   06     085   Santa Clara County, CA                            2018     1,042,538    1,014,970     27,568      2.6
CN0608700000000   06     087   Santa Cruz County, CA                             2018       141,274      134,222      7,052      5.0
CN0608900000000   06     089   Shasta County, CA                                 2018        73,892       70,188      3,704      5.0
CN0609100000000   06     091   Sierra County, CA                                 2018         1,277        1,200         77      6.0
CN0609300000000   06     093   Siskiyou County, CA                               2018        17,362       16,190      1,172      6.8
CN0609500000000   06     095   Solano County, CA                                 2018       209,059      200,807      8,252      3.9
CN0609700000000   06     097   Sonoma County, CA                                 2018       260,634      253,387      7,247      2.8
CN0609900000000   06     099   Stanislaus County, CA                             2018       243,055      227,309     15,746      6.5
CN0610100000000   06     101   Sutter County, CA                                 2018        44,834       41,410      3,424      7.6
CN0610300000000   06     103   Tehama County, CA                                 2018        25,485       24,023      1,462      5.7
CN0610500000000   06     105   Trinity County, CA                                2018         4,674        4,406        268      5.7
CN0610700000000   06     107   Tulare County, CA                                 2018       202,987      183,129     19,858      9.8
CN0610900000000   06     109   Tuolumne County, CA                               2018        21,188       20,198        990      4.7
CN0611100000000   06     111   Ventura County, CA                                2018       423,096      406,894     16,202      3.8
CN0611300000000   06     113   Yolo County, CA                                   2018       107,546      102,922      4,624      4.3
CN0611500000000   06     115   Yuba County, CA                                   2018        29,239       27,355      1,884      6.4
CN0800100000000   08     001   Adams County, CO                                  2018       266,910      258,313      8,597      3.2
CN0800300000000   08     003   Alamosa County, CO                                2018         8,490        8,171        319      3.8
CN0800500000000   08     005   Arapahoe County, CO                               2018       357,074      346,421     10,653      3.0
CN0800700000000   08     007   Archuleta County, CO                              2018         6,810        6,591        219      3.2
CN0800900000000   08     009   Baca County, CO                                   2018         2,154        2,117         37      1.7
CN0801100000000   08     011   Bent County, CO                                   2018         1,890        1,833         57      3.0
CN0801300000000   08     013   Boulder County, CO                                2018       191,193      186,140      5,053      2.6
CN0801400000000   08     014   Broomfield County/city, CO                        2018        39,247       38,180      1,067      2.7
CN0801500000000   08     015   Chaffee County, CO                                2018         9,540        9,300        240      2.5
CN0801700000000   08     017   Cheyenne County, CO                               2018         1,131        1,112         19      1.7
CN0801900000000   08     019   Clear Creek County, CO                            2018         5,926        5,759        167      2.8
CN0802100000000   08     021   Conejos County, CO                                2018         4,062        3,901        161      4.0
CN0802300000000   08     023   Costilla County, CO                               2018         1,824        1,749         75      4.1
CN0802500000000   08     025   Crowley County, CO                                2018         1,479        1,419         60      4.1
CN0802700000000   08     027   Custer County, CO                                 2018         2,065        1,994         71      3.4
CN0802900000000   08     029   Delta County, CO                                  2018        14,284       13,749        535      3.7
CN0803100000000   08     031   Denver County/city, CO                            2018       408,108      396,073     12,035      2.9
CN0803300000000   08     033   Dolores County, CO                                2018         1,139        1,108         31      2.7
CN0803500000000   08     035   Douglas County, CO                                2018       190,120      185,084      5,036      2.6
CN0803700000000   08     037   Eagle County, CO                                  2018        35,835       34,935        900      2.5
CN0803900000000   08     039   Elbert County, CO                                 2018        14,908       14,520        388      2.6
CN0804100000000   08     041   El Paso County, CO                                2018       332,289      320,130     12,159      3.7
CN0804300000000   08     043   Fremont County, CO                                2018        14,912       14,188        724      4.9
CN0804500000000   08     045   Garfield County, CO                               2018        32,099       31,147        952      3.0
CN0804700000000   08     047   Gilpin County, CO                                 2018         3,693        3,606         87      2.4
CN0804900000000   08     049   Grand County, CO                                  2018         9,829        9,585        244      2.5
CN0805100000000   08     051   Gunnison County, CO                               2018        11,255       10,994        261      2.3
CN0805300000000   08     053   Hinsdale County, CO                               2018           439          428         11      2.5
CN0805500000000   08     055   Huerfano County, CO                               2018         2,558        2,401        157      6.1
CN0805700000000   08     057   Jackson County, CO                                2018           980          956         24      2.4
CN0805900000000   08     059   Jefferson County, CO                              2018       328,197      318,968      9,229      2.8
CN0806100000000   08     061   Kiowa County, CO                                  2018           936          920         16      1.7
CN0806300000000   08     063   Kit Carson County, CO                             2018         4,258        4,176         82      1.9
CN0806500000000   08     065   Lake County, CO                                   2018         4,761        4,644        117      2.5
CN0806700000000   08     067   La Plata County, CO                               2018        32,006       31,122        884      2.8
CN0806900000000   08     069   Larimer County, CO                                2018       199,614      194,399      5,215      2.6
CN0807100000000   08     071   Las Animas County, CO                             2018         6,494        6,210        284      4.4
CN0807300000000   08     073   Lincoln County, CO                                2018         2,440        2,385         55      2.3
CN0807500000000   08     075   Logan County, CO                                  2018        11,123       10,833        290      2.6
CN0807700000000   08     077   Mesa County, CO                                   2018        74,943       72,115      2,828      3.8
CN0807900000000   08     079   Mineral County, CO                                2018           507          494         13      2.6
CN0808100000000   08     081   Moffat County, CO                                 2018         7,369        7,118        251      3.4
CN0808300000000   08     083   Montezuma County, CO                              2018        12,861       12,287        574      4.5
CN0808500000000   08     085   Montrose County, CO                               2018        21,443       20,707        736      3.4
CN0808700000000   08     087   Morgan County, CO                                 2018        16,214       15,774        440      2.7
CN0808900000000   08     089   Otero County, CO                                  2018         8,322        7,931        391      4.7
CN0809100000000   08     091   Ouray County, CO                                  2018         2,366        2,290         76      3.2
CN0809300000000   08     093   Park County, CO                                   2018        10,939       10,650        289      2.6
CN0809500000000   08     095   Phillips County, CO                               2018         2,574        2,528         46      1.8
CN0809700000000   08     097   Pitkin County, CO                                 2018        11,135       10,741        394      3.5
CN0809900000000   08     099   Prowers County, CO                                2018         6,235        6,042        193      3.1
CN0810100000000   08     101   Pueblo County, CO                                 2018        74,861       71,472      3,389      4.5
CN0810300000000   08     103   Rio Blanco County, CO                             2018         2,912        2,799        113      3.9
CN0810500000000   08     105   Rio Grande County, CO                             2018         5,373        5,128        245      4.6
CN0810700000000   08     107   Routt County, CO                                  2018        16,103       15,698        405      2.5
CN0810900000000   08     109   Saguache County, CO                               2018         3,503        3,349        154      4.4
CN0811100000000   08     111   San Juan County, CO                               2018           519          504         15      2.9
CN0811300000000   08     113   San Miguel County, CO                             2018         5,515        5,338        177      3.2
CN0811500000000   08     115   Sedgwick County, CO                               2018         1,179        1,150         29      2.5
CN0811700000000   08     117   Summit County, CO                                 2018        22,324       21,869        455      2.0
CN0811900000000   08     119   Teller County, CO                                 2018        12,434       12,007        427      3.4
CN0812100000000   08     121   Washington County, CO                             2018         3,030        2,960         70      2.3
CN0812300000000   08     123   Weld County, CO                                   2018       163,658      159,066      4,592      2.8
CN0812500000000   08     125   Yuma County, CO                                   2018         5,960        5,849        111      1.9
CN0900100000000   09     001   Fairfield County, CT                              2018       483,980      465,902     18,078      3.7
CN0900300000000   09     003   Hartford County, CT                               2018       484,705      465,289     19,416      4.0
CN0900500000000   09     005   Litchfield County, CT                             2018       105,824      102,001      3,823      3.6
CN0900700000000   09     007   Middlesex County, CT                              2018        94,114       90,995      3,119      3.3
CN0900900000000   09     009   New Haven County, CT                              2018       465,186      445,972     19,214      4.1
CN0901100000000   09     011   New London County, CT                             2018       138,570      133,406      5,164      3.7
CN0901300000000   09     013   Tolland County, CT                                2018        87,316       84,362      2,954      3.4
CN0901500000000   09     015   Windham County, CT                                2018        64,179       61,444      2,735      4.3
CN1000100000000   10     001   Kent County, DE                                   2018        77,834       74,643      3,191      4.1
CN1000300000000   10     003   New Castle County, DE                             2018       296,931      286,200     10,731      3.6
CN1000500000000   10     005   Sussex County, DE                                 2018       105,605      101,702      3,903      3.7
CN1100100000000   11     001   District of Columbia                              2018       395,604      373,202     22,402      5.7
CN1200100000000   12     001   Alachua County, FL                                2018       136,443      131,878      4,565      3.3
CN1200300000000   12     003   Baker County, FL                                  2018        11,570       11,163        407      3.5
CN1200500000000   12     005   Bay County, FL                                    2018        87,427       83,812      3,615      4.1
CN1200700000000   12     007   Bradford County, FL                               2018        11,073       10,691        382      3.4
CN1200900000000   12     009   Brevard County, FL                                2018       274,910      264,981      9,929      3.6
CN1201100000000   12     011   Broward County, FL                                2018     1,025,663      990,261     35,402      3.5
CN1201300000000   12     013   Calhoun County, FL                                2018         4,912        4,698        214      4.4
CN1201500000000   12     015   Charlotte County, FL                              2018        70,341       67,440      2,901      4.1
CN1201700000000   12     017   Citrus County, FL                                 2018        47,205       44,677      2,528      5.4
CN1201900000000   12     019   Clay County, FL                                   2018       105,142      101,583      3,559      3.4
CN1202100000000   12     021   Collier County, FL                                2018       176,584      170,322      6,262      3.5
CN1202300000000   12     023   Columbia County, FL                               2018        29,232       28,101      1,131      3.9
CN1202700000000   12     027   DeSoto County, FL                                 2018        13,621       13,071        550      4.0
CN1202900000000   12     029   Dixie County, FL                                  2018         5,741        5,495        246      4.3
CN1203100000000   12     031   Duval County, FL                                  2018       480,459      462,678     17,781      3.7
CN1203300000000   12     033   Escambia County, FL                               2018       142,158      136,946      5,212      3.7
CN1203500000000   12     035   Flagler County, FL                                2018        46,359       44,408      1,951      4.2
CN1203700000000   12     037   Franklin County, FL                               2018         4,696        4,528        168      3.6
