                               Labor Force Data by County, 1990 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0113300000000   01     133   Winston County, AL                                1990        10,504        9,252      1,252     11.9
CN0201300000000   02     013   Aleutians East Borough, AK                        1990         1,313        1,308          5      0.4
CN0201600000000   02     016   Aleutians West Census Area, AK                    1990         3,568        3,551         17      0.5
CN0202000000000   02     020   Anchorage Borough/municipality, AK                1990       122,990      116,530      6,460      5.3
CN0205000000000   02     050   Bethel Census Area, AK                            1990         4,072        3,775        297      7.3
CN0206000000000   02     060   Bristol Bay Borough, AK                           1990           476          456         20      4.2
CN0206800000000   02     068   Denali Borough, AK                                1990         1,000          866        134     13.4
CN0207000000000   02     070   Dillingham Census Area, AK                        1990         1,221        1,139         82      6.7
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  1990        35,856       32,736      3,120      8.7
CN0210000000000   02     100   Haines Borough, AK                                1990         1,092        1,013         79      7.2
CN0211000000000   02     110   Juneau Borough/city, AK                           1990        15,202       14,400        802      5.3
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       1990        18,949       16,663      2,286     12.1
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     1990         7,489        6,894        595      7.9
CN0215000000000   02     150   Kodiak Island Borough, AK                         1990         6,346        6,006        340      5.4
CN0215800000000   02     158   Kusilvak Census Area, AK                          1990         1,376        1,209        167     12.1
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    1990           444          417         27      6.1
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     1990        18,002       15,803      2,199     12.2
CN0218000000000   02     180   Nome Census Area, AK                              1990         3,181        2,887        294      9.2
CN0218500000000   02     185   North Slope Borough, AK                           1990         2,818        2,715        103      3.7
CN0218800000000   02     188   Northwest Arctic Borough, AK                      1990         2,121        1,804        317     14.9
CN0220100000000   02     201   Prince of Wales-Outer Ketchikan Census Area, AK   1990         2,907        2,582        325     11.2
CN0222000000000   02     220   Sitka Borough/city, AK                            1990         4,498        4,263        235      5.2
CN0223200000000   02     232   Skagway-Hoonah-Angoon Census Area, AK             1990         2,526        2,263        263     10.4
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               1990         2,247        1,958        289     12.9
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    1990         5,211        4,617        594     11.4
CN0228000000000   02     280   Wrangell-Petersburg Census Area, AK               1990         3,617        3,297        320      8.8
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     1990         1,961        1,674        287     14.6
CN0400100000000   04     001   Apache County, AZ                                 1990        17,278       15,030      2,248     13.0
CN0400300000000   04     003   Cochise County, AZ                                1990        36,811       34,447      2,364      6.4
CN0400500000000   04     005   Coconino County, AZ                               1990        48,102       44,512      3,590      7.5
CN0400700000000   04     007   Gila County, AZ                                   1990        15,548       14,408      1,140      7.3
CN0400900000000   04     009   Graham County, AZ                                 1990         8,994        8,367        627      7.0
CN0401100000000   04     011   Greenlee County, AZ                               1990         3,374        3,155        219      6.5
CN0401200000000   04     012   La Paz County, AZ                                 1990         5,442        5,074        368      6.8
CN0401300000000   04     013   Maricopa County, AZ                               1990     1,114,896    1,067,168     47,728      4.3
CN0401500000000   04     015   Mohave County, AZ                                 1990        44,554       42,400      2,154      4.8
CN0401700000000   04     017   Navajo County, AZ                                 1990        26,420       23,574      2,846     10.8
CN0401900000000   04     019   Pima County, AZ                                   1990       314,153      299,929     14,224      4.5
CN0402100000000   04     021   Pinal County, AZ                                  1990        45,470       42,658      2,812      6.2
CN0402300000000   04     023   Santa Cruz County, AZ                             1990        12,801       11,079      1,722     13.5
CN0402500000000   04     025   Yavapai County, AZ                                1990        44,949       42,929      2,020      4.5
CN0402700000000   04     027   Yuma County, AZ                                   1990        46,921       37,265      9,656     20.6
CN0500100000000   05     001   Arkansas County, AR                               1990        10,223        9,745        478      4.7
CN0500300000000   05     003   Ashley County, AR                                 1990        10,946       10,296        650      5.9
CN0500500000000   05     005   Baxter County, AR                                 1990        11,917       11,198        719      6.0
CN0500700000000   05     007   Benton County, AR                                 1990        48,987       47,218      1,769      3.6
CN0500900000000   05     009   Boone County, AR                                  1990        13,868       13,087        781      5.6
CN0501100000000   05     011   Bradley County, AR                                1990         5,194        4,707        487      9.4
CN0501300000000   05     013   Calhoun County, AR                                1990         2,636        2,332        304     11.5
CN0501500000000   05     015   Carroll County, AR                                1990         9,938        9,348        590      5.9
CN0501700000000   05     017   Chicot County, AR                                 1990         5,982        5,361        621     10.4
CN0501900000000   05     019   Clark County, AR                                  1990        10,002        9,260        742      7.4
CN0502100000000   05     021   Clay County, AR                                   1990         8,135        7,567        568      7.0
CN0502300000000   05     023   Cleburne County, AR                               1990         8,743        8,130        613      7.0
CN0502500000000   05     025   Cleveland County, AR                              1990         3,505        3,270        235      6.7
CN0502700000000   05     027   Columbia County, AR                               1990        11,823       10,948        875      7.4
CN0502900000000   05     029   Conway County, AR                                 1990         8,950        8,393        557      6.2
CN0503100000000   05     031   Craighead County, AR                              1990        37,005       34,851      2,154      5.8
CN0503300000000   05     033   Crawford County, AR                               1990        20,988       19,247      1,741      8.3
CN0503500000000   05     035   Crittenden County, AR                             1990        22,787       21,095      1,692      7.4
CN0503700000000   05     037   Cross County, AR                                  1990         8,553        7,841        712      8.3
CN0503900000000   05     039   Dallas County, AR                                 1990         4,248        3,893        355      8.4
CN0504100000000   05     041   Desha County, AR                                  1990         6,865        6,150        715     10.4
CN0504300000000   05     043   Drew County, AR                                   1990         8,634        7,876        758      8.8
CN0504500000000   05     045   Faulkner County, AR                               1990        32,034       29,705      2,329      7.3
CN0504700000000   05     047   Franklin County, AR                               1990         7,171        6,588        583      8.1
CN0504900000000   05     049   Fulton County, AR                                 1990         4,043        3,791        252      6.2
CN0505100000000   05     051   Garland County, AR                                1990        32,211       30,089      2,122      6.6
CN0505300000000   05     053   Grant County, AR                                  1990         6,850        6,500        350      5.1
CN0505500000000   05     055   Greene County, AR                                 1990        15,629       14,548      1,081      6.9
CN0505700000000   05     057   Hempstead County, AR                              1990        10,251        9,353        898      8.8
CN0505900000000   05     059   Hot Spring County, AR                             1990        11,478       10,467      1,011      8.8
CN0506100000000   05     061   Howard County, AR                                 1990         6,559        6,035        524      8.0
CN0506300000000   05     063   Independence County, AR                           1990        15,690       14,557      1,133      7.2
CN0506500000000   05     065   Izard County, AR                                  1990         4,545        4,313        232      5.1
CN0506700000000   05     067   Jackson County, AR                                1990         8,424        7,461        963     11.4
CN0506900000000   05     069   Jefferson County, AR                              1990        38,193       34,757      3,436      9.0
CN0507100000000   05     071   Johnson County, AR                                1990         8,214        7,536        678      8.3
CN0507300000000   05     073   Lafayette County, AR                              1990         3,708        3,431        277      7.5
CN0507500000000   05     075   Lawrence County, AR                               1990         7,774        6,941        833     10.7
CN0507700000000   05     077   Lee County, AR                                    1990         4,621        4,078        543     11.8
CN0507900000000   05     079   Lincoln County, AR                                1990         4,675        4,314        361      7.7
CN0508100000000   05     081   Little River County, AR                           1990         7,178        6,852        326      4.5
CN0508300000000   05     083   Logan County, AR                                  1990         9,280        8,694        586      6.3
CN0508500000000   05     085   Lonoke County, AR                                 1990        19,710       18,539      1,171      5.9
CN0508700000000   05     087   Madison County, AR                                1990         6,034        5,746        288      4.8
CN0508900000000   05     089   Marion County, AR                                 1990         4,930        4,591        339      6.9
CN0509100000000   05     091   Miller County, AR                                 1990        17,134       16,109      1,025      6.0
CN0509300000000   05     093   Mississippi County, AR                            1990        24,953       22,603      2,350      9.4
CN0509500000000   05     095   Monroe County, AR                                 1990         4,459        4,119        340      7.6
CN0509700000000   05     097   Montgomery County, AR                             1990         3,391        3,265        126      3.7
CN0509900000000   05     099   Nevada County, AR                                 1990         4,619        4,141        478     10.3
CN0510100000000   05     101   Newton County, AR                                 1990         2,981        2,743        238      8.0
CN0510300000000   05     103   Ouachita County, AR                               1990        14,646       12,625      2,021     13.8
CN0510500000000   05     105   Perry County, AR                                  1990         3,783        3,474        309      8.2
CN0510700000000   05     107   Phillips County, AR                               1990        10,660        9,479      1,181     11.1
CN0510900000000   05     109   Pike County, AR                                   1990         4,633        4,188        445      9.6
CN0511100000000   05     111   Poinsett County, AR                               1990        11,259       10,172      1,087      9.7
CN0511300000000   05     113   Polk County, AR                                   1990         7,721        7,360        361      4.7
CN0511500000000   05     115   Pope County, AR                                   1990        23,674       22,157      1,517      6.4
CN0511700000000   05     117   Prairie County, AR                                1990         4,375        4,093        282      6.4
CN0511900000000   05     119   Pulaski County, AR                                1990       186,923      176,795     10,128      5.4
CN0512100000000   05     121   Randolph County, AR                               1990         7,299        6,614        685      9.4
CN0512300000000   05     123   St. Francis County, AR                            1990        11,512       10,167      1,345     11.7
CN0512500000000   05     125   Saline County, AR                                 1990        33,692       31,811      1,881      5.6
CN0512700000000   05     127   Scott County, AR                                  1990         4,738        4,413        325      6.9
CN0512900000000   05     129   Searcy County, AR                                 1990         3,189        2,912        277      8.7
CN0513100000000   05     131   Sebastian County, AR                              1990        52,676       48,872      3,804      7.2
CN0513300000000   05     133   Sevier County, AR                                 1990         6,457        6,178        279      4.3
CN0513500000000   05     135   Sharp County, AR                                  1990         5,023        4,646        377      7.5
CN0513700000000   05     137   Stone County, AR                                  1990         4,371        4,066        305      7.0
CN0513900000000   05     139   Union County, AR                                  1990        20,863       19,419      1,444      6.9
CN0514100000000   05     141   Van Buren County, AR                              1990         5,587        5,082        505      9.0
CN0514300000000   05     143   Washington County, AR                             1990        61,339       59,025      2,314      3.8
CN0514500000000   05     145   White County, AR                                  1990        26,418       23,841      2,577      9.8
CN0514700000000   05     147   Woodruff County, AR                               1990         4,058        3,634        424     10.4
CN0514900000000   05     149   Yell County, AR                                   1990         8,669        8,197        472      5.4
CN0600100000000   06     001   Alameda County, CA                                1990       677,208      649,849     27,359      4.0
CN0600300000000   06     003   Alpine County, CA                                 1990           375          339         36      9.6
CN0600500000000   06     005   Amador County, CA                                 1990        11,451       10,859        592      5.2
CN0600700000000   06     007   Butte County, CA                                  1990        78,770       72,160      6,610      8.4
CN0600900000000   06     009   Calaveras County, CA                              1990        13,443       12,529        914      6.8
CN0601100000000   06     011   Colusa County, CA                                 1990         8,002        6,862      1,140     14.2
CN0601300000000   06     013   Contra Costa County, CA                           1990       435,190      417,764     17,426      4.0
CN0601500000000   06     015   Del Norte County, CA                              1990         9,605        8,451      1,154     12.0
CN0601700000000   06     017   El Dorado County, CA                              1990        63,819       60,979      2,840      4.5
CN0601900000000   06     019   Fresno County, CA                                 1990       328,546      290,417     38,129     11.6
CN0602100000000   06     021   Glenn County, CA                                  1990        11,245        9,845      1,400     12.4
CN0602300000000   06     023   Humboldt County, CA                               1990        56,242       51,802      4,440      7.9
CN0602500000000   06     025   Imperial County, CA                               1990        47,275       35,247     12,028     25.4
CN0602700000000   06     027   Inyo County, CA                                   1990         7,009        6,510        499      7.1
CN0602900000000   06     029   Kern County, CA                                   1990       256,691      228,803     27,888     10.9
CN0603100000000   06     031   Kings County, CA                                  1990        37,558       33,351      4,207     11.2
CN0603300000000   06     033   Lake County, CA                                   1990        19,965       18,199      1,766      8.8
CN0603500000000   06     035   Lassen County, CA                                 1990         9,976        8,999        977      9.8
CN0603700000000   06     037   Los Angeles County, CA                            1990     4,505,158    4,237,818    267,340      5.9
CN0603900000000   06     039   Madera County, CA                                 1990        41,526       35,945      5,581     13.4
CN0604100000000   06     041   Marin County, CA                                  1990       131,859      128,546      3,313      2.5
CN0604300000000   06     043   Mariposa County, CA                               1990         6,772        6,390        382      5.6
CN0604500000000   06     045   Mendocino County, CA                              1990        38,734       35,786      2,948      7.6
CN0604700000000   06     047   Merced County, CA                                 1990        76,862       67,019      9,843     12.8
CN0604900000000   06     049   Modoc County, CA                                  1990         3,762        3,400        362      9.6
CN0605100000000   06     051   Mono County, CA                                   1990         5,716        5,379        337      5.9
CN0605300000000   06     053   Monterey County, CA                               1990       172,654      156,030     16,624      9.6
CN0605500000000   06     055   Napa County, CA                                   1990        56,406       54,082      2,324      4.1
CN0605700000000   06     057   Nevada County, CA                                 1990        36,018       34,293      1,725      4.8
CN0605900000000   06     059   Orange County, CA                                 1990     1,352,652    1,305,545     47,107      3.5
CN0606100000000   06     061   Placer County, CA                                 1990        89,518       85,752      3,766      4.2
CN0606300000000   06     063   Plumas County, CA                                 1990         9,465        8,529        936      9.9
CN0606500000000   06     065   Riverside County, CA                              1990       536,428      498,080     38,348      7.1
CN0606700000000   06     067   Sacramento County, CA                             1990       522,132      498,278     23,854      4.6
CN0606900000000   06     069   San Benito County, CA                             1990        20,929       18,389      2,540     12.1
CN0607100000000   06     071   San Bernardino County, CA                         1990       634,972      599,326     35,646      5.6
CN0607300000000   06     073   San Diego County, CA                              1990     1,214,754    1,158,747     56,007      4.6
CN0607500000000   06     075   San Francisco County/city, CA                     1990       409,267      393,892     15,375      3.8
CN0607700000000   06     077   San Joaquin County, CA                            1990       226,952      204,525     22,427      9.9
CN0607900000000   06     079   San Luis Obispo County, CA                        1990        99,740       95,134      4,606      4.6
CN0608100000000   06     081   San Mateo County, CA                              1990       370,139      360,459      9,680      2.6
CN0608300000000   06     083   Santa Barbara County, CA                          1990       192,494      183,102      9,392      4.9
CN0608500000000   06     085   Santa Clara County, CA                            1990       852,141      818,468     33,673      4.0
CN0608700000000   06     087   Santa Cruz County, CA                             1990       135,642      125,907      9,735      7.2
CN0608900000000   06     089   Shasta County, CA                                 1990        67,666       61,845      5,821      8.6
CN0609100000000   06     091   Sierra County, CA                                 1990         1,628        1,451        177     10.9
CN0609300000000   06     093   Siskiyou County, CA                               1990        19,427       17,064      2,363     12.2
CN0609500000000   06     095   Solano County, CA                                 1990       164,840      156,961      7,879      4.8
CN0609700000000   06     097   Sonoma County, CA                                 1990       206,224      198,252      7,972      3.9
CN0609900000000   06     099   Stanislaus County, CA                             1990       180,340      159,040     21,300     11.8
CN0610100000000   06     101   Sutter County, CA                                 1990        33,112       28,454      4,658     14.1
CN0610300000000   06     103   Tehama County, CA                                 1990        19,916       17,929      1,987     10.0
CN0610500000000   06     105   Trinity County, CA                                1990         5,341        4,677        664     12.4
CN0610700000000   06     107   Tulare County, CA                                 1990       145,704      127,773     17,931     12.3
CN0610900000000   06     109   Tuolumne County, CA                               1990        19,863       18,530      1,333      6.7
CN0611100000000   06     111   Ventura County, CA                                1990       366,467      345,397     21,070      5.7
CN0611300000000   06     113   Yolo County, CA                                   1990        73,992       68,929      5,063      6.8
CN0611500000000   06     115   Yuba County, CA                                   1990        22,135       19,783      2,352     10.6
CN0800100000000   08     001   Adams County, CO                                  1990       141,131      133,093      8,038      5.7
CN0800300000000   08     003   Alamosa County, CO                                1990         6,762        6,276        486      7.2
CN0800500000000   08     005   Arapahoe County, CO                               1990       225,937      217,486      8,451      3.7
CN0800700000000   08     007   Archuleta County, CO                              1990         2,691        2,555        136      5.1
CN0800900000000   08     009   Baca County, CO                                   1990         2,034        1,996         38      1.9
CN0801100000000   08     011   Bent County, CO                                   1990         2,083        2,013         70      3.4
CN0801300000000   08     013   Boulder County, CO                                1990       124,858      118,832      6,026      4.8
CN0801400000000   08     014   Broomfield County/city, CO                        1990        14,295       13,778        517      3.6
CN0801500000000   08     015   Chaffee County, CO                                1990         5,860        5,464        396      6.8
CN0801700000000   08     017   Cheyenne County, CO                               1990         1,184        1,169         15      1.3
CN0801900000000   08     019   Clear Creek County, CO                            1990         4,456        4,281        175      3.9
CN0802100000000   08     021   Conejos County, CO                                1990         3,129        2,761        368     11.8
CN0802300000000   08     023   Costilla County, CO                               1990         1,413        1,264        149     10.5
CN0802500000000   08     025   Crowley County, CO                                1990         1,145        1,100         45      3.9
CN0802700000000   08     027   Custer County, CO                                 1990           896          856         40      4.5
CN0802900000000   08     029   Delta County, CO                                  1990         8,567        7,971        596      7.0
CN0803100000000   08     031   Denver County/city, CO                            1990       253,222      239,198     14,024      5.5
CN0803300000000   08     033   Dolores County, CO                                1990           672          640         32      4.8
CN0803500000000   08     035   Douglas County, CO                                1990        35,564       34,461      1,103      3.1
CN0803700000000   08     037   Eagle County, CO                                  1990        12,579       12,131        448      3.6
CN0803900000000   08     039   Elbert County, CO                                 1990         5,533        5,313        220      4.0
CN0804100000000   08     041   El Paso County, CO                                1990       191,688      178,161     13,527      7.1
CN0804300000000   08     043   Fremont County, CO                                1990        12,984       12,153        831      6.4
CN0804500000000   08     045   Garfield County, CO                               1990        16,783       16,101        682      4.1
CN0804700000000   08     047   Gilpin County, CO                                 1990         2,402        2,344         58      2.4
CN0804900000000   08     049   Grand County, CO                                  1990         4,338        4,205        133      3.1
CN0805100000000   08     051   Gunnison County, CO                               1990         6,031        5,592        439      7.3
CN0805300000000   08     053   Hinsdale County, CO                               1990           405          396          9      2.2
CN0805500000000   08     055   Huerfano County, CO                               1990         2,541        2,339        202      7.9
CN0805700000000   08     057   Jackson County, CO                                1990           890          865         25      2.8
CN0805900000000   08     059   Jefferson County, CO                              1990       256,595      246,846      9,749      3.8
CN0806100000000   08     061   Kiowa County, CO                                  1990           802          781         21      2.6
CN0806300000000   08     063   Kit Carson County, CO                             1990         3,336        3,296         40      1.2
CN0806500000000   08     065   Lake County, CO                                   1990         2,839        2,666        173      6.1
CN0806700000000   08     067   La Plata County, CO                               1990        17,467       16,445      1,022      5.9
CN0806900000000   08     069   Larimer County, CO                                1990       104,304       99,240      5,064      4.9
CN0807100000000   08     071   Las Animas County, CO                             1990         5,528        5,077        451      8.2
CN0807300000000   08     073   Lincoln County, CO                                1990         2,222        2,163         59      2.7
CN0807500000000   08     075   Logan County, CO                                  1990         8,806        8,501        305      3.5
CN0807700000000   08     077   Mesa County, CO                                   1990        44,898       42,237      2,661      5.9
CN0807900000000   08     079   Mineral County, CO                                1990           300          280         20      6.7
CN0808100000000   08     081   Moffat County, CO                                 1990         5,954        5,619        335      5.6
CN0808300000000   08     083   Montezuma County, CO                              1990         9,274        8,599        675      7.3
CN0808500000000   08     085   Montrose County, CO                               1990        11,710       10,974        736      6.3
CN0808700000000   08     087   Morgan County, CO                                 1990        10,359        9,897        462      4.5
CN0808900000000   08     089   Otero County, CO                                  1990         8,500        7,899        601      7.1
CN0809100000000   08     091   Ouray County, CO                                  1990         1,238        1,118        120      9.7
CN0809300000000   08     093   Park County, CO                                   1990         4,550        4,379        171      3.8
CN0809500000000   08     095   Phillips County, CO                               1990         1,845        1,818         27      1.5
CN0809700000000   08     097   Pitkin County, CO                                 1990         8,163        7,730        433      5.3
CN0809900000000   08     099   Prowers County, CO                                1990         6,184        5,847        337      5.4
CN0810100000000   08     101   Pueblo County, CO                                 1990        52,577       48,801      3,776      7.2
CN0810300000000   08     103   Rio Blanco County, CO                             1990         3,189        3,055        134      4.2
CN0810500000000   08     105   Rio Grande County, CO                             1990         5,041        4,542        499      9.9
CN0810700000000   08     107   Routt County, CO                                  1990         8,282        7,935        347      4.2
CN0810900000000   08     109   Saguache County, CO                               1990         2,265        1,996        269     11.9
CN0811100000000   08     111   San Juan County, CO                               1990           468          431         37      7.9
CN0811300000000   08     113   San Miguel County, CO                             1990         2,460        2,335        125      5.1
CN0811500000000   08     115   Sedgwick County, CO                               1990         1,283        1,260         23      1.8
CN0811700000000   08     117   Summit County, CO                                 1990         8,150        7,855        295      3.6
CN0811900000000   08     119   Teller County, CO                                 1990         7,508        7,171        337      4.5
CN0812100000000   08     121   Washington County, CO                             1990         2,220        2,176         44      2.0
CN0812300000000   08     123   Weld County, CO                                   1990        66,866       63,055      3,811      5.7
CN0812500000000   08     125   Yuma County, CO                                   1990         4,030        3,944         86      2.1
CN0900100000000   09     001   Fairfield County, CT                              1990       461,402      440,480     20,922      4.5
CN0900300000000   09     003   Hartford County, CT                               1990       469,404      446,077     23,327      5.0
CN0900500000000   09     005   Litchfield County, CT                             1990       101,896       97,237      4,659      4.6
CN0900700000000   09     007   Middlesex County, CT                              1990        83,556       80,256      3,300      3.9
CN0900900000000   09     009   New Haven County, CT                              1990       439,647      415,982     23,665      5.4
CN0901100000000   09     011   New London County, CT                             1990       131,105      123,870      7,235      5.5
CN0901300000000   09     013   Tolland County, CT                                1990        74,601       71,707      2,894      3.9
CN0901500000000   09     015   Windham County, CT                                1990        55,472       51,637      3,835      6.9
CN1000100000000   10     001   Kent County, DE                                   1990        58,454       55,923      2,531      4.3
CN1000300000000   10     003   New Castle County, DE                             1990       239,872      228,419     11,453      4.8
CN1000500000000   10     005   Sussex County, DE                                 1990        61,799       59,825      1,974      3.2
CN1100100000000   11     001   District of Columbia                              1990       331,677      312,071     19,606      5.9
CN1200100000000   12     001   Alachua County, FL                                1990        94,437       90,959      3,478      3.7
CN1200300000000   12     003   Baker County, FL                                  1990         8,103        7,499        604      7.5
CN1200500000000   12     005   Bay County, FL                                    1990        61,703       55,966      5,737      9.3
CN1200700000000   12     007   Bradford County, FL                               1990         9,291        8,861        430      4.6
CN1200900000000   12     009   Brevard County, FL                                1990       206,268      194,813     11,455      5.6
CN1201100000000   12     011   Broward County, FL                                1990       670,701      631,046     39,655      5.9
CN1201300000000   12     013   Calhoun County, FL                                1990         4,513        4,176        337      7.5
CN1201500000000   12     015   Charlotte County, FL                              1990        41,860       39,806      2,054      4.9
CN1201700000000   12     017   Citrus County, FL                                 1990        33,298       30,508      2,790      8.4
CN1201900000000   12     019   Clay County, FL                                   1990        54,297       51,884      2,413      4.4
CN1202100000000   12     021   Collier County, FL                                1990        73,707       69,576      4,131      5.6
CN1202300000000   12     023   Columbia County, FL                               1990        20,382       18,600      1,782      8.7
CN1202700000000   12     027   DeSoto County, FL                                 1990         9,779        9,061        718      7.3
CN1202900000000   12     029   Dixie County, FL                                  1990         3,815        3,524        291      7.6
CN1203100000000   12     031   Duval County, FL                                  1990       354,310      335,066     19,244      5.4
CN1203300000000   12     033   Escambia County, FL                               1990       122,109      114,861      7,248      5.9
CN1203500000000   12     035   Flagler County, FL                                1990        11,862       11,097        765      6.4
CN1203700000000   12     037   Franklin County, FL                               1990         3,897        3,681        216      5.5
CN1203900000000   12     039   Gadsden County, FL                                1990        18,170       17,236        934      5.1
